Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Full Bath,Year Built,Year Remod/Add,TotRms AbvGrd,Lot Area,Fireplaces,BsmtFin SF 1,MS SubClass,Lot Frontage,SalePrice
8,1370,2.0,484.0,1370.0,1370,0,2,2006,2006,6,6442,1,24.0,120,44.0,202500
9,1577,2.0,564.0,1577.0,1577,0,2,2005,2005,6,7841,1,848.0,120,48.0,280000
9,1561,2.0,556.0,1561.0,1561,0,2,2005,2005,6,7313,1,1153.0,120,60.0,277500
9,1869,2.0,617.0,1869.0,1869,0,2,2007,2007,6,7820,1,0.0,120,68.0,318061
8,1324,2.0,550.0,1324.0,1324,0,2,2006,2006,6,6240,1,24.0,120,48.0,221370
7,1405,2.0,478.0,1405.0,1405,0,2,2003,2003,6,3242,1,1000.0,120,48.0,200000
6,1496,2.0,572.0,768.0,768,728,3,2007,2007,7,15810,0,0.0,60,59.0,181755
6,1536,2.0,400.0,768.0,768,768,2,2005,2006,6,10237,1,0.0,60,65.0,176000
6,1484,2.0,393.0,783.0,783,701,2,2005,2007,8,10237,1,0.0,60,65.0,178900
7,1458,2.0,454.0,608.0,608,850,2,2006,2007,6,13204,0,0.0,60,58.0,168165
6,1495,2.0,440.0,738.0,738,757,2,2006,2006,7,8857,1,0.0,60,62.0,171925
6,1746,3.0,350.0,698.0,698,1048,2,2006,2007,6,9729,1,0.0,60,63.0,198444
6,1326,2.0,388.0,1326.0,1326,0,2,2005,2005,6,12216,0,918.0,20,88.0,203000
7,1456,2.0,400.0,728.0,728,728,2,2007,2007,8,9018,1,0.0,60,65.0,179540
7,1302,2.0,436.0,1302.0,1302,0,2,2007,2007,6,8993,0,0.0,20,73.0,176485
7,1340,2.0,396.0,1340.0,1340,0,2,2007,2007,6,8899,0,24.0,20,73.0,181134
6,1412,2.0,432.0,616.0,616,796,2,2006,2007,6,8499,1,0.0,60,73.0,156932
6,1504,2.0,440.0,752.0,752,752,2,2007,2007,6,8229,0,0.0,60,72.0,166000
7,1456,2.0,400.0,728.0,728,728,2,2007,2007,7,7713,0,0.0,60,64.0,177594
7,1258,2.0,462.0,1246.0,1258,0,2,2007,2007,6,7697,0,0.0,20,64.0,173500
7,1258,3.0,648.0,1258.0,1258,0,2,2006,2007,6,3922,1,0.0,120,53.0,172500
7,1402,3.0,648.0,1258.0,1402,0,0,2006,2007,7,3922,1,0.0,120,53.0,194201
8,1589,3.0,630.0,1406.0,1589,0,2,2003,2003,7,3621,1,1084.0,120,69.22459016393442,226500
7,1266,2.0,388.0,1266.0,1266,0,2,2007,2007,6,3710,1,0.0,20,53.0,185485
7,1530,3.0,630.0,1530.0,1530,0,2,2004,2004,7,14572,1,1300.0,20,182.0,259000
7,1119,2.0,437.0,835.0,1119,0,2,2004,2005,5,16219,0,779.0,80,65.0,188500
7,1374,2.0,400.0,384.0,744,630,2,2004,2004,8,11084,1,192.0,80,87.0,175000
7,1959,2.0,434.0,847.0,847,1112,2,2004,2005,8,11796,1,0.0,60,59.0,215000
7,1525,2.0,534.0,1510.0,1525,0,2,2006,2006,6,10936,1,0.0,20,59.0,206580
7,1720,2.0,440.0,840.0,840,880,2,2004,2004,7,8244,1,0.0,60,62.0,183500
7,1394,2.0,400.0,384.0,754,640,2,2003,2003,7,11950,1,0.0,80,69.22459016393442,165500
7,1948,2.0,434.0,847.0,847,1101,2,2003,2003,8,7875,1,0.0,60,63.0,211000
6,1690,2.0,463.0,924.0,948,742,2,2000,2000,7,8063,1,0.0,60,69.22459016393442,181000
7,1995,2.0,435.0,854.0,864,1131,2,2002,2002,8,8740,1,574.0,60,69.22459016393442,219500
6,1647,2.0,460.0,953.0,953,694,2,1999,2000,7,7917,1,0.0,60,62.0,175000
7,1430,2.0,400.0,384.0,774,656,2,2000,2000,8,9967,1,0.0,80,76.0,170000
7,1320,2.0,400.0,660.0,660,660,2,2003,2003,6,7750,0,0.0,60,69.22459016393442,162000
6,1690,2.0,442.0,915.0,940,750,2,2000,2000,7,9487,1,520.0,60,58.0,187000
6,1644,2.0,460.0,941.0,961,683,2,1999,2000,7,9649,1,0.0,60,59.0,185000
10,4476,3.0,813.0,2396.0,2411,2065,3,1996,1996,10,15623,2,2096.0,60,160.0,745000
8,2551,3.0,925.0,1779.0,1779,772,2,1997,1998,8,12191,2,1181.0,60,100.0,384500
8,2285,3.0,648.0,969.0,997,1288,2,2000,2000,8,11000,1,0.0,60,69.22459016393442,248000
10,2633,3.0,804.0,2633.0,2633,0,2,2001,2002,8,11400,2,1282.0,20,69.22459016393442,466500
9,3078,3.0,806.0,1408.0,1671,1407,2,1998,1998,9,10557,1,672.0,60,89.0,410000
8,2582,3.0,758.0,1389.0,1411,1171,2,1998,1999,9,11002,1,1048.0,60,74.0,322500
7,2385,3.0,600.0,1066.0,1108,1277,2,1998,1998,8,10790,1,0.0,60,83.0,252000
10,4316,3.0,832.0,2444.0,2444,1872,3,1994,1995,10,21535,2,1455.0,60,104.0,755000
7,2013,2.0,455.0,1117.0,1127,886,2,1996,1997,8,9920,1,862.0,60,92.0,269790
7,2398,3.0,834.0,1379.0,1383,1015,2,1996,1997,8,11787,1,719.0,60,95.0,315750
7,2520,3.0,721.0,1203.0,1214,1306,2,1995,1995,9,9950,1,565.0,60,82.0,290000
8,2531,3.0,752.0,1318.0,1328,1203,2,1995,1995,9,12257,1,56.0,60,65.0,290000
8,3228,2.0,546.0,3200.0,3228,0,3,1992,1993,10,12692,1,1231.0,20,69.22459016393442,430000
8,2202,2.0,517.0,1105.0,1105,1097,2,1992,1993,9,11762,1,335.0,60,88.0,263000
8,2538,3.0,933.0,1325.0,1335,1203,2,1996,1997,8,9044,1,1225.0,60,82.0,330000
7,1369,2.0,605.0,1369.0,1369,0,2,2007,2007,5,9910,0,0.0,20,75.0,213133
8,1542,3.0,852.0,1542.0,1542,0,2,2007,2007,6,11830,1,1220.0,20,91.0,260261
9,1905,3.0,788.0,1905.0,1905,0,2,2006,2006,8,11670,1,0.0,20,84.0,320000
8,1464,3.0,754.0,1485.0,1464,0,2,2007,2007,6,15256,0,929.0,20,49.0,282922
8,1534,2.0,484.0,1524.0,1534,0,2,2006,2006,7,10612,1,28.0,20,76.0,215000
10,1966,3.0,1092.0,1966.0,1966,0,2,2007,2007,6,12291,1,1572.0,20,98.0,419005
8,1636,3.0,865.0,1623.0,1636,0,2,2006,2006,8,13501,1,63.0,20,116.0,255000
8,1795,3.0,895.0,1795.0,1795,0,2,2006,2007,7,9986,1,0.0,20,75.0,147000
7,1528,2.0,480.0,1528.0,1528,0,3,2007,2007,6,9965,1,0.0,20,85.0,235876
7,1726,3.0,786.0,1726.0,1726,0,2,2007,2007,8,9416,1,1126.0,20,79.0,311872
7,1689,3.0,954.0,1689.0,1689,0,2,2007,2007,7,9849,0,0.0,20,83.0,248328
8,1588,3.0,825.0,1588.0,1588,0,2,2006,2006,7,10000,1,0.0,20,85.0,227000
8,1538,2.0,484.0,1538.0,1538,0,2,2005,2005,7,8847,0,769.0,20,74.0,260000
8,1496,2.0,474.0,1496.0,1496,0,2,2007,2007,7,9158,0,0.0,20,76.0,225000
7,1506,2.0,672.0,1494.0,1506,0,2,2005,2006,7,8251,1,778.0,20,70.0,249000
8,1694,2.0,636.0,1686.0,1694,0,2,2004,2005,7,10084,1,1369.0,20,75.0,307000
7,1977,3.0,574.0,982.0,982,995,2,2006,2006,7,9605,0,0.0,60,70.0,250000
8,1830,3.0,859.0,1302.0,1302,528,2,2006,2006,7,8778,0,0.0,60,75.0,221300
8,1338,2.0,598.0,1338.0,1338,0,2,2007,2007,6,8640,0,24.0,20,72.0,208900
7,1335,2.0,575.0,1335.0,1335,0,2,2006,2007,6,9000,0,0.0,20,75.0,210400
8,1792,2.0,590.0,896.0,896,896,2,2007,2007,8,8640,0,350.0,60,72.0,255000
5,1588,2.0,561.0,725.0,725,863,3,2007,2007,8,10411,0,0.0,60,81.0,212109
8,1959,3.0,1025.0,1088.0,1088,871,2,2006,2006,8,9000,1,0.0,60,75.0,270000
8,2610,2.0,550.0,1184.0,1184,1426,2,2007,2007,11,9000,1,64.0,60,75.0,303477
8,1880,3.0,880.0,955.0,955,925,2,2007,2007,8,12217,1,745.0,60,112.0,310013
8,1656,3.0,826.0,1656.0,1656,0,2,2006,2006,7,11096,0,24.0,20,84.0,249700
7,1761,2.0,578.0,874.0,874,887,3,2007,2007,7,10207,0,0.0,60,84.0,227875
8,1584,2.0,594.0,1574.0,1584,0,2,2007,2007,6,10440,1,0.0,20,84.0,261329
8,1685,3.0,658.0,1685.0,1685,0,2,2006,2006,5,11824,1,0.0,20,100.0,253000
6,2443,3.0,744.0,1158.0,1158,1285,2,2004,2004,9,10625,1,0.0,60,85.0,265000
8,2466,2.0,610.0,1580.0,1580,886,3,2004,2005,8,11143,1,0.0,60,102.0,340000
6,1100,0.0,0.0,1100.0,1100,0,1,2006,2007,6,7500,0,0.0,20,63.0,146000
7,1143,0.0,0.0,1143.0,1143,0,1,2006,2006,5,7500,0,0.0,20,63.0,147000
5,1094,2.0,576.0,1094.0,1094,0,1,2003,2004,6,12450,0,729.0,20,60.0,149000
7,1486,2.0,566.0,1461.0,1486,0,2,2006,2006,7,7441,0,0.0,20,65.0,181000
6,1721,2.0,471.0,928.0,936,785,2,1994,1994,7,8462,0,814.0,60,70.0,201000
6,1820,2.0,492.0,864.0,920,900,2,1993,1997,7,11613,0,480.0,60,69.22459016393442,191750
7,1349,2.0,539.0,1349.0,1349,0,2,2000,2001,6,8450,0,0.0,20,65.0,179000
7,1494,2.0,514.0,1482.0,1494,0,2,1998,1998,5,16196,1,1443.0,20,69.22459016393442,215000
6,1575,2.0,529.0,1575.0,1575,0,2,1992,1992,5,8012,0,430.0,120,50.0,179200
6,1266,1.0,283.0,630.0,630,636,1,1980,1980,5,8012,2,0.0,160,50.0,128000
5,884,2.0,504.0,840.0,884,0,1,1983,1983,5,9180,0,747.0,85,69.22459016393442,144000
5,2020,2.0,630.0,0.0,2020,0,2,1977,1977,10,8400,2,0.0,90,60.0,144000
5,894,1.0,308.0,894.0,894,0,1,1977,1977,5,6285,0,138.0,20,64.0,120750
5,970,2.0,624.0,970.0,970,0,1,1963,1963,5,8480,0,630.0,20,80.0,132500
5,1057,2.0,576.0,1057.0,1057,0,1,1962,1962,6,7420,0,417.0,20,70.0,132000
5,999,1.0,264.0,999.0,999,0,1,1962,2001,6,7758,0,588.0,20,69.22459016393442,132500
4,1120,2.0,544.0,1040.0,1120,0,1,1961,1961,5,6970,0,932.0,20,85.0,129000
5,1696,1.0,349.0,1140.0,1696,0,1,1962,1962,8,13673,1,0.0,20,40.0,143900
5,1040,2.0,686.0,1040.0,1040,0,1,1968,1968,5,7476,0,812.0,20,84.0,145000
5,988,2.0,572.0,988.0,988,0,1,1961,1961,5,9945,0,827.0,20,69.22459016393442,128500
5,902,1.0,288.0,876.0,902,0,1,1967,1967,6,6173,0,599.0,20,69.22459016393442,125500
7,2503,2.0,564.0,1223.0,1271,1232,2,1990,1990,7,19522,1,727.0,60,69.22459016393442,300000
7,2167,2.0,518.0,1192.0,1516,651,2,1974,2003,9,17542,2,125.0,60,69.22459016393442,294000
5,1037,2.0,431.0,1037.0,1037,0,1,1974,1974,5,10751,0,787.0,20,44.0,129000
5,1701,2.0,611.0,1390.0,1701,0,2,1975,1981,6,16647,2,1390.0,85,69.22459016393442,171000
6,1055,2.0,542.0,1044.0,1055,0,1,1973,2006,5,12712,1,968.0,20,43.0,147000
8,2810,2.0,750.0,1453.0,1453,1357,2,1990,1990,9,9572,1,482.0,60,69.22459016393442,302000
8,2872,2.0,541.0,1683.0,2129,743,2,1992,2000,9,10678,1,700.0,50,85.0,285000
8,1378,2.0,540.0,1378.0,1378,0,2,2004,2004,6,4379,1,851.0,120,45.0,214000
8,1151,2.0,484.0,1141.0,1151,0,2,2006,2007,5,3523,0,60.0,120,80.0,166000
8,1565,2.0,476.0,1511.0,1565,0,2,2006,2007,5,3784,0,60.0,120,32.0,193800
7,1352,2.0,466.0,1352.0,1352,0,2,2006,2007,5,4230,1,0.0,120,47.0,208900
7,1352,2.0,466.0,1352.0,1352,0,2,2006,2007,5,3606,1,937.0,120,40.0,194000
8,1550,2.0,528.0,1550.0,1550,0,2,2006,2007,5,5330,0,0.0,120,30.0,207500
7,1241,2.0,569.0,1241.0,1241,0,1,2006,2007,4,4274,0,1106.0,120,35.0,199900
7,1250,2.0,528.0,625.0,625,625,2,2006,2007,5,4251,0,0.0,160,35.0,164700
6,1501,2.0,440.0,744.0,757,744,2,1999,1999,6,2280,1,565.0,160,24.0,176500
6,1458,2.0,440.0,729.0,729,729,2,1999,1999,5,3230,1,419.0,160,34.0,176000
6,1512,2.0,440.0,756.0,756,756,2,2000,2000,4,2117,1,420.0,160,69.22459016393442,168500
6,1573,2.0,440.0,756.0,769,804,2,2000,2000,4,2117,0,417.0,160,24.0,177000
6,1525,2.0,440.0,756.0,769,756,2,2000,2000,5,2117,1,436.0,160,69.22459016393442,177000
7,1102,2.0,480.0,551.0,551,551,2,2004,2004,4,5105,0,239.0,160,69.22459016393442,148800
8,1441,2.0,492.0,776.0,764,677,2,1999,2000,5,2645,0,0.0,160,24.0,174000
7,1950,2.0,576.0,975.0,975,975,2,1997,1998,7,7399,1,649.0,60,66.0,239000
7,1358,2.0,625.0,1339.0,1358,0,2,1999,2000,5,7321,0,0.0,20,73.0,204000
8,2048,2.0,552.0,1054.0,1072,976,2,2003,2004,8,8010,2,964.0,60,69.22459016393442,301000
8,2362,2.0,1105.0,1220.0,1220,1142,2,1998,1998,8,8413,2,901.0,60,106.0,312500
8,1494,2.0,478.0,1494.0,1494,0,1,1994,1995,5,9466,1,457.0,120,50.0,279700
7,2362,2.0,546.0,2002.0,2362,0,2,1980,1980,8,12000,1,1732.0,20,80.0,255000
5,1432,2.0,588.0,1360.0,1432,0,1,1978,1978,5,16157,1,680.0,80,69.22459016393442,194000
5,1437,2.0,528.0,1437.0,1437,0,2,1976,2004,6,10768,1,1157.0,20,90.0,218000
8,1295,2.0,571.0,1057.0,1295,0,1,1978,1998,4,3840,2,881.0,120,40.0,213750
6,1855,2.0,512.0,528.0,1094,761,2,1976,1994,7,9600,1,0.0,80,80.0,187000
6,1262,2.0,460.0,1262.0,1262,0,2,1976,1976,6,9600,1,978.0,20,80.0,181500
8,2497,2.0,676.0,2461.0,2497,0,2,1981,1981,7,17778,2,1632.0,20,94.0,373000
5,2620,2.0,600.0,1361.0,1361,1259,2,1977,1977,12,18890,1,498.0,90,69.22459016393442,190000
7,1929,2.0,650.0,1057.0,1057,872,2,2001,2001,7,7050,1,738.0,60,69.22459016393442,226000
6,1152,2.0,412.0,912.0,1152,0,1,1968,1968,7,11700,0,0.0,20,78.0,143450
6,2411,2.0,570.0,1008.0,1403,1008,2,1970,1970,8,8000,1,915.0,60,80.0,240050
6,1082,2.0,480.0,973.0,1082,0,1,1969,1969,6,8723,0,973.0,85,69.22459016393442,162500
6,1295,2.0,528.0,1295.0,1295,0,1,1968,1968,6,11700,0,910.0,20,130.0,164000
7,1610,2.0,515.0,1124.0,1610,0,2,1972,1987,8,11358,1,346.0,20,108.0,185000
7,1594,2.0,472.0,1594.0,1594,0,2,1993,1993,6,9547,1,0.0,20,80.0,188500
7,2075,2.0,473.0,1148.0,1091,984,2,1993,1993,8,10530,1,819.0,60,78.0,255000
5,1680,2.0,528.0,1680.0,1680,0,2,1976,1976,8,11500,0,0.0,90,69.22459016393442,136905
6,1093,2.0,484.0,1093.0,1093,0,2,1966,1966,6,10738,1,792.0,20,88.0,158500
7,1242,2.0,528.0,1242.0,1242,0,1,1973,1973,6,9600,1,916.0,20,80.0,175500
6,1052,1.0,311.0,1052.0,1052,0,1,1963,1963,6,10800,0,617.0,20,80.0,127000
5,1107,1.0,308.0,949.0,1107,0,1,1967,1993,5,8050,0,474.0,20,70.0,127000
5,1214,1.0,318.0,1214.0,1214,0,2,1967,1967,5,10355,1,695.0,20,69.22459016393442,143000
5,1073,2.0,515.0,1073.0,1073,0,1,1965,1965,6,10289,0,836.0,20,79.0,156000
5,1344,1.0,484.0,1024.0,1344,0,1,1958,1983,6,9503,1,457.0,20,69.22459016393442,144000
5,1728,1.0,352.0,1728.0,1728,0,2,1964,1964,10,10624,0,40.0,90,69.22459016393442,119000
4,1224,3.0,530.0,0.0,1224,0,2,1964,1964,8,10899,0,0.0,90,69.22459016393442,103000
5,1422,1.0,286.0,978.0,1422,0,1,1960,1978,6,12342,1,0.0,20,69.22459016393442,139900
6,958,1.0,301.0,958.0,958,0,1,1960,1998,5,12772,0,498.0,20,69.22459016393442,151500
5,1065,2.0,461.0,1065.0,1065,0,1,1960,1960,6,8892,0,0.0,20,80.0,126500
6,1138,1.0,264.0,588.0,1138,0,1,1958,1958,6,10482,0,507.0,80,65.0,145000
5,912,1.0,297.0,912.0,912,0,1,1958,1985,5,7535,0,111.0,20,70.0,120000
5,1074,2.0,396.0,894.0,1074,0,1,1956,1956,6,7450,1,438.0,20,74.0,124000
5,882,1.0,294.0,0.0,882,0,1,1959,1959,5,8339,0,0.0,20,69.22459016393442,106500
5,1187,2.0,440.0,864.0,1187,0,1,1961,1961,6,14357,1,311.0,20,69.22459016393442,140500
5,964,2.0,784.0,964.0,964,0,1,1961,1961,5,8243,1,700.0,20,76.0,137500
5,894,1.0,312.0,894.0,894,0,1,1960,1960,5,8680,0,0.0,20,70.0,117600
7,1200,2.0,440.0,1174.0,1200,0,2,1966,1966,6,8800,1,654.0,20,80.0,163500
6,1042,2.0,440.0,1042.0,1042,0,2,1965,1965,5,9200,0,494.0,80,80.0,161000
6,1302,1.0,309.0,1302.0,1302,0,2,1964,1991,7,9350,0,270.0,80,85.0,158000
6,2154,2.0,539.0,845.0,845,1309,2,1964,1997,8,8800,1,414.0,60,80.0,224500
6,1374,1.0,286.0,1130.0,1374,0,1,1964,1964,7,11382,1,54.0,20,69.22459016393442,147000
6,1652,2.0,510.0,1592.0,1652,0,1,1959,1991,6,22002,1,1386.0,20,69.22459016393442,200000
6,1429,2.0,572.0,1144.0,1429,0,1,1960,1987,7,14585,2,594.0,20,69.22459016393442,181900
5,1327,2.0,624.0,1063.0,1327,0,1,1959,2002,7,7388,0,405.0,20,75.0,150750
4,1224,2.0,462.0,0.0,1224,0,2,1962,1962,6,9842,0,0.0,90,70.0,101800
6,932,1.0,306.0,932.0,932,0,1,1950,1950,4,8280,1,0.0,20,57.0,124000
5,908,2.0,512.0,822.0,908,0,1,1940,1996,4,12172,0,130.0,45,85.0,138500
1,334,0.0,0.0,0.0,334,0,1,1946,1950,2,5000,0,0.0,20,50.0,39300
3,666,0.0,0.0,666.0,666,0,1,1946,1950,4,5000,0,299.0,20,50.0,64500
3,670,0.0,0.0,370.0,442,228,1,1945,1950,4,3500,0,144.0,50,51.0,64000
5,808,1.0,308.0,808.0,808,0,1,1958,2000,5,5175,0,150.0,20,50.0,112000
6,1977,2.0,540.0,816.0,1127,850,1,1964,1978,9,9500,1,442.0,60,100.0,165000
5,1150,1.0,288.0,1078.0,1150,0,1,1955,1955,6,9600,0,368.0,20,80.0,144000
5,1920,2.0,400.0,928.0,928,992,2,1948,1950,10,11345,0,220.0,90,95.0,137000
5,1376,1.0,240.0,768.0,968,408,1,1941,1950,6,9492,1,368.0,50,79.0,105000
5,1644,1.0,312.0,728.0,888,756,1,1942,1995,7,9480,2,386.0,70,79.0,146500
5,1560,3.0,792.0,1560.0,1560,0,2,1968,1968,8,8668,0,0.0,90,63.0,126000
5,1280,2.0,432.0,793.0,1280,0,2,1966,1966,6,10050,1,602.0,85,69.22459016393442,175000
6,1254,2.0,525.0,1218.0,1254,0,1,1961,1961,6,9600,1,600.0,80,100.0,158500
5,912,1.0,275.0,912.0,912,0,1,1958,1958,5,10150,0,456.0,20,70.0,114500
5,1524,1.0,315.0,874.0,874,650,1,1958,1958,7,11344,0,460.0,50,78.0,144000
6,2380,2.0,596.0,1021.0,1465,915,2,1965,1979,7,18450,1,187.0,60,69.22459016393442,129000
6,936,1.0,315.0,936.0,936,0,1,1957,1999,4,8760,0,873.0,20,73.0,141000
5,1008,1.0,308.0,1008.0,1008,0,1,1956,1956,6,6860,0,908.0,20,65.0,131000
5,1053,2.0,692.0,1053.0,1053,0,1,1963,1963,6,8250,0,288.0,20,60.0,142100
5,1056,1.0,308.0,1056.0,1056,0,1,1958,1992,6,8176,0,846.0,20,70.0,139000
6,1442,1.0,301.0,1442.0,1442,0,1,1958,1958,7,9750,0,608.0,20,75.0,157900
5,1056,1.0,260.0,1056.0,1056,0,1,1954,2005,6,9250,0,480.0,20,80.0,139400
6,1244,1.0,336.0,1244.0,1244,0,1,1957,1957,6,11988,2,777.0,20,90.0,150000
5,1144,1.0,336.0,1144.0,1144,0,1,1960,1960,6,9100,1,0.0,20,70.0,120000
6,1721,2.0,464.0,1331.0,1721,0,1,1957,1969,8,9736,3,668.0,20,80.0,174850
5,922,1.0,308.0,922.0,922,0,1,1957,1957,5,9770,0,512.0,20,72.0,116000
5,1048,1.0,286.0,1048.0,1048,0,1,1956,1956,6,10152,0,586.0,20,72.0,135000
6,1657,2.0,484.0,1657.0,1657,0,2,1970,1970,7,12155,1,1237.0,20,69.22459016393442,163500
5,1411,1.0,310.0,1204.0,1411,0,1,1955,1975,7,12198,1,780.0,20,70.0,130000
5,1216,1.0,336.0,1216.0,1216,0,1,1955,1955,5,10050,0,288.0,20,75.0,129500
5,1154,1.0,336.0,864.0,1154,0,1,1953,2006,6,11556,0,408.0,20,60.0,142000
5,1560,2.0,484.0,1560.0,1560,0,2,1958,1958,8,8078,0,0.0,90,70.0,128600
6,948,2.0,410.0,948.0,948,0,1,1952,1952,5,10950,0,441.0,20,60.0,125000
6,1040,1.0,293.0,1040.0,1040,0,1,1953,1953,6,7942,0,85.0,20,68.0,136000
5,1008,1.0,240.0,1008.0,1008,0,1,1953,2006,6,8923,0,643.0,20,66.0,134500
5,925,1.0,252.0,925.0,925,0,1,1956,2003,5,8540,0,114.0,20,71.0,127000
5,1360,2.0,572.0,384.0,1360,0,1,1955,1955,6,7134,1,384.0,80,60.0,130000
4,1540,1.0,352.0,1190.0,1040,500,1,1955,1955,7,7150,0,150.0,50,55.0,115000
5,925,1.0,390.0,923.0,925,0,1,1955,1955,5,8400,2,793.0,20,70.0,116900
5,928,1.0,252.0,928.0,928,0,1,1956,2000,4,13300,0,377.0,20,70.0,132000
4,1647,1.0,280.0,1105.0,1647,0,1,1953,1953,6,9532,1,595.0,20,75.0,153000
5,924,1.0,420.0,924.0,924,0,1,1952,1952,6,15783,0,292.0,20,69.22459016393442,112500
4,1544,0.0,0.0,925.0,1000,544,2,1890,2006,7,14190,0,0.0,50,60.0,138000
5,893,2.0,576.0,845.0,893,0,1,1949,2003,4,9600,0,220.0,45,60.0,135000
5,1728,1.0,371.0,1216.0,1216,0,1,1953,2004,7,12099,1,198.0,50,69.22459016393442,156000
5,3086,3.0,1200.0,666.0,1308,1778,3,1935,2007,9,21281,0,0.0,70,113.0,301600
5,1034,1.0,240.0,735.0,735,299,1,1940,1950,5,10134,0,0.0,50,60.0,109000
4,882,0.0,0.0,882.0,882,0,1,1956,1956,4,5500,0,0.0,45,55.0,103200
4,1281,2.0,580.0,1151.0,845,436,2,1925,1993,6,10284,0,1030.0,50,60.0,128500
4,968,1.0,216.0,656.0,968,0,2,1927,2007,5,10800,0,0.0,30,60.0,64500
5,1534,0.0,0.0,736.0,751,783,1,1895,1999,6,10800,0,0.0,70,60.0,148000
5,691,1.0,216.0,691.0,691,0,1,1920,1950,4,5400,0,0.0,30,60.0,86000
7,1651,1.0,276.0,725.0,1035,616,2,1963,1999,6,10090,2,242.0,80,93.0,172000
5,888,1.0,240.0,920.0,888,0,1,1961,1961,5,8700,0,192.0,20,75.0,120000
6,952,1.0,288.0,952.0,952,0,1,1968,1968,5,8300,0,952.0,20,66.0,128500
5,2080,2.0,504.0,1040.0,1040,1040,1,1969,1969,9,11606,2,650.0,60,70.0,135000
5,924,2.0,576.0,672.0,672,252,1,1949,2006,6,8064,1,0.0,50,60.0,122900
6,1082,1.0,240.0,1082.0,1082,0,1,1948,1950,5,11664,1,336.0,20,60.0,119200
6,1846,1.0,315.0,1040.0,1168,678,2,1949,1950,7,10496,1,196.0,50,78.0,143000
5,988,1.0,276.0,876.0,988,0,1,1950,1950,6,7200,0,534.0,20,60.0,119000
5,1238,1.0,357.0,864.0,1238,0,1,1950,1950,6,7200,1,432.0,20,60.0,102000
5,864,2.0,720.0,864.0,864,0,1,1950,2002,5,7200,0,398.0,20,60.0,129000
5,1134,1.0,254.0,1010.0,1134,0,1,1960,2002,6,7000,0,588.0,20,70.0,135000
5,1040,1.0,286.0,1040.0,1040,0,1,1959,2003,6,7500,0,574.0,20,69.22459016393442,152000
5,1170,1.0,338.0,1170.0,1170,0,1,1958,1958,6,7315,1,625.0,20,70.0,140000
5,1242,1.0,324.0,1242.0,1242,0,1,1960,1960,6,7903,0,739.0,20,70.0,152000
5,1377,1.0,351.0,1377.0,1377,0,1,1960,1960,6,8000,2,1098.0,20,80.0,156500
5,1800,0.0,0.0,1800.0,1800,0,2,1961,1961,10,8000,0,0.0,90,80.0,141000
5,925,1.0,300.0,0.0,925,0,1,1961,1961,7,7000,0,0.0,20,70.0,99000
6,1851,2.0,440.0,822.0,1020,831,2,1964,1993,7,9760,1,536.0,60,80.0,187000
5,1812,1.0,264.0,864.0,876,936,2,1962,1962,8,7590,1,540.0,60,69.0,169500
5,864,1.0,294.0,864.0,864,0,1,1962,1962,5,6600,0,110.0,20,60.0,125500
5,936,1.0,288.0,896.0,936,0,1,1962,1962,6,6760,1,734.0,85,66.0,130000
5,960,2.0,576.0,850.0,960,0,1,1926,1980,5,6978,0,0.0,30,60.0,103000
5,1432,2.0,360.0,264.0,768,664,2,1910,2002,7,9600,0,0.0,70,60.0,132000
6,1296,2.0,576.0,845.0,866,430,1,1927,1950,6,6000,0,276.0,50,50.0,127500
5,1022,1.0,184.0,1022.0,1022,0,1,1922,1950,4,4480,1,782.0,30,56.0,89500
5,936,2.0,672.0,936.0,936,0,1,1980,1980,4,7200,0,936.0,90,60.0,140000
5,967,1.0,180.0,967.0,967,0,1,1920,1990,5,3153,1,0.0,30,56.0,99900
4,1047,1.0,273.0,641.0,1047,0,1,1885,1995,6,10800,0,0.0,30,60.0,100000
5,1072,2.0,379.0,808.0,1072,0,1,1940,1950,5,7200,2,0.0,30,60.0,130000
5,1174,2.0,576.0,680.0,680,494,1,1900,2006,6,9000,1,130.0,50,120.0,135000
3,1183,1.0,308.0,649.0,679,504,1,1948,2002,6,6000,0,331.0,50,50.0,120000
4,1131,2.0,672.0,907.0,1131,0,1,1937,2000,7,5925,0,168.0,30,50.0,89471
4,1141,1.0,252.0,570.0,761,380,1,1900,1950,6,5925,0,122.0,50,50.0,85000
4,960,1.0,308.0,960.0,960,0,1,1920,1950,5,6000,0,250.0,30,50.0,108500
4,1798,2.0,342.0,1075.0,1156,642,2,1900,1950,7,9639,0,0.0,70,57.0,137000
5,866,0.0,0.0,686.0,866,0,1,1945,1997,4,3880,0,329.0,30,40.0,110500
5,968,2.0,480.0,968.0,968,0,1,1923,2006,5,8520,0,0.0,30,60.0,100000
8,1772,2.0,816.0,725.0,909,863,2,1910,1999,7,10337,0,0.0,70,69.22459016393442,184900
6,1642,1.0,374.0,728.0,914,728,1,1927,1950,9,9863,1,196.0,70,53.0,145000
5,1472,1.0,250.0,702.0,842,630,1,1925,1994,6,9600,0,0.0,50,60.0,125000
5,1232,2.0,480.0,616.0,616,616,1,1910,1950,6,4571,0,168.0,70,35.0,114000
