DATE,STOCKHOLM_cloud_cover,STOCKHOLM_pressure,STOCKHOLM_precipitation,STOCKHOLM_sunshine,STOCKHOLM_temp_mean,STOCKHOLM_temp_min,STOCKHOLM_temp_max,STOCKHOLM_picnic_weather
20061018,7,1.0103,0.18,0.9,8.0,5.5,10.5,False
20061019,8,1.0081,0.12,0.0,9.4,7.4,10.5,False
20061020,8,1.0067,1.06,0.0,9.5,7.9,11.2,False
20061021,8,0.9988,0.09,0.0,10.4,8.0,11.9,False
20061022,7,0.9964,0.39,0.3,12.1,9.5,14.4,False
20061023,8,0.9909,0.96,0.0,11.6,8.3,14.0,False
20061024,8,0.9886,1.45,0.0,11.0,9.4,14.8,False
20061025,8,1.0062,0.0,0.0,4.9,3.2,10.0,False
20061026,8,1.0075,1.43,0.0,8.3,3.3,10.9,False
20061027,5,0.9902,0.26,0.4,8.8,5.7,13.0,False
20061028,1,1.0126,0.0,8.1,4.3,3.3,6.3,False
20061029,2,1.015,0.0,-1.7,1.5,-0.6,4.0,False
20061030,8,1.0103,0.94,0.0,3.4,0.4,5.5,False
20061031,8,0.9855,0.98,0.3,6.3,2.1,12.2,False
20061101,7,0.9984,0.64,0.4,-1.3,-3.6,3.2,False
20061102,2,1.0149,0.0,7.7,-3.5,-6.0,-1.3,False
20061103,2,1.0182,0.0,7.2,-1.2,-6.0,1.9,False
20061104,8,1.013,0.31,0.0,1.3,0.6,2.2,False
20061105,8,1.0053,0.09,0.0,2.4,0.6,3.2,False
20061106,6,0.9985,0.0,3.6,5.9,2.3,8.2,False
20061107,1,0.9994,0.0,7.4,8.7,5.9,11.7,False
20061108,3,1.0055,0.0,6.7,5.0,3.8,9.2,False
20061109,1,1.0053,0.0,6.5,2.0,0.5,5.5,False
20061110,1,1.0229,0.0,6.2,1.5,0.2,3.1,False
20061111,8,0.9968,0.67,0.0,4.0,0.2,5.1,False
20061112,8,0.9911,0.0,0.0,1.9,0.7,5.1,False
20061113,7,0.9957,0.14,0.2,1.1,-0.9,3.3,False
20061114,8,0.9909,0.17,0.0,5.7,2.9,7.0,False
20061115,4,0.9998,0.0,3.8,5.6,4.2,7.0,False
20061116,8,1.0073,0.68,0.0,6.5,4.5,8.1,False
20061117,8,1.0059,0.26,0.0,8.5,7.0,9.6,False
20061118,8,1.0123,0.05,0.0,8.8,8.2,9.0,False
20061119,3,1.0156,0.0,6.1,5.8,4.5,9.1,False
20061120,8,1.0097,0.0,1.6,5.1,4.3,6.2,False
20061121,8,0.9987,0.35,0.0,6.0,4.3,6.9,False
20061122,7,0.9977,0.02,1.4,6.9,6.0,7.9,False
20061123,8,0.9985,0.4,0.2,5.2,4.0,6.9,False
20061124,7,0.999,0.06,0.3,7.2,4.0,8.2,False
20061125,7,1.0066,0.47,0.0,6.8,5.2,8.4,False
20061126,3,1.0081,0.0,4.9,8.7,7.5,10.3,False
20061127,3,1.017,0.0,5.3,7.8,7.1,8.9,False
20061128,8,1.0199,0.0,0.0,7.2,5.3,8.4,False
20061129,7,1.018,0.0,0.0,7.5,5.7,8.9,False
20061130,7,1.02,0.0,0.1,9.6,6.6,12.3,False
20061201,8,1.0152,0.0,0.0,8.3,6.6,12.0,False
20061202,8,1.0072,0.54,0.0,7.5,6.4,8.5,False
20061203,6,1.002,0.11,1.5,5.7,4.9,8.0,False
20061204,6,0.9894,0.24,1.7,6.7,4.9,7.6,False
20061205,8,0.9847,0.28,0.0,8.1,5.1,10.2,False
20061206,5,0.9863,0.0,0.8,9.1,8.1,12.1,False
20061207,6,0.995,0.67,2.7,6.6,5.1,8.8,False
20061208,7,0.9918,0.2,0.4,7.5,6.0,8.6,False
20061209,7,0.9963,0.0,0.4,8.3,6.8,9.0,False
20061210,6,1.0125,0.02,2.5,4.8,3.6,8.3,False
20061211,8,1.0018,0.35,0.0,5.2,3.8,6.0,False
20061212,2,1.004,0.07,2.9,5.4,4.7,7.1,False
20061213,4,0.9987,0.07,0.4,5.7,3.9,7.3,False
20061214,8,0.9968,0.08,0.0,8.8,4.2,12.0,False
20061215,7,1.0014,0.0,0.0,8.1,6.9,12.0,False
20061216,6,1.0023,0.0,0.0,4.9,3.5,7.6,False
20061217,3,1.0102,0.0,4.8,0.3,-0.7,3.8,False
20061218,4,1.018,0.0,4.8,-0.9,-2.1,0.3,False
20061219,6,1.021,0.16,0.1,-1.0,-2.2,0.5,False
20061220,2,1.0232,0.0,4.9,3.5,-0.8,5.0,False
20061221,7,1.03,0.0,0.1,1.7,0.1,3.6,False
20061222,4,1.0259,0.0,0.0,4.5,0.6,5.7,False
20061223,4,1.0289,0.0,1.8,4.6,2.8,5.4,False
20061224,3,1.0268,0.0,4.7,5.7,5.1,7.0,False
20061225,5,1.0357,0.0,1.1,1.2,-0.3,5.4,False
20061226,8,1.022,0.0,0.0,3.6,1.1,4.7,False
20061227,2,1.0152,0.0,0.2,3.2,2.2,4.6,False
20061228,6,1.0112,0.0,2.4,3.5,2.5,5.3,False
20061229,4,1.0196,0.0,0.7,1.7,0.9,4.0,False
20061230,6,1.0091,0.36,0.0,3.5,0.1,5.1,False
20061231,5,0.9977,0.22,0.0,5.3,4.0,7.4,False
20070101,7,0.9806,0.32,0.0,5.0,2.3,6.5,False
20070102,2,0.9913,0.0,4.1,3.2,1.9,5.4,False
20070103,3,1.0059,0.18,5.2,1.5,-0.1,3.1,False
20070104,8,0.9878,0.16,0.0,5.3,-0.5,7.6,False
20070105,7,0.9962,0.16,1.0,3.3,1.3,6.9,False
20070106,8,1.0015,0.03,0.0,2.1,0.8,2.9,False
20070107,6,1.0029,0.31,0.7,3.9,2.0,6.2,False
20070108,7,0.9933,0.21,0.6,5.8,3.1,7.7,False
20070109,7,0.9876,0.04,0.0,6.4,3.7,9.0,False
20070110,6,0.9943,1.17,0.6,6.7,5.1,11.0,False
20070111,6,0.9908,0.4,0.4,1.0,-0.7,5.3,False
20070112,7,0.9915,0.82,0.0,1.2,0.1,1.6,False
20070113,5,0.9926,0.27,2.2,2.9,0.4,5.0,False
20070114,8,0.9811,0.68,1.5,3.3,0.2,6.7,False
20070115,6,1.004,0.11,0.0,3.9,-0.3,8.6,False
20070116,3,0.9977,0.0,5.3,6.0,3.9,8.2,False
20070117,5,1.0016,0.87,1.1,1.2,0.1,4.4,False
20070118,7,0.976,0.01,0.4,3.9,1.7,6.2,False
20070119,6,0.9856,0.02,0.1,-1.6,-4.2,4.2,False
20070120,6,0.9987,0.8,0.0,-3.5,-6.3,0.1,False
20070121,8,0.9868,0.34,0.0,-1.4,-3.1,0.5,False
20070122,7,1.0084,0.0,1.1,-6.0,-7.7,-2.9,False
20070123,8,1.0117,0.1,0.4,-6.2,-10.0,-3.8,False
20070124,4,1.0151,0.03,3.7,-6.9,-10.2,-3.6,False
20070125,6,1.0184,0.13,4.3,-7.5,-8.4,-4.6,False
20070126,5,0.9939,0.05,1.3,-2.1,-8.1,0.6,False
20070127,1,1.0031,0.0,6.8,-5.8,-7.0,-2.3,False
20070128,7,0.9993,0.13,2.3,-5.7,-8.6,-3.3,False
20070129,5,1.0063,0.0,4.9,-5.5,-9.0,-2.2,False
20070130,7,1.0082,0.0,3.4,-2.3,-3.6,-1.2,False
20070131,8,0.9936,0.0,0.0,1.2,-1.7,3.1,False
20070201,7,1.0159,0.0,5.4,0.3,-0.4,1.2,False
20070202,8,1.0074,0.39,0.0,2.3,-0.5,3.7,False
20070203,2,1.0138,0.0,4.3,2.7,0.9,5.7,False
20070204,6,1.0126,0.0,0.4,2.2,1.4,3.6,False
20070205,6,0.998,0.27,0.0,0.0,-0.7,2.1,False
20070206,4,1.0061,0.0,1.5,-5.5,-8.8,0.0,False
20070207,4,1.0112,0.0,5.6,-8.3,-12.6,-5.5,False
20070208,7,1.0115,0.0,0.0,-3.9,-5.9,-3.0,False
20070209,7,1.0168,0.0,0.0,-5.5,-7.0,-3.0,False
20070210,5,1.0187,0.0,3.5,-8.5,-11.0,-6.7,False
20070211,6,1.0176,0.0,3.1,-7.8,-10.6,-4.8,False
20070212,7,1.0082,0.03,1.6,-2.2,-5.7,-0.6,False
20070213,8,1.0052,0.29,0.0,-1.2,-1.5,-0.7,False
20070214,8,1.0122,0.0,0.0,-0.8,-2.3,0.4,False
20070215,8,1.0231,0.0,0.0,-0.5,-1.5,0.2,False
20070216,8,1.0311,0.0,0.0,0.8,-0.7,2.0,False
20070217,8,1.0235,0.0,0.3,2.5,0.8,3.8,False
20070218,8,1.0089,0.06,0.0,0.2,-1.1,2.3,False
20070219,8,1.0114,0.5,0.0,-2.6,-3.3,-1.1,False
20070220,5,1.0181,0.01,5.3,-7.9,-10.7,-2.4,False
20070221,4,1.0302,0.04,6.7,-12.8,-14.9,-10.1,False
20070222,7,1.0303,0.08,0.5,-7.3,-12.5,-5.7,False
20070223,8,1.0314,0.04,0.0,-6.0,-7.2,-5.0,False
20070224,8,1.0217,0.05,0.0,-2.7,-5.4,-1.6,False
20070225,8,1.0115,0.06,0.0,-1.9,-2.5,-1.3,False
20070226,8,1.0067,0.32,0.0,-0.9,-2.6,-0.4,False
20070227,8,1.0009,0.12,0.0,-1.3,-2.0,-0.3,False
20070228,8,0.9932,0.36,0.0,-1.4,-3.3,-0.1,False
20070301,8,0.9861,0.16,0.0,1.8,-0.2,4.2,False
20070302,8,0.9935,0.03,0.0,1.6,1.2,2.4,False
20070303,5,1.0057,0.0,0.8,0.8,-0.8,2.9,False
20070304,7,1.0189,0.0,2.8,0.8,-2.5,4.2,False
20070305,8,1.0201,0.15,2.2,2.4,0.3,5.9,False
20070306,8,1.0123,0.01,0.2,1.8,0.3,3.6,False
20070307,8,1.0071,0.16,0.0,3.2,1.7,3.8,False
20070308,8,1.0086,0.08,0.0,4.1,2.1,6.0,False
20070309,8,1.0145,0.0,1.6,3.5,1.3,6.0,False
20070310,4,1.0148,0.03,7.0,5.0,2.0,8.0,False
20070311,4,1.0161,0.0,6.6,5.8,2.4,9.0,False
20070312,6,1.0188,0.0,2.5,7.5,5.5,9.9,False
20070313,3,1.0184,0.0,10.2,7.4,5.1,10.7,False
20070314,1,1.0175,0.0,10.9,7.0,3.7,10.6,False
20070315,6,1.0143,0.0,9.1,7.4,3.7,11.2,False
20070316,5,1.0056,0.07,8.4,7.3,5.8,10.5,False
20070317,5,0.9852,0.0,4.7,4.7,2.6,7.3,False
20070318,6,0.9716,0.58,2.4,3.3,-0.1,7.0,False
20070319,7,0.9713,0.48,0.7,3.1,0.5,6.2,False
20070320,4,0.9981,0.0,3.7,2.4,0.1,4.6,False
20070321,7,1.0121,0.0,1.0,1.2,-1.0,3.6,False
20070322,8,1.0168,0.16,0.0,0.8,-0.4,2.1,False
20070323,8,1.0294,0.02,0.0,2.7,0.9,3.5,False
20070324,8,1.0346,0.0,1.9,1.8,0.5,3.6,False
20070325,6,1.0376,0.0,-1.7,4.5,-1.0,10.7,False
20070326,1,1.0353,0.0,11.6,9.2,2.5,14.2,False
20070327,0,1.0313,0.0,11.8,10.1,3.2,16.7,False
20070328,1,1.0274,0.0,11.9,9.4,3.2,16.3,False
20070329,2,1.0231,0.0,11.2,9.8,4.7,15.7,False
20070330,2,1.0202,0.0,11.3,9.5,3.6,14.9,False
20070331,5,1.0312,0.0,6.9,5.7,2.3,10.9,False
20070401,4,1.0346,0.0,11.7,7.4,2.1,12.0,False
20070402,4,1.0199,0.0,10.5,9.3,4.5,13.5,False
20070403,5,1.0163,0.0,4.4,4.1,2.2,11.9,False
20070404,7,1.0095,0.0,7.7,5.9,0.0,11.3,False
20070405,3,0.9968,0.0,7.1,6.9,4.8,12.5,False
20070406,2,1.0084,0.0,10.4,3.5,0.4,6.9,False
20070407,3,1.0103,0.0,11.8,3.2,0.1,6.7,False
20070408,3,1.0135,0.16,10.9,1.8,-1.8,6.0,False
20070409,8,1.0067,0.05,1.2,0.8,-0.9,2.9,False
20070410,8,1.0061,0.0,0.6,2.4,-0.3,5.0,False
20070411,1,1.0059,0.0,12.8,9.6,3.3,13.6,False
20070412,2,1.024,0.0,12.1,7.4,2.8,11.9,False
20070413,4,1.0258,0.0,12.6,12.0,4.7,17.9,False
20070414,1,1.0296,0.0,13.1,13.7,7.0,19.0,True
20070415,1,1.0268,0.0,13.7,16.4,9.7,21.9,True
20070416,3,1.0176,0.0,12.1,16.3,10.8,21.0,True
20070417,7,1.0083,0.02,3.0,9.5,6.3,18.1,False
20070418,5,1.0074,0.1,7.6,7.0,2.8,11.2,False
20070419,8,0.9924,1.11,0.8,5.0,2.8,9.0,False
20070420,6,1.0007,0.0,2.6,4.4,0.9,7.7,False
20070421,0,1.017,0.0,14.4,4.3,-0.1,8.2,False
20070422,7,1.0223,0.23,7.6,6.4,0.6,11.9,False
20070423,8,1.0138,0.01,0.9,8.6,5.1,12.0,False
20070424,5,1.0189,0.0,6.2,10.0,5.5,16.3,False
20070425,6,1.0212,0.0,9.5,13.8,6.1,20.7,True
20070426,3,1.0204,0.0,12.5,16.3,9.4,22.8,True
20070427,1,1.0215,0.0,14.1,14.8,9.6,19.2,True
20070428,3,1.029,0.0,11.1,8.7,6.6,17.9,False
20070429,6,1.0217,0.0,7.2,9.3,2.9,14.4,False
20070430,3,1.0222,0.0,12.5,5.8,1.3,12.8,False
20070501,7,1.0193,0.0,3.0,5.9,2.3,10.1,False
20070502,4,1.0147,0.0,10.6,8.4,5.2,12.0,False
20070503,5,1.0159,0.0,14.1,8.7,1.3,16.1,False
20070504,4,1.0142,0.0,7.5,9.3,6.8,13.4,False
20070505,6,1.0174,0.0,13.0,8.9,3.8,13.9,False
20070506,1,1.0111,0.0,15.1,12.1,6.0,18.6,True
20070507,5,0.9976,0.31,6.0,10.4,6.4,14.0,False
20070508,3,0.9918,0.0,10.2,11.1,6.4,16.4,False
20070509,5,0.9954,0.0,6.0,10.3,7.2,14.6,False
20070510,7,0.9984,0.03,6.2,9.3,5.3,16.0,False
20070511,3,0.996,0.0,4.8,9.4,4.6,14.7,False
20070512,6,1.0042,0.0,2.6,7.4,3.3,13.3,False
20070513,5,1.0096,0.02,5.2,7.5,3.5,11.4,False
20070514,7,1.0026,0.24,2.8,10.3,6.9,13.8,False
20070515,4,0.9997,0.0,13.7,12.1,9.3,16.2,False
20070516,2,1.0053,0.0,15.8,10.8,5.8,15.9,False
20070517,6,1.0094,0.0,4.7,10.2,6.7,13.2,False
20070518,5,1.0112,0.0,8.7,12.2,6.3,18.9,True
20070519,4,1.0085,0.31,7.7,12.3,9.0,17.6,False
20070520,2,1.0163,0.0,13.8,15.3,9.5,20.7,True
20070521,8,1.0198,0.58,5.4,14.0,10.5,19.9,False
20070522,8,1.0129,0.01,0.0,10.8,8.7,13.9,False
20070523,1,1.0127,0.0,15.5,13.5,9.1,18.4,True
20070524,6,1.0097,0.0,8.5,15.5,9.3,21.6,True
20070525,8,1.006,0.0,1.6,16.2,14.0,19.0,True
20070526,5,1.0,0.0,8.3,17.3,13.0,22.8,True
20070527,5,1.0042,0.03,11.5,16.0,11.7,22.4,False
20070528,8,1.0023,0.1,0.0,11.3,10.0,16.5,False
20070529,7,1.0058,0.14,1.3,12.9,7.5,19.3,False
20070530,8,1.0063,0.0,0.0,13.6,11.7,17.1,False
20070531,8,1.0154,0.7,0.1,11.4,9.7,14.6,False
20070601,6,1.0254,0.0,3.2,12.0,8.9,14.8,False
20070602,0,1.0325,0.0,16.8,12.9,6.3,17.6,False
20070603,0,-0.099,0.0,16.9,14.2,8.2,19.6,True
20070604,1,1.0284,0.0,12.8,16.3,7.5,23.8,True
20070605,0,1.026,0.0,16.7,19.2,12.4,25.5,True
20070606,1,1.0242,0.0,16.0,21.1,14.3,27.8,True
20070607,1,1.0239,0.0,16.7,19.9,12.3,27.6,True
20070608,1,1.02,0.0,16.3,23.5,16.3,30.2,True
20070609,2,1.0193,0.01,15.2,23.0,15.7,31.5,False
20070610,6,1.0161,0.1,12.9,22.8,17.1,29.0,False
20070611,4,1.0119,0.0,16.5,19.9,14.7,26.9,True
20070612,5,0.9993,0.0,5.6,17.8,16.1,20.8,True
20070613,5,0.999,1.42,8.6,16.0,12.9,21.2,False
20070614,6,0.9997,0.03,4.2,13.2,9.7,18.8,False
20070615,3,1.0108,0.0,16.3,13.5,8.4,20.3,True
20070616,2,1.0104,0.1,17.5,14.3,9.8,18.4,False
20070617,8,1.0025,1.32,0.0,12.2,11.1,14.4,False
20070618,7,1.0053,0.12,1.5,13.9,10.4,17.6,False
20070619,4,1.0124,0.07,8.0,15.1,10.3,21.9,False
20070620,1,1.0162,0.0,17.2,16.8,10.9,22.3,True
20070621,7,1.0137,0.0,0.6,15.7,13.8,18.5,True
20070622,8,1.0097,0.06,0.6,15.8,13.7,18.9,False
20070623,8,1.0025,0.46,0.0,14.3,13.1,16.1,False
20070624,5,1.0069,0.0,11.1,18.1,13.5,22.6,True
20070625,3,1.0027,0.0,13.2,18.2,13.7,23.2,True
20070626,3,0.9893,0.08,15.5,19.9,15.1,25.2,False
20070627,8,0.9874,2.7,0.0,12.4,11.2,19.2,False
20070628,6,0.9925,0.05,4.8,15.9,11.0,21.0,False
20070629,5,1.0027,0.0,7.4,15.9,12.6,20.4,True
20070630,7,1.0075,0.18,3.8,15.1,12.6,18.7,False
20070701,7,1.0111,0.35,6.3,16.1,13.0,19.8,False
20070702,1,1.0125,0.0,16.1,18.1,12.6,23.6,True
20070703,4,1.0073,0.08,13.3,18.3,12.7,23.0,False
20070704,4,1.0036,0.15,4.2,17.4,15.1,21.8,False
20070705,4,1.0029,0.0,10.7,19.0,15.3,22.9,True
20070706,6,0.998,0.01,5.5,17.9,14.2,22.5,False
20070707,8,0.9956,0.27,0.0,15.7,15.0,18.5,False
20070708,8,0.9976,0.45,0.0,14.4,13.2,16.1,False
20070709,8,1.0019,0.74,0.2,14.0,12.4,16.3,False
20070710,7,1.0031,0.0,3.3,16.3,13.3,20.6,True
20070711,4,1.0046,0.0,10.6,16.9,13.1,22.2,True
20070712,7,1.0034,0.4,2.9,14.6,12.9,17.4,False
20070713,5,1.0065,0.08,3.8,16.3,13.4,19.6,False
20070714,3,1.0098,0.46,13.5,18.7,13.7,24.7,False
20070715,5,1.007,0.0,7.9,18.1,15.7,21.4,True
20070716,1,1.0132,0.0,16.7,20.2,14.2,25.8,True
20070717,7,1.011,0.13,7.2,19.8,16.3,24.2,False
20070718,5,1.0072,0.11,8.5,19.0,15.6,23.6,False
20070719,5,1.0099,0.0,5.8,16.2,13.2,20.6,True
20070720,4,1.0162,0.0,13.1,16.6,12.6,22.5,True
20070721,2,1.0186,0.0,15.3,17.8,12.5,22.7,True
20070722,5,1.0142,0.0,13.0,18.1,13.8,23.7,True
20070723,6,0.999,0.62,1.7,15.7,14.3,19.7,False
20070724,7,0.9971,0.03,1.3,16.9,14.3,20.9,False
20070725,7,0.9987,0.0,5.6,17.7,14.0,22.1,True
20070726,2,1.0035,0.0,13.4,19.0,15.5,24.6,True
20070727,7,0.9995,0.68,2.2,16.1,13.9,21.5,False
20070728,4,0.9996,0.0,8.0,16.8,12.5,21.8,True
20070729,7,0.9981,0.51,5.5,14.9,12.6,20.0,False
20070730,4,0.999,0.0,8.4,15.0,10.9,20.7,True
20070731,4,0.9978,0.0,10.6,16.7,12.6,21.8,True
20070801,4,1.0073,0.0,11.5,19.2,13.8,25.0,True
20070802,7,1.0109,0.07,5.4,18.1,16.7,21.8,False
20070803,8,1.0132,0.05,0.0,16.3,14.5,18.7,False
20070804,6,1.0182,0.0,5.0,18.2,14.1,24.1,True
20070805,4,1.0182,0.0,13.9,20.5,14.6,26.3,True
20070806,1,1.0189,0.0,15.4,21.6,16.2,27.9,True
20070807,3,1.0195,0.0,11.9,20.1,15.2,26.9,True
20070808,4,1.0167,0.6,9.3,20.2,17.0,25.2,False
20070809,7,1.0166,0.02,1.0,21.1,18.1,24.8,False
20070810,8,1.016,0.61,0.0,20.2,18.8,22.8,False
20070811,6,1.0115,0.0,7.9,21.7,17.1,27.2,True
20070812,7,1.007,0.0,2.4,21.3,19.2,25.0,True
20070813,7,1.0057,0.0,4.1,21.3,19.1,24.3,True
20070814,4,1.0103,0.0,11.4,19.8,16.2,25.0,True
20070815,6,1.0053,0.05,6.2,19.1,15.5,22.8,False
20070816,7,0.9989,0.08,2.2,19.4,17.3,22.5,False
20070817,6,1.0056,0.0,7.9,17.0,13.2,21.1,True
20070818,5,1.01,0.0,6.5,15.7,12.1,19.9,True
20070819,5,1.0165,0.0,10.0,16.7,11.5,22.2,True
20070820,5,1.0183,0.0,11.6,17.5,13.9,22.8,True
20070821,3,1.0196,0.0,10.8,19.3,15.3,23.6,True
20070822,6,1.0186,0.01,4.8,18.8,16.4,23.5,False
20070823,4,1.0175,0.0,8.6,18.1,13.9,23.1,True
20070824,4,1.0143,0.0,7.6,20.6,16.6,26.9,True
20070825,5,1.0086,0.0,9.2,19.8,16.4,24.8,True
20070826,4,1.0083,0.2,9.3,15.4,12.1,20.6,False
20070827,7,1.005,0.01,3.8,13.2,11.1,16.2,False
20070828,7,1.0042,0.0,1.3,10.2,8.2,13.1,False
20070829,5,1.0084,0.01,10.8,10.9,6.9,16.2,False
20070830,3,1.0067,0.0,8.7,10.3,6.5,15.6,False
20070831,6,1.0051,0.0,6.5,11.6,7.4,16.3,False
20070901,5,1.0075,0.09,11.1,11.9,6.5,17.4,False
20070902,7,0.9965,0.02,2.5,15.1,10.6,19.3,False
20070903,4,0.9959,0.01,7.8,13.4,10.3,18.8,False
20070904,7,1.0107,1.91,0.2,8.8,6.0,11.2,False
20070905,2,1.0205,0.0,11.9,12.4,6.6,18.1,True
20070906,5,1.0164,0.0,3.8,15.1,12.5,19.8,True
20070907,7,1.0167,0.14,2.5,11.9,9.5,15.8,False
20070908,8,1.0046,2.14,0.0,12.3,10.8,13.9,False
20070909,8,1.0099,0.05,0.0,12.1,10.3,14.4,False
20070910,8,1.0009,0.2,0.6,12.4,11.0,14.6,False
20070911,8,1.012,0.08,0.1,13.3,11.6,15.6,False
20070912,3,1.0093,0.03,4.5,12.6,9.4,16.4,False
20070913,2,1.0179,0.0,12.4,11.1,7.1,14.1,False
20070914,5,1.0044,0.08,4.5,11.6,7.5,15.6,False
20070915,5,0.9979,0.0,3.5,10.9,7.4,14.4,False
20070916,7,1.0044,1.41,4.5,8.5,5.0,12.0,False
20070917,5,0.9966,0.0,8.0,14.4,10.7,18.0,True
20070918,7,1.0029,0.0,2.1,10.7,8.9,13.9,False
20070919,2,1.0084,0.09,8.9,9.2,5.1,13.3,False
20070920,7,1.0084,0.13,5.0,12.0,8.9,15.6,False
20070921,7,1.0108,0.28,6.5,13.7,11.1,17.0,False
20070922,4,1.0125,0.0,7.3,13.1,10.7,16.2,False
20070923,7,1.0196,0.0,8.7,12.6,8.6,16.8,False
20070924,5,1.0168,0.0,8.7,14.7,11.0,19.5,True
20070925,3,1.0089,0.0,8.0,14.5,12.6,18.0,True
20070926,6,1.0143,0.0,4.0,12.3,10.2,15.5,False
20070927,7,1.0238,0.0,2.5,9.6,6.8,12.6,False
20070928,7,1.0264,0.0,0.3,9.5,8.8,11.5,False
20070929,8,1.0189,0.58,0.0,12.2,9.2,14.1,False
20070930,5,1.0205,0.18,7.8,14.2,12.2,18.1,False
20071001,7,1.0189,0.09,0.0,13.0,11.6,14.6,False
20071002,7,1.0205,0.04,0.0,10.3,9.0,13.1,False
20071003,5,1.021,0.02,3.5,11.1,9.2,13.4,False
20071004,1,1.0219,0.0,10.2,10.2,6.2,14.0,False
20071005,8,1.0239,0.01,0.0,9.4,7.9,11.0,False
20071006,8,1.0256,0.0,0.0,9.2,7.3,10.9,False
20071007,7,1.0149,0.0,1.2,10.4,8.4,13.2,False
20071008,4,-0.099,0.0,6.9,8.9,6.0,11.7,False
20071009,1,1.0204,0.0,10.1,6.6,3.4,10.1,False
20071010,6,1.0206,0.0,0.9,7.1,4.7,9.2,False
20071011,7,1.0151,1.37,0.5,4.1,0.9,7.1,False
20071012,5,1.0125,0.2,2.9,4.4,2.7,9.9,False
20071013,3,1.0272,0.0,5.8,2.4,-0.8,5.6,False
20071014,8,1.0187,0.3,0.0,7.7,3.0,9.2,False
20071015,8,1.0114,0.01,0.0,11.0,8.8,12.6,False
20071016,7,1.0069,0.0,2.3,10.9,9.4,13.0,False
20071017,6,1.0034,0.0,2.0,10.7,9.6,12.3,False
20071018,1,1.0107,0.0,8.4,5.2,2.2,9.9,False
20071019,5,1.0256,0.02,2.3,4.9,1.2,8.3,False
20071020,4,1.0317,0.0,7.8,4.0,1.0,6.9,False
20071021,8,1.0315,0.02,0.0,5.8,4.4,7.4,False
20071022,7,1.0325,0.0,0.0,7.5,5.4,9.3,False
20071023,5,1.0337,0.0,3.4,7.0,5.7,9.5,False
20071024,1,1.0334,0.0,8.7,6.0,2.9,9.6,False
20071025,8,1.0313,0.0,2.1,4.4,3.0,6.7,False
20071026,8,1.0309,0.0,0.0,7.0,4.0,8.6,False
20071027,8,1.0278,0.0,0.0,8.4,5.9,10.3,False
20071028,4,1.0181,0.21,-1.7,9.3,8.5,10.8,False
20071029,8,1.009,1.08,0.0,8.3,7.9,9.0,False
20071030,7,1.0072,0.09,0.0,7.9,7.1,9.1,False
20071031,3,1.0148,0.41,7.2,4.6,2.1,7.3,False
20071101,3,1.0101,0.0,2.7,10.0,4.1,12.9,False
20071102,2,1.0238,0.79,8.1,3.6,2.5,7.9,False
20071103,8,1.0058,0.31,1.5,3.0,0.3,4.4,False
20071104,6,1.0237,0.0,3.3,3.1,2.1,5.5,False
20071105,7,1.0202,0.15,0.6,3.7,1.1,5.6,False
20071106,8,1.0005,0.1,0.0,5.5,3.9,7.2,False
20071107,6,0.9946,0.22,0.9,2.3,-0.9,5.5,False
20071108,8,0.9973,0.64,0.0,2.7,-0.1,5.0,False
20071109,8,0.985,0.12,0.8,6.0,4.6,7.9,False
20071110,4,0.9907,0.0,3.9,-0.3,-1.9,5.6,False
20071111,7,0.992,0.0,0.0,-0.1,-2.8,1.2,False
20071112,8,1.0037,0.38,0.0,1.7,0.5,3.1,False
20071113,8,1.0073,0.16,0.0,0.6,0.1,1.9,False
20071114,6,1.0147,0.0,3.2,-0.3,-1.7,1.0,False
20071115,6,1.0167,0.0,4.4,-0.5,-2.1,0.6,False
20071116,7,1.0124,0.02,0.0,2.1,-0.7,4.9,False
20071117,4,1.0153,0.0,4.3,3.1,1.6,5.3,False
20071118,5,1.0164,0.0,0.0,4.5,1.1,6.5,False
20071119,3,1.0206,0.0,4.6,4.2,3.2,6.0,False
20071120,8,1.0215,0.05,0.0,1.5,-1.6,3.8,False
20071121,8,1.0166,0.06,0.0,3.8,1.5,5.1,False
20071122,8,1.0056,0.01,0.0,4.3,3.4,5.7,False
20071123,8,1.0052,0.19,0.0,3.2,0.2,7.3,False
20071124,1,1.015,0.4,5.8,-1.6,-3.6,0.4,False
20071125,8,0.9927,0.29,0.0,2.3,-0.9,4.1,False
20071126,7,0.9994,0.01,2.5,-0.3,-2.4,2.8,False
20071127,3,1.0132,0.0,5.9,-1.1,-1.9,1.2,False
20071128,4,1.0117,0.57,4.1,-1.6,-4.6,0.5,False
20071129,8,0.9949,0.35,0.0,3.6,0.5,5.2,False
20071130,8,0.9978,0.02,0.0,3.4,2.4,5.0,False
20071201,8,0.9976,0.61,0.0,3.4,1.4,6.1,False
20071202,5,0.991,0.05,1.5,5.1,3.2,6.8,False
20071203,8,0.9772,0.71,0.0,3.8,2.6,5.8,False
20071204,8,0.9951,0.03,0.0,2.1,1.0,4.1,False
20071205,8,1.0026,0.1,0.0,3.6,-0.5,6.6,False
20071206,5,0.9942,0.0,0.0,7.8,6.6,8.7,False
20071207,8,0.981,1.55,0.0,6.1,4.4,7.1,False
20071208,8,0.9843,0.03,0.0,4.4,2.8,6.3,False
