DATE,MONTELIMAR_wind_speed,MONTELIMAR_humidity,MONTELIMAR_pressure,MONTELIMAR_global_radiation,MONTELIMAR_precipitation,MONTELIMAR_temp_mean,MONTELIMAR_temp_min,MONTELIMAR_temp_max,MONTELIMAR_picnic_weather
20051126,2.9,0.93,0.9979,0.7,0.0,1.8,-1.5,5.1,False
20051127,1.9,0.91,1.0026,0.52,0.0,0.8,-1.9,3.5,False
20051128,0.8,0.91,1.008,0.49,0.04,0.0,-4.1,4.2,False
20051129,1.4,0.94,1.0073,0.26,0.22,3.9,1.6,6.2,False
20051130,5.4,0.78,1.0132,0.53,0.0,3.4,0.6,6.2,False
20051201,2.7,0.74,1.0115,0.81,0.08,5.9,-0.3,12.1,False
20051202,4.8,0.88,1.0006,0.06,1.22,7.8,2.0,13.7,False
20051203,0.8,0.93,1.0089,0.46,0.0,6.6,2.7,10.4,False
20051204,2.3,0.87,1.0095,0.4,0.26,8.8,4.7,13.0,False
20051205,1.4,0.94,1.0056,0.25,0.3,6.6,4.7,8.6,False
20051206,1.8,0.91,1.0101,0.4,0.04,5.1,1.9,8.4,False
20051207,2.4,0.87,1.0206,0.72,0.16,5.0,1.5,8.4,False
20051208,1.8,0.94,1.0211,0.37,0.24,3.6,-0.2,7.4,False
20051209,7.8,0.73,1.026,0.33,0.02,5.6,3.4,7.8,False
20051210,7.4,0.68,1.032,0.61,0.0,4.8,3.3,6.3,False
20051211,6.9,0.7,1.0295,0.74,0.0,3.0,1.6,4.4,False
20051212,6.6,0.69,1.026,0.22,0.0,1.5,0.0,3.0,False
20051213,7.1,0.71,1.0261,0.68,0.0,3.3,1.0,5.6,False
20051214,9.8,0.68,1.0204,0.22,0.0,4.1,3.0,5.2,False
20051215,8.9,0.73,1.021,0.51,0.0,4.8,3.6,6.0,False
20051216,6.6,0.76,1.0164,0.54,0.0,6.6,3.9,9.3,False
20051217,6.9,0.59,1.0149,0.61,0.0,6.1,4.5,7.7,False
20051218,5.2,0.66,1.025,0.63,0.0,3.0,0.9,5.0,False
20051219,5.2,0.67,1.0276,0.72,0.0,1.9,-1.0,4.8,False
20051220,6.1,0.78,1.0309,0.28,0.0,3.3,2.4,4.2,False
20051221,7.9,0.77,1.0318,0.51,0.0,1.9,0.8,3.0,False
20051222,7.6,0.76,1.0319,0.41,0.0,1.4,0.4,2.3,False
20051223,6.7,0.82,1.0273,0.7,0.0,2.6,0.0,5.2,False
20051224,2.6,0.83,1.0252,0.25,0.0,3.4,1.5,5.2,False
20051225,6.0,0.82,1.0186,0.44,0.0,4.7,3.5,5.9,False
20051226,5.8,0.72,1.0111,0.53,0.0,4.4,2.9,5.9,False
20051227,5.2,0.69,1.0065,0.62,0.0,1.9,-0.6,4.3,False
20051228,3.6,0.73,1.0116,0.66,0.0,-2.2,-5.0,0.7,False
20051229,4.6,0.74,1.0184,0.55,0.0,-0.7,-2.8,1.4,False
20051230,2.9,0.8,1.0196,0.29,0.04,-2.6,-5.7,0.4,False
20051231,1.8,0.91,1.0144,0.13,0.0,1.6,-1.8,4.9,False
20060101,1.4,0.94,1.0101,0.56,0.24,5.4,2.6,8.2,False
20060102,5.5,0.8,1.016,0.24,0.02,5.2,2.7,7.8,False
20060103,7.4,0.62,1.0239,0.52,0.0,6.4,4.7,8.2,False
20060104,6.1,0.76,1.0214,0.72,0.0,3.6,2.0,5.1,False
20060105,1.8,0.87,1.016,0.34,2.0,1.1,-1.2,3.4,False
20060106,1.5,0.97,1.0178,0.11,0.0,1.4,0.3,2.5,False
20060107,1.8,0.92,1.0231,0.25,0.0,2.8,1.2,4.4,False
20060108,0.9,0.96,1.0256,0.5,0.0,4.0,1.0,6.9,False
20060109,0.5,0.98,1.0283,0.3,0.0,1.1,-1.8,3.9,False
20060110,3.7,0.87,1.0304,0.77,0.0,3.4,0.1,6.8,False
20060111,3.6,0.93,1.0317,0.75,0.0,0.3,-1.2,1.8,False
20060112,3.8,0.79,1.0301,0.56,0.0,2.7,-1.8,7.2,False
20060113,0.9,0.87,1.0306,0.87,0.0,2.8,-4.3,10.0,False
20060114,0.4,0.86,1.0292,0.9,0.0,2.5,-5.3,10.4,False
20060115,0.9,0.77,1.0247,0.87,0.0,1.2,-6.8,9.2,False
20060116,1.0,0.87,1.0227,0.19,0.14,3.8,2.6,5.1,False
20060117,1.4,0.96,1.0193,0.14,0.22,5.1,3.4,6.8,False
20060118,4.5,0.82,1.0161,0.51,0.0,8.0,4.9,11.1,False
20060119,6.1,0.72,1.0223,0.92,0.0,9.2,7.1,11.2,False
20060120,1.9,0.81,1.0264,0.83,0.0,6.6,0.1,13.0,False
20060121,7.7,0.65,1.0236,0.78,0.0,7.9,4.3,11.5,False
20060122,7.4,0.64,1.0265,1.01,0.0,7.2,5.1,9.3,False
20060123,6.2,0.68,1.0283,0.94,0.0,3.6,2.2,4.9,False
20060124,1.3,0.8,1.0304,0.37,0.0,1.9,-1.4,5.2,False
20060125,1.0,0.78,1.0226,1.01,0.0,1.8,-6.0,9.5,False
20060126,5.4,0.72,1.0135,0.97,0.0,0.8,-4.0,5.6,False
20060127,4.9,0.88,1.0156,0.13,5.0,0.2,-0.8,1.2,False
20060128,5.5,0.9,1.0145,0.25,1.5,0.2,-1.4,1.7,False
20060129,4.1,0.82,1.0203,0.31,0.52,1.8,0.7,2.9,False
20060130,5.9,0.7,1.0202,0.71,0.0,3.3,1.3,5.3,False
20060131,4.9,0.66,1.0213,0.99,0.0,4.4,2.0,6.7,False
20060201,5.4,0.68,1.0213,1.03,0.0,4.6,1.3,7.9,False
20060202,6.8,0.83,1.0186,0.31,0.0,1.0,0.3,1.7,False
20060203,5.9,0.81,1.0173,0.48,0.0,0.3,-0.6,1.2,False
20060204,8.1,0.72,1.0207,0.58,0.0,-0.4,-1.4,0.7,False
20060205,8.5,0.67,1.025,0.88,0.0,0.0,-2.1,2.0,False
20060206,7.6,0.73,1.0259,0.71,0.0,2.6,0.0,5.1,False
20060207,8.1,0.65,1.024,0.84,0.0,5.9,3.5,8.3,False
20060208,5.8,0.62,1.0157,0.94,0.0,5.3,3.3,7.3,False
20060209,5.0,0.7,1.0147,0.65,0.0,6.6,3.9,9.3,False
20060210,7.9,0.54,1.0185,1.31,0.0,4.6,2.1,7.2,False
20060211,6.1,0.66,1.0235,1.37,0.0,3.2,-0.1,6.4,False
20060212,6.5,0.6,1.0255,1.25,0.0,3.3,-0.2,6.8,False
20060213,4.6,0.65,1.0239,0.88,0.0,4.8,1.7,7.9,False
20060214,1.2,0.75,1.0228,0.99,0.0,6.2,0.5,11.8,False
20060215,1.0,0.92,1.0168,0.24,1.88,3.0,-1.9,7.8,False
20060216,1.4,0.85,1.0042,0.56,0.06,9.7,6.3,13.1,False
20060217,2.1,0.71,1.0063,1.07,0.02,7.5,0.0,15.0,False
20060218,2.6,0.69,1.0068,1.2,0.02,11.4,6.7,16.0,False
20060219,4.8,0.81,0.9994,0.3,1.0,8.6,3.6,13.6,False
20060220,1.9,0.79,1.0068,1.3,0.06,7.8,2.6,13.1,False
20060221,1.4,0.77,1.01,1.38,0.0,6.8,-0.9,14.4,False
20060222,3.6,0.77,1.016,1.18,0.0,6.7,1.5,11.9,False
20060223,5.9,0.69,1.0146,1.03,0.0,6.7,4.8,8.6,False
20060224,6.5,0.68,1.0081,1.01,0.0,5.6,3.9,7.4,False
20060225,3.8,0.68,1.0089,1.45,0.0,7.0,3.5,10.5,False
20060226,5.9,0.72,1.0103,1.53,0.0,4.8,-0.2,9.9,False
20060227,8.2,0.54,1.0119,1.61,0.0,3.3,1.3,5.3,False
20060228,3.0,0.57,1.0124,1.37,0.0,3.2,-1.0,7.3,False
20060301,2.5,0.62,1.0119,1.39,0.0,2.9,-1.3,7.1,False
20060302,1.8,0.64,1.0112,1.07,0.0,3.3,-2.1,8.6,False
20060303,3.6,0.68,1.0076,0.48,0.0,9.0,4.4,13.6,False
20060304,2.8,0.69,0.999,0.78,0.44,12.3,8.6,16.0,False
20060305,9.0,0.63,1.0057,1.37,0.0,3.9,1.4,6.4,False
20060306,6.9,0.67,1.0183,1.66,0.08,4.6,1.6,7.7,False
20060307,5.0,0.56,1.0215,1.61,0.02,5.4,2.0,8.9,False
20060308,1.0,0.78,1.0152,0.89,0.06,8.6,4.4,12.7,False
20060309,1.5,0.67,1.0123,1.42,0.0,12.1,5.7,18.5,True
20060310,2.4,0.58,1.0112,1.56,0.14,9.0,2.3,15.7,False
20060311,4.0,0.72,1.0134,0.8,0.04,7.6,4.3,10.9,False
20060312,11.5,0.49,1.0202,2.03,0.0,2.4,0.5,4.3,False
20060313,7.8,0.48,1.0217,2.02,0.0,1.3,-2.0,4.7,False
20060314,6.2,0.5,1.0189,1.99,0.0,4.1,-0.4,8.6,False
20060315,4.0,0.56,1.0159,1.42,0.0,5.3,-0.8,11.4,False
20060316,5.0,0.54,1.016,1.98,0.0,7.6,3.1,12.2,False
20060317,1.9,0.68,1.0158,1.73,0.0,8.0,1.0,15.1,False
20060318,1.4,0.76,1.011,0.62,0.1,7.1,2.4,11.8,False
20060319,1.2,0.85,1.0104,0.49,0.02,8.4,6.2,10.7,False
20060320,1.2,0.78,1.0103,0.43,0.36,9.8,7.4,12.3,False
20060321,0.6,0.94,1.0071,0.27,0.82,10.0,8.4,11.5,False
20060322,1.2,0.87,1.0058,1.24,0.34,12.8,9.2,16.3,False
20060323,1.9,0.73,1.0072,2.06,0.66,11.5,5.9,17.1,False
20060324,1.5,0.84,1.0081,1.24,0.24,12.8,9.3,16.3,False
20060325,1.5,0.76,1.0172,1.75,0.0,15.2,10.6,19.7,True
20060326,2.5,0.74,1.0189,1.87,0.0,13.9,6.1,21.7,True
20060327,3.0,0.7,1.0151,1.55,1.02,15.5,10.8,20.2,False
20060328,1.6,0.68,1.0137,1.8,0.0,15.1,11.4,18.8,True
20060329,1.5,0.74,1.0178,1.25,0.08,11.0,5.0,17.1,False
20060330,1.8,0.77,1.0189,1.29,0.08,11.9,4.9,18.9,False
20060331,1.4,0.68,1.0179,2.04,0.12,17.3,11.5,23.1,False
20060401,1.8,0.89,1.017,0.69,1.0,12.2,6.8,17.5,False
20060402,3.0,0.72,1.0188,2.02,0.0,14.0,7.4,20.6,True
20060403,5.4,0.58,1.0214,2.53,0.0,12.0,8.1,16.0,False
20060404,3.4,0.52,1.0129,2.27,0.02,13.6,7.3,19.9,False
20060405,4.8,0.67,1.0065,1.09,0.14,12.4,7.1,17.7,False
20060406,7.8,0.56,1.0109,2.62,0.0,8.5,4.9,12.1,False
20060407,3.9,0.56,1.0148,2.59,0.0,11.1,4.8,17.4,False
20060408,2.4,0.7,1.0154,1.98,0.02,10.8,1.2,20.4,False
20060409,1.9,0.85,1.0119,0.39,1.2,13.4,11.7,15.1,False
20060410,4.6,0.84,1.0127,1.0,0.66,8.2,5.2,11.3,False
20060411,7.0,0.5,1.0177,2.38,0.0,9.2,6.0,12.4,False
20060412,4.9,0.6,1.017,2.5,0.0,10.2,6.7,13.6,False
20060413,5.2,0.6,1.0185,2.67,0.0,11.7,6.9,16.5,False
20060414,3.8,0.58,1.0161,2.66,0.0,16.6,9.8,23.3,True
20060415,2.6,0.66,1.0162,1.52,0.08,15.0,10.4,19.7,False
20060416,1.8,0.69,1.0163,1.94,0.0,13.8,6.5,21.0,True
20060417,5.9,0.53,1.0124,2.79,0.0,15.4,10.4,20.3,True
20060418,6.9,0.54,1.013,2.75,0.0,15.0,11.5,18.5,True
20060419,5.6,0.54,1.0139,2.77,0.0,14.8,9.7,20.0,True
20060420,3.6,0.63,1.015,2.58,0.68,17.0,10.0,23.9,False
20060421,2.5,0.73,1.0167,2.56,0.0,14.6,7.3,21.8,True
20060422,2.1,0.69,1.0175,2.75,0.02,14.3,5.7,22.9,False
20060423,1.2,0.66,1.0152,2.78,0.0,16.2,7.4,25.0,True
20060424,1.6,0.64,1.0163,2.33,0.02,16.6,8.0,25.1,False
20060425,2.9,0.6,1.0174,2.56,0.0,18.4,12.5,24.3,True
20060426,5.2,0.59,1.0171,2.18,0.0,16.6,10.4,22.9,True
20060427,6.1,0.65,1.015,2.44,0.0,17.6,13.8,21.3,True
20060428,7.4,0.62,1.0126,1.04,0.0,15.8,14.3,17.3,False
20060429,9.0,0.49,1.0122,3.02,0.0,12.5,9.9,15.1,False
20060430,5.8,0.46,1.0123,2.7,0.0,11.0,5.8,16.3,False
20060501,2.5,0.52,1.0123,2.61,0.0,13.8,6.1,21.5,True
20060502,2.6,0.59,1.0167,2.23,0.0,17.2,12.7,21.6,True
20060503,1.5,0.61,1.0162,2.93,0.0,16.6,7.0,26.2,True
20060504,1.8,0.58,1.0168,2.98,0.0,17.8,8.6,27.1,True
20060505,2.2,0.65,1.0203,2.27,1.1,18.9,12.3,25.5,False
20060506,1.4,0.82,1.0198,1.41,0.2,17.1,12.8,21.4,False
20060507,1.8,0.8,1.017,2.3,1.92,18.6,14.5,22.6,False
20060508,1.8,0.92,1.0161,0.36,4.78,13.2,10.3,16.0,False
20060509,3.9,0.71,1.0179,2.53,0.0,11.4,5.3,17.4,False
20060510,4.9,0.66,1.0156,2.54,0.0,13.3,9.5,17.1,False
20060511,2.8,0.61,1.0168,3.25,0.0,16.0,9.8,22.1,True
20060512,2.2,0.71,1.0206,1.8,0.0,13.8,6.6,21.0,True
20060513,1.4,0.83,1.0219,1.59,0.58,14.0,9.3,18.8,False
20060514,3.8,0.68,1.0201,3.15,0.0,17.4,11.4,23.5,True
20060515,2.5,0.7,1.0204,2.54,0.02,17.7,10.6,24.8,False
20060516,1.9,0.68,1.021,2.3,0.0,18.5,11.4,25.6,True
20060517,1.6,0.6,1.0189,3.07,0.0,20.2,10.2,30.1,True
20060518,3.4,0.72,1.0185,1.48,0.6,20.3,15.9,24.7,False
20060519,2.5,0.61,1.0182,2.73,0.0,18.0,12.2,23.7,True
20060520,1.6,0.72,1.0131,1.08,0.0,15.7,11.0,20.4,True
20060521,2.0,0.66,1.0108,2.38,0.0,18.8,13.5,24.2,True
20060522,3.6,0.7,1.0107,2.34,0.76,20.2,15.6,24.9,False
20060523,5.0,0.59,1.0194,2.95,0.0,16.2,12.0,20.3,True
20060524,5.4,0.47,1.0234,3.44,0.0,15.6,10.8,20.5,True
20060525,4.0,0.5,1.0244,3.29,0.0,17.3,10.4,24.2,True
20060526,5.2,0.59,1.025,3.41,0.0,21.0,16.7,25.2,True
20060527,6.0,0.62,1.0243,3.49,0.0,22.2,17.9,26.5,True
20060528,4.9,0.61,1.0198,2.98,0.0,22.7,17.6,27.7,True
20060529,4.9,0.63,1.0131,2.77,0.0,21.8,16.9,26.6,True
20060530,7.0,0.54,1.0152,2.68,0.0,14.0,11.2,16.7,False
20060531,7.9,0.52,1.0177,3.12,0.04,12.2,9.7,14.7,False
20060601,7.4,0.59,1.0221,2.89,0.0,13.2,8.9,17.4,False
20060602,8.2,0.53,1.0218,3.56,0.0,13.6,9.2,18.0,True
20060603,7.1,0.48,1.0212,3.55,0.0,15.8,10.0,21.6,True
20060604,6.6,0.51,1.0206,3.21,0.0,17.8,12.3,23.4,True
20060605,6.2,0.51,1.0192,3.35,0.0,19.0,14.2,23.9,True
20060606,5.1,0.49,1.0209,3.5,0.0,19.2,14.1,24.2,True
20060607,4.9,0.5,1.0219,3.52,0.0,19.2,13.9,24.6,True
20060608,2.0,0.56,1.0226,3.38,0.0,18.0,9.1,27.0,True
20060609,2.1,0.51,1.0215,3.46,0.0,18.0,8.6,27.5,True
20060610,2.4,0.5,1.0208,3.53,0.0,18.2,8.3,28.1,True
20060611,2.2,0.51,1.0218,3.38,0.0,19.6,9.5,29.7,True
20060612,2.4,0.55,1.0249,3.34,0.0,20.8,12.9,28.6,True
20060613,2.4,0.51,1.0221,3.4,0.0,20.8,11.0,30.5,True
20060614,2.8,0.47,1.0186,3.5,0.0,21.2,11.6,30.8,True
20060615,2.4,0.5,1.0189,3.35,0.0,19.9,9.4,30.4,True
20060616,2.8,0.56,1.0174,2.66,0.08,23.7,15.5,31.9,False
20060617,1.5,0.79,1.0168,1.28,0.22,22.0,18.2,25.9,False
20060618,1.8,0.68,1.0164,2.5,0.04,23.4,15.0,31.7,False
20060619,2.2,0.61,1.016,3.14,0.0,23.6,14.8,32.3,True
20060620,1.8,0.66,1.0166,1.22,0.0,24.0,19.8,28.3,True
20060621,2.4,0.56,1.0151,2.39,0.0,25.0,17.1,32.8,True
20060622,5.0,0.54,1.0146,2.76,0.0,25.7,21.8,29.6,True
20060623,5.2,0.5,1.014,3.42,0.0,24.5,19.6,29.4,True
20060624,2.2,0.73,1.0135,1.71,0.16,23.3,17.8,28.9,False
20060625,2.6,0.67,1.0114,2.79,0.78,25.2,16.4,33.9,False
20060626,2.0,0.64,1.0155,3.38,0.0,25.0,17.5,32.5,True
20060627,2.8,0.57,1.0164,3.09,0.0,25.9,18.0,33.8,True
20060628,5.0,0.56,1.0149,3.17,0.1,27.0,20.9,33.1,False
20060629,5.9,0.55,1.016,3.34,0.0,25.8,20.0,31.5,True
20060630,5.9,0.42,1.0182,3.44,0.0,26.6,21.4,31.9,True
20060701,4.0,0.42,1.0164,3.39,0.0,27.2,20.9,33.6,True
20060702,2.1,0.49,1.0139,3.33,0.0,28.6,20.2,37.0,True
20060703,1.9,0.53,1.014,3.05,0.0,27.1,18.8,35.4,True
20060704,2.4,0.5,1.0153,3.26,0.0,26.6,18.4,34.8,True
20060705,2.9,0.61,1.0165,2.35,2.02,24.6,16.7,32.6,False
20060706,4.0,0.82,1.0189,1.76,2.76,21.4,17.5,25.4,False
20060707,5.2,0.67,1.0184,3.26,0.0,22.0,16.1,27.8,True
20060708,5.0,0.6,1.0176,3.35,0.0,24.2,19.6,28.9,True
20060709,2.1,0.7,1.0196,1.57,0.0,23.7,18.1,29.2,True
20060710,4.2,0.6,1.0213,3.33,0.0,26.4,20.8,32.1,True
20060711,2.4,0.58,1.0201,2.99,0.0,26.8,18.6,35.0,True
20060712,4.6,0.59,1.0187,2.61,0.0,29.0,24.9,33.2,True
20060713,3.6,0.68,1.0181,2.8,5.22,26.8,20.6,33.0,False
20060714,3.4,0.78,1.0192,3.19,2.78,25.8,19.8,31.8,False
20060715,2.9,0.71,1.0201,2.97,0.36,27.2,19.7,34.8,False
20060716,2.4,0.7,1.0198,2.81,0.0,26.7,20.1,33.3,True
20060717,1.2,0.72,1.0194,2.47,0.0,26.6,20.2,33.0,True
20060718,2.1,0.67,1.0195,2.93,0.0,26.2,19.2,33.3,True
20060719,2.2,0.63,1.0201,3.02,0.0,26.6,20.1,33.2,True
20060720,2.1,0.6,1.0202,2.93,0.0,26.8,19.8,33.8,True
20060721,1.6,0.61,1.0181,3.02,0.0,26.9,18.0,35.8,True
20060722,3.0,0.65,1.0163,2.56,0.08,27.2,21.6,32.7,False
20060723,5.0,0.53,1.0164,3.12,0.0,26.6,21.0,32.3,True
20060724,2.6,0.52,1.0155,3.21,0.0,29.0,22.3,35.8,True
20060725,1.8,0.6,1.0152,2.85,0.0,28.4,20.3,36.5,True
20060726,0.8,0.62,1.0154,2.54,0.0,28.0,20.4,35.5,True
20060727,1.8,0.6,1.0141,2.93,0.44,28.3,20.3,36.3,False
20060728,3.6,0.71,1.0118,2.49,0.0,25.8,19.2,32.4,True
20060729,4.4,0.66,1.0102,3.06,0.0,24.4,18.7,30.2,True
20060730,3.6,0.57,1.0128,2.61,0.0,26.9,21.3,32.5,True
20060731,4.0,0.73,1.0139,2.16,1.4,26.7,21.6,31.8,False
20060801,3.1,0.56,1.0134,2.79,0.0,25.0,18.8,31.1,True
20060802,3.2,0.52,1.0118,3.12,0.02,23.5,19.5,27.5,False
20060803,4.1,0.7,1.0091,2.88,0.02,21.3,18.4,24.3,False
20060804,4.1,0.68,1.0133,1.15,0.0,20.3,16.5,24.1,True
20060805,6.0,0.63,1.0154,2.35,0.0,20.7,16.3,25.1,True
20060806,6.9,0.62,1.0163,2.91,0.0,21.7,17.2,26.2,True
20060807,7.0,0.54,1.0137,2.98,0.0,22.7,17.6,27.8,True
20060808,7.0,0.53,1.0108,2.98,0.0,23.4,18.7,28.2,True
20060809,6.5,0.51,1.0122,2.95,0.0,22.8,19.0,26.6,True
20060810,5.0,0.45,1.0136,2.71,0.0,21.4,16.0,26.9,True
20060811,3.9,0.52,1.0136,2.1,0.08,20.2,15.6,24.8,False
20060812,2.9,0.66,1.0106,1.88,0.0,18.4,14.4,22.4,True
20060813,2.4,0.66,1.0116,1.62,0.0,17.0,11.9,22.2,True
20060814,2.9,0.6,1.0132,2.71,0.0,17.7,10.0,25.4,True
20060815,2.5,0.65,1.012,1.75,2.52,19.2,12.5,25.8,False
20060816,2.1,0.75,1.0062,2.31,2.38,21.2,15.4,26.9,False
20060817,4.5,0.74,1.0054,1.99,3.66,23.1,17.5,28.7,False
20060818,2.1,0.68,1.013,2.72,0.0,19.7,12.1,27.3,True
20060819,2.0,0.72,1.0165,2.29,0.0,21.8,15.1,28.6,True
20060820,3.4,0.62,1.0222,2.69,0.0,22.0,17.4,26.7,True
20060821,4.8,0.58,1.0217,2.83,0.0,21.1,17.1,25.1,True
20060822,4.5,0.58,1.0179,2.8,0.0,21.3,16.8,25.9,True
20060823,3.1,0.62,1.0139,2.79,0.0,22.1,16.5,27.7,True
20060824,2.1,0.6,1.013,2.02,0.0,21.2,15.2,27.1,True
20060825,2.1,0.6,1.0115,2.35,0.04,19.6,14.4,24.9,False
20060826,1.8,0.71,1.013,2.0,0.08,20.5,15.1,25.9,False
20060827,4.8,0.58,1.0164,1.98,0.0,20.2,16.4,23.9,True
20060828,2.1,0.66,1.0145,1.52,0.12,18.9,14.0,23.8,False
20060829,3.0,0.71,1.013,2.08,0.4,18.2,13.8,22.5,False
20060830,6.1,0.61,1.0207,2.66,0.0,17.6,13.9,21.4,True
20060831,5.2,0.56,1.0229,2.66,0.0,19.0,14.2,23.9,True
20060901,2.0,0.6,1.0205,2.58,0.0,18.9,10.0,27.8,True
20060902,1.5,0.76,1.0188,1.65,0.0,18.1,11.1,25.1,True
20060903,3.4,0.63,1.0209,2.45,0.0,22.9,14.8,31.0,True
20060904,5.2,0.64,1.0236,2.45,0.0,24.8,19.1,30.6,True
20060905,3.8,0.69,1.021,2.4,0.0,25.4,20.2,30.5,True
20060906,1.9,0.78,1.0176,1.48,0.0,24.2,19.9,28.4,True
20060907,1.8,0.79,1.0159,1.61,0.0,23.2,18.4,28.1,True
20060908,6.9,0.68,1.0182,2.26,0.0,22.2,19.6,24.7,True
20060909,2.0,0.66,1.0206,1.75,0.0,23.5,17.1,29.9,True
20060910,1.4,0.65,1.0221,1.77,0.0,22.7,14.6,30.7,True
20060911,2.0,0.57,1.0205,2.17,0.0,22.2,14.1,30.3,True
20060912,2.0,0.65,1.0182,2.08,0.0,21.2,12.7,29.6,True
20060913,1.4,0.81,1.014,1.42,1.0,21.2,13.0,29.5,False
20060914,2.0,0.8,1.0059,1.46,4.32,22.1,17.5,26.7,False
20060915,1.1,0.9,1.0041,1.11,0.86,19.8,16.7,22.9,False
20060916,1.4,0.8,1.009,2.1,0.06,20.8,15.9,25.6,False
20060917,4.5,0.73,1.0119,1.88,0.0,20.4,16.2,24.5,True
20060918,4.5,0.66,1.0151,2.02,0.0,20.1,16.4,23.8,True
20060919,4.2,0.65,1.0165,2.1,0.0,19.6,15.3,24.0,True
20060920,2.5,0.7,1.017,2.12,0.0,21.0,14.8,27.2,True
20060921,2.9,0.73,1.0159,2.04,0.0,21.2,15.7,26.6,True
20060922,2.1,0.71,1.0135,1.39,0.0,21.0,15.0,27.0,True
20060923,2.1,0.66,1.0114,1.29,0.16,22.2,16.9,27.5,False
20060924,2.5,0.87,1.0103,0.3,3.88,18.7,17.5,19.9,False
20060925,3.8,0.81,1.0118,1.51,0.0,16.7,12.8,20.6,True
20060926,6.9,0.7,1.0148,1.6,0.0,18.0,14.9,21.2,True
20060927,5.2,0.73,1.014,1.95,0.0,18.5,15.6,21.4,True
20060928,1.4,0.79,1.0122,1.64,0.0,18.2,12.6,23.9,True
20060929,1.9,0.81,1.0143,1.73,0.08,17.2,10.7,23.8,False
20060930,1.4,0.87,1.0148,0.65,2.48,20.0,17.4,22.6,False
20061001,1.6,0.88,1.0164,0.47,1.62,21.1,18.6,23.6,False
20061002,2.4,0.87,1.015,0.75,0.0,21.2,18.9,23.6,True
20061003,2.5,0.71,1.009,0.56,2.04,19.2,15.5,22.8,False
20061004,3.2,0.7,1.0151,1.57,0.0,14.9,10.3,19.5,True
20061005,4.0,0.7,1.0223,1.79,0.0,15.2,11.0,19.4,True
20061006,2.0,0.72,1.0203,1.47,0.42,15.9,9.6,22.2,False
20061007,4.1,0.72,1.0191,1.62,0.0,17.2,14.6,19.7,True
20061008,2.4,0.77,1.0211,1.7,0.02,16.6,10.6,22.6,False
20061009,1.4,0.82,1.0216,1.58,0.02,15.9,8.8,23.0,False
20061010,0.9,0.82,1.0196,1.55,0.02,15.8,8.3,23.4,False
20061011,1.5,0.83,1.0163,0.74,0.28,14.8,9.7,19.9,False
20061012,2.8,0.78,1.0209,1.18,0.0,17.3,12.8,21.8,True
20061013,5.0,0.78,1.0243,1.53,0.0,17.9,15.2,20.6,True
20061014,2.4,0.8,1.0224,1.36,0.0,16.4,12.3,20.5,True
20061015,1.0,0.86,1.0218,1.14,0.02,16.0,10.3,21.7,False
20061016,1.6,0.82,1.0196,1.39,0.02,16.7,11.4,22.0,False
20061017,2.0,0.78,1.0179,1.26,0.0,13.4,5.7,21.0,True
20061018,3.1,0.73,1.0112,0.82,0.72,16.2,12.7,19.7,False
20061019,1.9,0.8,1.0037,0.48,3.08,17.6,14.0,21.1,False
20061020,1.6,0.88,1.005,0.65,0.14,16.8,14.5,19.2,False
20061021,0.6,0.85,1.0088,1.19,0.02,17.7,12.1,23.2,False
20061022,2.2,0.8,1.0096,0.56,0.1,17.4,14.3,20.5,False
20061023,4.1,0.78,1.0046,0.17,0.48,20.2,17.7,22.6,False
20061024,0.6,0.75,1.0108,1.31,0.02,18.8,13.8,23.7,False
20061025,1.8,0.8,1.0126,1.03,0.02,15.4,7.8,23.0,False
20061026,2.2,0.68,1.0141,1.19,0.0,19.1,11.6,26.6,True
20061027,0.5,0.82,1.025,1.12,0.02,18.7,11.3,26.1,False
20061028,3.6,0.77,1.0261,1.15,0.0,18.6,13.4,23.9,True
20061029,6.4,0.7,1.0201,1.23,0.0,18.6,14.7,22.6,True
20061030,6.0,0.73,1.0166,1.22,0.0,16.8,14.9,18.8,True
20061031,0.8,0.91,1.016,0.34,0.48,11.4,6.9,16.0,False
20061101,7.1,0.62,1.0174,1.28,0.0,13.8,11.4,16.3,False
20061102,8.1,0.49,1.0241,1.29,0.0,9.0,5.9,12.0,False
20061103,6.2,0.57,1.0269,1.24,0.0,7.2,3.2,11.1,False
20061104,4.9,0.67,1.0321,1.06,0.0,7.0,3.2,10.7,False
20061105,5.4,0.66,1.0303,1.17,0.0,7.1,1.9,12.3,False
20061106,4.6,0.73,1.0278,1.1,0.0,8.0,3.6,12.3,False
20061107,1.2,0.84,1.027,0.92,0.0,8.9,1.3,16.5,False
20061108,0.4,0.88,1.0289,0.59,0.02,11.3,4.6,18.0,False
20061109,4.5,0.83,1.029,1.06,0.02,12.0,4.8,19.2,False
20061110,5.0,0.7,1.0297,1.01,0.0,12.8,10.6,15.1,False
20061111,1.5,0.86,1.0279,0.59,0.0,9.2,2.7,15.8,False
20061112,4.8,0.74,1.0219,0.55,0.0,13.4,11.6,15.3,False
20061113,6.0,0.64,1.0204,1.0,0.0,12.5,9.9,15.2,False
20061114,2.1,0.75,1.0195,0.98,0.0,14.8,9.3,20.3,True
20061115,2.6,0.79,1.0193,0.48,0.0,11.2,5.2,17.3,False
