DATE,SONNBLICK_cloud_cover,SONNBLICK_humidity,SONNBLICK_global_radiation,SONNBLICK_precipitation,SONNBLICK_sunshine,SONNBLICK_temp_mean,SONNBLICK_temp_min,SONNBLICK_temp_max,SONNBLICK_picnic_weather
20051225,4,0.59,0.74,0.0,5.4,-10.8,-13.6,-7.9,False
20051226,5,0.86,0.7,0.05,4.6,-15.7,-17.8,-13.6,False
20051227,7,0.97,0.48,0.31,0.0,-17.4,-18.5,-16.3,False
20051228,5,0.99,0.48,0.74,0.0,-19.0,-22.0,-16.0,False
20051229,5,0.97,0.56,0.16,0.0,-21.7,-24.0,-19.4,False
20051230,1,0.83,0.83,0.2,6.8,-21.9,-23.5,-20.2,False
20051231,5,0.95,0.72,0.45,4.5,-14.2,-20.5,-7.8,False
20060101,8,0.98,0.41,0.97,0.0,-11.4,-14.0,-8.8,False
20060102,8,0.97,0.44,1.03,0.0,-14.7,-15.5,-13.8,False
20060103,8,0.97,0.4,0.35,0.0,-16.1,-17.0,-15.2,False
20060104,2,0.96,0.86,0.0,8.4,-15.1,-17.2,-13.0,False
20060105,8,0.97,0.43,0.45,0.0,-12.9,-14.0,-11.8,False
20060106,8,0.99,0.61,0.33,0.0,-10.9,-12.3,-9.5,False
20060107,0,0.96,0.86,0.0,8.2,-11.8,-12.8,-10.8,False
20060108,1,0.95,0.91,0.0,8.7,-13.9,-15.1,-12.6,False
20060109,0,0.63,0.92,0.0,8.9,-12.3,-14.8,-9.8,False
20060110,0,0.66,0.9,0.0,8.5,-9.9,-11.0,-8.8,False
20060111,0,0.4,0.94,0.0,9.0,-10.1,-12.1,-8.1,False
20060112,2,0.46,0.94,0.0,8.5,-11.1,-12.8,-9.3,False
20060113,0,0.29,0.95,0.0,9.0,-9.2,-12.4,-6.0,False
20060114,0,0.4,0.94,0.0,9.0,-7.8,-9.0,-6.6,False
20060115,0,0.55,0.97,0.0,8.9,-12.2,-15.4,-9.0,False
20060116,0,0.73,0.99,0.06,8.9,-14.8,-17.0,-12.5,False
20060117,7,0.96,0.64,0.51,0.0,-14.9,-17.0,-12.7,False
20060118,8,0.96,0.42,1.84,0.0,-13.6,-15.8,-11.4,False
20060119,3,0.61,0.98,0.02,6.2,-13.7,-18.5,-8.8,False
20060120,2,0.75,0.94,0.2,8.6,-6.1,-9.0,-3.1,False
20060121,7,0.98,0.99,1.01,3.6,-10.1,-15.2,-5.0,False
20060122,8,0.99,0.56,0.61,0.0,-16.3,-17.4,-15.2,False
20060123,1,0.98,1.1,0.0,6.4,-19.7,-21.9,-17.4,False
20060124,0,0.54,1.1,0.0,9.5,-16.2,-19.8,-12.5,False
20060125,5,0.41,0.95,0.0,6.0,-11.0,-13.2,-8.7,False
20060126,5,0.77,0.84,0.0,3.5,-16.3,-20.4,-12.2,False
20060127,7,1.0,0.93,0.29,1.1,-17.2,-19.8,-14.6,False
20060128,7,1.0,0.57,0.02,0.0,-12.5,-15.4,-9.6,False
20060129,2,0.96,1.13,0.0,9.2,-8.6,-10.7,-6.4,False
20060130,2,0.66,1.09,0.0,8.1,-6.2,-7.7,-4.6,False
20060131,3,0.33,1.12,0.0,8.2,-5.9,-6.6,-5.1,False
20060201,3,0.19,1.18,0.0,8.3,-1.9,-6.2,2.5,False
20060202,0,0.39,1.24,0.0,9.8,-2.8,-6.6,1.0,False
20060203,1,0.25,1.25,0.0,9.4,-7.8,-9.1,-6.4,False
20060204,2,0.62,1.28,0.14,9.8,-11.7,-14.9,-8.4,False
20060205,3,0.77,1.28,0.41,8.4,-18.1,-21.5,-14.6,False
20060206,8,0.94,0.77,0.59,0.4,-21.1,-22.5,-19.6,False
20060207,8,0.97,0.96,0.37,0.0,-16.5,-20.8,-12.2,False
20060208,5,0.97,0.9,0.95,1.6,-12.1,-14.1,-10.1,False
20060209,7,0.95,1.0,0.87,0.0,-16.5,-18.8,-14.1,False
20060210,7,0.93,1.24,1.26,1.4,-19.1,-20.7,-17.4,False
20060211,4,0.92,1.04,0.06,3.4,-20.4,-21.5,-19.2,False
20060212,1,0.68,1.46,0.0,10.1,-18.7,-20.8,-16.6,False
20060213,2,0.8,1.39,0.0,7.8,-16.6,-18.8,-14.4,False
20060214,1,0.75,1.52,0.0,6.1,-13.9,-15.3,-12.4,False
20060215,5,0.89,1.05,0.3,3.3,-11.5,-13.5,-9.5,False
20060216,7,1.0,1.02,0.9,0.2,-8.9,-11.4,-6.3,False
20060217,7,0.98,1.26,0.0,5.6,-11.0,-13.1,-8.8,False
20060218,6,0.99,0.69,0.6,1.6,-12.7,-14.4,-11.0,False
20060219,6,1.0,1.08,0.4,0.0,-12.6,-14.3,-10.8,False
20060220,7,1.0,0.88,0.32,0.0,-10.8,-11.7,-9.8,False
20060221,5,1.0,1.32,0.0,1.1,-11.5,-12.6,-10.3,False
20060222,7,1.0,1.25,0.0,1.4,-11.5,-12.7,-10.3,False
20060223,6,0.98,1.23,0.22,3.6,-13.0,-14.2,-11.7,False
20060224,8,0.99,1.02,0.34,0.0,-13.4,-16.8,-10.0,False
20060225,8,0.98,1.29,0.31,0.0,-12.6,-16.8,-8.3,False
20060226,7,0.96,1.52,0.22,4.2,-13.8,-15.7,-11.9,False
20060227,1,0.75,1.92,0.0,10.6,-18.5,-21.4,-15.6,False
20060228,3,0.84,1.65,0.16,6.2,-16.4,-18.6,-14.1,False
20060301,6,0.96,1.64,0.17,4.8,-19.0,-21.2,-16.8,False
20060302,5,0.96,1.91,0.04,7.9,-20.7,-21.7,-19.7,False
20060303,8,0.97,1.51,1.44,0.0,-18.4,-22.3,-14.4,False
20060304,8,0.97,1.17,1.84,0.0,-11.7,-14.6,-8.8,False
20060305,8,0.96,0.89,2.0,0.0,-14.4,-20.5,-8.2,False
20060306,8,0.96,1.31,0.74,0.0,-21.2,-22.6,-19.7,False
20060307,8,0.91,1.26,0.75,0.0,-20.9,-21.8,-20.0,False
20060308,5,0.8,2.0,1.37,8.2,-15.9,-22.6,-9.2,False
20060309,7,0.93,1.65,1.15,2.2,-8.3,-10.0,-6.5,False
20060310,8,0.98,1.16,2.9,0.0,-12.8,-16.6,-9.0,False
20060311,8,0.98,1.82,0.75,0.0,-16.6,-17.9,-15.2,False
20060312,8,0.98,1.57,1.06,2.7,-20.9,-26.0,-15.7,False
20060313,5,0.81,2.23,0.0,0.0,-20.6,-26.4,-15.2,False
20060314,8,0.98,1.65,0.17,0.8,-14.4,-17.4,-11.4,False
20060315,4,0.86,2.07,0.09,7.2,-10.9,-12.8,-9.0,False
20060316,7,0.92,2.14,0.0,8.4,-13.0,-15.0,-11.0,False
20060317,5,0.85,1.99,0.08,6.2,-14.2,-16.0,-12.4,False
20060318,0,0.8,2.4,0.0,10.6,-12.2,-14.8,-9.6,False
20060319,0,0.39,2.5,0.0,12.0,-7.5,-10.8,-4.2,False
20060320,0,0.55,2.53,0.0,11.6,-5.9,-7.8,-4.0,False
20060321,5,0.95,2.02,0.04,6.4,-7.7,-9.3,-6.0,False
20060322,6,0.98,2.19,0.16,6.9,-7.4,-9.3,-5.4,False
20060323,8,1.0,1.71,0.0,0.7,-9.3,-10.5,-8.0,False
20060324,6,1.0,1.86,0.03,2.5,-8.9,-10.3,-7.4,False
20060325,7,0.99,2.05,0.17,5.9,-6.6,-8.7,-4.5,False
20060326,7,0.99,1.68,0.54,2.3,-5.9,-9.8,-1.9,False
20060327,4,0.8,2.39,0.0,9.4,-1.2,-3.2,0.9,False
20060328,8,1.0,0.99,1.87,0.0,-3.6,-6.1,-1.0,False
20060329,7,1.0,2.1,0.95,3.4,-9.2,-12.2,-6.1,False
20060330,7,0.88,1.85,1.08,2.3,-8.5,-12.5,-4.5,False
20060331,6,0.93,2.48,0.0,8.8,-4.6,-6.6,-2.6,False
20060401,6,0.9,2.32,0.16,8.3,-6.6,-8.6,-4.5,False
20060402,7,0.98,2.25,0.04,8.3,-6.4,-8.6,-4.2,False
20060403,8,0.99,1.44,1.53,0.0,-9.3,-11.6,-7.0,False
20060404,3,0.92,2.62,0.32,11.2,-11.6,-14.2,-9.0,False
20060405,8,0.98,1.38,1.64,0.0,-9.8,-10.6,-9.0,False
20060406,5,0.87,1.95,0.49,2.9,-12.7,-16.3,-9.1,False
20060407,1,0.49,2.99,0.0,12.7,-12.7,-16.3,-9.0,False
20060408,3,0.89,3.07,0.0,12.9,-8.3,-10.6,-6.0,False
20060409,6,0.81,2.43,0.0,5.6,-6.1,-8.1,-4.1,False
20060410,8,1.0,1.45,1.97,0.0,-5.9,-6.9,-4.8,False
20060411,8,0.99,2.37,0.47,0.0,-10.3,-14.8,-5.8,False
20060412,7,0.99,2.14,0.87,0.4,-12.7,-15.8,-9.6,False
20060413,8,0.99,2.57,0.47,3.2,-11.2,-14.4,-7.9,False
20060414,5,0.85,2.63,0.16,5.0,-6.2,-8.6,-3.7,False
20060415,7,0.84,2.08,0.09,3.0,-2.8,-4.7,-0.8,False
20060416,7,0.98,1.96,0.32,0.0,-4.7,-6.2,-3.2,False
20060417,6,0.95,2.2,0.9,2.9,-5.6,-7.8,-3.3,False
20060418,8,1.0,2.41,0.29,0.0,-6.5,-8.2,-4.7,False
20060419,8,1.0,2.27,0.0,1.5,-5.5,-7.8,-3.2,False
20060420,3,0.86,3.22,0.0,12.6,-6.9,-8.4,-5.4,False
20060421,2,0.85,3.18,0.0,13.7,-5.2,-7.0,-3.3,False
20060422,3,0.85,3.17,0.0,12.0,-4.3,-6.0,-2.6,False
20060423,7,0.97,2.26,0.1,3.9,-3.1,-4.8,-1.3,False
20060424,6,0.98,2.03,0.03,4.4,-2.5,-4.6,-0.3,False
20060425,6,0.95,2.05,0.0,4.9,-1.7,-4.2,0.9,False
20060426,7,0.91,2.61,0.14,6.5,-0.9,-3.5,1.7,False
20060427,8,1.0,1.67,1.94,0.0,-2.7,-4.4,-1.0,False
20060428,8,1.0,2.62,0.86,3.8,-2.6,-4.6,-0.6,False
20060429,8,1.0,2.04,4.61,0.0,-6.5,-10.0,-3.0,False
20060430,7,0.98,3.0,0.0,2.0,-9.0,-14.1,-3.9,False
20060501,6,0.96,3.02,0.13,8.8,-8.9,-13.0,-4.8,False
20060502,7,1.0,2.56,0.05,5.2,-4.5,-6.9,-2.0,False
20060503,1,0.93,3.44,0.0,14.4,-3.7,-6.3,-1.0,False
20060504,6,0.9,2.83,0.15,7.7,-3.3,-4.9,-1.6,False
20060505,7,1.0,2.72,0.04,6.0,-4.1,-5.8,-2.3,False
20060506,4,0.91,3.36,0.0,7.6,-4.6,-6.8,-2.4,False
20060507,5,0.93,3.21,0.05,10.9,-5.4,-7.4,-3.4,False
20060508,7,1.0,2.54,0.43,4.6,-3.9,-6.6,-1.2,False
20060509,8,0.99,2.07,0.48,0.0,-3.1,-4.6,-1.5,False
20060510,7,0.98,2.73,0.02,0.0,-5.8,-7.5,-4.0,False
20060511,3,0.92,3.48,0.0,13.2,-5.4,-7.7,-3.1,False
20060512,3,0.84,3.25,0.04,11.6,-3.1,-6.2,0.1,False
20060513,7,0.95,2.12,0.45,1.8,-1.8,-3.5,0.0,False
20060514,8,0.99,2.64,0.46,0.0,-2.9,-4.5,-1.2,False
20060515,5,0.86,3.51,0.0,12.5,-3.2,-6.8,0.4,False
20060516,7,0.97,2.61,0.75,7.5,0.6,-1.9,3.0,False
20060517,6,0.95,3.16,0.4,8.2,-1.2,-3.2,0.8,False
20060518,7,0.92,2.41,1.9,6.0,1.8,-0.5,4.1,False
20060519,8,0.98,2.05,1.74,1.4,1.1,-0.8,3.0,False
20060520,8,0.99,2.04,0.0,0.0,-3.0,-5.2,-0.8,False
20060521,8,1.0,1.47,0.9,0.0,-1.3,-2.7,0.1,False
20060522,5,0.97,2.05,0.0,1.8,-0.2,-1.3,0.9,False
20060523,6,1.0,1.62,0.82,0.9,0.1,-1.1,1.2,False
20060524,8,1.0,1.64,0.47,0.0,-3.5,-6.6,-0.4,False
20060525,6,0.93,2.82,0.27,6.1,-5.5,-9.2,-1.7,False
20060526,5,0.97,2.51,1.28,6.6,-2.1,-4.7,0.6,False
20060527,7,1.0,2.35,0.32,1.1,0.7,-0.6,2.0,False
20060528,6,0.95,1.88,0.73,4.9,0.9,-0.5,2.3,False
20060529,8,0.99,1.81,2.2,0.0,-2.9,-5.2,-0.5,False
20060530,8,1.0,2.16,0.95,0.0,-7.6,-11.1,-4.0,False
20060531,7,1.0,3.01,1.05,1.6,-10.3,-13.1,-7.4,False
20060601,8,0.99,2.97,1.81,0.0,-9.0,-11.8,-6.2,False
20060602,8,0.97,2.34,2.94,0.0,-10.6,-12.3,-8.8,False
20060603,8,0.97,2.37,1.72,0.0,-8.5,-9.7,-7.3,False
20060604,8,0.98,2.58,1.75,0.0,-6.5,-8.2,-4.8,False
20060605,7,0.95,2.82,0.15,2.0,-7.2,-10.2,-4.2,False
20060606,8,0.99,3.12,1.84,1.2,-6.6,-7.8,-5.3,False
20060607,8,0.98,2.41,0.16,0.0,-8.1,-10.0,-6.2,False
20060608,6,0.97,3.11,0.0,4.2,-6.7,-8.8,-4.6,False
20060609,7,0.98,2.6,0.0,3.6,-5.7,-7.0,-4.4,False
20060610,8,0.99,1.78,1.01,0.0,-3.9,-5.6,-2.2,False
20060611,3,0.97,3.86,0.0,12.5,-3.6,-5.9,-1.3,False
20060612,3,0.76,3.97,0.0,14.8,-0.8,-3.7,2.2,False
20060613,3,0.89,3.61,0.0,13.8,1.6,0.0,3.1,False
20060614,2,0.89,3.55,0.0,14.8,2.1,0.2,3.9,False
20060615,3,0.49,3.87,0.0,14.9,3.5,0.8,6.2,False
20060616,6,0.89,2.66,0.03,8.5,5.6,3.4,7.7,False
20060617,4,0.92,2.53,1.01,8.1,4.7,1.9,7.4,False
20060618,6,0.89,3.23,0.34,11.1,5.4,2.2,8.5,False
20060619,3,0.77,2.98,0.3,13.2,6.2,3.2,9.1,False
20060620,3,0.75,3.44,0.0,12.7,5.9,2.3,9.5,False
20060621,7,0.85,2.32,0.31,5.1,7.8,6.1,9.5,False
20060622,6,0.99,1.32,0.88,1.7,5.6,3.9,7.2,False
20060623,8,0.99,1.44,0.06,0.0,4.7,3.0,6.3,False
20060624,4,0.84,2.81,0.62,9.0,6.8,3.8,9.7,False
20060625,7,0.97,1.34,0.85,1.5,5.9,4.0,7.7,False
20060626,5,0.88,2.43,0.0,9.0,6.2,3.2,9.1,False
20060627,5,0.84,2.26,0.65,9.5,7.8,5.3,10.3,False
20060628,7,0.89,2.44,2.39,7.0,5.7,3.8,7.5,False
20060629,8,0.97,1.07,1.49,0.6,3.7,0.3,7.0,False
20060630,5,0.99,1.61,0.13,0.0,0.7,-1.4,2.8,False
20060701,7,0.98,1.75,0.22,3.1,0.7,-1.2,2.6,False
20060702,5,0.97,2.95,0.0,9.2,1.8,-1.8,5.3,False
20060703,5,0.89,2.86,0.0,9.3,4.5,1.4,7.5,False
20060704,7,0.98,2.38,0.02,5.4,5.3,2.9,7.6,False
20060705,4,0.88,2.79,0.22,9.9,5.8,3.6,7.9,False
20060706,7,0.97,1.48,0.65,5.1,5.2,3.3,7.1,False
20060707,7,0.99,2.53,0.36,6.7,4.9,1.7,8.1,False
20060708,7,0.99,1.85,0.61,1.9,4.4,2.1,6.6,False
20060709,5,0.98,2.02,0.66,5.6,4.6,2.0,7.1,False
20060710,2,0.85,3.22,0.0,13.1,3.7,1.1,6.2,False
20060711,4,0.83,2.65,0.0,10.5,6.3,2.7,9.8,False
20060712,8,0.99,1.39,0.6,2.1,5.8,3.7,7.9,False
20060713,5,0.89,3.17,0.0,11.5,5.1,2.8,7.3,False
20060714,5,0.99,1.94,0.12,3.8,4.9,3.1,6.6,False
20060715,6,0.99,2.3,0.0,7.8,3.8,1.9,5.7,False
20060716,3,0.77,3.4,0.0,14.1,4.4,1.9,6.8,False
20060717,1,0.6,3.79,0.0,14.6,3.8,1.5,6.1,False
20060718,2,0.61,3.67,0.0,0.0,5.8,2.4,9.1,False
20060719,1,0.68,3.47,0.0,15.4,9.2,5.6,12.7,False
20060720,2,0.84,2.39,0.0,9.0,10.1,7.4,12.8,False
20060721,5,0.86,1.86,0.25,7.0,8.9,6.4,11.4,False
20060722,5,0.83,2.18,0.63,8.3,7.2,4.0,10.3,False
20060723,7,1.0,2.22,0.76,6.4,7.2,4.8,9.6,False
20060724,7,0.97,2.3,0.14,7.9,6.9,3.7,10.1,False
20060725,3,0.79,2.55,0.0,13.2,7.2,5.1,9.3,False
20060726,5,0.91,2.49,1.12,8.7,8.0,5.6,10.3,False
20060727,7,0.94,1.69,0.0,3.6,7.8,4.9,10.7,False
20060728,7,0.88,2.0,2.8,4.3,7.9,5.9,9.9,False
20060729,8,1.0,1.03,1.2,0.0,4.9,2.8,7.0,False
20060730,6,0.98,2.47,0.07,8.1,4.2,2.6,5.8,False
20060731,7,0.92,1.62,0.5,3.2,6.3,3.9,8.6,False
20060801,8,0.99,1.12,1.6,0.0,5.1,3.8,6.4,False
20060802,8,0.99,1.87,1.89,1.4,1.8,-0.6,4.2,False
20060803,8,1.0,0.72,2.22,0.0,-0.8,-2.5,1.0,False
20060804,8,0.99,1.48,0.57,0.0,-2.9,-4.2,-1.5,False
20060805,8,0.99,1.91,0.87,0.5,-1.9,-3.0,-0.7,False
20060806,8,0.99,1.54,2.0,0.0,-1.3,-2.2,-0.4,False
20060807,8,0.99,0.92,0.89,0.0,-0.7,-1.4,0.0,False
20060808,7,0.98,1.59,0.15,3.0,-0.6,-1.8,0.7,False
20060809,8,1.0,1.83,0.7,0.0,0.4,-0.4,1.2,False
20060810,8,1.0,1.78,0.76,0.6,-0.7,-1.8,0.4,False
20060811,7,1.0,1.6,0.85,2.3,-2.1,-4.2,0.1,False
20060812,8,1.0,1.52,1.03,0.0,-3.3,-4.5,-2.0,False
20060813,6,0.97,1.83,0.49,4.3,-3.6,-6.2,-0.9,False
20060814,8,0.99,1.68,1.05,0.0,-1.5,-3.4,0.4,False
20060815,7,0.97,2.15,0.0,5.7,-1.9,-4.2,0.5,False
20060816,7,1.0,1.28,0.16,0.0,0.1,-1.2,1.3,False
20060817,6,0.98,1.45,0.4,3.2,1.9,0.0,3.8,False
20060818,7,1.0,1.07,0.28,1.5,3.6,1.8,5.3,False
20060819,6,0.98,1.25,0.0,1.9,3.8,1.5,6.0,False
20060820,3,1.0,1.55,0.56,3.7,2.2,-1.2,5.5,False
20060821,7,0.99,2.35,0.2,4.9,-0.3,-1.7,1.2,False
20060822,6,0.97,2.2,0.13,5.7,0.8,-0.4,2.0,False
20060823,6,0.98,2.77,0.0,7.0,1.6,-0.7,3.8,False
20060824,7,0.98,1.5,2.54,4.0,3.1,0.8,5.3,False
20060825,7,0.98,2.14,0.03,0.0,-2.1,-5.2,1.0,False
20060826,8,0.99,1.67,0.71,0.0,-0.9,-2.8,1.1,False
20060827,8,0.99,1.68,2.3,0.0,-1.1,-2.4,0.2,False
20060828,7,0.98,1.14,1.88,1.9,-2.3,-3.9,-0.7,False
20060829,5,0.98,2.06,0.69,5.4,-4.2,-7.3,-1.0,False
20060830,8,0.99,1.58,2.91,0.0,-5.9,-7.2,-4.6,False
20060831,3,0.93,2.27,0.0,6.5,-3.8,-6.6,-0.9,False
20060901,2,0.73,2.85,0.0,12.9,-0.5,-5.4,4.4,False
20060902,5,0.82,2.21,0.0,8.6,3.7,1.7,5.6,False
20060903,7,0.93,1.39,0.0,1.8,3.9,1.9,5.8,False
20060904,4,0.91,2.62,0.0,12.2,6.8,4.5,9.0,False
20060905,3,0.81,2.64,0.0,11.3,5.3,2.8,7.8,False
20060906,1,0.48,2.71,0.2,12.1,7.4,4.7,10.1,False
20060907,5,0.89,1.69,2.4,8.6,7.3,5.2,9.3,False
20060908,4,0.77,1.51,0.2,4.9,2.8,-0.8,6.3,False
20060909,0,0.41,2.74,0.0,12.8,3.9,1.2,6.5,False
20060910,2,0.56,2.63,0.0,12.5,5.2,3.2,7.1,False
20060911,6,0.68,1.93,0.0,9.6,4.8,2.9,6.6,False
20060912,3,0.74,2.52,0.0,11.1,4.1,2.3,5.8,False
20060913,3,0.83,2.53,0.0,11.7,3.4,1.8,4.9,False
20060914,6,0.96,0.93,0.05,3.0,1.0,-0.3,2.2,False
20060915,8,1.0,0.47,1.22,0.0,1.1,-1.0,3.1,False
20060916,7,0.98,0.93,0.23,0.0,2.2,0.7,3.7,False
20060917,8,1.0,1.07,0.25,0.0,0.6,-0.7,1.8,False
20060918,8,0.98,0.81,1.61,0.0,0.6,-0.5,1.6,False
20060919,8,0.98,0.86,1.01,0.0,-0.5,-1.2,0.3,False
20060920,6,0.89,2.13,0.0,8.3,-0.7,-2.4,1.0,False
20060921,4,0.5,2.37,0.0,11.8,2.6,-0.8,5.9,False
20060922,1,0.41,2.36,0.0,12.0,7.5,5.6,9.3,False
20060923,0,0.43,2.37,0.0,12.1,5.8,4.2,7.3,False
20060924,3,0.77,2.32,0.0,11.7,3.9,0.6,7.1,False
20060925,5,0.72,1.92,0.0,8.2,3.6,2.0,5.1,False
20060926,7,0.99,0.87,0.78,0.0,1.0,-0.8,2.8,False
20060927,7,0.99,1.28,0.0,2.3,-0.6,-1.3,0.2,False
20060928,4,0.94,1.62,0.0,7.1,-0.1,-2.2,2.0,False
20060929,7,0.95,1.3,0.0,4.9,1.0,-0.6,2.5,False
20060930,7,0.97,0.92,0.0,3.2,1.7,0.4,2.9,False
20061001,6,0.84,1.63,0.06,6.1,2.3,0.2,4.3,False
20061002,8,1.0,0.43,0.05,0.0,2.4,1.8,2.9,False
20061003,8,1.0,0.38,1.35,0.0,1.8,1.2,2.4,False
20061004,8,0.98,0.59,1.64,0.0,-1.5,-5.2,2.3,False
20061005,8,0.97,1.46,0.02,1.5,-4.4,-6.5,-2.3,False
20061006,3,0.74,2.0,0.0,11.1,-4.8,-8.3,-1.3,False
20061007,7,0.93,1.37,0.69,3.6,-1.6,-3.2,0.0,False
20061008,1,0.61,1.94,0.0,11.2,-2.8,-7.7,2.2,False
20061009,2,0.52,1.94,0.0,10.8,2.5,1.0,4.0,False
20061010,2,0.56,1.9,0.0,10.8,2.3,1.2,3.3,False
20061011,1,0.68,1.85,0.0,10.7,1.9,1.1,2.7,False
20061012,4,0.76,1.77,0.0,10.9,0.6,-0.2,1.4,False
20061013,6,0.93,1.7,0.0,9.5,-0.9,-1.5,-0.2,False
20061014,7,0.96,1.02,0.0,0.0,-1.2,-1.8,-0.6,False
20061015,1,0.72,1.79,0.0,10.9,-3.3,-6.0,-0.5,False
20061016,1,0.5,1.76,0.0,10.9,-3.0,-3.9,-2.0,False
20061017,0,0.24,1.77,0.0,10.9,0.9,-2.2,3.9,False
20061018,2,0.33,1.58,0.0,7.9,2.2,1.4,3.0,False
20061019,4,0.72,1.51,0.0,8.2,1.0,-0.5,2.4,False
20061020,8,1.0,0.53,0.06,0.0,-1.7,-2.8,-0.5,False
20061021,4,0.88,1.04,0.0,3.5,-1.8,-3.6,0.1,False
20061022,5,0.9,1.18,0.0,5.3,-0.9,-1.6,-0.2,False
20061023,8,0.96,0.91,0.4,3.0,-1.2,-3.0,0.6,False
20061024,8,1.0,0.26,1.45,0.0,0.3,-0.6,1.2,False
20061025,4,0.77,1.33,0.0,7.1,-0.7,-3.9,2.6,False
20061026,3,0.64,1.4,0.0,9.9,4.2,1.1,7.2,False
20061027,2,0.63,1.46,0.08,10.0,4.8,3.9,5.7,False
20061028,6,0.9,1.01,0.14,4.4,1.4,-1.2,3.9,False
20061029,8,0.98,0.72,3.14,1.2,-1.4,-2.7,-0.1,False
20061030,6,0.92,1.09,0.23,4.0,-5.3,-7.8,-2.7,False
20061031,4,0.67,1.25,0.0,7.4,-1.0,-4.3,2.4,False
20061101,7,0.98,0.98,2.94,1.8,-6.0,-12.5,0.5,False
20061102,7,0.99,0.98,1.63,0.0,-16.5,-20.4,-12.5,False
20061103,8,0.99,0.57,0.98,3.0,-17.8,-19.1,-16.5,False
20061104,4,0.98,0.97,0.0,3.5,-15.4,-19.0,-11.7,False
20061105,8,0.96,1.17,0.18,3.9,-9.6,-12.4,-6.8,False
20061106,4,0.59,0.85,0.0,4.4,-5.7,-8.4,-2.9,False
20061107,2,0.3,1.25,0.0,9.3,-0.8,-4.6,3.1,False
20061108,3,0.64,1.25,0.0,9.2,-0.2,-2.4,2.0,False
20061109,6,0.99,0.62,2.4,1.0,-4.6,-6.8,-2.4,False
20061110,3,0.79,0.92,0.34,2.9,-11.0,-15.1,-6.8,False
20061111,6,0.33,0.6,0.85,0.0,-6.7,-10.1,-3.2,False
20061112,8,1.0,0.58,2.9,0.0,-9.3,-13.3,-5.3,False
20061113,7,0.98,0.88,0.31,0.0,-9.1,-14.2,-3.9,False
20061114,8,0.99,0.78,0.06,0.0,-3.3,-5.1,-1.4,False
20061115,1,0.81,1.08,0.0,9.0,-1.0,-2.3,0.4,False
20061116,3,0.77,1.09,0.0,9.0,-1.9,-4.0,0.2,False
20061117,5,0.73,1.04,0.0,7.4,-2.0,-4.1,0.1,False
20061118,8,0.99,0.66,0.13,0.0,-3.7,-4.8,-2.5,False
20061119,6,0.98,0.58,0.1,2.7,-4.8,-6.3,-3.3,False
20061120,8,0.98,0.5,0.1,0.0,-7.7,-9.3,-6.0,False
20061121,5,0.51,0.94,0.53,6.5,-7.4,-10.0,-4.8,False
20061122,8,0.98,0.42,0.91,0.0,-10.2,-12.8,-7.6,False
20061123,5,0.79,0.84,0.0,5.7,-8.3,-13.9,-2.7,False
20061124,5,0.88,0.87,0.1,5.5,-3.4,-4.5,-2.2,False
20061125,5,0.75,0.81,0.0,3.8,-0.4,-4.4,3.6,False
20061126,1,0.44,0.97,0.0,8.8,1.6,0.3,2.9,False
20061127,1,0.34,0.96,0.0,9.1,0.8,0.1,1.5,False
20061128,5,0.37,0.83,0.0,4.8,-0.5,-1.5,0.6,False
20061129,3,0.71,0.9,0.0,8.4,-4.2,-7.1,-1.3,False
20061130,0,0.49,0.92,0.0,8.8,-3.9,-7.5,-0.3,False
20061201,0,0.33,0.92,0.0,8.9,-1.2,-2.1,-0.3,False
20061202,0,0.31,0.91,0.0,8.8,-2.3,-3.3,-1.3,False
20061203,3,0.61,0.78,0.0,7.4,-4.2,-5.5,-2.9,False
20061204,6,0.97,0.49,0.29,1.3,-6.1,-6.8,-5.3,False
20061205,4,0.92,0.47,0.02,2.6,-4.7,-6.8,-2.6,False
20061206,7,1.0,0.43,0.46,0.0,-4.3,-5.3,-3.2,False
20061207,8,1.0,0.24,0.71,0.0,-4.6,-4.9,-4.2,False
20061208,8,1.0,0.37,0.84,0.0,-5.6,-6.4,-4.7,False
20061209,8,1.0,0.21,2.64,0.0,-7.2,-8.6,-5.7,False
20061210,6,0.99,0.51,0.36,0.0,-11.0,-13.6,-8.4,False
20061211,0,0.51,0.88,0.0,8.9,-13.1,-14.4,-11.7,False
20061212,5,0.84,0.51,0.0,1.7,-8.4,-12.9,-3.9,False
20061213,1,0.6,0.84,0.0,8.4,-6.4,-8.0,-4.8,False
20061214,1,0.43,0.81,0.0,8.8,-2.4,-5.3,0.5,False
20061215,1,0.38,0.82,0.0,8.3,-1.0,-1.7,-0.3,False
20061216,2,0.77,0.81,0.0,8.0,-4.1,-6.8,-1.4,False
20061217,7,0.97,0.55,0.46,0.0,-6.7,-7.2,-6.2,False
20061218,8,0.97,0.37,0.46,0.0,-11.4,-15.7,-7.0,False
20061219,7,0.94,0.45,0.03,1.1,-16.2,-17.2,-15.2,False
20061220,2,0.42,0.83,0.06,8.5,-13.8,-15.9,-11.6,False
20061221,3,0.94,0.68,0.16,2.5,-14.0,-15.5,-12.4,False
20061222,0,0.52,0.82,0.0,8.5,-11.2,-15.0,-7.4,False
20061223,0,0.48,0.81,0.0,8.5,-6.3,-7.5,-5.1,False
