DATE,MAASTRICHT_cloud_cover,MAASTRICHT_wind_speed,MAASTRICHT_wind_gust,MAASTRICHT_humidity,MAASTRICHT_pressure,MAASTRICHT_global_radiation,MAASTRICHT_precipitation,MAASTRICHT_sunshine,MAASTRICHT_temp_mean,MAASTRICHT_temp_min,MAASTRICHT_temp_max,MAASTRICHT_picnic_weather
20051207,8,4.6,8.0,0.92,1.0137,0.08,0.07,0.0,5.4,4.4,6.3,False
20051208,5,3.2,7.0,0.89,1.0179,0.23,0.0,1.5,3.5,-0.5,6.4,False
20051209,6,2.8,8.0,0.91,1.0366,0.23,0.0,1.7,2.0,-2.3,4.2,False
20051210,3,1.6,4.0,0.97,1.042,0.52,0.0,6.8,-1.5,-4.4,3.4,False
20051211,4,1.4,4.0,0.89,1.0389,0.25,0.0,1.6,-0.5,-3.9,2.9,False
20051212,8,2.8,9.0,0.95,1.0346,0.07,0.09,0.7,3.6,1.0,6.4,False
20051213,8,2.3,8.0,0.86,1.0347,0.17,0.0,0.0,5.1,3.2,7.1,False
20051214,8,2.5,7.0,0.93,1.0272,0.18,0.07,0.3,5.1,3.7,7.4,False
20051215,8,4.0,11.0,0.93,1.0198,0.09,0.01,0.0,5.9,3.6,7.2,False
20051216,8,5.7,16.0,0.9,1.0058,0.05,1.32,0.0,5.6,2.1,9.0,False
20051217,7,3.5,14.0,0.94,1.0124,0.22,0.42,1.9,0.4,-0.6,2.2,False
20051218,8,4.2,10.0,0.93,1.0213,0.11,0.02,0.0,1.0,-0.3,2.4,False
20051219,8,5.4,14.0,0.97,1.0224,0.04,0.35,0.0,2.5,0.1,4.7,False
20051220,8,5.0,10.0,0.95,1.0306,0.06,0.04,0.0,3.3,3.0,3.9,False
20051221,8,5.3,10.0,0.89,1.0326,0.15,0.0,0.0,3.9,2.6,4.9,False
20051222,8,4.6,10.0,0.97,1.0296,0.04,0.24,0.0,5.5,4.0,6.9,False
20051223,8,4.1,8.0,0.9,1.0269,0.08,0.0,0.0,6.3,5.8,7.0,False
20051224,8,3.5,8.0,0.94,1.024,0.05,0.05,0.0,6.1,4.6,6.7,False
20051225,7,2.1,6.0,0.94,1.0224,0.27,0.14,1.8,3.6,0.8,6.3,False
20051226,7,3.2,12.0,0.94,1.0144,0.26,0.1,2.2,1.1,-2.5,3.7,False
20051227,8,5.4,11.0,0.95,1.01,0.21,0.05,0.4,-2.2,-3.1,-1.5,False
20051228,8,4.3,10.0,0.92,1.0121,0.16,0.05,0.2,-3.2,-5.6,-2.1,False
20051229,7,3.8,9.0,0.9,1.0153,0.49,0.04,4.5,-2.9,-6.3,-0.8,False
20051230,6,6.4,15.0,0.79,1.0092,0.32,0.46,2.4,-1.5,-3.3,1.3,False
20051231,7,8.0,17.0,0.87,0.998,0.14,0.03,1.0,5.3,1.2,7.2,False
20060101,6,4.5,11.0,0.86,1.0037,0.3,0.0,2.8,4.0,-0.7,7.0,False
20060102,8,1.6,4.0,0.98,1.0222,0.12,0.0,0.0,1.8,-0.8,2.9,False
20060103,8,1.4,4.0,0.98,1.0302,0.2,0.0,0.5,-0.4,-2.3,2.0,False
20060104,5,3.5,8.0,0.88,1.0297,0.55,0.0,7.0,0.3,-1.4,3.0,False
20060105,8,4.6,9.0,0.86,1.0213,0.11,0.0,0.0,0.2,-0.8,1.0,False
20060106,4,3.0,7.0,0.87,1.0216,0.47,0.0,5.1,0.6,-3.2,3.2,False
20060107,1,2.4,6.0,0.89,1.0253,0.41,0.0,3.7,-0.1,-2.9,3.1,False
20060108,3,2.4,6.0,0.86,1.0264,0.49,0.0,6.3,0.3,-2.4,4.1,False
20060109,1,1.9,5.0,0.84,1.0282,0.6,0.0,7.2,-0.1,-3.9,5.2,False
20060110,3,5.2,11.0,0.73,1.0283,0.45,0.0,5.2,2.2,-2.5,5.5,False
20060111,6,6.8,13.0,0.88,1.0265,0.24,0.61,1.8,2.9,1.0,5.1,False
20060112,7,2.6,10.0,0.94,1.0326,0.19,0.0,0.7,2.8,1.0,4.0,False
20060113,0,2.2,6.0,0.89,1.0286,0.5,0.0,6.5,0.0,-2.9,3.7,False
20060114,0,3.5,9.0,0.7,1.0275,0.56,0.0,7.1,1.8,-2.7,6.8,False
20060115,0,2.3,9.0,0.79,1.0224,0.68,0.0,7.5,-1.9,-5.8,2.2,False
20060116,4,5.0,12.0,0.74,1.0167,0.51,0.07,6.1,2.4,-2.5,5.7,False
20060117,8,5.6,13.0,0.93,1.0053,0.06,0.86,0.0,4.8,3.7,5.7,False
20060118,8,2.4,8.0,0.96,1.0134,0.14,0.0,0.0,4.2,2.9,5.5,False
20060119,7,4.8,10.0,0.92,1.0219,0.25,0.01,0.9,5.3,1.8,7.9,False
20060120,6,6.6,15.0,0.9,1.0178,0.15,0.39,0.0,6.9,3.9,9.8,False
20060121,8,4.1,12.0,0.89,1.0239,0.21,0.18,1.2,4.7,2.6,6.8,False
20060122,8,3.3,7.0,0.86,1.0364,0.19,0.0,0.0,1.0,-1.3,2.7,False
20060123,0,4.5,8.0,0.68,1.0386,0.68,0.0,7.5,-2.8,-4.7,-0.4,False
20060124,2,3.5,7.0,0.65,1.0323,0.62,0.0,7.3,-2.3,-5.2,2.6,False
20060125,6,4.4,15.0,0.82,1.0211,0.26,0.1,2.3,-1.0,-5.9,2.5,False
20060126,5,7.0,16.0,0.74,1.0211,0.53,0.05,5.0,-2.6,-7.0,0.6,False
20060127,4,4.3,8.0,0.76,1.0235,0.42,0.0,3.0,-5.5,-7.4,-2.5,False
20060128,0,5.8,10.0,0.71,1.0249,0.66,0.0,7.4,-3.5,-8.0,0.6,False
20060129,0,5.0,9.0,0.66,1.0297,0.77,0.0,7.9,-2.9,-6.8,2.2,False
20060130,3,5.3,11.0,0.76,1.0303,0.79,0.0,7.9,-0.7,-6.4,3.1,False
20060131,5,3.9,9.0,0.91,1.0273,0.4,0.0,3.1,-0.6,-5.4,1.8,False
20060201,7,1.7,5.0,0.96,1.0236,0.72,0.0,5.2,-3.1,-7.0,3.7,False
20060202,8,1.5,4.0,0.96,1.0229,0.12,0.0,0.0,-3.8,-4.9,-2.8,False
20060203,8,1.5,3.0,0.96,1.0229,0.14,0.0,0.0,-3.2,-5.6,-1.0,False
20060204,8,1.7,5.0,0.99,1.0269,0.23,0.02,0.0,0.7,-1.0,2.3,False
20060205,8,2.6,8.0,0.99,1.0296,0.16,0.17,0.0,1.5,0.3,3.2,False
20060206,8,2.9,8.0,0.96,1.0276,0.15,0.06,0.0,2.9,1.5,4.5,False
20060207,8,5.4,13.0,0.88,1.0197,0.15,0.0,0.2,4.7,2.5,6.3,False
20060208,8,6.2,17.0,0.89,1.0063,0.21,1.12,0.6,4.0,1.6,5.5,False
20060209,7,4.6,18.0,0.88,1.0101,0.52,0.23,3.7,1.9,0.4,3.5,False
20060210,8,3.1,9.0,0.87,1.0201,0.16,0.05,0.0,1.9,0.7,3.1,False
20060211,8,1.3,4.0,0.91,1.028,0.28,0.0,0.0,1.2,0.0,3.2,False
20060212,7,3.7,8.0,0.85,1.0261,0.43,0.12,1.3,0.8,-1.6,3.7,False
20060213,6,4.2,8.0,0.8,1.0214,0.59,0.0,3.5,2.2,-0.6,4.2,False
20060214,7,5.8,12.0,0.86,1.0172,0.53,0.04,2.9,5.2,2.7,8.3,False
20060215,8,7.8,19.0,0.86,0.9997,0.19,0.83,0.2,6.9,4.3,9.7,False
20060216,8,5.3,15.0,0.88,0.9899,0.51,0.94,2.9,6.6,4.7,9.7,False
20060217,8,8.5,18.0,0.81,0.9912,0.44,0.21,1.2,5.8,3.9,7.9,False
20060218,7,4.1,11.0,0.9,0.9956,0.18,0.9,0.0,3.8,1.9,5.4,False
20060219,6,5.1,12.0,0.85,1.0006,0.69,0.25,3.3,5.7,3.4,9.3,False
20060220,4,5.9,11.0,0.94,1.0064,0.14,0.98,0.0,2.5,0.8,4.8,False
20060221,4,6.0,11.0,0.94,1.015,0.15,0.33,0.0,1.8,0.4,2.7,False
20060222,8,5.9,12.0,0.84,1.0241,0.25,0.0,0.0,1.5,0.1,2.6,False
20060223,8,3.9,8.0,0.74,1.0222,0.41,0.01,0.5,-0.2,-1.2,1.0,False
20060224,7,7.2,14.0,0.66,1.0182,0.94,0.0,5.7,1.3,-1.1,4.8,False
20060225,2,7.2,12.0,0.7,1.016,1.23,0.0,9.5,-0.4,-2.8,2.9,False
20060226,7,4.3,12.0,0.78,1.0204,0.71,0.0,3.2,-1.1,-3.4,2.0,False
20060227,7,3.6,8.0,0.88,1.0163,0.5,0.16,0.8,0.2,-4.6,3.7,False
20060228,8,4.9,11.0,0.96,1.0024,0.22,0.9,0.2,0.7,-0.9,2.6,False
20060301,7,5.9,12.0,0.83,1.0035,0.74,0.25,2.4,-0.6,-1.7,1.5,False
20060302,5,6.3,13.0,0.8,1.003,1.34,0.0,8.6,-0.6,-3.6,2.9,False
20060303,7,2.3,6.0,0.86,0.9979,0.56,0.0,1.8,-0.5,-2.7,1.5,False
20060304,7,3.0,7.0,0.85,0.9999,0.82,0.0,3.0,-0.4,-3.3,3.0,False
20060305,7,4.1,12.0,0.86,1.0073,0.94,0.2,5.7,0.2,-3.5,3.6,False
20060306,7,3.6,15.0,0.88,1.016,0.78,0.18,4.5,0.4,-2.1,3.7,False
20060307,7,3.6,7.0,0.77,1.0192,1.1,0.0,5.3,2.0,-1.6,5.3,False
20060308,8,6.2,12.0,0.91,1.0023,0.22,0.87,0.0,5.3,1.2,9.4,False
20060309,8,5.2,15.0,0.93,0.9982,0.18,0.49,0.2,8.1,6.8,9.3,False
20060310,8,6.3,15.0,0.85,1.0008,0.48,0.62,1.1,4.5,2.1,6.9,False
20060311,7,4.7,12.0,0.89,1.0126,0.23,0.2,0.5,0.3,-4.2,3.9,False
20060312,3,2.9,8.0,0.7,1.0316,1.41,0.0,9.0,-3.4,-6.4,-0.3,False
20060313,0,3.3,9.0,0.63,1.0319,1.74,0.0,10.7,-1.5,-5.7,2.4,False
20060314,5,3.0,8.0,0.64,1.0252,1.67,0.0,9.8,0.6,-5.0,5.8,False
20060315,5,4.3,9.0,0.68,1.0225,1.63,0.0,9.4,1.6,-2.4,6.6,False
20060316,7,4.6,10.0,0.74,1.0246,0.68,0.0,0.9,0.8,-1.5,3.3,False
20060317,7,5.0,10.0,0.77,1.0245,0.77,0.0,1.9,1.5,-1.2,4.9,False
20060318,2,5.9,13.0,0.76,1.0201,1.75,0.0,10.3,2.2,-1.5,7.9,False
20060319,4,4.1,8.0,0.9,1.0149,1.2,0.0,5.1,0.3,-2.9,5.0,False
20060320,7,3.8,10.0,0.84,1.0116,1.12,0.0,3.3,3.0,1.0,7.2,False
20060321,7,5.5,10.0,0.66,1.0101,0.83,0.0,1.4,2.2,-0.4,5.6,False
20060322,3,4.3,10.0,0.64,1.012,1.96,0.0,11.1,1.4,-4.0,6.6,False
20060323,0,5.0,11.0,0.54,1.0111,2.01,0.0,11.3,3.6,-2.8,9.6,False
20060324,8,4.2,10.0,0.79,0.9997,0.61,0.08,1.2,7.8,1.7,13.0,False
20060325,8,5.9,13.0,0.83,1.0062,0.93,0.59,2.3,11.7,9.7,15.2,False
20060326,8,6.9,13.0,0.85,1.0089,0.72,0.41,0.9,14.3,12.0,17.2,False
20060327,6,7.5,19.0,0.7,1.0039,1.19,0.09,5.0,14.4,10.5,18.3,False
20060328,5,7.7,15.0,0.72,1.0039,1.3,0.29,5.0,9.7,6.6,13.4,False
20060329,7,5.8,15.0,0.81,1.0088,0.58,0.41,1.3,8.4,6.2,10.5,False
20060330,8,7.6,17.0,0.84,1.0034,0.48,2.02,0.0,11.7,9.1,15.0,False
20060331,7,7.0,18.0,0.81,1.0085,0.78,0.65,2.1,11.5,9.4,14.4,False
20060401,5,6.3,15.0,0.74,1.01,0.93,1.02,4.1,10.6,6.1,14.3,False
20060402,5,7.7,19.0,0.7,1.0098,1.46,0.05,7.1,10.2,6.5,13.6,False
20060403,8,4.9,15.0,0.79,1.0167,1.26,0.45,3.7,7.7,4.9,11.4,False
20060404,5,3.5,9.0,0.72,1.0174,1.63,0.0,8.4,5.4,1.1,9.4,False
20060405,4,3.4,11.0,0.7,1.0148,1.5,0.0,7.0,3.3,-1.0,7.9,False
20060406,2,4.0,10.0,0.64,1.016,2.06,0.0,10.4,5.3,-2.0,10.7,False
20060407,4,4.7,10.0,0.64,1.0143,1.72,0.0,7.7,7.3,0.9,12.4,False
20060408,7,6.3,16.0,0.72,1.0095,1.21,0.05,4.4,7.2,3.7,12.3,False
20060409,6,4.2,10.0,0.66,1.0127,1.97,0.0,7.2,6.7,2.6,11.2,False
20060410,6,4.7,9.0,0.7,1.0179,1.44,0.0,4.4,5.7,2.8,10.3,False
20060411,6,4.6,12.0,0.7,1.0186,1.82,0.1,6.8,5.1,-1.4,9.3,False
20060412,7,4.4,12.0,0.75,1.0125,1.2,0.18,4.3,7.7,4.7,11.8,False
20060413,8,7.3,15.0,0.85,1.0103,0.41,0.31,0.2,9.2,6.1,13.2,False
20060414,8,4.0,12.0,0.82,1.0132,1.1,0.05,1.9,9.8,7.1,13.6,False
20060415,7,3.9,12.0,0.84,1.009,1.08,0.6,1.5,11.1,5.1,15.4,False
20060416,8,4.7,13.0,0.87,1.0092,0.57,0.93,0.4,11.0,9.0,14.5,False
20060417,6,3.8,8.0,0.78,1.013,0.98,0.06,3.0,9.8,5.4,14.0,False
20060418,6,4.9,12.0,0.72,1.0148,1.68,0.0,3.9,9.7,5.4,14.5,False
20060419,4,4.0,9.0,0.7,1.0154,1.98,0.0,7.9,9.9,4.6,15.3,False
20060420,5,2.7,8.0,0.65,1.0158,1.85,0.0,5.9,11.4,5.4,16.3,False
20060421,4,2.5,7.0,0.61,1.016,2.09,0.15,9.5,13.6,5.5,18.8,False
20060422,8,2.7,7.0,0.8,1.0188,1.05,0.0,0.4,8.7,7.7,10.6,False
20060423,6,1.9,6.0,0.64,1.017,2.17,0.0,8.1,11.0,7.2,16.3,False
20060424,6,3.1,8.0,0.65,1.0174,1.78,0.02,5.0,13.3,8.7,19.1,False
20060425,4,3.1,9.0,0.65,1.0169,2.43,0.0,10.6,16.1,9.5,22.3,True
20060426,7,2.7,6.0,0.82,1.0193,1.02,0.33,3.2,12.8,7.8,17.1,False
20060427,8,3.1,9.0,0.72,1.0218,1.47,0.0,1.8,11.8,7.4,16.4,False
20060428,5,4.7,13.0,0.69,1.021,2.52,0.0,9.1,8.8,4.5,15.0,False
20060429,7,3.6,13.0,0.71,1.0171,1.7,0.0,4.2,6.3,3.0,10.3,False
20060430,7,3.1,8.0,0.8,1.012,1.38,0.15,2.9,5.5,2.3,10.1,False
20060501,8,5.1,11.0,0.81,1.0089,1.03,0.15,0.6,8.3,2.4,11.6,False
20060502,5,4.0,9.0,0.69,1.013,2.09,0.03,7.1,14.3,8.3,20.0,False
20060503,4,2.7,7.0,0.6,1.0157,2.05,0.0,7.7,19.2,13.7,25.1,True
20060504,5,4.4,12.0,0.5,1.0169,2.49,0.0,10.9,19.7,13.1,24.5,True
20060505,5,2.3,8.0,0.66,1.0193,1.83,0.0,4.8,17.8,10.8,24.4,True
20060506,3,4.3,13.0,0.56,1.0194,2.56,0.0,10.2,17.4,10.1,23.3,True
20060507,5,6.0,16.0,0.44,1.0168,2.09,0.0,7.3,18.0,12.8,22.8,True
20060508,4,5.8,16.0,0.59,1.0135,2.19,0.0,6.6,16.2,11.9,23.2,True
20060509,4,2.9,15.0,0.69,1.0142,2.71,0.08,10.8,16.5,9.1,23.5,False
20060510,2,2.8,9.0,0.67,1.0167,2.47,0.0,8.9,16.1,9.1,23.2,True
20060511,1,1.8,7.0,0.51,1.0169,2.98,0.0,14.0,17.8,8.7,24.2,True
20060512,3,2.8,10.0,0.58,1.0147,2.75,0.04,12.4,18.1,9.9,24.6,False
20060513,7,4.6,10.0,0.8,1.0161,1.25,0.17,1.5,15.1,12.3,20.1,False
20060514,7,2.4,6.0,0.91,1.022,0.7,0.15,2.6,11.8,9.3,14.9,False
20060515,7,3.3,14.0,0.72,1.0161,2.07,0.0,2.9,16.0,7.6,22.1,True
20060516,7,3.7,11.0,0.75,1.0156,2.05,0.01,4.2,16.8,14.4,20.4,False
20060517,7,2.7,10.0,0.73,1.0173,1.98,0.01,4.0,16.5,12.2,20.7,False
20060518,7,5.3,16.0,0.78,1.0106,1.87,1.06,6.4,16.2,12.9,19.2,False
20060519,7,8.9,20.0,0.8,1.0079,1.21,0.27,4.2,12.7,10.1,17.0,False
20060520,8,9.1,19.0,0.81,0.9977,1.06,0.85,2.1,11.6,9.1,15.7,False
20060521,8,6.4,15.0,0.75,1.0035,1.33,1.12,3.0,13.8,11.0,17.6,False
20060522,7,8.5,23.0,0.75,1.0004,2.06,0.48,5.6,14.2,9.4,19.2,False
20060523,6,6.6,17.0,0.8,1.0157,1.62,0.43,5.0,10.2,7.3,14.0,False
20060524,6,7.4,17.0,0.74,1.0194,1.94,0.0,6.5,11.0,6.1,15.7,False
20060525,8,4.7,12.0,0.9,1.0177,0.69,1.03,1.0,10.9,8.7,14.2,False
20060526,8,5.0,14.0,0.95,1.0185,0.47,1.93,0.0,13.0,7.9,15.8,False
20060527,8,5.1,11.0,0.94,1.0198,0.41,1.12,0.0,14.1,13.0,15.7,False
20060528,7,3.8,10.0,0.75,1.0187,2.4,0.0,8.5,13.5,8.2,17.7,False
20060529,7,3.3,12.0,0.83,1.0124,1.38,0.96,3.4,9.9,6.4,13.9,False
20060530,6,3.8,14.0,0.81,1.0146,2.05,0.2,8.2,8.0,4.8,12.5,False
20060531,8,3.4,10.0,0.84,1.02,0.94,0.14,0.4,8.5,4.1,12.4,False
20060601,6,3.3,10.0,0.8,1.0247,1.05,0.06,1.9,8.5,4.2,11.7,False
20060602,6,1.8,5.0,0.79,1.0301,1.43,0.0,4.4,10.5,3.3,16.4,False
20060603,7,2.6,8.0,0.77,1.0277,1.95,0.0,2.7,14.0,8.4,19.1,True
20060604,6,3.2,9.0,0.69,1.0253,2.73,0.0,7.6,13.2,8.6,18.0,True
20060605,6,3.1,9.0,0.66,1.0242,2.13,0.0,6.2,12.5,8.1,17.5,False
20060606,2,2.7,6.0,0.69,1.0281,3.22,0.0,13.5,12.9,5.2,19.1,True
20060607,3,1.4,5.0,0.67,1.0274,2.71,0.0,10.6,14.9,7.2,20.2,True
20060608,0,1.8,7.0,0.61,1.0269,3.18,0.0,14.7,17.2,8.3,23.4,True
20060609,0,2.4,8.0,0.55,1.0243,3.16,0.0,14.1,19.6,10.1,26.0,True
20060610,0,3.9,11.0,0.5,1.0219,3.35,0.0,14.8,21.6,12.9,27.6,True
20060611,0,4.0,11.0,0.5,1.0234,3.43,0.0,15.2,22.6,13.2,29.2,True
20060612,0,2.8,7.0,0.46,1.0221,3.46,0.0,15.2,23.3,12.6,30.9,True
20060613,1,2.5,7.0,0.48,1.0192,3.33,0.0,14.6,25.6,17.9,31.4,True
20060614,6,3.2,8.0,0.76,1.0174,2.4,0.95,5.7,20.6,15.6,24.8,False
20060615,8,2.4,6.0,0.93,1.0185,0.6,0.0,0.0,14.5,12.4,16.2,False
20060616,5,2.2,7.0,0.72,1.0194,2.41,0.0,7.2,14.5,10.5,18.5,True
20060617,1,1.9,5.0,0.69,1.0195,3.19,0.0,12.2,17.0,8.4,23.6,True
20060618,3,2.6,19.0,0.66,1.0143,3.02,1.23,10.3,22.2,13.3,29.0,False
20060619,6,3.7,14.0,0.83,1.0125,1.72,1.39,5.0,20.8,16.6,25.7,False
20060620,5,2.8,9.0,0.75,1.0149,2.52,0.0,6.7,20.0,15.8,24.4,True
20060621,8,5.8,13.0,0.72,1.0126,1.22,0.12,0.8,17.4,12.5,20.5,False
20060622,5,5.8,13.0,0.7,1.0147,1.73,0.0,5.2,13.9,9.7,17.1,False
20060623,2,3.0,7.0,0.64,1.0186,2.75,0.0,11.1,15.8,8.5,21.1,True
20060624,4,2.3,6.0,0.58,1.0152,3.22,0.0,12.6,20.2,11.8,26.0,True
20060625,7,1.9,8.0,0.82,1.0108,1.44,0.09,1.7,19.4,15.2,25.0,False
20060626,7,5.4,14.0,0.8,1.014,1.63,0.0,4.6,18.0,13.9,22.6,True
20060627,8,2.0,5.0,0.84,1.02,0.97,0.01,0.5,14.8,12.5,18.2,False
20060628,3,2.6,6.0,0.72,1.0207,2.69,0.0,8.9,16.5,11.2,21.4,True
20060629,1,3.0,8.0,0.7,1.0215,3.17,0.0,12.9,18.1,10.4,24.0,True
20060630,1,2.3,6.0,0.67,1.0233,2.98,0.0,11.9,21.4,13.2,27.6,True
20060701,1,3.0,8.0,0.57,1.0231,3.31,0.0,13.9,23.2,15.2,29.1,True
20060702,0,4.2,14.0,0.5,1.0201,3.4,0.0,15.2,23.3,15.1,28.8,True
20060703,1,4.5,13.0,0.5,1.0164,3.42,0.0,15.2,23.7,16.7,29.2,True
20060704,2,1.8,6.0,0.54,1.0148,3.19,0.0,13.1,25.6,16.0,32.5,True
20060705,6,3.1,13.0,0.67,1.0148,2.36,0.61,7.8,23.9,19.1,29.2,False
20060706,6,3.0,11.0,0.78,1.0168,2.46,0.8,7.3,21.3,18.3,27.9,False
20060707,7,3.3,8.0,0.83,1.0176,1.71,0.02,2.2,19.8,17.8,23.9,False
20060708,5,3.3,11.0,0.71,1.0184,2.76,0.08,9.7,19.6,15.0,24.2,False
20060709,7,5.3,16.0,0.68,1.0162,1.96,0.0,4.7,21.3,16.5,25.7,True
20060710,3,3.1,9.0,0.7,1.0232,2.96,0.0,10.4,20.5,15.0,26.3,True
20060711,5,3.2,8.0,0.72,1.0229,1.98,0.1,6.9,21.7,17.2,26.3,False
20060712,1,2.8,8.0,0.7,1.024,3.06,0.0,13.4,21.0,14.0,26.3,True
20060713,2,4.0,11.0,0.62,1.0227,2.86,0.0,10.5,22.1,15.8,27.8,True
20060714,2,6.4,12.0,0.6,1.0282,3.1,0.0,11.6,19.0,14.9,24.0,True
20060715,0,4.7,11.0,0.55,1.0284,3.34,0.0,14.7,19.8,10.9,26.6,True
20060716,0,4.2,12.0,0.48,1.0263,3.31,0.0,15.0,22.9,13.9,29.8,True
20060717,0,2.8,8.0,0.47,1.0238,3.28,0.0,15.0,23.6,13.6,30.8,True
20060718,0,2.6,9.0,0.41,1.0206,3.25,0.0,14.8,26.1,15.9,33.7,True
20060719,1,2.1,9.0,0.37,1.0173,3.13,0.0,14.3,28.8,18.6,36.3,True
20060720,2,3.0,10.0,0.58,1.0178,2.58,0.0,9.4,25.5,20.2,30.6,True
20060721,0,2.7,8.0,0.57,1.0199,3.03,0.0,13.3,26.0,18.1,33.1,True
20060722,4,2.7,12.0,0.7,1.0166,1.97,0.3,7.7,23.4,18.9,28.4,False
20060723,3,2.9,10.0,0.72,1.0189,2.79,0.0,10.8,22.9,17.2,28.6,True
20060724,4,2.4,7.0,0.63,1.0202,2.66,0.0,9.7,24.1,17.5,30.2,True
20060725,1,4.0,11.0,0.55,1.0173,2.57,0.0,9.4,26.4,18.3,32.7,True
20060726,2,2.8,9.0,0.53,1.0152,2.77,0.0,11.7,27.6,20.8,34.5,True
20060727,6,2.2,8.0,0.66,1.0158,1.19,0.0,2.4,23.6,20.2,26.9,True
20060728,6,2.0,10.0,0.8,1.012,1.18,0.26,0.9,21.7,16.3,28.2,False
20060729,4,2.3,6.0,0.74,1.0109,2.23,0.0,7.8,21.3,15.9,28.1,True
20060730,6,4.0,13.0,0.72,1.0122,1.63,0.7,2.8,21.3,15.4,29.5,False
20060731,5,3.5,8.0,0.71,1.0135,1.8,0.0,5.9,19.3,14.4,24.5,True
20060801,7,6.0,16.0,0.74,1.0073,1.25,0.26,3.5,18.2,15.7,21.6,False
20060802,8,5.9,17.0,0.79,1.0066,1.53,0.67,2.5,16.0,13.1,20.8,False
20060803,8,2.3,8.0,0.89,1.0068,1.15,0.67,1.2,15.3,12.8,20.0,False
20060804,7,3.7,15.0,0.89,1.0119,1.28,1.92,3.9,17.4,15.0,22.9,False
20060805,5,3.8,9.0,0.82,1.0175,2.0,0.03,6.2,19.2,16.2,24.6,False
20060806,5,3.0,10.0,0.79,1.0192,1.65,0.0,5.1,18.9,15.4,24.4,True
20060807,7,2.5,11.0,0.86,1.0185,1.94,0.16,4.2,18.3,13.0,24.1,False
20060808,7,3.6,10.0,0.75,1.0188,1.54,0.0,3.4,16.6,12.0,20.2,True
20060809,7,2.8,8.0,0.88,1.0155,0.91,0.45,1.1,14.8,11.2,19.6,False
20060810,7,3.3,10.0,0.83,1.0134,1.29,0.09,2.5,13.5,9.5,17.7,False
20060811,7,2.9,8.0,0.87,1.0106,1.46,1.14,4.2,13.3,11.0,18.4,False
20060812,8,2.2,6.0,0.83,1.0072,1.49,0.05,1.8,13.6,10.5,19.2,False
20060813,3,2.0,8.0,0.77,1.0059,2.1,0.0,7.5,15.0,9.2,20.8,True
20060814,7,5.0,15.0,0.95,1.0065,0.62,3.0,0.0,13.4,9.9,17.2,False
20060815,7,3.7,9.0,0.91,1.0089,0.8,1.96,0.8,15.5,13.7,20.5,False
20060816,7,2.5,8.0,0.81,1.0053,1.67,0.1,3.2,17.5,12.9,23.5,False
20060817,7,2.9,9.0,0.77,1.0038,1.6,0.12,3.4,19.3,14.8,24.3,False
20060818,7,5.1,15.0,0.76,1.0071,1.6,0.56,4.8,18.4,15.9,23.0,False
20060819,5,4.2,11.0,0.77,1.0131,1.91,0.21,6.8,18.3,14.8,24.4,False
20060820,7,6.3,14.0,0.86,1.0166,1.1,1.06,2.6,16.5,14.9,19.8,False
20060821,8,4.9,12.0,0.88,1.0169,0.84,1.56,1.2,15.4,13.1,18.8,False
20060822,6,2.4,9.0,0.87,1.0179,1.31,0.43,3.7,15.4,11.2,19.2,False
20060823,6,2.4,6.0,0.82,1.015,1.36,0.0,3.1,16.3,10.5,21.6,True
20060824,6,4.1,13.0,0.81,1.0073,1.43,0.24,4.3,16.2,12.1,21.1,False
20060825,7,2.6,8.0,0.93,1.0083,1.1,0.25,1.9,15.4,12.3,19.2,False
20060826,7,2.0,8.0,0.86,1.0096,1.17,0.0,2.0,15.6,11.1,20.6,True
20060827,7,3.0,16.0,0.87,1.0125,1.35,1.6,4.7,16.2,12.9,20.5,False
20060828,7,5.0,14.0,0.92,1.0076,0.57,1.0,0.6,13.5,10.6,16.6,False
20060829,7,4.2,11.0,0.86,1.0086,1.56,0.36,5.9,12.5,9.8,16.4,False
20060830,7,4.0,12.0,0.82,1.0183,1.76,0.24,9.0,13.7,9.8,18.2,False
20060831,8,5.1,11.0,0.82,1.0229,0.98,0.0,1.1,15.1,10.1,17.9,False
20060901,6,4.4,10.0,0.73,1.0164,1.61,0.0,4.7,19.0,14.5,23.4,True
20060902,7,5.4,15.0,0.74,1.0122,1.46,0.0,2.2,18.4,14.3,21.7,True
20060903,8,8.5,17.0,0.84,1.0127,0.38,0.34,0.1,20.2,17.5,23.2,False
20060904,7,4.3,12.0,0.8,1.0231,1.42,0.0,2.2,18.7,14.0,22.0,True
20060905,6,2.9,8.0,0.85,1.0243,1.5,0.0,4.4,18.4,13.7,23.9,True
20060906,0,1.8,5.0,0.81,1.0177,2.12,0.0,11.9,20.1,14.0,26.7,True
20060907,4,3.4,11.0,0.86,1.0183,0.67,0.0,3.0,15.9,11.0,19.4,True
20060908,2,2.5,7.0,0.78,1.029,1.93,0.0,9.5,13.5,8.0,19.1,True
20060909,0,4.4,10.0,0.71,1.026,2.22,0.0,11.8,15.0,8.2,21.3,True
20060910,1,2.6,8.0,0.71,1.0216,2.05,0.0,11.4,17.7,10.8,23.9,True
20060911,1,1.7,5.0,0.75,1.0194,1.95,0.0,10.8,20.3,14.1,27.3,True
20060912,0,2.8,8.0,0.67,1.0163,2.0,0.0,10.7,22.5,15.3,29.0,True
