DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_mean,MALMO_temp_min,MALMO_temp_max,MALMO_picnic_weather
20080904,2.2,0.0,15.7,12.1,18.7,True
20080905,2.0,0.7,16.0,11.7,19.5,False
20080906,2.5,0.05,18.2,14.7,21.6,False
20080907,1.3,0.1,17.6,15.7,20.5,False
20080908,1.5,0.0,16.5,12.2,20.0,True
20080909,2.0,0.0,17.1,14.5,20.2,True
20080910,2.0,0.09,15.4,11.2,18.5,False
20080911,2.0,0.0,15.0,12.1,19.4,True
20080912,3.8,0.0,12.0,9.7,14.6,False
20080913,2.5,0.0,10.7,7.1,16.4,False
20080914,3.0,0.0,11.1,5.1,16.7,False
20080915,2.7,0.0,11.4,7.2,16.2,False
20080916,2.7,0.0,10.5,7.3,14.7,False
20080917,1.1,0.0,9.4,5.1,15.8,False
20080918,0.6,0.0,9.8,7.4,13.3,False
20080919,1.0,0.03,10.0,6.7,15.5,False
20080920,0.6,0.0,11.5,5.8,16.8,False
20080921,1.7,0.0,11.1,6.6,16.8,False
20080922,2.2,0.05,11.4,9.3,13.5,False
20080923,2.7,0.0,13.8,11.2,18.6,True
20080924,3.3,0.0,11.4,7.6,17.1,False
20080925,1.0,0.0,8.8,3.0,16.4,False
20080926,1.3,0.0,10.3,2.9,17.6,False
20080927,2.5,0.0,13.5,8.7,17.8,False
20080928,4.7,0.0,13.5,12.0,16.1,False
20080929,3.4,0.0,12.2,9.6,15.0,False
20080930,3.5,1.14,11.5,9.7,14.7,False
20081001,3.2,0.62,10.3,8.6,12.6,False
20081002,4.3,0.05,11.2,8.8,13.9,False
20081003,2.0,0.49,9.9,8.9,12.1,False
20081004,3.5,0.19,10.0,8.1,13.0,False
20081005,4.0,0.75,9.3,8.0,11.2,False
20081006,1.3,0.0,8.3,4.3,14.9,False
20081007,1.9,0.0,7.5,1.8,13.4,False
20081008,3.2,0.0,11.2,8.1,14.5,False
20081009,2.9,0.0,12.7,10.9,15.2,False
20081010,2.4,0.0,12.6,9.8,15.3,False
20081011,3.2,0.0,13.1,11.4,14.9,False
20081012,2.4,0.0,13.2,11.6,16.1,False
20081013,2.4,0.11,13.4,10.6,15.6,False
20081014,3.0,0.0,12.5,10.7,15.2,False
20081015,1.8,0.67,10.6,5.2,13.0,False
20081016,3.9,0.36,10.6,8.7,13.1,False
20081017,3.5,0.0,9.6,7.3,13.3,False
20081018,3.5,0.82,9.4,5.9,11.2,False
20081019,5.6,0.02,11.0,8.3,13.2,False
20081020,3.2,0.0,11.9,10.8,13.0,False
20081021,3.6,0.29,12.0,10.5,14.0,False
20081022,2.7,0.0,9.4,7.9,11.3,False
20081023,2.5,0.0,9.1,6.0,12.4,False
20081024,2.9,0.61,9.9,9.4,10.6,False
20081025,2.3,0.09,8.4,4.8,12.4,False
20081026,3.7,1.37,10.6,9.5,11.1,False
20081027,2.5,0.31,8.5,6.9,11.3,False
20081028,2.7,0.28,7.0,3.8,10.5,False
20081029,0.8,0.0,4.3,2.5,8.8,False
20081030,2.7,0.66,2.8,-1.1,4.7,False
20081031,2.9,0.0,5.5,3.3,8.8,False
20081101,1.1,0.0,1.9,-2.0,5.1,False
20081102,1.4,0.0,6.5,3.3,8.9,False
20081103,1.9,0.0,8.2,5.7,13.2,False
20081104,1.5,0.09,8.2,5.3,9.0,False
20081105,4.4,0.0,6.9,6.2,8.7,False
20081106,6.8,0.0,9.2,6.2,10.7,False
20081107,3.6,0.13,8.3,7.1,9.5,False
20081108,1.3,0.0,9.4,7.5,12.2,False
20081109,3.5,0.14,8.6,7.4,10.3,False
20081110,4.9,0.85,9.4,7.3,11.2,False
20081111,3.6,0.36,10.1,8.7,13.1,False
20081112,3.8,0.0,9.0,7.8,10.1,False
20081113,3.3,0.03,7.9,6.5,9.7,False
20081114,4.4,0.4,9.4,7.2,11.2,False
20081115,5.3,0.13,10.6,10.1,11.6,False
20081116,5.8,0.1,6.8,4.5,10.1,False
20081117,2.0,0.0,2.8,-1.2,8.0,False
20081118,4.9,0.68,5.7,1.5,7.4,False
20081119,5.0,0.21,6.8,3.6,9.4,False
20081120,6.7,0.36,7.0,4.8,10.0,False
20081121,4.0,0.66,0.3,-1.6,5.9,False
20081122,3.2,0.0,-0.4,-2.3,1.6,False
20081123,1.3,0.0,-2.5,-5.2,1.1,False
20081124,2.7,0.02,-0.6,-8.2,3.1,False
20081125,2.5,0.0,0.9,-1.6,2.2,False
20081126,5.2,0.04,5.8,-3.6,8.9,False
20081127,3.9,0.03,7.6,6.9,9.0,False
20081128,2.7,0.0,5.9,4.6,7.3,False
20081129,2.7,0.38,3.1,1.6,4.6,False
20081130,1.7,0.16,3.6,2.4,4.7,False
20081201,2.5,0.49,4.2,2.1,4.9,False
20081202,4.7,1.72,4.1,3.6,4.9,False
20081203,1.6,1.45,1.5,0.1,4.8,False
20081204,3.2,0.73,2.0,0.1,2.8,False
20081205,1.5,0.04,4.7,2.7,5.8,False
20081206,0.7,0.04,4.7,3.5,5.7,False
20081207,1.4,0.04,1.8,0.1,4.8,False
20081208,2.8,0.04,4.7,-1.7,6.1,False
20081209,1.5,0.91,4.8,3.6,6.4,False
20081210,0.6,0.09,2.5,1.1,4.5,False
20081211,1.7,0.51,-0.7,-2.7,1.9,False
20081212,1.1,0.0,1.4,0.1,2.9,False
20081213,4.3,0.0,1.5,-1.4,4.2,False
20081214,5.5,0.0,3.8,3.0,4.9,False
20081215,2.8,0.0,2.5,2.2,3.3,False
20081216,0.9,0.01,3.5,2.6,4.1,False
20081217,1.2,0.0,4.3,3.4,5.3,False
20081218,2.5,0.05,3.7,2.9,4.4,False
20081219,3.2,0.58,4.9,4.0,6.4,False
20081220,6.8,0.04,6.0,2.7,7.8,False
20081221,5.7,0.4,5.3,4.0,7.6,False
20081222,7.5,0.0,7.1,5.9,8.2,False
20081223,3.2,0.15,2.8,-1.2,6.9,False
20081224,2.0,0.03,4.3,-1.5,6.2,False
20081225,1.0,0.0,-0.4,-1.7,3.3,False
20081226,0.2,0.0,-3.3,-5.8,-0.2,False
20081227,1.0,0.0,1.4,-2.9,3.1,False
20081228,1.0,0.0,-2.1,-3.4,1.9,False
20081229,0.6,0.0,-1.4,-4.7,1.1,False
20081230,0.9,0.0,-2.3,-4.2,0.5,False
20081231,0.3,0.0,-4.3,-7.9,-0.7,False
20090101,0.8,0.0,-3.3,-6.6,0.9,False
20090102,1.5,0.0,-4.7,-10.2,0.3,False
20090103,4.1,0.21,1.4,-2.6,3.5,False
20090104,2.0,0.0,-4.4,-6.5,2.6,False
20090105,0.8,0.0,-8.3,-10.2,-4.6,False
20090106,5.3,0.0,-1.1,-10.9,1.3,False
20090107,3.4,0.0,-0.4,-2.3,1.8,False
20090108,4.5,0.0,-1.5,-9.5,2.3,False
20090109,4.4,0.0,3.8,2.0,4.6,False
20090110,2.1,0.0,2.8,2.2,3.9,False
20090111,4.0,0.02,1.0,-0.6,2.5,False
20090112,4.1,0.14,3.4,2.2,3.9,False
20090113,3.4,0.13,3.2,2.1,3.9,False
20090114,1.2,0.06,3.0,2.6,3.7,False
20090115,1.5,0.0,0.4,-2.9,3.8,False
20090116,2.7,0.0,-2.6,-6.0,-0.4,False
20090117,5.2,0.02,0.0,-1.0,0.6,False
20090118,4.6,0.83,1.6,0.1,2.7,False
20090119,4.5,0.44,2.3,1.5,3.7,False
20090120,2.5,0.0,2.6,-0.4,5.0,False
20090121,1.2,0.0,0.9,-0.2,3.2,False
20090122,3.0,0.25,0.7,-0.4,2.2,False
20090123,7.4,0.16,1.3,0.3,2.4,False
20090124,2.3,0.07,2.9,2.2,3.5,False
20090125,1.5,0.0,2.9,1.5,3.8,False
20090126,1.0,0.0,1.7,1.1,2.7,False
20090127,1.2,0.0,0.8,-1.1,2.8,False
20090128,1.1,0.0,0.9,0.2,1.9,False
20090129,0.5,0.0,-1.3,-2.7,0.5,False
20090130,0.8,0.02,0.6,-2.6,1.8,False
20090131,2.3,0.0,0.5,-0.5,1.6,False
20090201,5.0,0.03,-1.2,-3.8,0.7,False
20090202,6.6,0.0,-0.1,-2.2,0.8,False
20090203,5.8,0.0,0.6,-0.2,1.1,False
20090204,2.3,0.22,-0.1,-0.8,0.8,False
20090205,2.0,0.67,1.5,0.4,2.3,False
20090206,1.5,0.0,3.1,0.9,4.6,False
20090207,2.0,0.56,2.1,0.5,3.3,False
20090208,3.7,0.0,2.0,0.4,3.9,False
20090209,2.5,0.0,0.9,0.5,1.8,False
20090210,4.5,0.51,1.1,0.0,3.0,False
20090211,3.6,0.0,0.1,-0.5,0.9,False
20090212,3.6,0.0,-0.7,-1.5,0.5,False
20090213,0.9,0.0,-5.0,-9.1,-0.3,False
20090214,2.2,0.0,-3.3,-8.5,1.1,False
20090215,0.9,0.03,-0.9,-5.1,1.8,False
20090216,1.3,0.09,-1.3,-2.4,0.3,False
20090217,0.9,0.15,-5.6,-9.6,-0.6,False
20090218,0.6,0.2,-7.2,-12.4,-2.6,False
20090219,0.8,0.14,-3.9,-5.5,-2.5,False
20090220,0.8,0.07,-1.4,-3.1,0.2,False
20090221,1.5,0.88,-0.5,-2.4,1.6,False
20090222,4.7,0.06,3.4,-1.1,5.7,False
20090223,3.3,0.0,1.9,0.7,4.4,False
20090224,1.5,0.0,0.7,-3.0,3.4,False
20090225,4.2,0.07,4.4,1.2,6.7,False
20090226,5.1,0.1,4.0,3.4,6.1,False
20090227,3.0,0.0,3.4,1.1,6.3,False
20090228,1.5,0.0,0.2,-2.7,4.9,False
20090301,4.4,0.0,2.7,0.8,4.2,False
20090302,3.7,0.33,3.2,2.1,4.4,False
20090303,2.6,0.0,4.0,2.7,6.6,False
20090304,5.2,0.0,3.9,2.5,5.7,False
20090305,5.4,0.0,4.5,3.6,6.3,False
20090306,5.0,0.0,2.9,2.2,4.1,False
20090307,1.0,0.0,2.7,1.8,3.6,False
20090308,2.3,0.4,2.9,0.9,5.0,False
20090309,1.9,0.11,2.5,-1.8,5.9,False
20090310,1.6,0.09,3.9,1.6,6.9,False
20090311,2.7,0.04,3.4,1.0,5.4,False
20090312,2.8,0.85,-1.1,-5.6,2.9,False
20090313,1.2,0.03,2.8,0.3,4.8,False
20090314,1.5,0.27,4.6,1.3,8.4,False
20090315,2.1,0.01,5.6,4.7,7.3,False
20090316,2.4,0.28,4.4,1.6,6.2,False
20090317,6.5,0.0,6.4,4.9,8.6,False
20090318,3.8,0.0,5.9,3.3,9.4,False
20090319,1.5,0.0,3.4,-2.2,9.5,False
20090320,1.2,0.0,1.0,-4.8,5.6,False
20090321,4.0,0.0,3.1,1.2,4.6,False
20090322,4.5,0.05,5.3,3.9,7.0,False
20090323,4.5,0.03,4.1,3.3,6.8,False
20090324,3.4,0.0,0.5,-2.0,3.7,False
20090325,2.4,0.0,-2.1,-7.8,1.5,False
20090326,4.1,1.04,-0.1,-7.0,4.6,False
20090327,4.2,0.02,4.8,1.3,8.4,False
20090328,3.0,0.0,5.4,3.2,8.7,False
20090329,1.4,0.0,5.6,2.9,10.7,False
20090330,2.0,0.0,3.5,-0.1,7.7,False
20090331,3.7,0.0,7.6,3.4,11.5,False
20090401,1.1,0.0,7.1,5.0,11.3,False
20090402,1.5,0.0,5.8,-1.0,12.4,False
20090403,1.0,0.0,6.8,-2.9,15.6,False
20090404,1.5,0.0,8.2,-1.7,17.9,False
20090405,3.1,0.0,8.5,7.2,11.9,False
20090406,1.1,0.0,7.0,-0.2,12.5,False
20090407,5.0,0.42,9.6,3.7,15.3,False
20090408,2.2,0.48,9.2,5.8,13.6,False
20090409,1.8,0.0,10.2,7.0,14.6,False
20090410,3.2,0.0,8.9,1.6,14.3,False
20090411,4.6,0.0,9.9,6.2,15.3,False
20090412,2.6,0.0,8.8,3.1,14.9,False
20090413,2.2,0.0,9.1,1.7,15.1,False
20090414,1.9,0.0,10.7,3.6,16.5,False
20090415,5.5,0.0,9.8,5.6,15.0,False
20090416,5.8,0.0,7.7,3.7,13.1,False
20090417,3.1,0.0,8.2,1.4,14.3,False
20090418,2.8,0.0,7.7,-0.3,14.7,False
20090419,1.9,0.0,5.5,0.7,10.5,False
20090420,1.4,0.0,8.7,-1.0,15.6,False
20090421,3.0,0.0,7.7,3.6,12.2,False
20090422,0.9,0.02,7.7,-0.7,13.8,False
20090423,1.3,0.0,9.0,0.3,16.3,False
20090424,0.9,0.0,11.1,1.5,17.7,False
20090425,4.6,0.0,11.2,1.6,17.2,False
20090426,3.0,0.0,15.7,10.7,21.0,True
20090427,2.6,0.06,15.2,10.6,20.6,False
20090428,2.9,0.0,15.2,10.2,21.7,True
20090429,2.8,0.0,16.7,10.9,22.3,True
20090430,3.3,0.0,14.5,8.2,21.2,True
20090501,2.6,0.0,10.4,3.6,17.5,False
20090502,1.5,0.0,9.3,-1.2,16.9,False
20090503,1.8,0.22,11.6,6.3,17.1,False
20090504,4.6,0.24,10.5,7.6,14.6,False
20090505,3.6,1.04,9.7,7.4,13.9,False
20090506,5.8,0.17,9.7,7.9,13.0,False
20090507,4.5,0.05,10.8,6.9,15.9,False
20090508,3.5,0.28,12.5,6.7,18.0,False
20090509,3.2,0.0,11.9,6.6,16.3,False
20090510,3.0,0.0,12.9,6.8,17.6,False
20090511,2.8,0.0,10.7,7.7,14.7,False
20090512,2.2,0.0,10.8,3.4,16.6,False
20090513,0.9,0.01,9.2,2.3,16.6,False
20090514,1.2,0.0,9.2,1.0,15.8,False
20090515,2.8,0.0,9.8,2.8,15.2,False
20090516,2.6,0.27,7.7,4.0,11.7,False
20090517,3.7,0.09,9.4,2.5,14.4,False
20090518,1.7,0.19,14.3,9.7,19.7,False
20090519,1.4,0.53,14.2,6.9,20.0,False
20090520,2.1,0.0,15.1,10.9,19.0,True
20090521,1.5,0.76,14.2,7.9,19.5,False
20090522,4.0,0.4,12.1,10.4,17.0,False
20090523,3.6,0.0,12.7,8.5,17.0,False
20090524,0.8,0.15,13.0,10.3,17.1,False
20090525,2.0,0.0,12.9,6.6,18.7,True
20090526,3.8,0.81,15.7,7.4,22.0,False
20090527,5.1,0.22,13.9,11.5,19.2,False
20090528,6.4,0.01,13.4,10.5,15.9,False
20090529,2.2,0.0,14.2,9.6,18.4,True
20090530,3.1,0.0,15.0,7.0,22.5,True
20090531,1.8,0.0,18.2,9.7,25.3,True
20090601,2.2,0.0,18.0,6.9,25.8,True
20090602,3.0,0.0,16.5,9.4,23.4,True
20090603,5.2,0.1,12.7,9.4,16.7,False
20090604,3.5,0.81,10.7,6.3,16.2,False
20090605,2.7,0.0,9.8,5.7,14.5,False
20090606,2.2,0.0,8.6,2.6,13.8,False
20090607,2.5,0.31,10.0,5.8,14.9,False
20090608,1.5,0.0,10.1,4.4,14.8,False
20090609,4.0,0.27,10.3,4.0,16.3,False
20090610,3.0,0.0,13.7,10.1,17.0,False
20090611,2.0,2.3,13.6,9.9,18.0,False
20090612,7.5,2.2,10.9,9.5,14.0,False
20090613,6.2,0.0,14.4,11.8,18.4,True
20090614,5.0,0.0,14.3,9.6,18.4,True
20090615,4.2,0.0,13.8,10.0,18.0,True
20090616,3.8,0.0,12.7,9.2,16.1,False
20090617,2.5,0.06,13.4,10.5,17.4,False
20090618,4.4,0.0,15.2,11.9,19.3,True
20090619,3.7,0.0,13.6,11.7,17.5,False
20090620,4.1,0.0,14.8,11.9,18.9,True
20090621,0.7,0.0,14.3,7.8,19.6,True
20090622,1.0,0.0,14.8,6.4,21.9,True
20090623,2.4,0.0,17.0,9.0,23.2,True
20090624,2.2,0.0,17.9,7.7,25.5,True
20090625,4.2,0.0,18.6,11.8,25.3,True
20090626,4.7,0.0,18.2,14.4,22.7,True
20090627,2.5,0.0,18.1,10.2,24.3,True
20090628,2.2,0.0,18.3,10.7,24.8,True
20090629,1.7,0.0,18.7,12.1,24.1,True
20090630,0.9,0.0,20.3,12.4,27.4,True
20090701,1.5,0.0,22.2,14.7,27.9,True
20090702,1.4,0.0,22.9,16.5,29.0,True
20090703,0.8,0.0,22.5,16.3,27.8,True
20090704,1.7,0.0,23.0,14.7,28.4,True
20090705,2.2,0.0,20.4,18.4,26.5,True
20090706,2.6,0.0,20.1,15.5,25.0,True
20090707,2.2,0.12,19.8,16.7,23.2,False
20090708,2.4,0.0,18.1,13.1,22.5,True
20090709,5.4,0.0,17.5,14.8,21.0,True
20090710,2.5,0.96,14.7,12.5,18.3,False
20090711,3.0,0.0,16.3,13.3,20.4,True
20090712,2.0,0.5,16.0,12.7,20.3,False
20090713,2.5,0.0,18.6,14.8,22.6,True
20090714,1.1,0.0,20.2,14.4,25.7,True
20090715,1.8,0.0,19.9,13.6,25.7,True
20090716,1.8,0.0,20.5,13.5,25.1,True
20090717,3.5,0.35,19.7,12.0,25.7,False
20090718,2.8,0.19,19.1,16.6,23.6,False
20090719,2.8,0.01,17.4,16.3,20.9,False
20090720,3.6,0.57,16.1,14.3,20.1,False
20090721,4.4,0.0,18.4,14.4,22.6,True
20090722,1.5,0.14,17.6,11.2,23.0,False
20090723,3.0,0.19,19.9,16.6,24.9,False
20090724,3.0,0.04,18.0,15.5,22.1,False
20090725,3.2,0.03,17.3,14.3,20.7,False
20090726,4.1,0.0,17.5,14.8,21.3,True
20090727,2.1,0.11,20.0,15.4,25.0,False
20090728,2.8,0.0,18.6,15.7,23.5,True
20090729,2.0,0.0,18.7,11.8,24.1,True
20090730,4.4,0.01,19.8,17.5,22.8,False
20090731,4.0,0.0,17.4,12.6,22.3,True
20090801,1.6,0.0,16.7,9.7,22.4,True
20090802,3.6,0.05,20.8,15.5,27.5,False
20090803,1.6,2.9,17.8,17.0,20.7,False
20090804,0.8,0.0,19.1,15.4,24.5,True
20090805,1.2,0.0,20.3,12.2,25.8,True
20090806,0.8,0.0,19.3,12.9,25.6,True
20090807,2.6,0.0,20.3,13.5,26.0,True
20090808,3.5,0.0,21.0,14.6,26.9,True
20090809,2.8,0.0,21.7,15.6,28.0,True
20090810,2.3,0.74,21.0,17.1,26.2,False
20090811,3.0,0.0,18.8,16.2,22.1,True
20090812,4.0,0.34,16.9,15.0,21.4,False
20090813,4.4,0.21,17.4,14.3,21.0,False
20090814,3.3,0.04,16.6,13.0,20.5,False
20090815,1.5,0.25,17.0,13.3,22.5,False
20090816,4.4,0.0,19.8,17.0,23.4,True
20090817,3.8,0.24,17.6,16.0,20.7,False
20090818,4.5,0.0,16.2,13.7,19.7,True
20090819,1.7,0.0,16.3,9.4,21.6,True
20090820,5.6,0.2,20.1,14.0,25.2,False
20090821,1.2,0.0,19.3,17.5,23.0,True
20090822,1.6,0.0,17.2,12.2,22.1,True
20090823,1.3,0.0,15.9,8.7,21.5,True
20090824,3.9,0.0,18.6,14.0,23.5,True
20090825,3.1,0.05,19.4,15.3,23.5,False
20090826,2.1,0.0,18.0,15.4,21.5,True
20090827,1.5,0.0,20.1,14.7,25.4,True
20090828,2.2,0.11,19.1,16.2,24.1,False
20090829,4.0,0.0,16.0,13.0,19.4,True
20090830,4.0,0.0,15.8,13.3,19.1,True
20090831,2.0,0.0,16.5,13.2,20.1,True
20090901,3.1,0.12,20.7,15.9,25.2,False
20090902,2.2,0.0,17.4,15.5,21.4,True
20090903,3.2,0.56,15.8,13.2,18.9,False
20090904,4.0,0.0,15.8,13.2,18.2,True
20090905,5.2,0.4,15.1,13.5,17.5,False
20090906,4.1,0.0,15.9,12.3,20.0,True
20090907,2.3,0.0,16.6,14.1,20.1,True
20090908,1.8,0.0,18.6,14.7,23.2,True
20090909,2.2,0.56,19.2,16.4,23.5,False
20090910,2.0,0.0,16.6,14.1,19.9,True
20090911,0.6,0.0,14.0,7.4,20.8,True
20090912,2.0,0.13,13.6,7.5,19.1,False
20090913,2.4,0.06,14.2,11.9,16.4,False
20090914,3.1,0.0,14.5,11.8,19.3,True
20090915,1.7,0.0,13.3,7.9,19.2,True
20090916,1.5,0.0,12.7,5.0,19.4,True
20090917,0.6,0.0,12.0,5.7,18.6,True
20090918,0.4,0.0,11.7,3.0,19.9,True
20090919,2.3,0.0,14.0,4.8,20.5,True
20090920,1.8,0.0,16.6,10.4,22.3,True
20090921,3.0,0.0,14.1,11.4,17.6,False
20090922,4.0,0.0,16.5,13.9,19.4,True
20090923,5.3,0.0,15.8,14.4,18.5,True
20090924,4.7,0.22,14.8,12.0,18.4,False
20090925,3.2,0.0,15.0,11.9,18.6,True
20090926,3.0,0.0,15.2,13.4,16.8,False
20090927,3.1,0.06,15.1,13.8,16.0,False
20090928,5.6,0.08,14.6,12.9,17.8,False
20090929,4.1,0.0,11.5,10.0,15.1,False
20090930,3.0,0.0,9.7,4.0,14.4,False
20091001,4.6,0.02,10.1,7.7,13.4,False
20091002,2.1,1.08,8.4,1.4,12.8,False
20091003,4.0,0.6,10.7,3.4,13.4,False
20091004,8.2,0.02,11.5,9.0,13.5,False
20091005,3.8,0.0,10.7,8.6,13.4,False
20091006,3.0,0.16,10.5,5.3,14.8,False
20091007,3.4,0.54,13.2,10.5,15.4,False
20091008,3.4,0.06,9.0,4.8,13.0,False
20091009,2.8,0.03,8.3,4.9,12.6,False
20091010,2.8,0.06,8.4,2.8,12.1,False
20091011,2.2,0.13,7.6,6.9,8.8,False
20091012,2.2,0.0,5.9,4.6,9.2,False
20091013,2.3,0.0,4.3,1.9,9.0,False
20091014,2.8,0.0,3.2,-0.7,8.1,False
20091015,1.6,0.0,3.3,-1.2,7.3,False
20091016,1.8,0.12,2.8,-2.8,5.7,False
20091017,2.2,0.0,6.2,3.6,10.3,False
20091018,1.1,0.0,2.9,0.0,9.0,False
20091019,2.5,0.0,7.7,1.1,10.4,False
20091020,1.4,0.0,7.0,3.4,11.3,False
20091021,2.5,0.01,5.6,0.6,10.5,False
20091022,2.9,0.0,7.9,2.8,9.5,False
20091023,2.2,0.15,6.8,4.0,8.9,False
20091024,2.2,0.33,7.6,6.9,8.8,False
20091025,2.8,0.24,9.3,7.3,11.4,False
20091026,1.6,1.6,10.5,9.6,11.5,False
20091027,2.3,0.0,9.0,7.8,10.9,False
20091028,0.4,0.51,6.1,2.6,8.6,False
20091029,2.0,0.0,4.5,1.5,8.4,False
20091030,1.0,0.0,3.8,-0.3,8.3,False
20091031,1.7,0.0,4.1,0.3,7.8,False
20091101,5.2,0.0,5.7,4.7,6.3,False
20091102,4.7,1.41,5.4,4.6,6.4,False
20091103,5.0,0.0,5.6,5.2,6.5,False
20091104,6.8,0.49,2.1,1.0,5.5,False
20091105,1.4,0.16,4.2,0.6,6.8,False
20091106,2.3,0.06,7.8,6.0,8.7,False
20091107,4.4,0.0,7.1,6.3,8.9,False
20091108,3.9,0.02,6.4,5.8,7.2,False
20091109,4.5,1.3,5.2,4.8,6.9,False
20091110,2.6,0.15,6.0,4.8,6.8,False
20091111,2.3,0.18,5.4,4.9,6.4,False
20091112,1.9,0.0,3.7,2.9,5.7,False
20091113,4.6,1.09,5.7,1.3,7.2,False
20091114,3.4,0.16,10.0,7.2,11.1,False
20091115,1.9,0.28,8.7,7.0,10.6,False
20091116,2.1,0.33,8.3,4.5,9.9,False
20091117,2.2,0.0,8.4,7.2,9.6,False
20091118,7.2,0.56,8.8,7.2,9.3,False
20091119,3.7,0.0,9.7,7.8,11.3,False
20091120,3.1,0.0,9.5,6.1,11.6,False
20091121,2.3,0.03,8.3,6.1,11.3,False
20091122,3.0,0.33,9.1,5.9,10.1,False
20091123,5.0,0.22,8.4,7.5,9.6,False
20091124,4.0,0.4,8.6,7.8,10.1,False
20091125,3.3,0.05,10.3,7.7,11.3,False
20091126,4.2,0.19,8.5,7.5,10.3,False
20091127,3.0,0.17,6.9,5.4,8.5,False
20091128,3.0,0.95,6.8,5.7,8.0,False
20091129,1.7,0.0,7.4,5.5,8.8,False
20091130,0.8,0.0,6.4,5.5,8.4,False
20091201,1.8,0.0,2.7,-0.4,6.5,False
20091202,0.4,0.15,-0.9,-4.4,1.4,False
20091203,4.5,0.01,4.0,-0.7,6.0,False
20091204,4.5,0.06,5.1,4.3,5.8,False
20091205,3.0,0.1,4.2,3.4,5.2,False
20091206,4.2,0.53,4.9,3.4,5.6,False
20091207,1.5,0.03,6.4,5.5,7.5,False
20091208,1.8,0.01,5.7,3.9,7.4,False
20091209,0.9,0.0,4.4,-0.6,6.1,False
20091210,2.1,0.31,5.3,4.8,5.8,False
20091211,1.3,0.0,3.2,2.2,5.0,False
20091212,1.2,0.0,0.9,-0.8,3.2,False
20091213,0.6,0.0,-0.8,-3.0,0.9,False
20091214,0.6,0.0,-1.2,-2.0,1.0,False
20091215,2.5,0.58,0.7,-2.3,3.0,False
20091216,2.5,0.6,1.2,-0.2,3.0,False
20091217,3.9,0.3,-4.7,-6.2,-0.1,False
20091218,3.3,0.17,-3.8,-5.9,-2.6,False
20091219,1.8,1.29,-5.6,-7.1,-3.4,False
20091220,0.9,0.12,-5.1,-6.5,-3.5,False
20091221,0.8,0.0,-6.5,-11.0,-4.2,False
20091222,4.2,0.24,-1.1,-8.2,0.9,False
20091223,2.3,0.0,1.1,-0.4,2.1,False
20091224,3.7,0.02,0.9,0.4,1.7,False
20091225,3.1,0.6,2.7,1.1,3.7,False
20091226,4.5,0.06,2.5,0.9,3.3,False
20091227,2.5,0.03,3.7,2.8,4.5,False
20091228,2.7,0.1,2.3,1.1,3.9,False
20091229,1.5,0.0,0.2,-2.3,3.2,False
20091230,2.8,0.0,-1.9,-4.1,1.0,False
20091231,0.1,0.0,-6.1,-8.1,-3.0,False
20100101,1.8,0.0,-7.1,-9.9,-5.4,False
