DATE,DRESDEN_cloud_cover,DRESDEN_wind_speed,DRESDEN_wind_gust,DRESDEN_humidity,DRESDEN_global_radiation,DRESDEN_precipitation,DRESDEN_sunshine,DRESDEN_temp_mean,DRESDEN_temp_min,DRESDEN_temp_max,DRESDEN_picnic_weather
20050907,0,5.3,11.5,0.55,2.3,0.0,12.4,19.9,15.6,25.2,True
20050908,0,3.4,9.5,0.59,2.17,0.0,12.3,21.4,13.6,29.5,True
20050909,2,4.1,9.6,0.72,2.09,0.0,11.1,20.6,16.5,25.4,True
20050910,6,2.3,7.0,0.82,1.74,0.41,9.4,19.8,14.0,26.9,False
20050911,7,1.9,6.6,0.91,1.14,0.17,2.2,19.1,16.7,23.6,False
20050912,8,3.1,9.5,0.98,0.62,0.17,0.2,17.4,14.5,20.1,False
20050913,5,2.0,5.3,0.8,1.32,0.0,3.9,14.7,11.3,18.2,True
20050914,5,4.9,12.1,0.78,1.73,0.0,8.2,15.6,8.9,21.3,True
20050915,7,4.1,11.4,0.85,1.26,1.25,8.2,17.0,14.3,21.2,False
20050916,8,4.9,13.7,0.97,0.53,0.45,0.6,13.5,9.4,19.2,False
20050917,6,2.7,8.4,0.93,0.84,0.12,1.4,9.5,7.3,12.7,False
20050918,1,2.4,7.8,0.77,1.75,0.0,7.9,9.7,3.7,15.6,False
20050919,0,3.3,9.8,0.7,2.05,0.0,12.0,10.6,3.1,17.0,False
20050920,1,2.7,10.1,0.71,2.02,0.0,11.9,10.9,3.4,17.2,False
20050921,1,2.8,8.1,0.73,1.89,0.0,11.6,11.8,4.9,18.4,True
20050922,0,2.9,7.9,0.72,1.9,0.0,11.6,12.6,5.0,19.9,True
20050923,0,3.8,8.7,0.71,1.86,0.0,11.4,15.1,8.0,21.7,True
20050924,1,3.0,6.8,0.73,1.64,0.0,9.8,15.8,9.3,22.6,True
20050925,2,4.1,8.3,0.7,1.68,0.0,10.1,16.3,10.5,21.9,True
20050926,5,3.2,8.8,0.86,0.96,0.1,4.2,15.5,11.3,19.8,False
20050927,4,3.2,8.8,0.74,1.68,0.0,9.2,16.0,12.5,21.0,True
20050928,7,3.7,10.0,0.85,0.55,0.58,1.0,13.8,10.0,18.2,False
20050929,6,4.4,21.3,0.89,0.81,0.43,2.2,11.1,8.5,15.5,False
20050930,5,4.4,9.9,0.88,0.73,0.0,1.0,9.9,6.3,13.3,False
20051001,5,4.4,10.4,0.85,0.9,0.91,2.1,9.4,4.0,13.7,False
20051002,8,2.4,5.3,0.98,0.37,0.35,0.0,10.8,9.6,12.5,False
20051003,8,2.4,5.9,0.97,0.37,0.05,0.0,11.5,9.9,13.1,False
20051004,5,4.2,10.9,0.85,1.27,0.0,7.5,14.3,11.5,18.5,True
20051005,3,3.7,8.2,0.9,1.25,0.0,6.8,13.7,9.0,18.8,True
20051006,0,2.8,7.5,0.9,1.44,0.0,10.1,13.0,7.8,21.2,True
20051007,2,5.4,14.9,0.68,1.42,0.0,10.0,14.9,8.3,19.9,True
20051008,4,6.7,16.3,0.59,1.44,0.0,9.8,14.8,12.0,18.8,True
20051009,2,5.2,10.6,0.64,1.36,0.0,9.4,13.1,8.5,18.1,True
20051010,1,4.7,10.3,0.73,1.46,0.0,10.3,13.2,7.8,18.5,True
20051011,0,5.9,15.8,0.57,1.39,0.0,10.2,14.6,10.4,19.0,True
20051012,0,4.5,12.0,0.68,1.33,0.0,9.8,12.6,8.8,17.4,False
20051013,0,2.8,7.4,0.7,1.31,0.0,9.9,11.5,6.4,17.1,False
20051014,1,2.6,5.1,0.77,1.31,0.0,9.8,9.8,3.8,17.1,False
20051015,3,2.9,6.0,0.81,1.29,0.0,9.3,9.4,4.0,16.1,False
20051016,4,2.6,7.9,0.8,1.03,0.0,5.5,6.6,1.1,10.2,False
20051017,7,2.0,4.8,0.87,0.46,0.0,0.1,7.9,6.0,10.5,False
20051018,5,3.7,8.9,0.82,0.45,0.0,0.0,6.4,2.4,9.0,False
20051019,3,5.5,14.1,0.68,1.24,0.0,9.0,6.8,1.8,12.1,False
20051020,6,5.7,11.0,0.73,0.94,0.0,6.3,8.9,5.8,13.0,False
20051021,6,6.6,12.1,0.79,0.55,0.0,0.2,9.9,7.2,12.7,False
20051022,6,6.7,13.1,0.72,0.53,0.0,0.9,14.7,9.9,19.5,True
20051023,7,4.9,14.0,0.85,0.31,0.88,0.5,13.5,8.6,16.8,False
20051024,7,3.3,8.1,0.94,0.34,0.39,0.5,10.4,7.6,13.3,False
20051025,7,5.6,14.8,0.72,0.52,0.0,1.2,15.0,11.4,18.1,True
20051026,4,6.0,15.5,0.71,0.79,0.0,5.5,14.0,10.4,17.3,False
20051027,3,3.2,7.4,0.85,0.88,0.0,6.2,13.0,8.9,19.6,True
20051028,2,5.5,11.2,0.71,1.01,0.0,9.0,14.1,11.0,18.5,True
20051029,0,6.5,11.7,0.62,1.01,0.0,8.9,12.3,9.7,15.5,False
20051030,0,7.5,12.4,0.66,0.97,0.0,8.9,10.2,7.7,14.2,False
20051031,0,9.6,17.1,0.73,0.97,0.0,8.9,7.4,5.5,9.5,False
20051101,4,7.3,17.8,0.76,0.74,0.05,5.6,6.9,4.7,11.1,False
20051102,5,4.9,11.4,0.91,0.65,0.0,3.5,7.6,3.7,12.3,False
20051103,4,6.1,10.9,0.89,0.55,0.02,4.3,10.8,7.9,14.2,False
20051104,6,7.0,13.7,0.88,0.54,0.02,2.0,10.0,8.4,11.8,False
20051105,6,3.7,13.9,0.91,0.19,0.37,0.1,8.9,5.1,10.3,False
20051106,3,3.8,7.8,0.88,0.68,0.0,5.5,6.1,2.7,10.7,False
20051107,5,3.1,7.6,0.83,0.81,0.0,7.1,8.2,4.4,13.0,False
20051108,3,4.3,10.9,0.82,0.82,0.0,8.0,8.8,5.7,12.8,False
20051109,2,6.7,13.6,0.82,0.78,0.0,7.8,7.0,4.2,10.6,False
20051110,6,2.8,8.3,0.95,0.2,0.02,0.0,7.8,3.3,10.1,False
20051111,7,4.1,9.2,0.76,0.28,0.0,0.0,10.4,7.7,12.6,False
20051112,2,3.4,8.2,0.84,0.71,0.0,7.2,6.8,3.8,11.4,False
20051113,2,4.9,8.7,0.89,0.73,0.0,7.8,5.0,2.3,9.9,False
20051114,2,3.6,9.2,0.89,0.69,0.0,7.1,3.2,0.8,7.4,False
20051115,5,4.8,11.3,0.88,0.63,0.64,5.7,3.9,-1.3,8.6,False
20051116,8,4.7,11.4,0.95,0.12,0.44,0.0,4.0,1.4,5.1,False
20051117,7,4.3,10.9,0.96,0.27,0.5,2.0,1.4,0.3,3.0,False
20051118,8,3.2,7.1,0.95,0.15,0.04,0.0,0.8,-0.4,1.5,False
20051119,7,3.7,8.3,0.98,0.16,0.21,0.0,-0.2,-1.0,0.8,False
20051120,8,4.5,11.6,0.98,0.09,0.48,0.0,1.5,-0.7,3.7,False
20051121,8,3.6,8.4,0.98,0.18,0.26,0.0,1.3,-0.5,2.1,False
20051122,8,3.4,7.8,0.98,0.08,0.07,0.0,0.2,-1.9,1.6,False
20051123,8,2.2,5.1,0.98,0.16,0.0,0.0,1.0,0.1,1.7,False
20051124,6,3.5,9.8,0.83,0.34,0.0,1.2,-0.8,-4.3,1.2,False
20051125,5,6.7,14.4,0.73,0.36,0.0,2.7,-2.0,-4.2,1.5,False
20051126,3,4.7,11.1,0.72,0.64,0.0,7.2,-0.5,-3.3,2.6,False
20051127,6,2.9,5.7,0.94,0.35,0.0,2.2,-1.6,-3.7,0.9,False
20051128,6,4.0,8.1,0.86,0.18,0.0,0.0,-0.6,-3.7,2.1,False
20051129,6,3.1,5.9,0.85,0.37,0.0,2.6,1.0,-1.4,4.0,False
20051130,7,4.0,8.3,0.79,0.24,0.0,0.0,1.8,-0.7,3.4,False
20051201,2,3.7,9.9,0.76,0.55,0.0,7.6,0.2,-2.3,2.5,False
20051202,3,6.8,13.6,0.81,0.54,0.0,7.3,-1.0,-2.6,1.0,False
20051203,7,6.1,14.8,0.88,0.16,0.42,0.0,0.4,-1.2,2.1,False
20051204,6,5.5,9.8,0.94,0.17,0.32,0.3,3.0,-0.2,5.5,False
20051205,7,4.9,12.7,0.87,0.25,0.0,0.3,4.1,1.1,6.4,False
20051206,6,2.7,6.1,0.95,0.24,0.0,1.7,1.8,-0.4,3.7,False
20051207,8,4.4,9.4,0.92,0.17,0.25,0.0,3.2,1.9,4.2,False
20051208,8,4.3,10.9,0.94,0.08,0.46,0.0,3.4,0.9,4.4,False
20051209,8,2.3,5.9,0.98,0.12,0.0,0.0,1.1,0.2,1.8,False
20051210,7,1.4,4.7,0.99,0.2,0.0,0.0,-1.5,-3.9,0.4,False
20051211,7,3.2,7.1,0.91,0.15,0.03,0.0,-0.3,-4.2,2.6,False
20051212,8,2.8,5.9,0.98,0.08,0.09,0.0,2.5,1.0,4.4,False
20051213,8,3.7,7.6,0.98,0.09,0.1,0.0,2.0,-0.2,3.6,False
20051214,8,4.2,8.7,0.98,0.09,0.07,0.0,3.4,2.8,3.9,False
20051215,7,8.8,21.5,0.93,1.26,0.49,0.0,4.0,3.2,5.2,False
20051216,7,10.5,28.9,0.86,0.07,0.82,0.0,2.9,-0.4,5.9,False
20051217,7,5.5,13.2,0.95,0.14,0.82,0.0,-1.2,-2.4,-0.3,False
20051218,7,7.0,15.6,0.97,0.22,0.14,0.3,-0.8,-2.7,0.7,False
20051219,8,5.7,11.5,0.94,0.23,0.32,0.0,0.2,-0.7,1.7,False
20051220,8,7.6,15.7,0.97,0.1,0.58,0.0,2.0,-0.6,3.7,False
20051221,8,2.9,9.4,0.97,0.24,0.25,0.2,0.9,-0.6,3.0,False
20051222,8,6.7,12.9,0.95,0.12,0.01,0.0,3.2,1.9,4.2,False
20051223,8,5.0,10.4,0.97,0.11,0.41,0.0,3.6,2.9,4.9,False
20051224,8,7.2,13.8,0.91,0.12,0.07,0.0,5.4,4.3,6.2,False
20051225,5,4.3,12.1,0.92,0.36,0.0,3.8,1.1,-2.9,4.6,False
20051226,6,3.5,8.1,0.89,0.36,0.0,4.2,-1.2,-3.7,0.6,False
20051227,7,5.0,13.3,0.9,0.19,0.06,0.8,-2.6,-4.1,-1.8,False
20051228,8,4.6,9.0,0.97,0.1,0.36,0.0,-4.0,-6.6,-2.4,False
20051229,8,5.9,13.9,0.9,0.22,0.03,0.0,-4.6,-6.6,-2.7,False
20051230,2,3.4,8.6,0.81,0.51,0.0,7.0,-6.6,-12.0,-3.5,False
20051231,7,5.4,11.4,0.87,1.26,0.04,7.0,-3.5,-11.8,2.6,False
20060101,6,4.1,8.6,0.94,0.26,0.0,0.0,0.8,-1.9,2.3,False
20060102,6,2.5,6.1,0.99,0.2,0.0,0.0,-1.2,-3.0,0.2,False
20060103,8,3.6,7.1,0.98,0.13,0.06,0.0,0.1,-0.4,0.5,False
20060104,8,2.9,5.0,0.98,0.11,0.01,0.0,-0.7,-1.1,-0.3,False
20060105,8,5.9,11.9,0.97,0.11,0.0,0.0,-0.4,-1.0,0.6,False
20060106,8,5.9,12.7,0.98,0.19,0.0,0.0,-1.9,-2.5,-0.8,False
20060107,7,5.2,10.1,0.96,0.36,0.0,1.5,-1.9,-5.7,-0.7,False
20060108,2,5.3,14.0,0.77,0.47,0.0,4.6,-2.2,-3.7,-0.3,False
20060109,0,5.0,10.9,0.6,0.6,0.0,7.7,-2.4,-5.8,0.5,False
20060110,1,3.1,7.7,0.74,1.26,0.0,7.7,-3.6,-6.6,1.1,False
20060111,3,4.8,7.4,0.78,0.63,0.04,7.7,-4.1,-6.9,0.7,False
20060112,8,2.6,5.6,0.97,0.17,0.0,0.0,-1.8,-4.5,0.6,False
20060113,3,4.8,11.7,0.93,0.57,0.0,5.8,-1.0,-3.1,1.1,False
20060114,0,5.4,11.5,0.8,0.63,0.0,7.7,-2.3,-4.9,1.5,False
20060115,0,7.1,16.8,0.8,0.63,0.0,7.5,-4.1,-6.4,-1.5,False
20060116,0,7.8,13.2,0.78,0.6,0.0,7.4,-5.2,-6.7,-3.2,False
20060117,4,8.9,14.9,0.82,0.5,0.25,4.5,-4.5,-6.7,-2.4,False
20060118,8,6.2,13.4,0.98,0.13,0.36,0.0,-1.3,-4.3,2.3,False
20060119,8,3.0,7.0,0.9,0.22,0.1,0.0,-4.3,-5.0,-3.5,False
20060120,8,4.5,12.9,0.97,0.15,0.61,0.0,0.7,-3.5,4.9,False
20060121,8,5.8,17.2,0.96,0.12,0.62,0.0,1.7,-3.0,2.8,False
20060122,5,3.7,9.3,0.89,0.58,0.0,4.2,-11.7,-17.2,-3.1,False
20060123,0,3.0,5.7,0.77,0.69,0.0,7.8,-16.3,-19.6,-13.6,False
20060124,1,3.8,10.3,0.7,0.77,0.0,8.2,-10.1,-15.4,-3.8,False
20060125,7,6.7,13.3,0.6,0.38,0.0,0.3,-8.0,-8.9,-6.4,False
20060126,6,4.2,9.5,0.71,0.47,0.0,2.9,-7.5,-9.2,-5.4,False
20060127,0,4.3,9.2,0.64,0.75,0.0,8.0,-7.0,-9.4,-4.0,False
20060128,0,3.0,7.6,0.65,0.78,0.0,8.4,-6.0,-9.5,-1.0,False
20060129,3,2.9,5.9,0.79,0.8,0.0,7.2,-6.4,-11.4,-1.3,False
20060130,5,2.4,5.6,0.86,0.7,0.0,7.2,-5.3,-9.6,-1.9,False
20060131,8,4.1,9.0,0.98,0.19,0.0,0.0,-2.2,-3.4,-1.3,False
20060201,6,2.8,5.5,0.91,0.78,0.0,5.8,-3.4,-7.2,1.1,False
20060202,6,2.5,6.4,0.95,0.48,0.0,0.5,-7.2,-11.2,-5.2,False
20060203,8,3.1,7.4,0.99,0.19,0.0,0.0,-3.1,-5.7,-1.8,False
20060204,6,2.6,8.8,0.98,0.31,0.25,0.5,-3.1,-8.6,-0.9,False
20060205,5,1.9,4.8,0.87,0.59,0.0,1.3,-9.2,-13.6,-5.6,False
20060206,5,3.0,7.9,0.83,0.98,0.6,8.0,-7.2,-13.3,-1.4,False
20060207,8,8.3,15.4,0.99,0.17,1.89,0.0,1.6,-1.3,3.1,False
20060208,8,7.5,14.8,0.9,0.22,0.06,0.0,2.7,1.1,4.2,False
20060209,8,7.6,15.7,0.91,0.42,0.32,0.8,0.5,-0.9,1.7,False
20060210,8,5.4,11.1,0.99,0.3,0.33,0.0,-0.4,-1.1,0.3,False
20060211,8,2.8,6.6,0.98,0.48,0.04,0.1,-1.1,-2.1,-0.3,False
20060212,7,2.6,6.0,0.93,0.66,0.0,0.7,-1.9,-3.1,-1.0,False
20060213,6,2.5,5.9,0.79,0.89,0.0,5.1,-1.4,-5.1,0.7,False
20060214,2,3.0,8.8,0.79,1.15,0.0,9.1,-2.9,-8.7,2.7,False
20060215,7,6.8,13.9,0.86,0.51,0.26,0.8,0.7,-2.1,4.2,False
20060216,7,4.4,9.6,0.95,0.35,0.2,0.0,2.8,1.6,4.6,False
20060217,7,5.1,12.6,0.84,0.55,0.0,1.9,3.9,1.5,6.4,False
20060218,5,5.2,10.1,0.79,0.62,0.07,4.4,4.2,2.3,6.9,False
20060219,5,4.4,9.9,0.78,0.55,0.01,2.0,3.7,0.2,6.0,False
20060220,7,2.8,7.8,0.92,0.33,0.0,0.0,1.0,-1.1,2.3,False
20060221,8,2.4,6.7,0.98,0.15,0.0,0.0,0.4,-0.2,1.0,False
20060222,8,3.1,7.6,0.94,0.28,0.0,0.0,-0.7,-1.9,0.0,False
20060223,7,2.1,6.1,0.78,0.61,0.0,2.5,-1.7,-3.6,0.1,False
20060224,3,6.4,15.5,0.77,1.26,0.0,2.5,-2.3,-6.0,2.3,False
20060225,8,6.1,13.4,0.79,0.43,0.0,0.0,-3.1,-4.3,-2.2,False
20060226,7,3.0,6.8,0.89,0.5,0.0,0.0,-3.7,-5.7,-2.3,False
20060227,4,2.8,8.8,0.85,1.13,0.0,5.6,-4.1,-8.7,0.2,False
20060228,8,4.9,9.8,0.74,0.69,0.15,0.2,-0.9,-4.0,2.6,False
20060301,6,5.3,12.3,0.88,0.93,0.36,1.7,-1.4,-3.5,0.8,False
20060302,3,5.7,10.5,0.67,1.4,0.0,6.4,-2.4,-5.3,1.1,False
20060303,6,4.5,11.0,0.74,1.04,0.1,6.5,-1.7,-5.2,2.0,False
20060304,7,3.1,7.0,0.82,1.01,0.0,3.1,-1.8,-3.5,0.2,False
20060305,5,5.6,13.8,0.72,1.56,0.0,8.9,-1.4,-5.0,1.7,False
20060306,7,4.0,13.1,0.9,0.96,0.36,3.5,-1.2,-5.1,1.6,False
20060307,8,3.6,9.3,0.91,0.91,0.02,1.3,-1.6,-4.1,-0.2,False
20060308,5,5.2,12.0,0.72,1.6,0.0,8.7,-2.1,-7.0,1.1,False
20060309,8,5.1,12.0,0.94,0.52,0.98,0.0,-0.5,-2.3,1.4,False
20060310,7,3.6,13.0,0.84,1.09,0.34,3.9,2.7,-0.3,6.2,False
20060311,8,3.1,9.5,0.96,0.31,0.22,0.0,-1.4,-4.7,2.5,False
20060312,8,4.0,9.4,0.98,0.68,0.06,0.0,-4.9,-6.1,-4.1,False
20060313,6,2.3,6.8,0.88,1.4,0.0,5.6,-5.7,-9.9,-3.1,False
20060314,7,2.5,5.9,0.89,1.37,0.02,3.4,-4.4,-8.8,-1.0,False
20060315,8,2.4,6.1,0.93,0.55,0.0,0.0,-2.7,-3.9,-1.5,False
20060316,8,2.4,6.1,0.92,1.05,0.09,0.7,-0.7,-2.6,1.7,False
20060317,8,2.6,5.8,0.97,0.44,0.04,0.0,-0.3,-0.9,0.2,False
20060318,8,2.3,4.5,0.98,0.6,0.01,0.0,-0.8,-1.1,-0.2,False
20060319,6,2.9,6.0,0.87,1.41,0.0,5.4,0.0,-1.4,2.7,False
20060320,7,2.7,6.6,0.91,0.98,0.0,2.9,1.3,0.3,3.6,False
20060321,6,2.0,5.1,0.75,1.26,0.0,2.9,1.2,-1.8,4.0,False
20060322,5,2.5,8.1,0.63,1.81,0.0,9.4,0.4,-2.7,3.3,False
20060323,1,2.2,6.8,0.63,2.09,0.0,10.8,-0.3,-4.7,4.0,False
20060324,4,6.5,13.6,0.48,1.94,0.07,9.9,3.0,-1.9,7.1,False
20060325,8,5.4,9.7,0.85,0.53,0.24,0.0,6.2,3.0,9.7,False
20060326,6,4.9,11.5,0.96,0.48,0.87,0.9,9.2,5.3,13.0,False
20060327,6,5.9,14.2,0.78,1.42,0.06,5.1,13.0,7.1,19.5,False
20060328,7,4.3,10.0,0.72,0.85,0.0,0.3,11.0,8.3,12.8,False
20060329,7,5.5,12.1,0.72,1.12,0.01,2.8,8.6,6.8,11.7,False
20060330,7,5.3,12.4,0.78,0.86,0.84,2.7,9.5,6.1,11.7,False
20060331,6,6.6,17.8,0.84,1.02,0.21,2.5,10.9,8.7,13.8,False
20060401,6,5.3,11.3,0.73,1.06,0.05,2.5,11.3,7.6,15.1,False
20060402,6,4.9,18.0,0.73,1.69,0.05,5.7,11.1,6.7,16.8,False
20060403,6,6.4,16.5,0.78,1.23,0.07,3.3,7.9,4.2,12.7,False
20060404,5,3.5,12.1,0.74,1.16,0.01,3.1,4.8,1.2,8.0,False
20060405,6,2.6,8.0,0.69,1.46,0.0,3.6,3.2,0.0,6.7,False
20060406,4,3.5,10.0,0.7,1.57,0.0,5.9,3.1,-0.4,7.3,False
20060407,5,4.1,10.5,0.57,1.94,0.0,6.4,6.4,-0.1,12.1,False
20060408,3,4.9,12.7,0.48,2.37,0.0,11.7,9.4,2.7,15.6,False
20060409,6,3.7,11.4,0.57,1.69,0.0,6.7,7.7,2.8,12.2,False
20060410,8,2.0,7.5,0.77,0.61,0.01,0.0,4.8,3.1,7.0,False
20060411,7,3.8,9.6,0.8,1.31,0.0,2.3,3.3,-0.3,6.6,False
20060412,8,4.1,8.9,0.81,0.81,0.01,0.6,4.2,-0.1,6.5,False
20060413,8,5.7,13.2,0.8,1.12,0.32,1.7,7.4,4.5,11.0,False
20060414,6,6.5,18.0,0.8,1.21,0.43,3.4,8.1,5.1,11.1,False
20060415,5,3.1,7.4,0.62,2.44,0.14,10.5,9.2,2.7,14.5,False
20060416,8,6.3,13.5,0.87,0.7,0.38,1.2,11.0,8.7,14.7,False
20060417,8,3.4,8.8,0.93,0.79,0.43,0.4,9.9,7.6,13.5,False
20060418,6,3.8,9.6,0.7,2.07,0.0,6.8,10.5,7.0,14.6,False
20060419,6,1.9,5.3,0.62,1.73,0.0,4.0,11.6,7.4,15.6,False
20060420,4,2.7,6.9,0.59,2.48,0.0,10.9,12.6,7.4,17.1,False
20060421,6,2.6,6.7,0.54,2.28,0.0,8.4,14.6,7.8,20.6,True
20060422,6,3.1,10.9,0.76,1.8,0.17,5.4,12.2,8.3,16.2,False
20060423,6,2.0,5.5,0.88,1.58,0.13,4.4,10.7,6.0,14.8,False
20060424,4,2.1,6.1,0.79,2.57,0.0,9.9,11.0,6.9,15.3,False
20060425,1,2.0,5.2,0.61,2.78,0.0,13.2,15.0,5.7,22.1,True
20060426,5,2.8,11.9,0.73,1.55,0.59,5.6,15.3,8.7,22.7,False
20060427,7,2.9,9.3,0.93,1.79,0.11,5.7,13.9,11.5,18.4,False
20060428,7,3.1,7.2,0.9,0.85,0.26,1.7,8.7,4.5,11.7,False
20060429,8,3.0,8.1,0.98,0.54,0.65,0.7,4.6,2.4,6.7,False
20060430,6,3.2,9.0,0.74,2.14,0.0,5.8,7.0,2.6,12.3,False
20060501,5,2.7,8.5,0.61,2.54,0.0,9.8,9.7,3.2,14.5,False
20060502,5,2.8,7.5,0.61,2.22,0.0,7.4,13.1,8.8,18.1,True
20060503,1,4.5,9.8,0.58,3.06,0.0,13.8,16.0,9.7,21.7,True
20060504,2,4.9,15.0,0.59,2.47,0.0,9.5,15.8,10.2,21.4,True
20060505,1,5.6,13.8,0.46,2.95,0.0,12.9,16.4,9.5,21.6,True
20060506,1,3.9,11.5,0.42,2.45,0.0,11.1,15.7,8.0,21.7,True
20060507,2,4.0,13.8,0.42,2.7,0.0,12.9,16.1,8.8,21.7,True
20060508,2,3.8,15.2,0.51,2.67,0.0,10.1,15.1,6.6,22.4,True
20060509,1,4.1,14.9,0.48,2.81,0.0,12.3,16.1,8.5,22.7,True
20060510,1,3.4,10.8,0.45,2.98,0.0,12.3,14.7,6.4,21.2,True
20060511,1,2.5,7.0,0.51,3.2,0.0,13.9,15.1,6.4,21.4,True
20060512,2,3.3,9.2,0.51,2.91,0.0,12.7,17.4,8.0,24.1,True
20060513,6,4.2,13.9,0.76,1.58,0.11,4.5,14.5,10.5,18.7,False
20060514,7,3.8,9.6,0.8,1.7,0.0,3.6,13.1,9.5,16.0,False
20060515,6,2.3,8.2,0.61,2.75,0.0,10.7,13.7,6.8,19.0,True
20060516,6,4.3,16.2,0.64,1.98,0.21,5.9,17.4,14.4,22.2,False
20060517,6,2.9,9.0,0.75,1.85,0.0,3.7,14.3,10.6,17.6,False
20060518,6,4.6,14.1,0.9,0.92,0.55,0.4,14.2,8.2,19.0,False
20060519,6,6.2,19.3,0.71,1.99,0.05,5.2,14.6,10.8,18.3,False
20060520,6,6.5,24.8,0.67,1.86,0.3,5.2,13.5,8.1,19.0,False
20060521,6,6.8,17.4,0.66,1.63,0.0,2.2,13.8,9.8,17.7,False
20060522,5,5.8,14.8,0.63,2.83,0.14,10.5,17.6,11.2,25.8,False
20060523,6,6.9,16.5,0.6,2.16,0.0,6.5,14.3,8.8,18.4,True
20060524,4,4.2,11.8,0.54,2.98,0.0,10.0,12.9,8.5,17.1,False
20060525,7,5.7,14.8,0.71,1.17,0.12,2.2,11.8,8.7,13.4,False
20060526,8,4.9,10.8,0.78,2.21,0.7,5.2,10.9,8.2,14.3,False
20060527,8,3.4,11.9,0.94,1.38,0.82,2.4,12.1,9.0,17.7,False
20060528,7,6.3,18.5,0.81,1.97,0.28,4.4,12.5,9.2,16.2,False
20060529,7,3.6,8.4,0.72,2.07,0.2,5.3,10.9,7.0,15.4,False
20060530,7,4.4,12.5,0.87,1.89,0.09,3.8,8.8,6.9,12.2,False
20060531,8,5.5,11.7,0.94,0.79,0.27,0.1,7.9,6.4,9.6,False
20060601,6,3.9,10.9,0.78,1.7,0.0,3.4,8.6,5.3,12.1,False
20060602,2,2.6,8.4,0.69,2.73,0.0,10.4,10.5,3.3,16.4,False
20060603,5,3.8,12.7,0.8,2.8,0.33,9.3,11.5,6.5,17.6,False
20060604,7,5.2,12.9,0.83,1.55,0.0,2.5,9.7,8.1,12.2,False
20060605,7,4.0,9.3,0.74,1.7,0.0,2.0,8.8,5.5,11.7,False
20060606,6,2.4,7.8,0.85,1.7,0.5,3.4,9.8,6.0,14.0,False
20060607,5,2.0,6.0,0.69,2.58,0.0,8.8,12.7,7.7,17.5,False
20060608,5,2.7,7.7,0.62,2.5,0.0,8.7,14.2,6.6,19.7,True
20060609,5,2.7,7.1,0.65,2.9,0.0,11.3,16.0,8.8,21.1,True
20060610,3,3.1,9.1,0.59,3.16,0.0,13.2,16.7,10.9,21.2,True
20060611,1,2.9,8.4,0.51,3.58,0.0,15.7,18.2,9.1,24.6,True
20060612,1,3.4,9.3,0.51,3.58,0.0,15.7,21.0,11.9,27.7,True
20060613,1,2.5,6.8,0.46,3.48,0.0,15.4,22.4,12.8,28.8,True
20060614,1,2.8,7.5,0.47,3.51,0.0,14.7,23.1,14.0,29.2,True
20060615,5,2.5,6.1,0.54,2.73,0.0,9.8,23.3,15.6,30.3,True
20060616,6,3.3,12.3,0.73,1.93,0.13,5.0,21.5,15.9,28.8,False
20060617,6,3.7,8.9,0.78,2.19,0.0,5.2,15.7,12.8,19.4,True
20060618,3,2.7,7.5,0.64,3.26,0.0,12.9,18.7,10.7,24.8,True
20060619,4,3.4,15.4,0.72,1.26,0.64,12.9,21.1,15.4,29.9,False
20060620,3,3.1,14.0,0.74,3.27,0.27,13.2,22.4,15.9,28.3,False
20060621,5,2.8,7.4,0.8,2.18,0.18,7.6,22.1,17.9,27.0,False
20060622,6,4.4,11.1,0.66,2.3,0.0,5.8,20.6,13.9,24.7,True
20060623,6,2.1,7.1,0.6,2.73,0.0,7.3,17.4,13.3,21.5,True
20060624,4,2.2,8.1,0.54,2.8,0.0,10.9,21.7,14.8,27.6,True
20060625,5,4.4,10.4,0.56,2.9,0.0,10.8,25.5,19.2,31.3,True
20060626,3,4.7,13.6,0.59,3.38,0.0,13.7,23.8,18.4,28.6,True
20060627,3,3.1,15.7,0.7,1.26,0.97,13.8,21.3,15.3,27.9,False
20060628,6,2.3,5.2,0.8,1.94,0.0,2.2,18.1,14.7,21.8,True
20060629,6,3.7,10.4,0.67,2.07,0.23,2.9,18.6,13.4,23.2,False
20060630,7,2.4,6.3,0.87,0.88,0.33,0.3,14.5,12.7,17.0,False
20060701,4,2.6,8.7,0.65,3.14,0.0,11.9,19.8,13.8,25.7,True
20060702,1,4.8,13.9,0.47,3.56,0.0,15.4,20.5,12.9,25.6,True
20060703,0,4.7,10.9,0.48,3.66,0.0,15.8,20.7,12.4,26.6,True
20060704,1,3.7,8.8,0.5,3.16,0.0,13.9,22.7,14.4,28.6,True
20060705,0,5.5,13.2,0.47,3.59,0.0,15.6,23.7,16.9,29.6,True
20060706,3,4.0,9.3,0.53,3.2,0.0,11.8,24.9,18.4,32.1,True
20060707,4,2.6,10.1,0.64,2.77,0.0,11.1,23.5,18.0,30.9,True
20060708,6,3.0,8.7,0.83,1.46,0.36,2.0,20.5,17.6,24.3,False
20060709,2,2.3,5.9,0.66,2.55,0.0,10.7,22.8,16.7,28.7,True
20060710,2,3.5,10.8,0.59,3.18,0.0,14.1,24.2,17.9,29.2,True
20060711,3,2.9,9.9,0.56,3.0,0.0,12.0,25.5,17.4,32.0,True
20060712,4,2.8,8.3,0.61,2.67,0.0,9.7,24.5,18.2,30.3,True
