DATE,KASSEL_wind_speed,KASSEL_wind_gust,KASSEL_humidity,KASSEL_pressure,KASSEL_global_radiation,KASSEL_precipitation,KASSEL_sunshine,KASSEL_temp_mean,KASSEL_temp_min,KASSEL_temp_max,KASSEL_picnic_weather
20060216,2.2,7.4,0.94,0.9914,0.45,0.47,1.0,4.7,3.1,7.6,False
20060217,3.6,12.8,0.91,0.9931,0.37,0.01,0.4,3.7,1.6,5.4,False
20060218,3.3,10.6,0.9,0.9972,0.41,0.28,0.6,3.7,2.0,5.4,False
20060219,2.2,8.8,0.84,1.0036,0.62,0.0,2.3,3.8,0.3,7.4,False
20060220,3.1,11.2,0.91,1.0071,0.26,0.94,0.0,1.3,0.0,3.1,False
20060221,3.1,9.1,0.92,1.0162,0.27,0.12,0.0,0.9,0.1,1.8,False
20060222,3.3,7.7,0.81,1.0255,0.27,0.0,0.0,-0.3,-1.5,1.1,False
20060223,2.1,5.9,0.73,1.0234,0.27,0.0,0.0,-1.5,-2.2,-0.4,False
20060224,4.3,12.7,0.7,1.0221,1.15,0.0,8.6,-0.4,-2.2,2.6,False
20060225,4.4,11.5,0.75,1.0186,0.77,0.0,3.3,-2.5,-4.0,-0.1,False
20060226,3.0,8.9,0.84,1.0188,0.54,0.05,1.1,-2.9,-6.0,0.4,False
20060227,1.9,6.9,0.92,1.0158,0.38,0.1,0.2,-3.4,-6.4,-0.5,False
20060228,3.9,11.8,0.93,1.0017,0.3,0.13,0.0,-0.4,-2.0,0.7,False
20060301,2.7,11.3,0.85,1.0014,0.62,0.09,1.5,-1.4,-4.1,2.0,False
20060302,3.6,10.1,0.76,1.0029,1.29,0.0,8.1,-1.9,-4.9,2.6,False
20060303,2.0,6.7,0.88,0.9988,0.43,0.1,0.3,-2.5,-5.3,1.0,False
20060304,2.1,7.2,0.88,0.9991,1.21,0.0,6.8,-2.9,-6.5,0.6,False
20060305,2.8,10.8,0.83,1.0043,1.13,0.08,5.7,-1.6,-6.3,2.7,False
20060306,2.4,9.9,0.86,1.0119,0.71,0.26,1.8,0.0,-2.4,3.3,False
20060307,2.5,11.2,0.75,1.0186,0.58,0.01,0.9,-0.9,-4.9,1.8,False
20060308,3.3,11.7,0.86,1.0087,0.73,1.07,1.8,-1.8,-5.8,1.8,False
20060309,2.4,7.5,0.98,0.997,0.35,0.63,0.0,2.7,-0.1,6.5,False
20060310,2.6,8.8,0.89,1.0006,1.02,0.14,4.0,3.2,-0.8,7.6,False
20060311,3.7,14.0,0.95,1.0084,0.37,0.21,0.0,-1.5,-5.7,1.4,False
20060312,3.8,11.3,0.74,1.0291,1.62,0.0,9.9,-4.9,-7.6,-1.5,False
20060313,2.1,6.7,0.76,1.0347,1.53,0.0,8.6,-5.0,-9.8,-0.2,False
20060314,1.4,5.8,0.72,1.0291,1.69,0.0,10.3,-3.5,-9.1,2.1,False
20060315,2.5,9.3,0.8,1.0252,0.9,0.0,2.5,-2.2,-7.1,1.6,False
20060316,2.8,6.9,0.76,1.0255,0.51,0.0,0.3,0.0,-1.2,3.0,False
20060317,2.8,7.7,0.85,1.026,0.4,0.0,0.0,-0.2,-0.7,0.5,False
20060318,2.2,6.3,0.81,1.0227,0.56,0.02,0.4,0.5,-1.1,3.5,False
20060319,1.7,7.3,0.84,1.0154,1.23,0.0,4.8,0.5,-2.4,6.9,False
20060320,1.6,7.5,0.87,1.0114,1.26,0.0,4.9,1.3,-1.1,5.6,False
20060321,2.5,7.2,0.7,1.0099,1.36,0.0,5.7,1.0,-2.0,5.1,False
20060322,2.7,8.1,0.6,1.0116,1.82,0.0,10.0,0.9,-2.6,5.3,False
20060323,2.3,7.0,0.59,1.0145,1.94,0.0,11.1,1.2,-3.7,6.7,False
20060324,2.2,9.9,0.71,1.0056,1.41,0.19,5.7,3.7,-2.5,9.7,False
20060325,2.4,10.0,0.86,1.0063,0.89,1.03,1.8,9.1,5.1,14.6,False
20060326,2.9,9.8,0.87,1.0097,0.95,0.39,2.1,12.1,7.9,16.8,False
20060327,3.5,13.9,0.82,1.0055,1.07,0.13,2.8,12.8,8.0,18.2,False
20060328,2.8,12.2,0.74,1.0039,1.17,0.06,3.4,9.8,5.9,14.4,False
20060329,2.7,10.7,0.8,1.0084,0.8,0.05,1.1,7.1,4.0,10.5,False
20060330,3.6,13.6,0.91,1.0059,0.47,1.39,0.0,8.5,3.7,11.6,False
20060331,2.8,11.7,0.8,1.0066,1.19,0.22,3.3,10.7,7.0,14.1,False
20060401,3.3,12.0,0.89,1.0108,0.73,0.38,0.7,8.7,5.1,14.3,False
20060402,3.2,13.6,0.87,1.0108,0.97,0.1,1.8,8.0,4.0,13.9,False
20060403,3.2,16.2,0.78,1.0145,0.98,0.23,1.8,5.5,1.9,8.4,False
20060404,2.5,11.1,0.79,1.0158,1.52,0.03,5.4,3.8,-0.2,8.3,False
20060405,2.3,8.8,0.74,1.0128,1.75,0.0,7.1,2.3,-1.4,7.7,False
20060406,2.0,8.1,0.65,1.0151,1.55,0.0,5.4,4.5,-1.1,10.6,False
20060407,2.4,10.6,0.55,1.0139,1.73,0.0,6.7,7.2,1.4,13.7,False
20060408,3.0,14.2,0.59,1.0094,1.91,0.1,8.1,7.8,2.1,13.8,False
20060409,2.2,10.4,0.62,1.0114,1.82,0.0,7.2,6.5,2.1,11.4,False
20060410,3.1,10.1,0.67,1.0156,1.22,0.0,2.8,4.7,1.6,7.9,False
20060411,2.1,7.7,0.63,1.0182,1.19,0.18,2.6,4.2,0.5,9.2,False
20060412,2.7,9.5,0.85,1.0115,1.0,0.41,1.5,4.9,2.2,8.6,False
20060413,3.5,12.2,0.9,1.0096,0.55,0.59,0.0,5.8,1.1,8.8,False
20060414,2.7,12.6,0.77,1.0112,1.2,0.13,2.5,7.7,3.1,11.7,False
20060415,1.9,8.4,0.78,1.0132,1.41,0.32,3.7,7.7,-0.3,14.3,False
20060416,3.1,13.9,0.89,1.0071,0.56,0.29,0.0,9.9,5.9,11.2,False
20060417,2.0,9.2,0.83,1.0118,1.02,0.18,1.4,9.1,4.1,12.3,False
20060418,2.3,8.8,0.73,1.0138,1.73,0.01,5.6,8.9,3.5,15.2,False
20060419,2.0,9.1,0.67,1.0152,1.94,0.0,7.1,10.3,4.6,15.6,False
20060420,1.9,6.5,0.63,1.0159,2.24,0.0,9.4,11.0,3.8,17.6,False
20060421,1.4,7.3,0.59,1.0155,2.09,0.46,8.1,13.8,6.3,20.9,False
20060422,2.5,13.0,0.79,1.0163,1.71,0.33,5.2,10.6,7.6,15.7,False
20060423,1.4,5.8,0.89,1.0165,0.86,0.12,0.6,8.5,4.9,11.6,False
20060424,1.3,5.5,0.74,1.0193,2.1,0.0,7.9,10.4,2.8,18.3,True
20060425,1.6,6.3,0.61,1.0173,2.05,0.04,7.4,15.3,6.5,22.2,False
20060426,2.3,9.0,0.77,1.0172,1.58,0.37,4.1,14.8,11.1,19.3,False
20060427,3.7,11.2,0.82,1.019,0.62,0.0,0.0,12.0,9.6,13.7,False
20060428,3.0,9.6,0.75,1.0178,1.43,0.09,3.1,8.7,4.5,13.2,False
20060429,2.5,9.3,0.8,1.0137,1.49,0.15,3.4,4.9,2.1,9.3,False
20060430,2.5,10.2,0.8,1.0129,1.87,0.02,5.7,4.9,0.8,9.8,False
20060501,2.5,9.3,0.77,1.0112,2.1,0.05,6.8,7.8,0.9,14.0,False
20060502,2.7,8.8,0.69,1.015,2.51,0.0,10.0,12.3,7.6,18.1,True
20060503,1.5,6.4,0.55,1.0181,2.85,0.0,13.0,16.6,6.0,24.7,True
20060504,3.2,11.7,0.48,1.0203,2.6,0.0,10.6,18.0,11.8,23.3,True
20060505,2.7,10.9,0.48,1.0221,2.96,0.0,13.8,16.7,10.8,21.9,True
20060506,3.0,11.8,0.39,1.0227,2.89,0.0,13.0,16.4,9.9,22.0,True
20060507,3.6,12.9,0.41,1.021,2.9,0.0,13.0,16.9,10.7,22.4,True
20060508,3.4,13.5,0.4,1.0168,2.81,0.0,12.1,17.1,10.6,22.9,True
20060509,3.5,11.9,0.47,1.0147,2.62,0.0,10.3,17.3,11.4,23.3,True
20060510,3.2,11.6,0.45,1.017,2.89,0.0,12.6,16.6,10.0,22.4,True
20060511,1.7,8.1,0.49,1.0173,2.98,0.0,13.3,16.1,6.3,23.7,True
20060512,2.1,18.5,0.6,1.0156,2.73,0.86,11.0,15.3,6.7,24.4,False
20060513,2.4,10.3,0.89,1.0152,1.43,0.87,2.1,12.4,8.8,18.9,False
20060514,1.7,7.7,0.85,1.0207,1.13,0.0,0.9,11.2,6.3,14.9,False
20060515,1.6,7.0,0.75,1.0181,2.31,0.03,7.4,13.2,4.8,19.9,False
20060516,2.3,8.7,0.66,1.014,2.08,0.01,5.7,16.9,11.8,22.8,False
20060517,1.4,5.2,0.78,1.0178,1.4,0.48,1.9,14.4,11.9,18.8,False
20060518,2.3,9.1,0.83,1.0114,1.58,0.71,2.7,14.3,10.1,19.7,False
20060519,3.8,15.0,0.81,1.0084,1.74,0.04,3.5,12.3,9.4,15.8,False
20060520,4.3,15.7,0.87,1.0004,1.29,0.87,1.4,9.9,7.6,13.2,False
20060521,3.3,13.0,0.75,1.0042,1.57,0.14,2.6,12.6,9.0,17.0,False
20060522,3.2,12.3,0.84,1.0036,1.38,0.65,1.7,13.0,10.1,17.9,False
20060523,3.6,15.9,0.73,1.0142,2.0,0.17,4.9,11.0,5.5,15.9,False
20060524,3.4,12.9,0.69,1.0197,2.39,0.5,7.5,10.3,4.4,15.7,False
20060525,2.8,8.9,0.92,1.0172,0.95,0.27,0.3,9.7,7.2,12.5,False
20060526,2.0,13.6,0.87,1.0179,1.6,1.5,2.6,10.4,6.3,14.0,False
20060527,2.3,15.4,0.89,1.0177,0.9,0.78,0.2,14.2,12.6,17.5,False
20060528,3.2,15.5,0.69,1.0151,2.36,0.0,7.1,13.3,8.2,17.0,False
20060529,1.9,13.7,0.82,1.0109,1.24,1.08,1.1,9.1,6.5,14.8,False
20060530,3.1,14.9,0.79,1.0103,1.63,0.17,2.7,7.7,4.9,12.4,False
20060531,2.9,11.0,0.83,1.0153,1.57,0.9,2.4,8.4,4.4,13.3,False
20060601,2.2,12.2,0.84,1.0204,1.09,0.68,0.8,7.5,5.8,10.3,False
20060602,2.4,7.6,0.72,1.0276,2.43,0.0,8.1,11.1,6.3,16.6,False
20060603,1.2,6.4,0.81,1.0263,1.37,0.05,1.9,11.2,5.9,13.9,False
20060604,3.0,11.2,0.65,1.0224,1.78,0.0,3.9,11.1,7.0,15.2,False
20060605,1.9,7.7,0.69,1.0228,0.82,0.0,0.1,9.5,7.4,11.9,False
20060606,2.3,9.5,0.72,1.0262,2.7,0.0,9.9,11.3,6.5,16.9,False
20060607,1.1,4.7,0.63,1.0272,2.6,0.0,9.2,13.6,6.6,19.3,True
20060608,1.3,5.9,0.62,1.0271,2.85,0.0,11.0,14.9,6.2,22.4,True
20060609,1.1,7.5,0.58,1.0254,3.31,0.0,14.8,17.3,8.7,24.3,True
20060610,1.6,6.6,0.6,1.0238,3.32,0.0,14.8,18.9,9.5,26.2,True
20060611,2.1,7.1,0.52,1.0266,3.34,0.0,15.0,19.9,12.5,25.9,True
20060612,2.0,9.1,0.52,1.0255,3.32,0.0,14.8,21.5,13.2,27.5,True
20060613,1.4,6.4,0.57,1.0214,3.35,0.0,15.0,22.5,13.7,29.7,True
20060614,2.1,10.1,0.64,1.0169,2.99,0.0,12.0,22.1,13.9,29.8,True
20060615,2.2,7.3,0.75,1.017,1.89,0.22,4.4,20.7,16.9,26.5,False
20060616,2.4,7.6,0.85,1.0182,1.22,0.0,1.2,14.7,9.4,17.7,False
20060617,1.8,7.2,0.7,1.0195,2.74,0.0,10.1,14.7,7.7,20.8,True
20060618,1.7,6.4,0.66,1.0168,3.25,0.13,14.1,18.8,9.3,26.6,False
20060619,2.6,20.7,0.78,1.0132,2.59,0.21,9.0,20.9,16.7,27.0,False
20060620,2.5,7.3,0.8,1.0156,1.99,0.0,5.0,20.0,15.5,25.0,True
20060621,2.5,10.2,0.69,1.0123,2.34,0.0,7.2,20.4,16.1,24.6,True
20060622,2.7,10.2,0.62,1.0132,2.52,0.0,8.5,17.0,10.7,21.3,True
20060623,1.4,4.3,0.64,1.0194,2.2,0.0,6.3,14.9,9.0,20.5,True
20060624,1.6,6.0,0.6,1.0171,3.17,0.0,13.5,18.8,9.0,25.9,True
20060625,1.9,18.3,0.69,1.0122,2.83,1.69,10.8,22.2,14.9,30.2,False
20060626,3.1,12.4,0.78,1.0138,2.05,0.0,5.4,19.5,15.0,23.6,True
20060627,1.5,7.7,0.83,1.0189,1.97,0.48,4.9,17.3,12.2,23.0,False
20060628,1.8,6.1,0.8,1.0211,1.81,0.0,4.0,15.6,11.5,20.0,True
20060629,2.2,6.4,0.72,1.0222,2.4,0.0,7.7,17.8,13.3,22.9,True
20060630,1.8,6.2,0.63,1.025,3.21,0.0,13.9,19.2,13.2,25.2,True
20060701,1.7,6.4,0.62,1.0257,3.19,0.0,13.8,20.6,12.8,27.3,True
20060702,2.9,10.3,0.5,1.0233,3.32,0.0,14.9,21.5,14.4,26.9,True
20060703,2.8,9.4,0.42,1.0194,3.32,0.0,14.9,22.5,14.6,28.5,True
20060704,1.8,6.9,0.5,1.0172,3.26,0.0,14.4,24.3,16.6,30.5,True
20060705,2.0,9.5,0.59,1.0157,3.02,0.13,12.5,24.7,17.2,32.5,False
20060706,2.0,7.2,0.79,1.0168,1.8,0.0,4.0,21.0,17.0,26.6,True
20060707,1.2,5.8,0.89,1.0166,1.55,1.94,2.7,19.4,16.2,24.3,False
20060708,1.5,6.0,0.88,1.0185,1.84,0.41,4.3,19.0,15.5,23.0,False
20060709,2.0,12.6,0.81,1.018,2.24,0.27,6.8,19.6,14.2,26.9,False
20060710,1.7,6.1,0.68,1.0229,2.9,0.0,11.7,21.1,15.7,26.0,True
20060711,1.5,10.3,0.78,1.0234,2.74,0.0,10.5,21.3,12.5,30.1,True
20060712,2.0,6.6,0.78,1.0217,2.3,0.0,7.3,21.0,16.4,26.1,True
20060713,2.1,10.4,0.65,1.0203,2.91,0.0,11.9,23.9,17.6,30.7,True
20060714,3.6,9.6,0.61,1.0268,2.39,0.0,8.0,18.3,14.7,23.0,True
20060715,2.8,8.5,0.56,1.029,3.22,0.0,14.6,19.1,12.2,25.3,True
20060716,2.4,8.5,0.49,1.0283,3.22,0.0,14.6,20.3,14.5,25.8,True
20060717,1.2,5.5,0.54,1.0252,3.21,0.0,14.6,21.1,12.0,29.0,True
20060718,1.1,4.1,0.5,1.0215,3.2,0.0,14.6,23.5,13.3,31.9,True
20060719,1.1,5.7,0.48,1.0192,3.19,0.0,14.6,25.0,15.2,33.9,True
20060720,1.9,13.1,0.54,1.0172,2.72,0.01,10.7,24.7,15.8,35.4,False
20060721,1.4,6.1,0.59,1.0191,2.94,0.0,12.6,24.7,16.9,32.0,True
20060722,2.1,13.2,0.58,1.0164,2.77,0.14,11.2,25.2,18.9,33.2,False
20060723,2.0,7.9,0.79,1.0173,1.93,0.05,5.2,21.8,17.7,30.2,False
20060724,1.9,6.6,0.65,1.0193,2.82,0.0,11.8,23.3,16.8,29.6,True
20060725,2.3,6.0,0.51,1.0176,2.75,0.0,11.3,26.1,20.1,32.2,True
20060726,1.6,10.1,0.56,1.0159,2.43,0.16,8.8,25.1,19.2,34.8,False
20060727,1.7,11.3,0.7,1.0147,2.25,0.29,7.6,23.2,17.4,34.2,False
20060728,1.3,12.2,0.87,1.0114,1.46,1.69,2.7,20.0,16.8,27.4,False
20060729,1.3,6.3,0.74,1.0091,2.32,0.0,8.2,21.9,17.2,27.9,True
20060730,1.6,8.2,0.77,1.0119,2.02,2.25,6.1,21.0,15.4,29.6,False
20060731,1.5,6.4,0.73,1.0129,2.07,0.0,6.5,19.2,13.9,24.4,True
20060801,2.4,12.5,0.81,1.0077,1.57,1.07,3.4,16.6,12.7,23.5,False
20060802,2.7,8.8,0.89,1.0062,1.0,0.93,0.8,14.3,12.1,18.7,False
20060803,1.8,6.9,0.81,1.0057,1.2,0.01,1.6,14.8,11.6,18.5,False
20060804,1.6,9.7,0.74,1.0097,2.6,0.06,10.8,17.2,12.0,23.6,False
20060805,2.1,11.8,0.79,1.014,1.8,0.09,5.0,17.3,11.9,23.4,False
20060806,3.4,12.7,0.65,1.0142,1.53,0.0,3.4,19.6,15.5,23.1,True
20060807,3.1,9.1,0.7,1.0146,2.08,0.07,7.0,19.3,15.6,24.2,False
20060808,3.3,9.7,0.71,1.015,1.6,0.0,3.9,17.1,14.6,20.4,True
20060809,1.4,6.4,0.72,1.0135,1.31,0.14,2.3,16.3,13.5,20.9,False
20060810,1.4,8.0,0.76,1.0113,1.52,0.14,3.5,14.7,11.8,20.1,False
20060811,1.2,5.9,0.82,1.0094,0.86,0.03,0.5,12.7,9.8,17.3,False
20060812,1.3,5.4,0.81,1.0074,1.32,0.0,2.5,12.9,8.3,18.4,True
20060813,1.2,7.7,0.75,1.0064,2.03,0.0,7.1,13.5,6.8,21.5,True
20060814,3.6,10.1,0.81,1.0049,1.43,0.86,3.2,13.8,9.3,19.8,False
20060815,2.1,9.5,0.85,1.0069,1.14,0.01,1.7,15.0,12.0,19.7,False
20060816,1.5,7.6,0.82,1.0071,1.49,0.0,3.6,16.0,10.7,20.7,True
20060817,1.6,8.0,0.77,1.0057,2.04,0.17,7.5,17.9,12.3,24.2,False
20060818,2.0,10.9,0.84,1.0074,1.35,0.53,2.9,17.1,13.3,21.6,False
20060819,2.3,14.0,0.69,1.0138,2.5,0.01,11.6,19.0,12.3,26.5,False
20060820,2.8,15.3,0.81,1.0159,1.54,0.38,4.2,16.6,14.0,22.2,False
20060821,2.3,9.4,0.85,1.0158,1.1,0.31,1.7,15.4,12.5,19.0,False
20060822,1.6,9.7,0.86,1.0148,1.26,0.46,2.6,14.8,12.2,20.0,False
20060823,1.2,5.8,0.78,1.0152,1.84,0.0,6.5,15.6,11.7,20.8,True
20060824,1.8,8.6,0.77,1.0086,1.66,0.02,5.3,16.5,12.1,23.2,False
20060825,1.2,5.3,0.85,1.0069,0.75,0.0,0.4,14.4,12.1,18.8,True
20060826,1.9,7.0,0.82,1.0081,1.29,0.3,3.0,15.2,12.0,20.6,False
20060827,1.7,9.2,0.85,1.0104,1.07,0.4,1.8,14.5,11.0,20.5,False
20060828,1.9,8.3,0.89,1.0059,1.1,0.89,2.0,12.3,9.4,16.5,False
20060829,2.1,14.9,0.83,1.0053,1.28,0.44,3.1,11.9,9.8,16.9,False
20060830,2.7,12.2,0.8,1.0142,1.45,0.08,4.3,12.8,9.1,17.8,False
20060831,2.1,7.8,0.71,1.0219,1.62,0.02,5.6,14.7,9.2,19.6,False
20060901,2.5,7.6,0.76,1.0171,1.24,0.0,3.0,17.5,13.6,22.8,True
20060902,2.4,10.1,0.77,1.012,1.5,0.29,4.9,18.5,14.8,24.2,False
20060903,3.5,11.5,0.86,1.0109,0.49,0.9,0.0,18.2,16.0,20.1,False
20060904,2.3,10.1,0.71,1.0196,1.25,0.0,3.3,18.7,14.5,23.2,True
20060905,1.3,7.3,0.81,1.0236,1.36,0.0,4.1,16.2,11.6,20.0,True
20060906,2.0,6.9,0.78,1.0179,1.9,0.0,9.0,19.7,15.0,26.0,True
20060907,2.3,13.7,0.8,1.0147,1.68,0.0,7.0,17.2,12.4,26.4,True
20060908,2.6,11.7,0.68,1.0264,1.77,0.0,8.0,14.1,8.9,18.7,True
20060909,1.5,5.9,0.73,1.0283,2.1,0.0,11.6,13.4,6.4,20.6,True
20060910,1.6,6.7,0.65,1.0244,2.07,0.0,11.5,16.6,9.3,24.6,True
20060911,1.3,5.8,0.67,1.0213,2.04,0.0,11.4,18.7,10.6,26.2,True
20060912,1.0,4.8,0.71,1.0185,1.98,0.0,10.9,19.2,11.9,27.7,True
20060913,1.2,5.8,0.72,1.015,1.93,0.0,10.5,19.3,11.7,27.8,True
20060914,1.4,6.7,0.6,1.0099,1.94,0.0,10.9,20.1,12.7,27.7,True
20060915,2.8,10.3,0.62,1.0066,1.8,0.0,9.5,19.9,14.4,24.6,True
20060916,1.6,5.3,0.61,1.0081,1.71,0.0,8.7,20.8,16.8,25.7,True
20060917,1.2,5.2,0.74,1.008,1.54,0.0,7.1,18.8,13.5,24.6,True
20060918,1.0,4.6,0.86,1.0108,0.41,0.0,0.0,16.8,15.1,17.9,False
20060919,1.6,7.2,0.76,1.0135,1.24,0.13,4.6,16.1,10.8,20.7,False
20060920,1.7,6.0,0.82,1.0182,1.41,0.0,6.3,12.7,8.6,19.6,True
20060921,1.8,7.9,0.71,1.016,1.81,0.0,10.9,15.9,7.4,24.4,True
20060922,1.6,5.8,0.66,1.014,1.76,0.0,10.5,18.5,11.5,26.7,True
20060923,1.0,5.2,0.69,1.0133,1.77,0.0,10.8,17.5,10.5,25.7,True
20060924,1.1,5.3,0.65,1.0103,1.75,0.0,10.9,16.5,9.0,25.0,True
20060925,1.1,5.7,0.74,1.0081,1.45,0.0,7.5,16.7,9.2,24.1,True
20060926,1.1,5.6,0.81,1.0143,0.65,0.02,0.9,16.5,14.8,18.9,False
20060927,1.0,5.2,0.76,1.0154,1.05,0.0,3.8,15.8,12.0,20.1,True
20060928,2.0,7.2,0.78,1.0122,1.3,0.0,6.4,15.1,10.3,21.5,True
20060929,2.0,8.4,0.79,1.0112,1.0,0.0,3.6,15.9,10.9,21.6,True
20060930,2.5,9.6,0.79,1.0114,1.31,0.0,6.9,16.1,12.4,22.1,True
20061001,2.4,11.2,0.83,1.011,0.99,2.08,3.7,15.7,12.4,19.9,False
20061002,3.7,10.6,0.84,1.0079,0.34,0.0,0.0,14.4,12.4,16.1,False
20061003,2.1,10.3,0.87,1.0014,0.4,0.52,0.1,13.2,11.6,16.1,False
20061004,2.2,8.2,0.88,1.0089,0.48,0.0,0.4,11.7,10.4,14.1,False
20061005,2.4,9.5,0.82,1.0164,0.94,0.64,3.7,11.8,9.3,15.7,False
20061006,4.2,10.9,0.9,1.0113,0.32,0.58,0.0,12.8,10.8,14.9,False
20061007,2.6,10.8,0.86,1.0119,0.84,0.5,3.0,11.7,7.0,14.4,False
20061008,2.1,7.6,0.85,1.0223,1.39,0.0,9.6,9.7,5.8,15.6,False
20061009,2.0,8.3,0.86,1.0204,1.32,0.0,8.9,10.7,4.3,17.6,False
20061010,1.0,3.2,0.82,1.0213,1.29,0.0,8.6,13.9,9.2,20.5,True
20061011,1.1,2.8,0.83,1.0158,1.25,0.0,8.3,13.0,8.8,20.4,True
20061012,1.1,5.4,0.9,1.0202,1.02,0.04,5.6,13.3,8.2,19.9,False
20061013,1.4,5.4,0.94,1.0287,0.29,0.18,0.0,14.5,12.2,16.0,False
20061014,1.9,6.3,0.83,1.0305,0.28,0.0,0.0,12.2,11.3,13.3,False
20061015,2.1,6.2,0.79,1.03,1.1,0.0,7.1,9.9,4.7,14.4,False
20061016,1.0,5.1,0.85,1.0261,1.03,0.0,6.4,8.5,4.0,15.2,False
20061017,2.3,8.4,0.79,1.0182,1.23,0.0,9.5,7.9,1.1,15.0,False
20061018,2.6,7.3,0.83,1.01,0.72,0.0,3.0,9.1,4.5,15.2,False
20061019,2.2,8.9,0.82,1.0026,0.62,0.0,2.1,12.2,7.3,16.8,False
20061020,2.0,9.2,0.86,1.0,0.62,0.06,2.2,12.9,9.7,17.2,False
20061021,2.6,8.9,0.84,1.0025,0.52,0.0,1.4,13.8,11.2,16.1,False
20061022,3.1,11.0,0.82,1.0044,0.77,0.07,4.1,13.6,11.3,16.0,False
20061023,3.5,11.5,0.88,0.9978,0.24,0.28,0.0,15.0,13.7,16.4,False
20061024,4.5,18.0,0.83,0.9973,0.46,0.23,1.1,13.8,9.0,16.0,False
20061025,1.6,5.7,0.89,1.0125,0.69,0.0,3.5,10.0,6.2,13.7,False
20061026,3.3,12.2,0.7,1.0087,0.97,0.0,7.6,15.4,11.0,21.2,True
20061027,1.9,12.3,0.72,1.019,0.44,0.0,1.1,15.0,11.0,17.8,False
20061028,1.5,9.0,0.89,1.0227,0.29,0.58,0.2,11.0,7.0,13.9,False
20061029,3.9,15.2,0.78,1.0166,0.75,0.02,4.9,13.6,10.5,16.7,False
20061030,2.3,8.6,0.82,1.0202,0.3,0.0,0.3,10.7,7.6,12.5,False
20061031,3.9,14.1,0.8,1.0062,0.54,0.28,2.4,10.2,7.9,12.3,False
20061101,5.0,19.1,0.76,1.0132,0.49,0.57,1.9,4.7,-0.2,8.3,False
20061102,2.1,8.7,0.84,1.0262,0.27,0.18,0.2,1.0,-2.4,4.1,False
20061103,1.6,6.6,0.73,1.0289,0.83,0.0,7.1,3.4,-0.8,6.0,False
20061104,2.0,10.2,0.86,1.029,0.3,0.15,0.4,6.1,2.2,9.3,False
20061105,2.1,9.0,0.81,1.0247,0.19,0.01,0.0,9.5,7.4,10.7,False
20061106,1.4,6.2,0.75,1.0255,0.23,0.0,0.1,10.1,8.9,12.1,False
20061107,2.5,7.5,0.81,1.0233,0.65,0.0,4.8,7.0,3.9,9.0,False
20061108,4.0,10.4,0.85,1.0196,0.7,0.49,5.7,6.8,3.5,10.8,False
20061109,3.8,13.7,0.79,1.0234,0.52,0.15,3.1,8.4,5.7,11.5,False
20061110,2.1,10.0,0.77,1.0328,0.65,0.0,5.2,5.3,2.5,9.6,False
20061111,4.1,13.1,0.85,1.0152,0.17,1.86,0.0,5.0,3.4,7.9,False
20061112,4.1,15.0,0.85,1.0115,0.4,0.49,1.7,5.2,3.0,8.0,False
20061113,3.1,12.8,0.93,1.0084,0.17,0.39,0.0,6.7,3.7,9.9,False
20061114,2.4,8.0,0.9,1.0096,0.33,0.05,1.1,10.5,5.7,13.2,False
20061115,3.1,8.7,0.85,1.0126,0.53,0.0,3.9,11.4,9.4,14.0,False
20061116,2.7,11.3,0.73,1.0075,0.7,0.0,7.3,12.3,7.9,16.7,False
20061117,2.5,10.9,0.8,1.0091,0.19,0.17,0.1,11.8,7.8,14.2,False
20061118,2.2,9.7,0.88,1.0156,0.41,0.06,2.3,9.3,4.2,12.5,False
20061119,1.5,9.6,0.94,1.0177,0.15,0.37,0.0,6.2,3.7,9.5,False
20061120,4.4,13.5,0.82,1.0146,0.26,0.15,0.6,5.4,3.2,6.7,False
20061121,2.9,12.2,0.87,0.9984,0.25,0.01,0.6,6.7,1.8,10.2,False
20061122,3.0,10.9,0.91,1.0005,0.14,0.0,0.0,3.8,1.2,5.9,False
20061123,4.8,14.5,0.88,0.9952,0.14,0.39,0.0,7.7,4.6,11.8,False
20061124,2.6,8.6,0.89,1.0031,0.42,0.26,2.9,9.6,6.6,12.6,False
20061125,2.5,9.1,0.78,1.0055,0.14,0.1,0.0,12.3,9.0,14.8,False
20061126,1.9,10.1,0.87,1.0195,0.14,0.0,0.0,9.9,5.5,11.7,False
20061127,2.2,6.5,0.91,1.023,0.54,0.0,5.6,7.4,3.2,11.5,False
20061128,3.2,9.9,0.93,1.0223,0.13,0.03,0.0,5.4,3.6,6.8,False
20061129,2.7,8.1,0.96,1.0297,0.16,0.01,0.1,6.0,3.5,8.5,False
20061130,1.5,5.3,0.94,1.0357,0.38,0.0,2.7,4.5,0.5,7.1,False
20061201,3.6,11.5,0.89,1.0271,0.13,0.0,0.0,6.2,2.1,7.8,False
20061202,3.8,11.2,0.86,1.019,0.24,0.0,0.8,6.3,5.4,7.4,False
20061203,4.3,17.4,0.81,1.008,0.32,0.54,2.0,9.2,5.7,12.8,False
20061204,3.9,12.4,0.87,1.0032,0.13,0.23,0.0,7.4,5.8,8.7,False
20061205,4.8,13.2,0.85,1.0022,0.24,0.5,0.9,11.8,8.5,13.5,False
20061206,3.2,10.8,0.8,1.0046,0.19,0.0,0.4,9.1,5.1,13.4,False
