DATE,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_wind_gust,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max,DUSSELDORF_picnic_weather
20050710,3,3.7,10.8,0.64,1.0241,2.87,0.0,11.4,22.3,15.2,28.5,True
20050711,3,3.5,10.6,0.68,1.0269,2.88,0.05,11.5,22.1,16.7,27.4,False
20050712,2,3.0,7.2,0.69,1.0268,2.65,0.0,9.8,21.7,15.9,28.5,True
20050713,2,2.8,7.5,0.68,1.023,3.14,0.0,13.7,22.9,16.9,29.3,True
20050714,2,1.5,5.2,0.62,1.0199,2.85,0.0,11.4,22.5,16.2,28.9,True
20050715,4,4.3,12.9,0.59,1.0141,2.22,0.0,6.9,23.2,17.6,28.5,True
20050716,3,2.7,8.1,0.64,1.0152,2.64,0.0,9.9,20.4,14.2,25.6,True
20050717,2,2.2,6.9,0.6,1.0161,3.27,0.0,15.0,19.3,12.7,24.8,True
20050718,3,2.5,8.9,0.58,1.0094,2.78,0.0,11.1,21.5,14.0,28.0,True
20050719,6,5.6,13.2,0.61,1.0148,1.63,0.02,3.4,19.0,16.6,21.3,False
20050720,5,6.9,19.5,0.67,1.0178,2.15,0.22,6.6,17.0,12.8,21.7,False
20050721,6,5.7,13.7,0.76,1.0164,1.67,0.1,3.7,15.7,12.7,19.6,False
20050722,8,4.3,9.2,0.8,1.0132,0.7,0.0,0.0,14.6,12.9,16.2,False
20050723,6,3.1,6.9,0.75,1.0108,0.78,0.0,0.1,15.1,11.7,18.4,True
20050724,6,3.2,12.0,0.79,1.0073,1.84,0.36,4.8,17.3,10.2,24.1,False
20050725,6,4.8,18.6,0.81,1.005,1.5,0.64,2.9,18.6,16.3,24.5,False
20050726,7,2.7,7.4,0.8,1.0116,0.86,0.06,0.3,16.9,15.0,19.1,False
20050727,7,2.5,7.9,0.81,1.011,1.66,0.38,3.8,20.6,15.6,27.7,False
20050728,4,3.6,16.0,0.73,1.0106,2.61,0.25,10.3,24.0,18.1,31.8,False
20050729,5,3.2,8.4,0.78,1.012,1.83,0.53,4.9,22.5,18.4,27.1,False
20050730,4,4.7,14.6,0.74,1.0132,2.32,0.0,8.3,18.5,15.2,22.3,True
20050731,6,4.9,16.1,0.81,1.0135,0.8,0.32,0.2,16.0,13.6,18.9,False
20050801,6,2.5,7.0,0.69,1.0189,2.22,0.0,7.7,16.9,12.5,21.6,True
20050802,4,2.4,8.5,0.68,1.0214,2.03,0.0,6.4,16.3,10.4,21.1,True
20050803,3,2.7,17.4,0.76,1.021,2.48,1.14,9.8,16.0,8.8,23.8,False
20050804,3,2.8,10.1,0.75,1.0243,2.21,0.02,7.8,15.9,10.7,21.5,False
20050805,6,4.8,15.0,0.84,1.0188,1.13,0.79,1.4,15.1,10.4,19.7,False
20050806,6,2.8,10.7,0.86,1.018,1.74,1.36,4.7,13.6,10.3,18.9,False
20050807,4,3.3,11.0,0.81,1.0144,2.0,0.16,6.5,13.2,7.6,16.9,False
20050808,6,4.2,10.7,0.81,1.0156,1.49,0.35,3.3,14.9,11.8,19.1,False
20050809,6,4.0,10.4,0.69,1.0151,2.05,0.0,7.0,15.6,11.2,20.2,True
20050810,6,4.0,9.3,0.73,1.0137,1.51,0.0,3.5,14.7,10.3,19.7,True
20050811,6,2.7,10.2,0.82,1.0145,1.07,0.05,1.3,16.7,13.0,22.1,False
20050812,6,3.5,11.2,0.83,1.0133,1.61,0.17,4.2,16.5,12.0,21.5,False
20050813,4,2.8,8.2,0.7,1.0174,2.12,1.6,7.8,16.2,9.1,22.5,False
20050814,7,4.5,13.2,0.82,1.0113,1.3,1.71,2.5,16.3,14.5,20.0,False
20050815,8,4.6,11.6,0.91,1.0194,0.61,0.38,0.0,15.3,13.7,17.5,False
20050816,5,2.2,5.3,0.81,1.0228,1.21,0.0,2.1,16.0,12.0,19.7,True
20050817,0,2.1,6.6,0.74,1.0205,2.7,0.0,13.1,17.8,10.0,24.5,True
20050818,1,3.6,12.4,0.65,1.0151,2.6,0.0,12.3,21.6,14.8,27.7,True
20050819,4,3.3,10.0,0.78,1.0131,1.82,0.37,6.1,20.1,16.8,26.2,False
20050820,6,2.9,9.1,0.83,1.0177,1.39,0.0,3.3,16.4,11.8,19.1,True
20050821,7,2.1,6.7,0.9,1.0197,0.58,0.0,0.0,15.9,10.8,19.6,True
20050822,7,2.5,6.6,0.83,1.016,0.76,0.0,0.4,17.4,14.0,19.1,True
20050823,5,2.0,8.0,0.9,1.015,1.05,0.55,1.6,15.7,11.5,20.3,False
20050824,5,3.3,10.1,0.71,1.0134,1.99,0.16,7.8,16.2,10.0,20.9,False
20050825,7,4.7,15.4,0.85,1.0059,0.83,0.95,0.7,14.4,10.0,18.0,False
20050826,3,5.6,12.2,0.72,1.0156,2.0,0.0,8.1,14.1,9.9,18.9,True
20050827,4,2.5,8.3,0.74,1.019,1.91,0.0,7.5,15.6,10.1,21.0,True
20050828,3,1.7,5.8,0.72,1.0227,2.36,0.0,11.5,16.6,10.0,22.9,True
20050829,0,2.0,5.5,0.67,1.024,2.49,0.0,12.9,18.8,11.6,26.5,True
20050830,1,2.0,6.3,0.68,1.0249,2.45,0.0,12.7,20.1,11.5,27.7,True
20050831,0,3.4,10.5,0.65,1.0168,2.45,0.0,12.9,22.1,13.2,28.9,True
20050901,4,4.0,10.9,0.67,1.0153,1.83,0.0,8.0,22.1,18.1,25.3,True
20050902,6,1.8,6.0,0.75,1.0246,1.81,0.0,7.9,20.3,16.0,25.2,True
20050903,2,3.4,8.3,0.71,1.0283,2.03,0.0,10.1,19.5,15.0,24.8,True
20050904,2,2.8,10.5,0.7,1.0242,2.22,0.0,12.1,18.9,12.0,26.3,True
20050905,1,4.2,12.1,0.57,1.016,2.22,0.0,12.3,20.5,14.2,26.9,True
20050906,2,2.7,7.7,0.64,1.0112,1.93,0.0,9.6,21.1,15.3,27.5,True
20050907,2,1.8,6.2,0.75,1.0123,1.96,0.0,10.0,21.3,14.7,28.8,True
20050908,1,2.5,10.0,0.7,1.0142,1.98,0.0,10.4,22.2,16.2,29.0,True
20050909,6,1.6,5.4,0.79,1.0109,1.28,0.21,4.3,20.8,15.8,26.6,False
20050910,7,1.7,5.8,0.85,1.0102,0.87,0.21,1.6,20.9,18.4,25.0,False
20050911,8,2.3,6.6,0.9,1.0108,0.46,0.01,0.0,18.2,16.9,20.6,False
20050912,7,3.8,9.5,0.81,1.0174,0.64,0.0,0.5,17.2,11.7,20.7,True
20050913,2,1.4,4.5,0.78,1.0252,1.88,0.0,10.3,14.8,9.0,21.2,True
20050914,6,4.6,12.5,0.86,1.022,0.75,0.09,1.1,16.0,11.7,20.2,False
20050915,8,4.1,12.5,0.89,1.0151,0.68,2.26,0.8,17.8,16.7,21.5,False
20050916,5,5.9,14.9,0.77,1.0097,1.21,0.1,4.4,13.7,8.2,17.5,False
20050917,2,2.2,7.8,0.75,1.0218,1.65,0.0,8.6,10.6,5.4,17.1,False
20050918,1,1.5,6.5,0.74,1.0278,1.84,0.0,10.8,10.7,3.4,17.9,False
20050919,0,1.6,6.0,0.7,1.0265,1.89,0.0,11.5,12.0,4.5,20.2,True
20050920,1,1.4,4.2,0.73,1.0251,1.84,0.0,11.2,12.5,5.2,20.6,True
20050921,0,1.5,5.0,0.73,1.0237,1.83,0.0,11.3,13.5,5.8,21.6,True
20050922,0,1.7,6.1,0.72,1.0211,1.79,0.0,11.0,14.2,7.0,22.4,True
20050923,2,2.5,7.7,0.74,1.0162,1.78,0.0,11.1,15.6,8.6,22.6,True
20050924,5,2.0,5.3,0.8,1.0174,1.14,0.24,4.7,15.4,11.1,20.6,False
20050925,6,2.8,8.2,0.81,1.0139,0.74,0.07,1.6,15.8,9.4,21.4,False
20050926,5,4.5,11.7,0.76,1.0185,1.16,0.0,5.1,15.8,11.4,20.0,True
20050927,7,4.6,12.4,0.75,1.0179,0.66,0.09,1.2,16.3,13.8,20.0,False
20050928,5,5.0,14.1,0.74,1.0197,1.27,0.33,6.4,14.2,10.8,17.9,False
20050929,6,5.0,13.0,0.82,1.0172,0.84,0.2,2.6,12.1,9.4,15.9,False
20050930,7,4.2,9.0,0.81,1.0221,0.6,1.28,1.0,12.1,8.0,15.2,False
20051001,6,3.6,12.3,0.88,1.0136,0.69,0.1,1.6,12.5,7.3,16.3,False
20051002,5,1.9,4.8,0.85,1.0199,0.99,0.01,4.2,11.3,7.5,16.4,False
20051003,4,1.9,6.8,0.91,1.0286,1.02,0.0,4.6,9.3,5.1,14.7,False
20051004,6,3.4,9.9,0.89,1.027,0.7,0.0,1.9,12.0,6.4,15.7,False
20051005,5,3.5,8.1,0.84,1.0249,1.26,0.01,7.5,15.3,12.2,19.9,False
20051006,1,2.2,7.8,0.85,1.0236,1.29,0.0,8.0,15.1,10.6,22.2,True
20051007,0,1.8,6.0,0.82,1.0201,1.33,0.0,8.8,14.0,8.0,20.8,True
20051008,3,2.9,6.4,0.81,1.0185,0.86,0.0,3.6,14.7,10.6,20.5,True
20051009,3,3.3,8.0,0.83,1.0217,1.16,0.0,7.0,15.2,11.6,20.4,True
20051010,3,5.1,9.8,0.74,1.0219,1.35,0.0,9.7,15.9,12.1,21.7,True
20051011,1,5.9,12.4,0.72,1.0174,1.36,0.0,10.0,15.8,12.8,20.5,True
20051012,0,5.8,12.2,0.68,1.0168,1.34,0.0,10.0,16.4,12.8,21.7,True
20051013,2,2.7,6.7,0.7,1.0186,1.32,0.0,10.0,14.8,8.7,22.0,True
20051014,1,1.6,4.5,0.8,1.0258,1.24,0.0,9.1,13.4,7.2,22.4,True
20051015,1,1.9,6.6,0.77,1.0287,1.24,0.0,9.4,12.7,5.5,21.2,True
20051016,0,2.4,8.7,0.74,1.0267,1.25,0.0,9.7,10.7,3.0,19.4,True
20051017,0,3.6,11.3,0.71,1.0261,1.26,0.0,10.1,7.8,1.1,15.3,False
20051018,2,4.7,11.9,0.61,1.0216,1.21,0.0,9.7,9.6,4.3,15.1,False
20051019,6,7.6,15.0,0.78,1.0155,0.48,0.43,1.2,9.3,7.8,10.8,False
20051020,5,5.7,13.2,0.81,1.0115,0.73,0.0,3.7,12.3,8.8,16.9,False
20051021,7,5.1,12.8,0.87,1.0041,0.37,0.47,0.5,14.0,9.2,17.3,False
20051022,6,3.9,10.0,0.89,1.0026,0.29,2.42,0.1,12.4,10.0,13.7,False
20051023,7,3.2,10.7,0.91,1.0122,0.36,0.03,0.5,11.8,9.5,15.4,False
20051024,7,4.7,10.9,0.9,1.0154,0.24,1.11,0.0,12.5,11.3,14.9,False
20051025,6,6.7,16.0,0.83,1.0087,0.3,0.73,0.2,14.3,12.2,16.4,False
20051026,4,4.9,9.7,0.81,1.0172,0.77,0.0,5.0,14.6,12.2,18.6,True
20051027,3,5.8,12.4,0.75,1.0185,0.98,0.0,8.2,17.3,14.0,22.0,True
20051028,2,6.1,12.1,0.7,1.0167,0.98,0.0,8.5,17.5,14.4,22.1,True
20051029,3,6.0,10.7,0.69,1.0157,0.93,0.0,7.9,17.1,14.7,21.0,True
20051030,2,6.5,12.0,0.67,1.0145,0.95,0.0,8.4,16.4,13.7,20.2,True
20051031,3,6.1,12.7,0.64,1.0103,0.89,0.15,7.6,16.6,12.8,21.8,False
20051101,4,4.8,12.4,0.77,1.0148,0.64,0.01,4.0,13.0,7.6,17.1,False
20051102,6,5.9,14.2,0.86,1.0143,0.32,0.59,0.6,12.1,7.9,16.2,False
20051103,5,7.1,13.4,0.75,1.0122,0.7,0.22,5.2,15.9,13.8,19.5,False
20051104,7,3.9,7.6,0.85,1.0143,0.23,0.41,0.1,13.5,9.7,15.4,False
20051105,4,4.9,11.6,0.85,1.0224,0.52,0.0,2.9,8.3,6.8,10.8,False
20051106,3,5.4,10.0,0.8,1.0241,0.84,0.05,8.0,10.7,7.2,15.5,False
20051107,5,4.7,9.7,0.88,1.0225,0.24,0.28,0.2,9.8,8.4,12.3,False
20051108,1,6.7,14.2,0.76,1.0209,0.83,0.0,8.4,11.9,8.1,16.3,False
20051109,5,4.5,10.1,0.75,1.0217,0.72,0.0,6.6,11.5,9.6,14.9,False
20051110,5,4.3,11.1,0.82,1.0327,0.67,0.06,5.9,9.1,4.0,12.5,False
20051111,7,5.5,12.4,0.86,1.0263,0.21,0.01,0.1,11.5,9.4,13.8,False
20051112,7,4.8,11.7,0.78,1.0169,0.17,0.01,0.0,9.1,7.4,11.3,False
20051113,6,1.5,4.5,0.85,1.0224,0.22,0.0,0.2,8.5,2.5,11.8,False
20051114,7,1.9,6.6,0.98,1.025,0.17,0.0,0.0,4.0,0.3,6.3,False
20051115,8,4.5,10.0,0.94,1.01,0.17,0.85,0.0,6.5,4.2,7.7,False
20051116,5,4.3,12.1,0.9,1.0022,0.25,0.13,0.5,5.6,1.5,7.8,False
20051117,5,3.6,9.2,0.88,1.0111,0.44,0.0,3.0,4.2,-0.1,8.4,False
20051118,3,1.6,4.4,0.9,1.0209,0.53,0.0,4.6,2.0,-2.1,8.3,False
20051119,7,2.2,5.4,0.98,1.0296,0.16,0.0,0.0,1.0,-2.8,3.1,False
20051120,8,2.8,5.3,0.93,1.0308,0.15,0.1,0.0,3.9,2.8,5.6,False
20051121,6,2.7,6.2,0.93,1.0313,0.35,0.27,1.9,4.6,-0.7,8.3,False
20051122,3,2.0,5.6,0.92,1.0381,0.29,0.0,1.2,-0.3,-3.4,4.3,False
20051123,3,2.4,5.8,0.88,1.0357,0.64,0.0,7.4,0.5,-1.8,5.2,False
20051124,8,4.2,13.7,0.95,1.0134,0.14,0.85,0.0,0.8,-1.5,3.8,False
20051125,8,11.6,20.7,0.86,0.9847,0.14,0.23,0.0,1.3,-0.2,2.4,False
20051126,8,6.8,16.2,0.93,0.9874,0.14,0.76,0.0,0.9,-0.1,2.3,False
20051127,8,3.1,8.4,0.97,0.9923,0.14,0.45,0.0,0.7,-1.3,1.5,False
20051128,7,3.3,7.1,0.95,0.998,0.14,0.03,0.0,1.1,-2.4,2.9,False
20051129,7,3.7,7.3,0.91,1.0056,0.14,0.04,0.0,2.4,1.6,3.1,False
20051130,7,4.2,8.5,0.85,1.0128,0.16,0.0,0.1,3.1,0.4,4.4,False
20051201,2,5.6,13.1,0.75,1.0099,0.54,0.0,6.8,1.6,-1.3,4.8,False
20051202,5,9.0,16.1,0.68,0.9978,0.28,0.07,1.7,3.6,0.5,7.0,False
20051203,6,6.6,12.2,0.77,0.9961,0.23,0.37,1.1,6.9,4.3,9.2,False
20051204,8,5.1,10.3,0.86,0.9949,0.12,0.33,0.0,8.1,6.8,10.0,False
20051205,8,4.7,8.6,0.88,0.9979,0.12,0.01,0.0,6.8,5.4,7.7,False
20051206,8,3.8,7.3,0.84,1.0048,0.12,0.01,0.0,5.8,5.0,6.4,False
20051207,7,4.5,9.0,0.9,1.0124,0.15,0.04,0.2,5.9,4.6,6.7,False
20051208,6,2.7,6.9,0.86,1.0176,0.19,0.0,0.6,4.5,1.2,6.2,False
20051209,5,2.4,7.4,0.78,1.0359,0.25,0.0,1.5,3.4,-2.4,6.9,False
20051210,1,1.2,4.6,0.89,1.0423,0.52,0.0,7.1,-0.9,-5.4,5.5,False
20051211,6,2.4,5.5,0.78,1.0394,0.14,0.0,0.2,1.1,-2.4,3.5,False
20051212,7,1.5,7.0,0.88,1.0345,0.11,0.01,0.0,3.8,2.8,5.1,False
20051213,6,1.5,4.5,0.89,1.0345,0.22,0.05,1.2,4.6,1.5,8.7,False
20051214,7,3.1,6.2,0.91,1.0264,0.16,0.09,0.4,5.7,3.6,7.5,False
20051215,7,5.0,12.1,0.9,1.0186,0.13,0.49,0.1,6.2,4.2,7.4,False
20051216,6,7.5,19.1,0.85,1.0035,0.19,0.47,0.7,6.1,1.9,9.1,False
20051217,5,4.5,12.6,0.89,1.0099,0.24,0.11,1.5,0.9,-0.6,2.5,False
20051218,6,4.0,9.3,0.91,1.0199,0.22,0.07,1.2,1.3,-0.7,3.3,False
20051219,6,4.1,10.1,0.93,1.0211,0.11,0.21,0.0,2.2,-0.8,4.6,False
20051220,8,4.0,9.0,0.94,1.0294,0.11,0.01,0.0,3.8,0.1,4.7,False
20051221,8,3.3,8.9,0.89,1.0321,0.11,0.08,0.0,4.3,2.8,5.3,False
20051222,8,4.0,7.8,0.96,1.0287,0.11,0.36,0.0,5.9,4.5,7.5,False
20051223,8,3.8,6.3,0.9,1.0262,0.11,0.0,0.0,6.9,6.2,8.0,False
20051224,7,3.3,6.2,0.91,1.0231,0.11,0.02,0.0,6.6,4.7,7.3,False
20051225,5,1.9,4.1,0.93,1.0221,0.36,0.02,3.7,4.0,0.2,6.3,False
20051226,6,3.2,13.8,0.89,1.0144,0.31,0.2,2.7,1.9,-2.9,5.9,False
20051227,7,4.7,11.6,0.87,1.0106,0.14,0.02,0.2,-1.7,-3.4,-0.3,False
20051228,7,3.9,11.2,0.85,1.0117,0.11,0.0,0.0,-2.3,-5.8,-1.2,False
20051229,8,3.9,11.3,0.91,1.0145,0.13,0.0,0.1,-2.2,-2.9,-0.7,False
20051230,7,7.1,19.0,0.83,1.011,0.32,0.03,2.8,-1.5,-2.9,-0.5,False
20051231,7,6.2,14.5,0.89,0.9977,0.11,0.12,0.0,4.3,-1.5,7.3,False
20060101,5,3.9,9.5,0.83,1.0036,0.29,0.0,2.1,4.5,0.5,7.7,False
20060102,7,1.5,4.7,0.94,1.0211,0.12,0.0,0.0,2.7,1.3,3.6,False
20060103,5,1.2,4.2,0.92,1.0299,0.3,0.0,2.2,0.8,-3.3,4.3,False
20060104,6,2.9,8.2,0.86,1.0305,0.23,0.0,1.2,1.0,-1.1,3.2,False
20060105,7,4.8,9.5,0.81,1.0228,0.12,0.0,0.0,1.1,-0.8,2.3,False
20060106,8,3.7,8.5,0.84,1.0222,0.12,0.0,0.0,2.2,0.8,2.9,False
20060107,8,3.0,7.4,0.77,1.0263,0.12,0.0,0.0,3.5,2.1,5.0,False
20060108,5,3.6,10.2,0.71,1.0276,0.28,0.0,1.7,3.2,-1.3,6.0,False
20060109,1,3.1,10.2,0.76,1.0289,0.57,0.0,7.4,0.5,-4.2,4.8,False
20060110,5,5.5,12.4,0.8,1.029,0.41,0.0,3.9,0.2,-2.2,2.8,False
20060111,6,5.3,11.1,0.82,1.0264,0.23,0.63,0.9,2.3,0.0,4.4,False
20060112,7,2.6,11.2,0.9,1.0332,0.25,0.0,1.1,3.5,1.4,5.4,False
20060113,4,6.0,12.7,0.81,1.0299,0.32,0.0,2.2,1.4,-1.0,3.5,False
20060114,1,6.2,11.8,0.69,1.0286,0.61,0.0,7.6,1.8,-1.0,6.5,False
20060115,0,6.1,12.5,0.77,1.024,0.58,0.0,6.7,-2.7,-4.4,-0.3,False
20060116,3,6.4,11.6,0.69,1.0182,0.6,0.15,7.0,0.7,-3.7,4.7,False
20060117,8,5.8,11.8,0.91,1.0058,0.14,0.77,0.0,3.6,1.8,5.3,False
20060118,5,3.6,9.4,0.9,1.0119,0.35,0.0,2.3,4.2,-1.7,6.9,False
20060119,8,4.2,9.3,0.91,1.0225,0.14,0.05,0.0,3.5,-1.0,6.2,False
20060120,6,5.3,13.8,0.9,1.0177,0.14,0.31,0.0,6.8,2.2,10.0,False
20060121,7,5.5,11.9,0.85,1.0222,0.24,0.14,0.7,5.3,2.6,7.6,False
20060122,7,3.1,7.0,0.85,1.0368,0.15,0.0,0.0,0.4,-4.5,2.6,False
20060123,1,3.0,8.1,0.64,1.0405,0.71,0.0,8.3,-3.3,-7.5,0.8,False
20060124,3,4.6,10.3,0.49,1.034,0.68,0.0,7.5,-1.5,-5.0,2.7,False
20060125,6,4.0,12.3,0.81,1.0205,0.25,0.31,0.7,-1.2,-6.2,2.6,False
20060126,4,5.2,12.4,0.74,1.0213,0.48,0.0,3.6,-2.6,-7.1,0.3,False
20060127,3,3.1,7.8,0.75,1.0242,0.6,0.0,5.5,-5.9,-9.0,-2.8,False
20060128,1,2.5,7.3,0.7,1.0258,0.76,0.0,8.2,-4.1,-9.6,1.8,False
20060129,1,3.3,8.5,0.61,1.0302,0.79,0.0,8.5,-2.3,-7.5,3.4,False
20060130,4,3.6,10.8,0.76,1.0308,0.74,0.0,7.5,-0.6,-5.4,2.7,False
20060131,5,2.7,7.1,0.85,1.028,0.68,0.0,6.2,0.7,-4.4,3.7,False
20060201,6,1.7,5.8,0.89,1.0239,0.75,0.0,7.3,-1.4,-4.9,6.7,False
20060202,8,1.4,3.5,0.95,1.0231,0.18,0.0,0.0,-4.3,-5.1,-3.6,False
20060203,8,1.9,4.2,0.92,1.0228,0.18,0.01,0.0,-2.9,-5.1,-1.1,False
20060204,8,1.6,5.6,0.97,1.0267,0.19,0.03,0.0,0.5,-1.3,2.0,False
20060205,8,1.7,5.3,0.96,1.0297,0.19,0.07,0.0,1.0,-0.6,2.1,False
20060206,8,2.5,8.2,0.97,1.0273,0.19,0.22,0.0,2.4,0.6,4.6,False
20060207,8,5.5,10.2,0.9,1.0189,0.2,0.17,0.0,4.8,2.7,6.8,False
20060208,7,7.2,16.5,0.87,1.0048,0.32,0.66,0.7,4.6,2.7,6.7,False
20060209,7,7.1,16.6,0.83,1.007,0.33,0.6,0.8,2.7,1.0,4.7,False
20060210,8,4.6,11.7,0.84,1.018,0.21,0.0,0.0,2.6,1.3,3.4,False
20060211,8,1.1,3.1,0.87,1.0279,0.21,0.0,0.0,1.5,0.0,3.2,False
20060212,7,2.8,7.0,0.8,1.0265,0.37,0.0,1.0,1.7,-1.0,4.5,False
20060213,6,5.2,10.4,0.72,1.0222,0.78,0.0,5.6,2.8,0.1,5.9,False
20060214,7,4.7,10.0,0.78,1.0179,0.25,0.02,0.1,4.8,3.1,7.2,False
20060215,6,6.5,17.3,0.86,1.0009,0.33,1.36,0.5,6.6,4.0,9.9,False
20060216,8,4.4,16.2,0.87,0.9902,0.48,0.6,1.7,7.0,5.1,10.3,False
20060217,7,6.4,15.9,0.82,0.9911,0.23,0.49,0.0,6.0,4.0,7.8,False
20060218,6,4.7,12.9,0.86,0.9954,0.24,0.69,0.0,4.8,3.1,6.7,False
20060219,7,3.8,9.4,0.8,1.002,0.84,0.14,5.5,6.2,2.8,10.2,False
20060220,8,5.4,11.3,0.9,1.0066,0.25,0.6,0.0,3.1,1.8,5.5,False
20060221,8,5.4,11.9,0.87,1.0153,0.25,0.02,0.0,2.5,1.6,3.4,False
20060222,8,4.8,10.0,0.77,1.0251,0.26,0.0,0.0,1.8,0.4,3.2,False
20060223,7,3.5,8.4,0.66,1.0232,0.34,0.0,0.3,0.5,-1.3,2.6,False
20060224,4,6.1,16.4,0.64,1.0197,1.04,0.0,7.2,1.4,-1.8,5.4,False
20060225,3,6.1,12.7,0.67,1.0172,1.19,0.0,9.0,0.0,-2.5,4.0,False
20060226,6,3.3,9.4,0.74,1.0202,0.54,0.0,1.6,-0.9,-4.7,2.8,False
20060227,7,2.6,7.0,0.89,1.0161,0.32,0.14,0.1,-0.3,-6.2,2.8,False
20060228,8,4.7,10.1,0.95,1.0018,0.28,0.75,0.0,1.1,-0.3,3.1,False
20060301,6,6.0,12.8,0.86,1.0023,0.51,0.1,0.9,-0.1,-1.2,1.1,False
20060302,4,6.0,11.8,0.79,1.0027,1.12,0.01,6.2,-0.3,-3.2,3.1,False
20060303,6,2.5,7.0,0.84,0.9983,0.49,0.01,0.7,-0.2,-3.5,2.1,False
20060304,5,2.9,9.7,0.86,0.9994,0.98,0.0,4.5,-0.6,-5.9,3.5,False
20060305,5,4.7,13.4,0.86,1.0056,0.96,0.04,4.2,0.4,-4.8,4.8,False
20060306,6,4.5,11.9,0.81,1.0142,0.95,0.05,4.0,2.1,0.2,5.7,False
20060307,4,3.4,10.7,0.72,1.0192,1.15,0.0,5.8,2.3,-0.9,6.0,False
20060308,7,7.0,13.5,0.84,1.0041,0.35,1.6,0.0,2.6,0.7,6.1,False
20060309,8,4.2,11.2,0.94,0.997,0.36,0.48,0.0,7.9,6.1,9.2,False
20060310,7,5.6,13.5,0.83,1.0003,0.56,0.96,0.8,5.2,1.4,7.5,False
20060311,6,4.1,12.1,0.89,1.0109,0.37,0.14,0.0,0.0,-4.4,3.5,False
20060312,2,2.6,7.8,0.71,1.0308,1.32,0.0,6.7,-3.2,-6.7,1.3,False
20060313,0,2.5,7.0,0.71,1.033,1.73,0.0,10.9,-2.6,-9.4,3.6,False
20060314,4,3.5,10.3,0.57,1.0268,1.71,0.0,10.4,0.2,-5.1,7.0,False
20060315,4,3.6,10.0,0.68,1.0235,1.68,0.0,9.9,1.3,-3.3,6.5,False
20060316,7,4.6,10.3,0.68,1.0253,0.4,0.0,0.0,1.7,-0.8,3.5,False
20060317,6,5.0,10.0,0.76,1.0256,0.75,0.0,1.6,1.5,-0.7,3.1,False
20060318,1,4.7,10.7,0.77,1.0217,1.73,0.0,9.8,1.9,-1.8,6.7,False
20060319,3,2.7,6.6,0.83,1.0156,1.35,0.0,6.0,1.4,-2.2,6.8,False
20060320,6,2.1,5.9,0.82,1.0119,0.73,0.0,1.3,3.2,-0.7,6.2,False
20060321,5,4.0,9.2,0.62,1.0104,1.4,0.0,6.2,2.7,-0.7,6.9,False
20060322,3,2.7,8.9,0.66,1.0124,1.56,0.0,7.5,1.1,-4.1,7.1,False
20060323,1,3.3,11.1,0.52,1.0126,1.99,0.0,11.5,3.4,-4.7,10.7,False
20060324,7,6.9,13.7,0.68,1.0014,0.71,0.41,1.0,6.9,3.9,9.7,False
20060325,7,5.0,14.4,0.81,1.0056,0.86,0.59,1.8,11.6,9.1,15.0,False
20060326,7,6.1,13.7,0.82,1.0089,0.9,0.06,2.0,14.5,11.0,18.2,False
20060327,6,6.5,17.6,0.75,1.0041,1.02,0.14,2.7,14.4,9.3,19.1,False
20060328,5,6.6,13.6,0.69,1.0037,1.02,0.04,2.6,10.5,6.7,14.5,False
20060329,6,5.7,11.3,0.81,1.0084,0.59,0.77,0.3,8.1,6.2,10.9,False
20060330,8,7.1,16.2,0.81,1.0037,0.53,0.77,0.1,11.6,8.0,15.2,False
20060331,6,7.2,18.0,0.79,1.0074,0.97,0.24,2.1,12.0,9.1,15.6,False
20060401,5,4.8,14.5,0.8,1.0099,0.99,0.5,2.2,10.4,4.8,14.4,False
20060402,4,6.2,15.6,0.71,1.0098,1.39,0.32,4.8,9.8,3.7,13.9,False
20060403,6,5.8,15.7,0.7,1.0155,1.08,0.32,2.6,8.3,4.3,11.3,False
20060404,4,3.4,12.6,0.76,1.0171,1.56,0.01,5.9,4.9,0.5,9.9,False
20060405,3,3.0,12.5,0.71,1.0143,1.95,0.0,9.0,3.7,-1.9,8.3,False
20060406,4,4.0,11.2,0.65,1.0156,1.86,0.0,8.1,5.5,-1.3,10.9,False
20060407,4,4.1,10.0,0.65,1.0142,1.68,0.0,6.5,7.4,1.1,11.9,False
20060408,6,5.8,18.2,0.71,1.0094,1.46,0.34,4.8,7.9,4.5,13.2,False
20060409,4,3.9,9.3,0.67,1.0123,1.67,0.0,6.2,6.6,2.0,11.9,False
20060410,5,4.0,10.1,0.68,1.0172,1.32,0.0,3.7,6.0,1.9,10.4,False
20060411,4,3.7,11.7,0.68,1.0188,1.54,0.47,5.1,4.9,-2.0,8.9,False
20060412,6,4.9,13.2,0.77,1.0117,1.06,0.03,2.0,7.3,3.9,11.8,False
20060413,7,6.5,13.8,0.84,1.0096,0.55,0.42,0.0,9.1,6.1,12.4,False
20060414,6,3.9,10.5,0.78,1.0124,0.77,0.05,0.6,9.5,2.6,13.3,False
20060415,6,3.6,10.5,0.79,1.0108,0.92,0.34,1.2,9.8,1.3,14.9,False
