DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_mean,BUDAPEST_temp_max,BUDAPEST_picnic_weather
20051221,2,0.69,1.0244,0.49,0.0,7.3,1.3,3.8,False
20051222,6,0.76,1.0262,0.11,0.03,0.0,1.0,2.4,False
20051223,4,0.77,1.0238,0.54,0.0,6.8,2.8,4.4,False
20051224,6,0.8,1.0212,0.36,0.0,0.0,3.8,5.5,False
20051225,5,0.72,1.016,0.33,0.0,2.3,4.4,6.0,False
20051226,8,0.81,1.015,0.17,0.0,0.0,-0.8,3.7,False
20051227,8,0.82,1.0098,0.08,1.26,0.0,-1.0,0.0,False
20051228,8,0.95,1.0018,0.06,0.75,0.0,1.8,3.9,False
20051229,6,0.72,1.014,0.45,0.82,0.5,-0.1,2.3,False
20051230,6,0.83,1.0113,0.18,0.1,1.4,-2.4,1.4,False
20051231,7,0.83,1.0153,0.4,0.25,0.0,-2.8,-0.3,False
20060101,8,0.9,1.0126,0.17,1.45,0.0,1.0,2.1,False
20060102,8,0.92,1.0104,0.08,1.0,0.0,3.8,4.9,False
20060103,8,0.93,1.0184,0.08,0.02,0.0,2.1,5.0,False
20060104,8,0.86,1.0252,0.1,0.0,0.0,1.7,2.5,False
20060105,8,0.8,1.0226,0.09,0.39,0.0,3.7,5.6,False
20060106,8,0.87,1.023,0.13,0.27,0.0,3.9,5.8,False
20060107,5,0.72,1.0292,0.54,0.0,2.0,2.3,4.3,False
20060108,0,0.57,1.0353,0.75,0.0,7.7,-0.5,2.2,False
20060109,1,0.54,1.0347,0.75,0.0,7.8,-0.5,5.6,False
20060110,1,0.57,1.0321,0.61,0.0,5.3,0.8,5.2,False
20060111,0,0.73,1.0312,0.72,0.0,7.4,0.3,4.8,False
20060112,8,0.91,1.0347,0.13,0.0,0.0,-2.4,0.3,False
20060113,5,0.85,1.0375,0.15,0.0,0.0,-1.1,0.8,False
20060114,8,0.89,1.0369,0.07,0.0,0.0,-3.1,-1.0,False
20060115,8,0.75,1.0364,0.21,0.0,0.0,-2.3,-1.2,False
20060116,8,0.74,1.0313,0.12,0.0,0.0,-3.3,-1.9,False
20060117,8,0.83,1.025,0.09,0.05,0.0,-3.7,-2.7,False
20060118,8,0.83,1.0074,0.25,0.02,0.0,-1.0,2.4,False
20060119,2,0.67,1.0167,0.8,0.0,7.3,-2.0,2.9,False
20060120,8,0.69,1.0267,0.35,0.07,0.0,-3.1,-1.4,False
20060121,6,0.74,1.0198,0.58,0.12,4.9,1.5,6.5,False
20060122,6,0.71,1.0233,0.33,0.05,4.3,-1.2,4.6,False
20060123,2,0.49,1.0379,0.53,0.0,5.3,-8.7,-4.3,False
20060124,0,0.59,1.0438,0.99,0.0,8.1,-8.9,-5.3,False
20060125,1,0.64,1.0349,0.96,0.0,7.7,-8.7,-5.4,False
20060126,3,0.65,1.0282,0.99,0.0,7.6,-8.1,-4.1,False
20060127,4,0.56,1.0317,0.97,0.0,7.6,-6.9,-2.1,False
20060128,6,0.53,1.0317,0.47,0.0,1.1,-4.4,-1.0,False
20060129,8,0.66,1.0314,0.21,0.0,0.0,-1.2,-0.1,False
20060130,8,0.8,1.0299,0.19,0.0,0.0,-0.2,1.4,False
20060131,6,0.79,1.0236,0.31,0.0,0.5,-2.9,0.7,False
20060201,8,0.83,1.0243,0.22,0.0,0.0,-3.4,-1.6,False
20060202,7,0.82,1.0198,0.28,0.0,0.9,-3.9,-2.1,False
20060203,8,0.77,1.0189,0.36,0.0,0.0,-4.1,-1.9,False
20060204,8,0.76,1.0213,0.28,0.0,0.8,-3.5,-2.5,False
20060205,6,0.7,1.0272,0.75,0.0,2.8,-3.8,-1.1,False
20060206,4,0.62,1.0272,0.74,0.0,2.5,-5.3,-2.4,False
20060207,7,0.73,1.0222,0.52,0.21,0.0,-6.2,-4.1,False
20060208,8,0.88,1.0109,0.25,1.04,0.0,-2.5,-1.1,False
20060209,6,0.87,1.0066,1.02,0.21,4.8,-1.3,4.8,False
20060210,7,0.84,1.0102,0.6,0.03,1.0,0.2,2.7,False
20060211,5,0.76,1.0177,0.77,0.0,2.4,0.6,2.5,False
20060212,7,0.69,1.0229,0.98,0.0,4.0,-0.8,1.3,False
20060213,4,0.69,1.0225,0.93,0.0,6.8,-1.0,1.6,False
20060214,8,0.69,1.0229,0.78,0.0,1.8,0.6,2.9,False
20060215,8,0.79,1.02,0.71,0.17,1.2,0.0,1.9,False
20060216,8,0.92,1.0033,0.28,0.22,0.0,-1.1,0.0,False
20060217,6,0.9,0.9999,0.16,0.38,0.0,1.4,4.7,False
20060218,5,0.84,1.0082,1.11,0.09,5.8,3.6,8.1,False
20060219,4,0.74,1.0096,1.23,0.0,9.6,6.4,11.4,False
20060220,6,0.68,1.0093,1.09,0.03,5.0,8.1,14.2,False
20060221,6,0.79,1.0124,1.04,0.0,2.9,7.1,10.8,False
20060222,4,0.72,1.017,1.28,0.0,8.3,4.0,6.9,False
20060223,6,0.69,1.0212,0.99,0.0,3.6,3.1,6.3,False
20060224,7,0.51,1.018,1.15,0.1,3.3,4.6,8.6,False
20060225,8,0.89,1.0141,0.25,0.78,0.0,0.8,5.4,False
20060226,8,0.88,1.0095,0.33,0.1,0.0,-0.4,2.1,False
20060227,3,0.62,1.0136,1.27,0.0,5.5,-2.6,0.8,False
20060228,6,0.65,1.0133,1.48,0.0,7.0,-3.5,-0.4,False
20060301,5,0.58,1.0065,1.47,0.0,6.5,0.0,4.7,False
20060302,8,0.61,1.008,0.97,0.0,1.3,0.6,2.7,False
20060303,3,0.61,1.0075,1.63,0.0,7.9,1.7,5.7,False
20060304,8,0.76,0.9979,0.3,0.46,0.0,4.8,7.8,False
20060305,8,0.92,1.0002,0.2,1.18,0.0,0.1,2.5,False
20060306,6,0.65,1.0095,1.19,0.0,4.0,-0.3,1.7,False
20060307,1,0.46,1.013,1.72,0.0,10.0,0.4,4.2,False
20060308,2,0.59,1.017,1.94,0.0,10.0,0.3,4.0,False
20060309,8,0.78,1.0102,0.43,0.67,0.0,-0.2,1.2,False
20060310,8,0.83,1.0054,0.58,0.17,0.4,4.8,7.0,False
20060311,5,0.7,1.0023,1.71,0.0,6.4,5.1,8.4,False
20060312,7,0.71,1.0114,0.89,0.0,1.7,1.7,5.2,False
20060313,8,0.65,1.0184,0.57,0.25,0.0,0.8,3.5,False
20060314,7,0.72,1.0191,0.69,0.0,0.0,0.8,3.4,False
20060315,7,0.65,1.0199,1.13,0.0,4.4,2.1,5.3,False
20060316,8,0.64,1.0204,0.91,0.0,0.0,3.6,5.7,False
20060317,8,0.79,1.0201,0.34,0.0,0.0,2.5,4.5,False
20060318,8,0.77,1.0196,0.41,0.01,0.0,3.2,4.6,False
20060319,4,0.61,1.0154,1.89,0.0,8.2,5.0,9.0,False
20060320,0,0.56,1.0104,2.1,0.0,10.8,6.9,13.6,False
20060321,5,0.54,1.0077,1.91,0.0,5.9,7.9,14.5,False
20060322,6,0.63,1.0059,1.39,0.0,5.5,10.1,14.7,False
20060323,7,0.56,1.0062,0.99,0.0,2.0,6.8,11.6,False
20060324,2,0.38,1.0159,2.28,0.0,10.4,4.5,8.7,False
20060325,6,0.62,1.0155,1.77,0.0,4.3,7.1,12.4,False
20060326,6,0.68,1.017,1.18,0.08,2.8,12.3,17.2,False
20060327,5,0.63,1.0143,1.43,0.0,4.6,14.6,20.2,True
20060328,7,0.64,1.0072,1.25,0.11,4.6,14.2,17.7,False
20060329,8,0.78,1.0053,0.29,0.37,0.2,8.6,16.9,False
20060330,5,0.52,1.0142,2.19,0.01,9.9,11.7,17.1,False
20060331,7,0.58,1.0113,0.78,0.01,1.5,12.7,16.5,False
20060401,5,0.48,1.015,1.95,0.0,9.6,14.6,19.2,True
20060402,6,0.59,1.0142,1.32,0.0,5.7,13.2,17.9,False
20060403,5,0.56,1.0139,1.91,0.0,10.6,12.5,16.9,False
20060404,4,0.51,1.0142,1.93,0.0,8.3,10.6,14.4,False
20060405,8,0.62,1.0109,1.28,0.11,2.9,9.7,14.5,False
20060406,8,0.78,1.01,0.56,0.21,0.2,5.8,10.4,False
20060407,3,0.54,1.0151,1.96,0.0,10.1,7.0,11.5,False
20060408,0,0.45,1.0168,2.52,0.0,11.7,9.1,14.8,False
20060409,3,0.48,1.0154,2.46,0.0,10.6,11.9,17.8,False
20060410,7,0.47,1.0103,1.67,0.25,4.1,15.2,20.8,False
20060411,8,0.79,1.0065,0.57,0.18,0.0,9.7,18.3,False
20060412,6,0.62,1.0064,1.46,0.0,4.1,8.4,12.7,False
20060413,7,0.51,1.0085,1.33,0.0,5.1,8.9,12.4,False
20060414,7,0.62,1.012,1.11,0.01,2.0,10.7,16.7,False
20060415,3,0.57,1.0173,2.61,0.0,10.6,12.5,17.6,False
20060416,6,0.65,1.0117,1.45,0.12,4.5,14.1,17.8,False
20060417,4,0.59,1.0117,1.8,0.0,8.3,14.1,17.6,False
20060418,7,0.62,1.0128,2.2,0.0,6.3,14.5,20.0,True
20060419,6,0.48,1.0117,1.25,0.0,3.6,16.3,20.4,True
20060420,7,0.74,1.0147,0.99,0.1,1.3,13.4,18.4,False
20060421,4,0.65,1.0168,1.98,0.17,10.0,14.7,19.4,False
20060422,3,0.5,1.0164,2.55,0.0,12.4,16.4,22.5,True
20060423,3,0.44,1.015,2.22,0.0,12.0,17.8,24.7,True
20060424,3,0.46,1.0177,2.66,0.0,11.6,18.8,25.3,True
20060425,6,0.47,1.0184,2.55,0.0,9.9,19.0,25.7,True
20060426,5,0.52,1.0165,2.12,0.0,8.6,18.9,25.3,True
20060427,7,0.61,1.0126,2.07,0.53,6.9,17.7,24.3,False
20060428,8,0.76,1.0111,1.18,0.15,0.9,16.0,19.4,False
20060429,6,0.49,1.0087,2.19,0.0,7.0,16.4,19.8,True
20060430,7,0.48,1.0126,1.91,0.0,2.8,14.6,18.6,True
20060501,7,0.77,1.0146,0.38,0.95,0.0,10.8,16.5,False
20060502,8,0.75,1.0206,1.31,0.0,0.3,11.7,16.4,False
20060503,5,0.62,1.0242,2.02,0.91,8.9,15.6,19.9,False
20060504,4,0.65,1.0265,2.17,0.01,7.0,14.4,19.6,False
20060505,3,0.43,1.025,2.48,0.0,9.3,15.9,22.7,True
20060506,6,0.53,1.0208,2.02,0.03,6.1,13.5,18.2,False
20060507,7,0.65,1.0189,2.05,0.07,2.9,13.6,17.5,False
20060508,5,0.68,1.0165,1.26,0.19,3.5,13.9,19.5,False
20060509,4,0.56,1.0136,2.71,0.0,12.4,16.4,22.7,True
20060510,5,0.55,1.0103,2.38,0.0,10.1,15.3,22.2,True
20060511,3,0.44,1.0142,2.52,0.0,11.9,15.8,21.0,True
20060512,1,0.43,1.0183,3.1,0.0,13.5,17.5,24.1,True
20060513,5,0.46,1.0191,2.96,0.0,12.5,19.1,25.4,True
20060514,6,0.55,1.0151,2.48,0.0,10.0,18.8,23.6,True
20060515,4,0.54,1.0191,2.23,0.0,10.8,17.7,23.2,True
20060516,5,0.54,1.0179,2.66,0.45,10.1,19.4,26.1,False
20060517,7,0.77,1.016,1.31,0.31,4.2,16.9,23.7,False
20060518,5,0.55,1.018,3.07,0.31,12.3,20.4,25.5,False
20060519,7,0.7,1.0123,1.41,0.07,2.4,18.0,23.3,False
20060520,6,0.66,1.01,1.69,0.0,4.7,17.5,22.1,True
20060521,7,0.66,1.0105,1.24,0.3,2.0,16.3,20.4,False
20060522,4,0.59,1.0129,3.16,0.0,11.0,20.5,27.5,True
20060523,6,0.54,1.0135,2.99,0.0,9.5,21.5,26.1,True
20060524,8,0.77,1.0186,0.49,1.1,0.0,13.9,22.6,False
20060525,4,0.53,1.0204,3.14,0.0,11.9,16.5,20.7,True
20060526,6,0.62,1.0198,2.03,0.68,5.1,16.7,20.3,False
20060527,6,0.67,1.0169,2.64,0.39,10.3,17.6,21.1,False
20060528,8,0.79,1.0143,0.72,0.29,0.3,16.3,19.6,False
20060529,8,0.62,1.0126,1.63,0.12,2.0,14.8,17.7,False
20060530,7,0.74,1.0038,0.89,0.93,0.0,11.9,15.0,False
20060531,5,0.66,1.0074,2.69,0.0,7.8,11.5,15.7,False
20060601,4,0.59,1.0174,2.92,0.0,10.5,12.2,16.4,False
20060602,8,0.77,1.0143,0.41,2.45,0.0,11.3,14.1,False
20060603,7,0.77,1.0143,2.03,1.13,3.5,13.5,19.5,False
20060604,8,0.72,1.0122,0.69,0.0,1.3,13.6,16.9,False
20060605,6,0.6,1.0167,2.9,0.0,10.8,12.5,16.9,False
20060606,6,0.49,1.0215,2.32,0.0,10.3,15.0,19.7,True
20060607,7,0.58,1.0224,1.5,0.0,4.0,14.8,19.0,True
20060608,3,0.44,1.0244,2.79,0.0,14.2,16.4,22.0,True
20060609,4,0.46,1.0229,2.92,0.0,12.6,17.4,23.1,True
20060610,7,0.67,1.0189,1.86,0.5,6.9,14.2,19.3,False
20060611,4,0.6,1.025,2.83,0.0,11.0,17.3,23.6,True
20060612,5,0.54,1.0251,2.68,0.03,12.0,20.5,26.5,False
20060613,4,0.52,1.0216,3.16,0.0,11.1,20.5,25.8,True
20060614,5,0.52,1.0172,2.54,0.11,10.5,19.4,24.5,False
20060615,4,0.52,1.0173,3.34,0.0,12.6,20.6,27.4,True
20060616,1,0.46,1.0169,3.2,0.0,13.9,24.2,30.5,True
20060617,6,0.61,1.0164,2.28,0.0,7.0,24.3,30.0,True
20060618,3,0.55,1.0167,2.93,0.0,13.1,25.4,29.6,True
20060619,3,0.59,1.0155,2.96,0.0,12.9,25.8,31.9,True
20060620,2,0.57,1.015,3.1,0.0,13.2,26.5,30.8,True
20060621,5,0.57,1.0156,2.71,0.0,10.0,26.5,32.1,True
20060622,7,0.63,1.0132,2.5,0.0,7.3,25.8,31.5,True
20060623,6,0.69,1.0142,2.2,0.04,7.6,23.4,29.3,False
20060624,3,0.62,1.0158,2.81,0.0,11.4,24.5,30.2,True
20060625,2,0.59,1.0166,3.23,0.0,13.9,26.3,31.3,True
20060626,1,0.58,1.0155,3.12,0.0,14.2,28.1,33.5,True
20060627,1,0.49,1.0159,3.05,0.0,13.3,29.4,35.4,True
20060628,3,0.53,1.0152,2.99,0.0,12.7,27.3,33.9,True
20060629,5,0.72,1.0166,1.48,1.2,5.1,24.1,30.5,False
20060630,7,0.75,1.0171,1.76,0.0,5.6,20.5,25.0,True
20060701,7,0.77,1.0181,0.67,0.11,0.0,19.9,23.5,False
20060702,7,0.7,1.0202,0.97,0.0,0.7,19.5,22.4,True
20060703,6,0.56,1.0209,1.65,0.0,5.0,20.5,25.0,True
20060704,5,0.57,1.0214,2.77,0.0,11.7,21.4,26.8,True
20060705,2,0.51,1.0227,3.28,0.0,13.4,22.9,29.0,True
20060706,2,0.47,1.0215,3.28,0.0,14.5,24.3,30.6,True
20060707,1,0.47,1.017,3.18,0.0,14.2,25.2,31.5,True
20060708,5,0.53,1.0162,3.0,0.07,8.1,24.8,29.7,False
20060709,5,0.57,1.0176,2.88,0.08,9.8,24.8,30.8,False
20060710,3,0.56,1.0208,2.66,0.0,13.4,25.8,32.5,True
20060711,2,0.53,1.0216,2.62,0.0,12.6,26.4,31.4,True
20060712,3,0.51,1.0197,3.15,0.03,10.7,26.0,32.6,False
20060713,2,0.52,1.0181,3.13,0.0,14.0,25.5,30.9,True
20060714,3,0.55,1.0171,2.75,0.87,11.1,25.3,31.9,False
20060715,1,0.44,1.0201,3.0,0.0,13.3,22.8,26.9,True
20060716,5,0.35,1.0221,3.28,0.0,14.0,20.4,24.1,True
20060717,2,0.4,1.0219,3.1,0.0,12.8,21.1,27.4,True
20060718,1,0.42,1.0221,3.23,0.0,14.1,23.4,29.3,True
20060719,0,0.36,1.0205,3.19,0.0,14.3,26.7,32.9,True
20060720,0,0.41,1.0208,3.12,0.0,14.2,27.5,34.0,True
20060721,2,0.44,1.0195,3.03,0.0,13.1,28.6,34.1,True
20060722,4,0.47,1.0162,2.57,0.0,12.8,28.9,35.1,True
20060723,6,0.52,1.0157,2.41,0.0,9.3,27.5,33.4,True
20060724,5,0.67,1.0165,2.1,3.42,6.6,24.7,33.6,False
20060725,4,0.61,1.0169,2.47,0.08,9.8,25.9,32.9,False
20060726,5,0.56,1.0161,2.44,0.0,9.5,27.1,32.8,True
20060727,7,0.48,1.0148,2.42,0.0,9.9,27.5,33.4,True
20060728,3,0.48,1.0115,2.46,0.0,11.2,27.8,33.6,True
20060729,6,0.6,1.0082,2.39,1.73,10.7,25.8,33.5,False
20060730,5,0.66,1.0099,2.36,0.0,9.5,24.1,29.2,True
20060731,5,0.54,1.0122,2.31,0.0,12.3,25.9,31.9,True
20060801,7,0.69,1.0101,1.91,4.94,7.4,23.6,30.3,False
20060802,7,0.71,1.0088,1.64,0.0,1.7,20.4,23.5,True
20060803,8,0.69,1.0065,1.31,1.76,4.0,20.3,23.9,False
20060804,8,0.81,1.0042,0.89,0.0,0.3,17.6,21.5,True
20060805,6,0.7,1.0089,1.39,0.0,3.8,17.9,21.8,True
20060806,7,0.75,1.0098,1.23,0.35,2.1,17.9,22.9,False
20060807,6,0.79,1.0056,1.16,0.04,0.9,18.4,21.7,False
20060808,5,0.75,1.0052,2.5,0.0,9.7,19.2,22.6,True
20060809,3,0.61,1.0079,2.62,0.0,12.1,20.5,24.8,True
20060810,5,0.57,1.0103,2.04,0.0,9.2,20.2,25.0,True
20060811,4,0.56,1.0081,2.37,0.0,10.3,20.0,24.6,True
20060812,7,0.64,1.0081,0.8,0.32,0.8,18.1,22.3,False
20060813,7,0.77,1.0084,1.05,0.0,1.2,17.7,20.2,True
20060814,3,0.63,1.0104,2.44,0.0,10.1,19.4,24.2,True
20060815,4,0.56,1.0134,2.46,0.0,8.3,20.2,25.1,True
20060816,6,0.6,1.0136,2.19,0.0,9.2,21.5,28.6,True
20060817,2,0.55,1.0114,2.64,0.0,11.5,24.8,31.3,True
20060818,2,0.56,1.0112,2.43,0.0,11.1,25.9,31.3,True
20060819,3,0.59,1.0157,2.46,0.0,10.0,25.4,31.8,True
20060820,2,0.63,1.0154,2.5,0.88,11.5,24.5,30.6,False
20060821,6,0.62,1.0171,1.91,0.0,8.5,20.1,26.8,True
20060822,4,0.65,1.0151,2.1,0.05,9.8,18.4,22.4,False
20060823,3,0.62,1.0152,2.3,0.0,10.3,18.6,23.3,True
20060824,5,0.57,1.0133,2.59,0.01,12.0,20.6,26.4,False
20060825,4,0.72,1.0097,1.42,0.02,4.7,18.5,22.5,False
20060826,3,0.63,1.0098,2.52,0.0,10.5,18.7,23.7,True
20060827,5,0.54,1.0106,2.29,0.01,9.2,20.4,25.2,False
20060828,6,0.6,1.0098,1.87,0.99,7.0,18.8,22.8,False
20060829,4,0.64,1.006,1.74,0.0,7.5,15.8,19.6,True
20060830,7,0.67,1.0101,1.02,0.0,1.3,13.9,16.8,False
20060831,7,0.7,1.0158,0.95,0.0,0.7,14.7,16.2,False
20060901,3,0.59,1.0201,2.37,0.0,10.9,17.0,22.3,True
20060902,4,0.6,1.0183,2.24,0.0,10.1,20.0,26.7,True
20060903,7,0.64,1.0178,1.52,0.0,2.5,20.9,26.0,True
20060904,4,0.59,1.0177,1.96,0.0,9.7,24.4,28.7,True
20060905,3,0.48,1.0196,2.18,0.0,9.2,21.8,25.1,True
20060906,1,0.54,1.0204,2.4,0.0,11.7,19.8,24.6,True
20060907,1,0.63,1.0185,2.24,0.01,11.4,21.2,27.8,False
20060908,7,0.65,1.0175,1.08,0.02,2.9,17.8,24.5,False
20060909,0,0.53,1.0265,2.39,0.0,11.6,16.6,22.8,True
20060910,0,0.56,1.0292,2.33,0.0,11.7,16.5,23.4,True
20060911,1,0.57,1.0283,2.29,0.0,11.6,16.9,23.9,True
20060912,0,0.56,1.0257,2.19,0.0,11.7,17.7,25.4,True
20060913,1,0.54,1.0235,2.14,0.0,11.1,18.3,25.0,True
20060914,1,0.58,1.0194,2.15,0.0,11.4,18.6,25.6,True
20060915,5,0.49,1.0156,1.64,0.0,6.0,20.3,25.2,True
20060916,7,0.52,1.0152,1.72,0.44,3.7,20.2,24.1,False
20060917,6,0.67,1.0143,1.42,0.12,6.0,19.5,23.8,False
20060918,7,0.74,1.0127,1.16,0.52,2.9,19.0,23.1,False
20060919,8,0.87,1.0127,0.51,0.71,0.0,17.3,19.6,False
20060920,5,0.79,1.0153,1.34,0.14,2.1,18.4,22.6,False
20060921,6,0.67,1.0197,1.65,0.0,8.4,19.0,24.8,True
20060922,2,0.51,1.0191,2.0,0.0,9.5,18.4,22.0,True
20060923,2,0.56,1.0195,1.74,0.0,10.8,18.0,23.8,True
20060924,2,0.64,1.0185,1.8,0.0,10.5,18.9,25.0,True
20060925,1,0.66,1.0156,1.86,0.0,10.2,18.6,24.7,True
20060926,1,0.54,1.0133,1.87,0.0,10.6,19.6,24.7,True
20060927,5,0.59,1.013,1.23,0.0,6.7,19.5,23.6,True
20060928,3,0.64,1.0117,1.58,0.0,7.4,18.8,24.5,True
20060929,3,0.66,1.0134,1.54,0.0,8.9,18.3,24.5,True
20060930,1,0.69,1.0165,1.55,0.0,9.4,18.1,25.4,True
20061001,5,0.71,1.0172,1.37,0.0,5.6,18.5,24.7,True
20061002,7,0.72,1.0161,1.32,0.0,4.5,19.5,25.1,True
20061003,6,0.64,1.0089,1.4,0.0,8.2,21.1,26.7,True
20061004,5,0.61,1.0089,0.92,0.0,2.1,17.7,23.9,True
20061005,6,0.57,1.0171,1.08,0.0,4.4,15.7,19.1,True
20061006,1,0.55,1.0215,1.59,0.0,10.3,14.4,19.8,True
20061007,2,0.59,1.0178,1.6,0.03,10.0,14.0,21.2,False
20061008,5,0.62,1.0213,1.17,0.0,6.4,15.2,19.9,True
20061009,2,0.61,1.0243,1.56,0.0,10.0,14.2,21.6,True
20061010,1,0.64,1.0243,1.51,0.0,9.7,14.7,22.2,True
20061011,1,0.68,1.0224,1.49,0.0,9.3,14.3,21.3,True
20061012,3,0.65,1.0233,1.42,0.0,8.6,14.5,20.2,True
20061013,4,0.67,1.0268,1.15,0.0,7.7,14.2,21.0,True
20061014,5,0.71,1.0293,1.11,0.0,3.9,13.7,19.3,True
20061015,3,0.65,1.0255,1.37,0.0,9.2,13.5,19.2,True
20061016,1,0.52,1.0241,1.53,0.0,9.8,11.4,16.0,False
20061017,0,0.59,1.0258,1.48,0.0,9.7,8.4,14.7,False
20061018,0,0.59,1.0215,1.46,0.0,9.4,8.9,15.8,False
20061019,3,0.54,1.0162,1.33,0.0,8.9,10.1,15.5,False
20061020,7,0.58,1.0121,1.06,0.0,5.6,10.7,15.3,False
20061021,6,0.61,1.0102,0.89,0.0,6.9,14.3,20.1,True
20061022,6,0.71,1.0132,1.04,0.0,4.1,14.7,18.2,True
20061023,7,0.7,1.0113,0.87,0.0,3.7,17.2,21.6,True
20061024,7,0.72,1.0075,0.51,0.74,2.6,17.6,22.9,False
20061025,2,0.66,1.0161,1.28,0.0,9.5,15.2,20.2,True
20061026,5,0.67,1.0218,1.05,0.0,6.2,15.2,20.7,True
20061027,0,0.67,1.0221,1.12,0.0,9.3,15.2,22.1,True
20061028,4,0.67,1.0231,0.73,0.0,5.1,16.3,19.0,True
20061029,8,0.78,1.0123,0.32,0.49,2.3,14.4,18.1,False
20061030,1,0.54,1.017,1.24,0.0,9.1,6.6,12.6,False
20061031,4,0.49,1.0218,1.25,0.0,9.3,5.1,9.4,False
20061101,8,0.7,1.0109,0.11,0.04,0.0,5.0,7.4,False
20061102,3,0.53,1.0164,1.02,0.0,7.0,2.4,7.8,False
20061103,2,0.65,1.022,0.79,0.0,5.5,0.0,2.8,False
20061104,7,0.72,1.0258,0.78,0.07,2.7,0.8,3.4,False
20061105,8,0.74,1.0186,0.19,0.48,0.0,7.7,9.4,False
20061106,8,0.76,1.0188,0.2,0.0,0.0,9.4,10.9,False
20061107,5,0.65,1.023,0.86,0.0,6.0,10.0,13.5,False
20061108,5,0.75,1.0244,0.89,0.0,7.4,8.0,14.0,False
20061109,7,0.69,1.0213,0.2,0.25,0.0,10.5,13.8,False
20061110,2,0.59,1.0272,0.91,0.0,7.6,7.4,10.5,False
20061111,6,0.62,1.0255,0.72,0.33,4.2,6.5,9.3,False
20061112,8,0.73,1.0105,0.39,0.45,2.1,7.7,10.4,False
20061113,5,0.67,1.0119,0.75,0.1,4.6,6.8,8.3,False
20061114,5,0.68,1.0132,0.28,0.0,1.0,12.0,15.4,False
20061115,1,0.7,1.02,0.79,0.0,7.3,13.0,18.8,True
20061116,5,0.88,1.0195,0.78,0.0,4.9,8.8,15.4,False
20061117,5,0.72,1.0175,0.69,0.0,6.2,12.4,18.5,True
20061118,5,0.71,1.0191,0.76,0.0,5.4,12.9,18.9,True
20061119,5,0.77,1.0227,0.6,0.0,2.9,11.4,15.8,False
20061120,7,0.85,1.0196,0.37,0.67,1.7,8.8,11.8,False
20061121,8,0.9,1.0113,0.13,0.0,0.0,9.5,11.0,False
20061122,8,0.87,1.0024,0.21,0.02,0.0,9.8,11.5,False
20061123,8,0.85,1.0058,0.14,0.01,0.0,10.9,12.3,False
20061124,8,0.85,1.0167,0.29,0.0,0.0,8.8,11.2,False
20061125,8,0.82,1.0198,0.26,0.0,0.0,10.1,12.7,False
20061126,5,0.78,1.0245,0.54,0.0,5.1,10.8,13.2,False
20061127,4,0.82,1.0276,0.44,0.0,2.8,10.6,13.6,False
20061128,6,0.82,1.0278,0.31,0.0,0.0,10.2,14.6,False
20061129,8,0.91,1.0289,0.19,0.0,0.0,7.5,9.9,False
20061130,8,0.85,1.0359,0.16,0.0,0.0,8.5,11.2,False
20061201,8,0.82,1.0362,0.19,0.0,0.0,8.6,10.7,False
20061202,8,0.73,1.0304,0.19,0.0,0.0,7.3,8.2,False
20061203,8,0.78,1.0235,0.19,0.0,0.0,5.9,7.7,False
20061204,8,0.81,1.0153,0.19,0.0,0.0,6.5,8.4,False
20061205,7,0.83,1.0167,0.19,0.0,0.0,8.1,10.6,False
20061206,6,0.85,1.0147,0.31,0.0,0.7,8.8,11.8,False
20061207,7,0.84,1.0162,0.32,0.0,0.8,9.7,11.7,False
20061208,2,0.81,1.0147,0.67,0.0,6.2,9.5,14.5,False
20061209,6,0.75,1.013,0.62,0.35,5.3,10.5,13.3,False
20061210,4,0.77,1.0226,0.38,0.0,1.5,7.6,12.7,False
20061211,1,0.69,1.0302,0.73,0.0,7.8,5.4,10.4,False
20061212,8,0.88,1.0272,0.18,0.0,0.0,1.9,4.8,False
20061213,6,0.88,1.0312,0.5,0.0,3.3,1.9,5.5,False
20061214,8,0.92,1.0349,0.28,0.0,0.5,0.1,2.6,False
20061215,8,0.92,1.0357,0.18,0.0,0.0,-0.6,1.0,False
20061216,8,0.89,1.0308,0.18,0.0,0.0,-0.6,1.2,False
20061217,8,0.87,1.0269,0.18,0.13,0.0,0.4,2.9,False
20061218,8,0.82,1.024,0.18,0.0,0.0,3.6,6.4,False
20061219,7,0.59,1.0256,0.18,0.0,0.0,4.1,6.0,False
20061220,4,0.71,1.0308,0.67,0.0,6.7,2.0,5.3,False
20061221,6,0.74,1.035,0.49,0.0,3.2,4.1,6.5,False
20061222,3,0.68,1.0401,0.6,0.0,5.3,4.9,8.3,False
20061223,8,0.79,1.0398,0.18,0.0,0.0,3.5,4.7,False
20061224,8,0.78,1.0364,0.18,0.0,0.0,3.4,5.8,False
20061225,6,0.8,1.0304,0.18,0.0,0.0,3.5,6.1,False
20061226,6,0.68,1.0356,0.59,0.0,4.9,1.7,5.0,False
20061227,3,0.83,1.0357,0.71,0.0,7.5,-1.0,2.9,False
20061228,8,0.91,1.0301,0.18,0.0,0.0,-2.8,-0.7,False
