DATE,OSLO_cloud_cover,OSLO_wind_speed,OSLO_wind_gust,OSLO_humidity,OSLO_pressure,OSLO_global_radiation,OSLO_precipitation,OSLO_sunshine,OSLO_temp_mean,OSLO_temp_min,OSLO_temp_max,OSLO_picnic_weather
20051129,2,1.3,4.0,0.86,0.9952,0.21,0.0,2.4,-6.0,-7.8,-3.9,False
20051130,3,1.7,7.6,0.77,0.9994,0.16,0.13,5.0,-4.6,-7.7,0.7,False
20051201,8,1.4,4.4,0.9,1.0041,0.05,0.58,0.0,-2.0,-7.1,0.3,False
20051202,8,1.5,4.9,0.88,1.0091,0.02,0.06,0.0,1.2,-0.1,2.2,False
20051203,8,3.4,8.3,0.8,1.0088,0.01,0.01,0.0,0.2,-0.7,1.1,False
20051204,8,5.3,11.4,0.83,1.0065,0.01,0.19,0.0,0.5,-0.6,0.8,False
20051205,8,6.3,11.3,0.84,1.0078,0.05,0.39,0.0,1.3,0.1,1.6,False
20051206,8,7.6,13.2,0.86,1.0117,0.01,0.64,0.0,1.7,1.2,2.1,False
20051207,8,7.4,13.9,0.84,1.0162,0.03,0.19,0.0,1.0,0.8,2.1,False
20051208,8,4.6,13.2,0.82,1.0271,0.02,0.0,0.0,0.2,-0.1,0.8,False
20051209,5,1.3,11.0,0.92,1.0362,0.08,0.0,4.8,-2.5,-3.7,0.4,False
20051210,8,1.0,3.8,0.96,1.0282,0.01,0.32,0.0,-1.1,-3.6,0.9,False
20051211,7,1.6,4.7,0.93,1.0175,0.05,0.0,0.3,2.6,0.3,3.6,False
20051212,2,2.4,10.7,0.61,1.0224,0.09,0.0,4.8,2.4,-0.2,7.8,False
20051213,7,1.2,4.9,0.78,1.0194,0.07,0.0,1.4,0.6,-1.6,2.7,False
20051214,4,0.8,3.7,0.88,1.0105,0.07,0.0,2.4,-0.2,-2.7,1.7,False
20051215,4,2.0,10.1,0.75,0.9922,0.07,0.0,2.1,0.6,-0.9,4.8,False
20051216,6,1.8,11.8,0.64,0.9896,0.07,0.0,1.4,-2.1,-4.9,1.3,False
20051217,4,3.1,11.6,0.63,0.9992,0.07,0.04,3.4,-1.1,-5.2,1.6,False
20051218,3,1.8,11.0,0.76,1.0087,0.07,0.0,3.6,-3.2,-5.4,1.8,False
20051219,8,1.2,4.3,0.92,1.008,0.04,0.35,0.0,-3.9,-8.1,-2.0,False
20051220,1,0.7,4.4,0.93,1.0194,0.12,0.0,5.1,-5.9,-7.5,-2.3,False
20051221,8,1.4,5.3,0.96,1.0182,0.04,0.14,0.0,-4.2,-8.3,-2.2,False
20051222,5,1.5,6.4,0.93,1.0135,0.09,0.06,2.3,-0.7,-2.5,0.8,False
20051223,8,1.2,4.1,1.0,1.0098,0.01,0.08,0.0,-0.9,-3.7,1.6,False
20051224,3,2.0,7.6,0.76,1.0089,0.14,0.0,5.1,0.6,-3.0,2.5,False
20051225,1,4.9,12.8,0.52,1.0153,0.1,0.0,5.5,2.2,-3.7,3.4,False
20051226,3,7.9,18.3,0.61,1.0253,0.09,0.0,3.4,-1.5,-2.4,3.5,False
20051227,6,5.2,13.2,0.72,1.0339,0.04,0.0,0.1,-5.8,-7.0,-2.3,False
20051228,7,5.7,13.4,0.76,1.03,0.05,0.01,0.0,-5.5,-8.2,-4.9,False
20051229,8,9.3,19.4,0.77,1.0194,0.04,0.68,0.0,-4.3,-5.4,-3.6,False
20051230,8,3.6,18.6,0.86,1.0066,0.03,0.16,0.2,-3.0,-4.9,-2.4,False
20051231,8,3.3,9.2,0.84,1.004,0.02,0.12,0.0,-1.8,-3.5,-1.1,False
20060101,8,3.2,12.9,0.84,1.0052,0.02,0.01,0.0,-2.2,-2.9,-1.0,False
20060102,3,1.2,4.1,0.88,1.0209,0.09,0.0,3.4,-7.4,-9.0,-2.2,False
20060103,7,0.9,3.3,0.95,1.0286,0.02,0.0,0.0,-5.8,-9.5,-3.7,False
20060104,6,2.4,6.2,0.9,1.0405,0.15,0.02,2.7,-6.8,-8.3,-3.7,False
20060105,8,3.0,8.1,0.87,1.042,0.02,0.0,0.0,-3.2,-7.6,-1.9,False
20060106,8,3.7,7.6,0.85,1.0408,0.02,0.0,0.0,-3.3,-4.0,-2.4,False
20060107,8,2.8,7.7,0.86,1.041,0.03,0.01,0.0,-4.4,-4.7,-3.7,False
20060108,8,1.6,5.8,0.89,1.0393,0.04,0.0,0.0,-3.8,-5.1,-2.6,False
20060109,8,2.9,7.4,0.89,1.0306,0.03,0.01,0.0,-2.5,-3.6,-2.2,False
20060110,8,3.5,13.2,0.95,1.0117,0.05,0.68,0.0,1.9,-2.2,3.9,False
20060111,8,4.1,12.9,0.92,1.0005,0.05,0.3,0.0,5.2,3.9,6.1,False
20060112,5,2.3,7.5,0.83,1.0194,0.06,0.0,0.8,2.2,-0.4,4.9,False
20060113,7,4.8,12.1,0.84,1.026,0.12,0.0,0.0,3.2,1.7,4.5,False
20060114,8,4.6,11.0,0.91,1.0258,0.06,0.0,0.0,1.5,0.6,1.8,False
20060115,8,3.4,8.6,0.96,1.0259,0.06,0.05,0.0,0.9,-0.1,2.4,False
20060116,8,2.6,6.1,0.89,1.0189,0.02,0.04,0.0,-1.4,-2.4,0.1,False
20060117,8,3.9,10.1,0.9,1.0087,0.06,0.33,0.0,-3.4,-5.0,-1.3,False
20060118,8,3.7,9.8,0.84,1.0157,0.06,0.12,0.0,-1.9,-5.3,-0.9,False
20060119,8,2.1,9.2,0.87,1.026,0.02,1.27,0.0,-6.0,-7.0,-1.7,False
20060120,8,3.5,11.2,0.88,1.0171,0.07,0.58,0.0,-6.8,-7.3,-6.2,False
20060121,6,5.1,11.6,0.84,1.0271,0.15,0.08,2.6,-7.9,-9.3,-6.4,False
20060122,8,3.0,7.3,0.89,1.0408,0.05,0.16,0.0,-6.5,-11.1,-3.6,False
20060123,8,3.6,10.4,0.89,1.0365,0.1,0.0,0.0,-0.3,-3.6,0.9,False
20060124,8,3.4,10.0,0.88,1.0242,0.07,0.18,0.0,1.1,0.2,1.8,False
20060125,1,4.6,11.9,0.72,1.0251,0.29,0.0,7.0,1.0,-0.5,2.6,False
20060126,4,1.7,9.4,0.8,1.0299,0.27,0.0,7.1,-2.4,-4.6,1.7,False
20060127,4,0.6,5.1,0.87,1.0278,0.26,0.0,5.3,-3.9,-7.8,1.2,False
20060128,3,0.5,2.9,0.89,1.027,0.35,0.0,6.3,-4.5,-8.1,0.6,False
20060129,5,0.6,3.0,0.92,1.0277,0.27,0.0,1.5,-5.1,-8.0,-1.3,False
20060130,8,1.0,3.5,0.89,1.0229,0.07,0.0,0.0,-2.3,-6.2,-0.5,False
20060131,5,1.5,4.9,0.78,1.0182,0.29,0.0,4.8,1.4,-2.2,6.9,False
20060201,2,0.6,3.8,0.84,1.016,0.44,0.0,7.0,-1.6,-4.8,3.0,False
20060202,5,0.7,2.8,0.86,1.0151,0.2,0.0,0.7,-1.5,-5.1,0.8,False
20060203,6,2.1,8.0,0.72,1.0202,0.19,0.0,0.0,1.3,-0.9,3.3,False
20060204,8,2.8,11.8,0.74,1.0317,0.14,0.63,0.2,-7.0,-7.9,0.9,False
20060205,8,1.8,5.7,0.89,1.0287,0.03,1.97,0.0,-6.8,-7.8,-6.0,False
20060206,8,1.3,3.7,0.92,1.0089,0.12,0.24,0.1,-5.0,-6.3,-3.4,False
20060207,7,0.7,4.6,0.9,1.0014,0.34,0.58,2.4,-2.8,-8.4,0.7,False
20060208,8,4.6,9.8,0.9,0.9918,0.05,0.6,0.0,-1.8,-2.4,0.4,False
20060209,8,5.8,14.9,0.78,1.0016,0.26,0.0,0.0,-1.6,-2.9,-0.5,False
20060210,1,3.6,11.6,0.69,1.0207,0.53,0.09,7.9,-3.0,-4.2,1.3,False
20060211,5,0.9,3.4,0.82,1.0247,0.51,0.0,6.7,-9.5,-12.7,-4.1,False
20060212,1,0.9,3.6,0.84,1.0213,0.69,0.0,7.7,-11.4,-15.7,-6.5,False
20060213,3,0.5,4.6,0.83,1.0203,0.43,0.0,4.8,-7.6,-12.4,-1.6,False
20060214,6,0.8,2.3,0.91,1.0193,0.28,0.02,0.0,-5.5,-9.3,-3.1,False
20060215,8,3.2,7.8,0.92,1.003,0.05,1.41,0.0,-1.7,-3.7,-0.9,False
20060216,8,3.2,10.3,0.93,0.9958,0.05,0.46,0.0,-0.8,-1.3,-0.1,False
20060217,8,4.4,10.6,0.87,1.0002,0.2,0.08,0.7,-3.5,-4.2,-1.2,False
20060218,8,3.7,8.1,0.84,1.0034,0.27,0.0,0.0,-4.6,-5.9,-3.5,False
20060219,6,2.6,8.0,0.82,1.0097,0.36,0.0,0.4,-4.0,-4.5,-1.6,False
20060220,1,0.6,4.0,0.81,1.0187,0.81,0.0,8.6,-5.7,-11.0,-0.1,False
20060221,1,2.1,9.3,0.77,1.0312,0.72,0.0,6.4,-1.8,-6.5,3.0,False
20060222,7,0.6,7.2,0.83,1.0309,0.28,0.02,0.0,-1.5,-4.9,0.6,False
20060223,5,3.5,11.3,0.72,1.0289,0.36,0.0,0.9,6.3,-0.3,9.7,False
20060224,6,1.6,7.9,0.84,1.0331,0.43,0.0,2.7,1.9,0.4,7.4,False
20060225,4,3.8,15.2,0.61,1.0287,0.58,0.0,4.7,0.3,-3.7,4.1,False
20060226,3,3.3,15.3,0.53,1.0197,0.73,0.0,7.1,-2.6,-7.6,2.0,False
20060227,7,1.6,5.6,0.67,1.0081,0.58,0.14,3.7,-3.9,-6.4,-0.9,False
20060228,8,7.6,16.3,0.88,0.9982,0.26,1.54,0.0,-4.7,-5.1,-2.0,False
20060301,8,9.2,16.0,0.89,0.9981,0.33,0.7,0.0,-5.0,-6.0,-4.3,False
20060302,8,5.6,15.5,0.84,1.0009,0.47,0.13,0.0,-4.2,-5.0,-2.6,False
20060303,6,4.2,10.4,0.77,0.9998,0.85,0.01,5.8,-7.5,-9.6,-4.9,False
20060304,4,3.2,7.1,0.73,0.9953,0.87,0.0,6.2,-9.6,-13.3,-6.0,False
20060305,4,4.0,12.7,0.71,0.9995,0.87,0.0,7.7,-8.9,-11.6,-4.6,False
20060306,6,1.1,4.1,0.82,1.0096,0.6,0.06,3.4,-9.9,-14.1,-3.6,False
20060307,1,1.2,4.3,0.74,1.0157,1.17,0.01,9.5,-8.6,-15.0,-0.6,False
20060308,7,1.6,5.1,0.8,1.0114,0.71,0.21,1.8,-7.5,-12.6,-3.5,False
20060309,7,3.6,9.1,0.81,1.0124,0.53,0.14,0.8,-7.4,-8.6,-4.2,False
20060310,1,3.6,10.0,0.66,1.0159,1.21,0.02,10.0,-8.3,-12.9,-4.3,False
20060311,5,4.3,10.2,0.62,1.0239,0.93,0.0,5.6,-4.5,-10.2,-0.2,False
20060312,3,2.4,7.9,0.62,1.0331,1.2,0.01,8.0,-2.0,-3.1,1.8,False
20060313,1,1.6,4.1,0.7,1.0386,1.4,0.0,10.6,-6.0,-12.3,0.8,False
20060314,5,2.8,7.4,0.68,1.0368,0.91,0.02,5.3,-4.8,-10.9,-1.4,False
20060315,7,3.6,9.4,0.74,1.0384,0.96,0.0,4.4,-2.1,-4.4,-0.2,False
20060316,2,2.8,9.7,0.53,1.0397,1.38,0.0,11.1,0.8,-4.2,6.9,False
20060317,2,1.7,8.3,0.52,1.0343,1.37,0.0,10.4,1.9,-2.6,8.4,False
20060318,6,0.7,3.6,0.7,1.019,0.7,0.0,0.1,-0.9,-4.9,3.4,False
20060319,3,2.8,14.8,0.58,1.0092,1.24,0.0,8.7,1.1,-5.8,7.7,False
20060320,2,2.3,10.8,0.48,1.0073,1.25,0.01,8.5,-1.5,-6.5,3.9,False
20060321,3,1.9,6.4,0.52,1.0059,1.58,0.0,11.0,-2.3,-9.0,3.6,False
20060322,3,1.7,5.8,0.63,1.0049,1.61,0.01,10.3,-3.1,-8.5,2.6,False
20060323,1,1.9,7.6,0.6,1.0095,1.63,0.0,12.0,-3.1,-9.7,4.0,False
20060324,1,3.0,8.8,0.44,1.0146,1.72,0.0,12.1,-2.7,-7.0,2.3,False
20060325,4,1.4,4.1,0.42,1.0169,1.62,0.01,11.2,-2.7,-9.7,4.9,False
20060326,8,2.9,8.7,0.48,1.0115,0.73,0.18,0.7,-0.9,-4.4,2.5,False
20060327,8,3.3,8.3,0.89,1.0001,0.16,0.74,0.0,-0.3,-1.9,0.7,False
20060328,8,2.5,7.1,0.94,0.9899,0.41,0.57,0.0,2.2,0.5,3.2,False
20060329,8,1.4,4.1,0.99,0.992,0.33,0.17,0.0,2.6,1.6,3.5,False
20060330,3,2.1,9.7,0.8,0.9967,1.8,0.02,11.8,3.5,-0.3,9.4,False
20060331,8,3.9,10.1,0.89,0.996,0.65,0.0,0.0,1.5,0.1,3.4,False
20060401,4,1.7,5.1,0.89,1.003,1.88,0.08,9.0,2.2,-0.5,6.9,False
20060402,8,2.3,7.7,0.95,1.0023,0.7,0.05,0.0,1.5,-0.3,3.7,False
20060403,8,2.0,6.5,0.93,1.003,0.74,0.18,1.2,2.4,1.0,4.1,False
20060404,8,1.6,5.2,0.83,1.0058,0.46,0.0,0.0,1.6,0.4,3.3,False
20060405,5,1.8,6.4,0.78,1.0073,0.46,0.14,0.0,1.9,0.5,4.7,False
20060406,8,1.6,6.9,0.97,1.0013,0.47,0.48,0.0,0.9,-2.4,3.6,False
20060407,4,3.2,10.4,0.8,0.9981,0.48,0.26,0.0,3.5,1.1,8.2,False
20060408,8,3.5,10.1,0.9,1.0004,0.48,0.87,0.0,2.6,1.9,5.5,False
20060409,7,1.4,7.1,0.9,0.9971,0.49,0.12,0.0,2.0,0.6,5.1,False
20060410,3,2.9,11.8,0.6,1.0074,0.5,0.0,0.0,4.1,-0.8,9.2,False
20060411,7,2.8,10.7,0.78,1.0109,0.5,0.16,0.0,2.1,-1.4,6.4,False
20060412,8,3.3,8.1,0.96,1.005,0.51,0.25,0.0,2.5,1.4,3.8,False
20060413,8,3.0,8.9,0.97,0.9951,0.52,0.75,0.0,3.4,2.4,4.7,False
20060414,6,1.8,6.7,0.66,0.9921,0.52,0.0,0.0,6.2,2.5,9.9,False
20060415,5,2.5,7.8,0.54,1.0042,0.53,0.0,0.0,5.8,-0.1,11.6,False
20060416,8,2.1,12.3,0.88,1.0027,0.54,0.18,0.0,3.8,1.3,8.5,False
20060417,6,2.8,12.1,0.74,0.9949,0.54,0.01,0.0,4.6,-1.1,10.3,False
20060418,2,3.1,11.4,0.49,0.9948,0.55,0.0,0.0,5.7,-0.7,11.3,False
20060419,3,2.3,8.4,0.57,1.0046,0.56,0.0,0.0,5.8,-0.8,11.3,False
20060420,4,2.1,8.5,0.56,1.0094,1.0,0.0,1.7,6.9,1.8,11.5,False
20060421,4,2.5,7.2,0.53,1.0195,1.7,0.0,6.4,6.2,2.1,11.6,False
20060422,3,2.7,11.4,0.58,1.0219,2.53,0.0,13.6,6.8,-0.8,12.8,False
20060423,7,3.2,11.3,0.75,1.0154,0.58,0.11,0.0,7.0,5.6,9.8,False
20060424,7,2.2,7.2,0.82,1.0187,0.72,0.0,0.3,7.0,4.8,9.9,False
20060425,8,2.1,6.5,0.8,1.0189,0.6,0.5,0.0,7.1,5.2,9.1,False
20060426,8,2.0,7.0,0.96,1.016,0.6,0.6,0.0,7.6,6.2,8.5,False
20060427,6,2.1,9.3,0.69,1.0187,1.51,0.06,4.4,6.8,2.3,13.2,False
20060428,5,6.2,14.8,0.52,1.0179,1.89,0.4,7.1,7.0,3.5,11.0,False
20060429,8,4.9,12.4,0.84,1.0175,0.75,0.14,0.3,6.2,2.7,8.3,False
20060430,8,6.0,15.0,0.62,1.019,0.69,0.68,0.1,9.4,7.6,11.6,False
20060501,8,3.1,12.7,0.85,1.0161,0.63,0.34,0.0,5.5,4.4,11.2,False
20060502,8,2.6,5.8,0.85,1.0147,0.64,0.01,0.0,6.3,4.8,8.0,False
20060503,8,2.2,8.5,0.72,1.0223,1.51,0.0,3.3,10.4,6.5,15.4,False
20060504,5,2.4,6.7,0.55,1.0315,2.45,0.0,10.4,14.5,8.2,19.9,True
20060505,0,3.5,9.8,0.4,1.0347,2.74,0.0,13.1,16.3,10.6,21.4,True
20060506,1,3.3,9.9,0.39,1.0361,2.79,0.0,13.4,15.9,9.3,21.4,True
20060507,2,2.9,8.5,0.37,1.0358,2.74,0.0,12.8,17.0,10.8,22.2,True
20060508,3,4.0,8.8,0.33,1.0309,2.84,0.0,13.6,18.8,11.8,24.2,True
20060509,3,2.1,7.7,0.37,1.0253,2.67,0.0,11.8,18.3,11.1,25.2,True
20060510,4,2.2,7.0,0.32,1.0198,2.74,0.0,12.3,18.4,13.4,24.3,True
20060511,2,2.8,12.8,0.31,1.013,2.8,0.0,12.8,17.0,10.2,22.3,True
20060512,5,2.6,11.1,0.37,1.0085,2.7,0.0,11.7,13.3,9.8,19.5,True
20060513,3,3.4,11.1,0.38,1.0066,2.71,0.0,11.7,10.6,4.2,16.1,False
20060514,6,3.1,10.2,0.38,1.0111,2.51,0.0,9.8,9.6,5.7,14.2,False
20060515,4,2.6,7.8,0.39,1.0163,2.63,0.0,10.7,8.6,4.8,14.3,False
20060516,5,2.7,9.1,0.43,1.0149,2.58,0.05,10.2,9.6,2.2,14.6,False
20060517,8,1.1,7.4,0.77,1.0148,0.71,0.62,0.0,8.5,7.3,12.1,False
20060518,8,1.9,7.8,0.93,1.009,0.72,1.8,0.0,8.9,7.4,10.9,False
20060519,8,2.1,9.8,0.89,0.9988,1.11,0.81,0.8,10.6,9.1,13.4,False
20060520,7,1.7,6.7,0.87,0.9911,0.89,0.31,0.2,10.5,9.5,12.7,False
20060521,8,2.0,6.6,0.89,0.992,1.05,0.66,0.6,10.7,8.2,14.6,False
20060522,7,2.8,11.6,0.85,0.9964,1.62,1.0,3.0,11.0,8.7,14.7,False
20060523,8,1.9,7.0,0.9,0.9951,0.95,1.18,0.3,11.0,9.8,14.3,False
20060524,3,4.0,11.9,0.61,1.0028,2.67,0.0,10.3,10.2,6.4,14.7,False
20060525,5,2.3,9.6,0.75,1.0009,1.7,0.23,3.3,9.3,6.8,12.8,False
20060526,6,3.3,9.1,0.54,1.0078,1.94,0.0,4.7,10.3,5.7,14.8,False
20060527,4,2.7,8.9,0.54,1.0092,3.26,0.0,15.4,11.5,4.9,16.5,False
20060528,6,1.9,7.3,0.58,1.0024,2.61,0.04,9.5,12.1,7.9,18.0,False
20060529,6,3.3,10.5,0.46,1.0013,2.69,0.01,10.1,13.5,6.9,19.0,False
20060530,7,5.9,14.6,0.5,1.0055,2.1,0.0,5.6,11.7,7.7,17.2,False
20060531,4,5.3,14.2,0.41,1.0115,2.9,0.0,11.8,11.1,6.5,15.1,False
20060601,3,4.0,13.9,0.43,1.0172,3.26,0.0,15.3,12.8,6.1,19.9,True
20060602,7,2.6,8.6,0.57,1.0166,2.08,0.01,6.3,14.8,9.5,20.3,False
20060603,2,4.6,12.5,0.37,1.0133,3.07,0.0,13.6,14.6,10.6,19.7,True
20060604,6,2.8,13.6,0.41,1.0165,1.93,0.0,5.3,12.7,6.6,16.4,False
20060605,5,3.9,10.7,0.4,1.022,2.46,0.0,8.8,13.2,9.9,17.2,False
20060606,3,2.8,9.7,0.45,1.024,3.43,0.0,16.5,14.5,8.7,21.0,True
20060607,7,1.6,6.0,0.62,1.022,1.9,0.0,5.1,15.2,10.6,20.2,True
20060608,7,1.8,6.4,0.73,1.0222,2.71,0.0,10.6,15.1,9.5,21.4,True
20060609,4,2.0,5.8,0.63,1.0227,3.04,0.0,13.1,17.8,12.3,25.6,True
20060610,0,1.8,5.8,0.65,1.0244,3.16,0.0,14.1,17.7,11.0,24.8,True
20060611,3,2.6,8.1,0.71,1.0248,2.77,0.0,11.0,17.4,11.9,25.6,True
20060612,1,2.6,9.6,0.6,1.023,3.46,0.0,16.6,20.2,11.9,28.5,True
20060613,5,3.4,12.4,0.61,1.0185,3.26,0.0,14.9,20.0,13.0,26.7,True
20060614,3,3.5,11.5,0.36,1.0145,2.92,0.0,12.1,17.9,13.7,23.4,True
20060615,3,3.5,9.7,0.4,1.0204,3.52,0.0,17.1,17.9,11.0,24.8,True
20060616,4,2.9,9.7,0.58,1.0158,3.39,0.0,15.9,18.1,11.0,24.3,True
20060617,4,2.4,8.3,0.66,1.014,2.91,0.0,12.0,18.8,14.1,24.6,True
20060618,7,3.6,12.8,0.74,1.0106,1.78,0.55,4.3,18.3,15.1,25.6,False
20060619,8,3.2,10.2,0.87,1.0096,0.87,0.87,0.4,16.9,14.2,20.4,False
20060620,7,3.6,11.6,0.82,1.0077,1.1,0.0,1.1,16.8,16.1,19.4,True
20060621,7,3.8,11.6,0.8,1.0051,0.79,1.26,0.2,14.6,13.4,17.2,False
20060622,8,2.7,9.6,0.85,1.0014,1.28,0.71,1.8,12.0,9.6,15.4,False
20060623,5,2.6,8.3,0.69,1.0038,2.21,0.53,6.9,14.5,10.8,20.7,False
20060624,5,3.1,11.9,0.65,1.0137,2.96,0.01,12.4,14.7,8.8,20.1,False
20060625,6,3.4,9.9,0.75,1.0156,2.06,0.0,6.0,15.0,11.3,19.5,True
20060626,6,2.5,9.1,0.6,1.0163,3.02,0.27,12.9,16.7,10.2,21.2,False
20060627,8,4.3,13.9,0.84,1.0121,0.64,1.55,0.0,12.8,11.8,20.3,False
20060628,5,2.5,9.8,0.71,1.0118,1.84,0.0,4.7,14.7,10.6,20.5,True
20060629,2,2.4,9.7,0.65,1.0203,3.5,0.0,17.0,17.7,10.7,23.1,True
20060630,4,2.7,10.2,0.65,1.0275,2.99,0.0,12.7,18.4,12.2,23.7,True
20060701,3,2.5,8.4,0.59,1.0289,3.23,0.0,14.7,20.2,13.9,25.8,True
20060702,4,2.7,10.0,0.64,1.0284,3.38,0.0,16.0,19.5,13.1,24.3,True
20060703,5,2.4,11.0,0.62,1.0244,3.19,0.0,14.4,20.0,13.1,25.9,True
20060704,5,2.1,8.0,0.61,1.0201,2.91,0.0,12.2,21.6,15.5,28.1,True
20060705,4,2.5,9.6,0.57,1.019,3.04,0.0,13.3,21.7,15.2,26.9,True
20060706,6,2.0,8.7,0.53,1.0156,2.75,0.0,11.0,22.2,14.8,28.6,True
20060707,7,3.1,11.2,0.7,1.0109,2.1,0.0,6.4,21.5,19.3,26.0,True
20060708,5,4.3,13.3,0.66,1.0085,2.36,0.0,8.2,20.3,18.1,24.6,True
20060709,7,4.0,12.4,0.68,1.0121,1.9,2.08,5.2,17.3,13.6,21.7,False
20060710,4,3.6,10.3,0.65,1.0097,2.1,0.02,6.5,19.6,15.0,26.4,False
20060711,7,2.2,9.0,0.82,1.0153,1.31,0.54,2.1,14.7,12.3,23.5,False
20060712,5,3.2,11.5,0.7,1.0177,2.42,0.42,8.8,16.0,9.0,20.6,False
20060713,4,3.9,11.2,0.58,1.0161,2.31,0.0,8.0,17.8,13.9,22.9,True
20060714,3,3.4,12.2,0.42,1.0247,3.19,0.0,15.0,16.4,10.2,21.3,True
20060715,1,2.2,7.7,0.51,1.0312,3.27,0.0,15.8,17.9,10.7,24.4,True
20060716,5,2.4,8.8,0.67,1.0292,2.77,0.0,11.6,18.3,12.1,25.0,True
20060717,7,2.7,9.8,0.63,1.0204,1.69,0.0,4.2,20.0,15.8,24.4,True
20060718,2,2.8,10.0,0.51,1.0176,2.92,0.0,13.0,19.6,16.3,24.6,True
20060719,3,3.0,12.7,0.44,1.0211,2.83,0.0,12.3,18.9,13.9,25.1,True
20060720,5,2.1,7.2,0.54,1.0188,2.61,0.0,10.6,21.5,15.4,28.2,True
20060721,6,2.0,7.5,0.64,1.0152,2.86,0.0,12.7,21.9,15.2,28.1,True
20060722,4,2.0,7.5,0.68,1.0143,2.58,0.0,10.5,22.9,18.3,29.7,True
20060723,7,2.1,6.9,0.7,1.0154,1.93,0.0,5.9,20.4,18.7,24.7,True
20060724,5,1.6,5.8,0.73,1.015,2.25,0.0,8.2,21.3,16.8,27.0,True
20060725,3,1.6,6.1,0.6,1.0163,2.94,0.0,13.8,23.8,17.2,30.5,True
20060726,3,2.1,8.8,0.55,1.018,2.94,0.24,13.9,23.6,17.8,30.1,False
20060727,6,3.1,15.3,0.58,1.017,2.93,0.0,13.9,22.9,15.9,29.4,True
20060728,7,2.2,11.4,0.71,1.0111,1.89,0.28,5.9,21.1,16.9,28.7,False
20060729,4,2.7,7.3,0.69,1.0071,2.57,0.05,11.0,21.0,15.3,26.2,False
20060730,7,2.2,7.5,0.81,1.01,1.21,0.05,2.1,19.2,16.3,24.3,False
20060731,8,1.8,7.9,0.86,1.0069,1.16,1.23,1.9,18.6,16.9,21.4,False
20060801,4,2.2,7.6,0.7,1.0034,2.39,0.01,9.9,19.7,16.9,24.3,False
20060802,6,3.0,10.2,0.7,1.0038,2.31,1.28,9.3,19.5,16.8,23.4,False
20060803,4,5.3,13.1,0.48,1.0069,2.48,0.0,10.8,21.2,17.4,25.8,True
20060804,1,2.8,7.2,0.43,1.013,3.0,0.0,15.5,21.5,16.0,26.7,True
20060805,3,1.7,5.9,0.47,1.017,2.94,0.0,15.1,22.3,14.6,29.9,True
20060806,1,2.4,8.0,0.48,1.0172,2.86,0.0,14.5,21.8,14.6,28.2,True
20060807,4,2.1,7.9,0.68,1.012,2.13,0.11,8.4,19.8,13.8,27.3,False
20060808,4,3.9,11.6,0.62,1.0124,2.43,0.0,11.0,18.8,15.3,23.3,True
20060809,7,2.6,9.9,0.74,1.0079,1.27,0.96,2.8,18.3,16.4,23.3,False
20060810,7,2.1,14.3,0.69,1.0072,1.48,0.37,4.1,17.8,15.2,21.7,False
20060811,7,2.9,8.4,0.73,1.0111,1.08,0.35,1.9,17.8,15.3,22.6,False
20060812,7,4.1,10.7,0.55,1.0137,1.95,0.0,7.5,20.1,16.4,24.1,True
20060813,7,4.5,12.0,0.58,1.0139,1.55,0.38,4.7,19.9,18.0,24.1,False
20060814,8,5.3,13.1,0.8,1.0069,0.75,0.35,0.6,17.0,14.9,19.3,False
20060815,7,1.3,7.5,0.87,1.0003,0.49,0.34,0.0,16.2,14.7,17.8,False
20060816,7,2.0,6.2,0.83,1.0011,0.56,0.01,0.1,15.8,13.8,19.1,False
20060817,3,1.6,5.5,0.72,1.0056,2.4,0.0,12.0,18.0,13.4,23.6,True
20060818,5,1.6,6.2,0.74,1.01,2.02,0.0,8.8,17.3,12.3,24.5,True
20060819,8,1.8,6.1,0.85,1.0122,0.59,3.11,0.2,16.3,13.2,21.1,False
20060820,5,1.6,5.8,0.79,1.012,1.92,0.0,8.2,17.8,15.4,22.4,True
20060821,6,1.3,6.0,0.78,1.01,1.36,0.01,4.1,17.2,12.9,22.9,False
20060822,7,3.1,9.2,0.71,1.0083,1.35,0.02,4.1,18.6,16.3,22.5,False
20060823,6,2.4,7.8,0.8,1.0085,1.07,0.08,2.4,17.1,14.8,21.3,False
20060824,7,4.1,10.3,0.83,1.0077,0.83,0.34,1.2,17.3,15.5,19.8,False
20060825,6,3.3,9.2,0.88,1.0077,1.16,1.26,3.1,16.4,15.6,18.9,False
20060826,5,1.5,7.3,0.79,1.0085,1.98,0.0,9.6,16.9,12.4,22.1,True
20060827,5,3.1,10.2,0.72,1.0053,1.79,0.93,8.1,17.9,14.6,22.1,False
20060828,7,4.3,13.3,0.77,0.995,0.98,0.16,2.2,16.2,14.7,20.2,False
20060829,7,3.7,12.0,0.79,0.9932,0.7,0.08,0.8,14.6,12.6,18.1,False
20060830,3,1.6,7.0,0.71,1.0049,2.19,0.0,12.4,15.1,9.4,21.3,True
20060831,4,1.6,6.0,0.78,1.0091,1.76,0.0,8.4,14.8,9.6,22.2,True
20060901,4,1.8,6.8,0.72,1.0058,2.02,0.0,12.5,15.5,9.8,21.8,True
20060902,7,2.2,7.1,0.81,1.0038,1.07,1.69,3.1,15.8,12.4,20.6,False
