DATE,BASEL_cloud_cover,BASEL_humidity,BASEL_pressure,BASEL_global_radiation,BASEL_precipitation,BASEL_sunshine,BASEL_temp_mean,BASEL_temp_min,BASEL_temp_max,BASEL_picnic_weather
20051217,8,0.79,1.014,0.25,0.01,0.1,1.3,-0.3,4.0,False
20051218,7,0.75,1.0251,0.32,0.0,0.3,0.2,-0.8,1.4,False
20051219,7,0.78,1.0289,0.25,0.09,0.0,-0.2,-2.1,1.5,False
20051220,8,0.87,1.0335,0.21,0.0,0.0,0.0,-1.0,0.8,False
20051221,8,0.79,1.035,0.11,0.0,0.0,-0.4,-1.6,0.7,False
20051222,7,0.76,1.0345,0.31,0.0,0.0,0.5,-0.7,1.8,False
20051223,5,0.84,1.0305,0.24,0.0,0.1,1.9,-0.6,4.9,False
20051224,8,0.92,1.027,0.2,0.0,0.0,0.8,-1.8,2.7,False
20051225,8,0.86,1.0216,0.17,0.0,0.0,2.5,0.6,4.0,False
20051226,8,0.85,1.014,0.36,0.0,0.9,1.0,-2.4,2.9,False
20051227,7,0.82,1.0067,0.21,0.12,0.0,-2.0,-6.2,0.0,False
20051228,8,0.83,1.0112,0.31,0.03,0.0,-5.4,-8.0,-3.5,False
20051229,7,0.81,1.0187,0.39,0.0,0.7,-4.0,-7.0,-1.9,False
20051230,4,0.86,1.0176,0.56,0.79,3.9,-6.2,-9.7,-2.4,False
20051231,8,0.9,1.0075,0.24,0.58,0.6,3.8,-2.4,9.1,False
20060101,5,0.77,1.0076,0.46,0.02,3.1,4.6,2.7,7.8,False
20060102,8,0.93,1.0187,0.07,0.0,0.0,2.9,1.8,3.9,False
20060103,8,0.9,1.0285,0.25,0.0,0.0,2.2,1.3,3.4,False
20060104,7,0.88,1.0258,0.26,0.0,0.0,0.2,-1.6,1.4,False
20060105,4,0.71,1.0179,0.63,0.0,5.1,0.7,-1.3,2.7,False
20060106,2,0.79,1.0209,0.49,0.0,3.3,-1.8,-3.2,0.2,False
20060107,2,0.81,1.0263,0.45,0.0,0.6,-2.6,-4.5,-0.4,False
20060108,2,0.8,1.0283,0.57,0.0,2.9,-2.8,-4.3,-0.4,False
20060109,1,0.84,1.0305,0.67,0.0,6.2,-3.6,-6.7,0.0,False
20060110,1,0.86,1.0332,0.69,0.0,6.8,-4.0,-7.8,-0.2,False
20060111,1,0.81,1.0332,0.72,0.0,7.2,-3.6,-6.0,0.0,False
20060112,7,0.8,1.0333,0.5,0.0,0.0,-2.1,-4.6,1.2,False
20060113,1,0.83,1.0324,0.76,0.0,7.0,-4.0,-6.7,0.0,False
20060114,0,0.84,1.0321,0.73,0.0,6.9,-5.2,-6.9,-1.8,False
20060115,0,0.81,1.0269,0.75,0.0,7.0,-5.0,-7.8,-0.9,False
20060116,3,0.8,1.0236,0.65,0.1,4.6,-3.9,-7.7,-0.7,False
20060117,8,0.87,1.0136,0.13,0.2,0.0,2.4,-1.1,6.7,False
20060118,8,0.87,1.015,0.08,0.15,0.0,5.2,3.5,6.7,False
20060119,8,0.9,1.0256,0.59,0.0,3.3,2.8,-0.3,5.6,False
20060120,4,0.79,1.0254,0.77,0.03,5.9,3.6,-0.9,7.5,False
20060121,4,0.78,1.0267,0.55,0.05,2.6,4.4,1.4,7.3,False
20060122,7,0.89,1.0328,0.3,0.0,0.0,1.8,0.1,3.7,False
20060123,4,0.72,1.0356,0.89,0.0,6.0,-2.1,-4.1,0.0,False
20060124,1,0.71,1.0338,0.84,0.0,6.9,-4.8,-6.4,-2.2,False
20060125,5,0.78,1.0229,0.61,0.1,1.4,-2.4,-6.8,2.0,False
20060126,8,0.9,1.0156,0.26,0.13,0.0,-1.6,-3.0,0.1,False
20060127,8,0.93,1.0202,0.24,0.0,0.0,-5.8,-7.5,-2.9,False
20060128,8,0.89,1.0219,0.49,0.0,0.0,-6.5,-8.6,-4.6,False
20060129,7,0.87,1.0256,0.56,0.0,0.7,-4.8,-7.8,-1.6,False
20060130,1,0.85,1.0266,0.82,0.0,6.0,-4.4,-8.3,0.3,False
20060131,1,0.85,1.0259,0.86,0.0,5.9,-3.8,-8.1,1.8,False
20060201,1,0.86,1.025,0.86,0.0,5.9,-3.5,-8.6,1.7,False
20060202,8,0.93,1.0223,0.58,0.0,2.2,-3.7,-5.6,-0.2,False
20060203,8,0.95,1.0211,0.28,0.0,0.0,-5.6,-7.2,-4.4,False
20060204,8,0.88,1.0261,0.16,0.0,0.0,-6.0,-7.5,-4.4,False
20060205,7,0.77,1.03,0.8,0.0,3.6,-2.4,-4.7,0.4,False
20060206,7,0.75,1.0293,0.66,0.0,0.8,0.5,-1.7,3.5,False
20060207,8,0.78,1.0262,0.2,0.0,0.0,2.9,-0.3,4.2,False
20060208,8,0.76,1.0144,0.17,0.09,0.0,3.0,1.5,4.7,False
20060209,7,0.8,1.0142,0.44,0.1,0.6,1.9,-0.3,4.5,False
20060210,7,0.72,1.0212,0.66,0.0,1.5,0.8,-0.4,2.9,False
20060211,7,0.8,1.027,0.88,0.0,2.8,0.1,-3.0,2.7,False
20060212,3,0.79,1.0285,0.95,0.0,3.2,-2.3,-5.5,1.1,False
20060213,4,0.73,1.0254,1.02,0.0,4.2,-0.8,-4.8,2.5,False
20060214,6,0.72,1.0225,0.77,0.16,1.9,3.6,0.7,7.6,False
20060215,8,0.87,1.0111,0.18,1.0,0.0,4.8,2.2,8.4,False
20060216,8,0.79,0.9967,0.54,0.72,1.1,8.3,5.2,11.2,False
20060217,6,0.72,1.001,0.52,0.41,1.1,5.5,4.0,7.7,False
20060218,7,0.68,1.0028,1.0,0.18,4.5,6.8,3.9,10.4,False
20060219,6,0.76,1.0013,0.44,0.02,0.2,5.3,2.2,8.0,False
20060220,7,0.81,1.0049,0.77,0.38,2.6,5.5,2.0,9.5,False
20060221,4,0.77,1.0111,1.0,0.0,4.0,4.8,0.7,10.7,False
20060222,8,0.87,1.0189,0.24,0.0,0.0,3.1,1.4,4.3,False
20060223,8,0.9,1.0188,0.13,0.01,0.0,0.7,0.0,2.0,False
20060224,8,0.86,1.0125,0.24,0.02,0.0,0.6,-0.5,2.4,False
20060225,8,0.86,1.0114,0.34,0.34,0.0,0.0,-1.2,1.1,False
20060226,8,0.91,1.0157,0.21,0.12,0.0,-1.6,-2.7,-0.8,False
20060227,3,0.72,1.0177,1.52,0.0,8.4,-2.1,-7.7,2.1,False
20060228,8,0.75,1.0099,0.57,0.03,0.0,-0.9,-4.6,2.9,False
20060301,4,0.69,1.01,1.2,0.06,4.1,-0.8,-3.9,1.5,False
20060302,6,0.77,1.0091,0.73,0.67,1.8,-2.1,-5.8,3.1,False
20060303,7,0.74,0.9991,0.9,0.63,1.1,5.1,-1.1,10.1,False
20060304,8,0.94,0.9992,0.23,5.36,0.0,0.2,-1.6,4.8,False
20060305,6,0.84,1.0093,1.24,0.1,3.8,-1.0,-2.4,1.7,False
20060306,6,0.81,1.0188,0.91,0.0,1.8,0.0,-2.4,2.5,False
20060307,6,0.7,1.0227,1.5,0.0,4.0,0.4,-1.9,3.2,False
20060308,8,0.86,1.0114,0.36,0.67,0.0,1.5,-2.1,8.3,False
20060309,8,0.74,1.0062,0.92,0.38,0.3,8.1,5.8,10.7,False
20060310,6,0.83,1.0085,0.83,1.03,2.2,3.8,0.9,7.9,False
20060311,7,0.83,1.0107,0.48,0.07,0.3,2.4,-0.6,4.3,False
20060312,3,0.71,1.0272,0.99,0.02,3.7,-3.1,-4.5,-0.6,False
20060313,2,0.58,1.0286,1.94,0.0,9.1,-2.0,-5.4,2.1,False
20060314,1,0.6,1.0245,1.92,0.0,10.6,-0.2,-4.9,5.3,False
20060315,3,0.67,1.0195,1.72,0.0,8.8,1.1,-4.0,5.5,False
20060316,8,0.67,1.0205,0.6,0.0,0.0,1.4,-0.1,3.6,False
20060317,3,0.59,1.0203,1.84,0.0,8.9,2.4,-0.8,6.8,False
20060318,3,0.61,1.0161,1.5,0.0,5.8,2.9,-0.3,7.1,False
20060319,1,0.61,1.0121,1.97,0.0,10.2,4.4,-0.8,11.0,False
20060320,3,0.68,1.0099,1.66,0.26,7.2,7.0,-0.8,15.4,False
20060321,7,0.87,1.0065,0.62,0.32,0.2,8.3,6.0,10.5,False
20060322,8,0.94,1.0078,0.4,0.32,0.0,4.8,3.1,7.8,False
20060323,8,0.86,1.0098,0.83,0.04,0.2,4.6,2.0,8.6,False
20060324,6,0.81,1.0055,0.93,0.61,3.4,7.2,3.7,13.8,False
20060325,7,0.67,1.013,1.03,0.08,0.8,12.5,9.1,15.8,False
20060326,7,0.67,1.0152,1.65,0.0,5.5,15.3,10.7,22.2,True
20060327,7,0.66,1.0108,1.27,0.35,3.3,15.0,10.3,22.7,False
20060328,8,0.82,1.0109,0.38,0.93,0.1,8.8,4.3,11.8,False
20060329,6,0.71,1.0152,1.16,0.1,2.4,8.5,4.1,13.1,False
20060330,8,0.77,1.0136,0.4,1.12,0.0,10.8,5.7,14.4,False
20060331,4,0.62,1.0157,1.48,0.0,4.6,13.3,8.3,17.9,False
20060401,6,0.7,1.0158,1.35,0.1,4.8,11.4,7.2,18.9,False
20060402,5,0.75,1.0167,1.32,0.45,3.1,11.3,8.2,16.5,False
20060403,3,0.68,1.021,1.76,0.0,6.7,9.4,5.7,12.9,False
20060404,4,0.61,1.0154,2.19,0.62,10.1,8.9,3.4,14.9,False
20060405,8,0.92,1.0103,0.23,2.49,0.0,2.1,0.3,6.5,False
20060406,4,0.7,1.0162,1.75,0.0,5.0,3.7,-0.5,8.6,False
20060407,0,0.59,1.0166,2.52,0.0,12.3,5.6,-0.9,11.9,False
20060408,3,0.55,1.0134,2.44,0.09,11.6,9.5,1.1,17.8,False
20060409,8,0.86,1.0138,0.39,4.22,0.0,6.4,3.0,9.6,False
20060410,7,0.93,1.0129,0.33,1.57,0.0,2.8,0.4,4.6,False
20060411,6,0.71,1.02,1.89,0.02,4.3,5.0,2.3,9.0,False
20060412,8,0.8,1.0173,0.47,0.18,0.1,5.2,3.1,8.2,False
20060413,8,0.82,1.0186,0.44,0.52,0.0,7.2,3.6,9.9,False
20060414,6,0.69,1.017,1.74,0.0,5.7,11.3,7.6,15.9,False
20060415,8,0.82,1.0134,0.7,0.1,0.4,10.3,4.3,15.4,False
20060416,6,0.74,1.0154,0.97,0.01,1.0,11.7,9.2,15.7,False
20060417,7,0.81,1.0147,1.4,0.39,1.6,10.7,6.6,15.3,False
20060418,6,0.67,1.0152,2.18,0.0,7.1,11.8,7.6,16.7,False
20060419,6,0.64,1.0154,2.39,0.0,10.4,10.9,4.2,17.5,False
20060420,3,0.62,1.0153,2.58,0.0,10.2,12.9,6.0,19.7,True
20060421,1,0.55,1.0148,2.63,0.0,12.0,15.2,7.5,23.0,True
20060422,4,0.58,1.0159,2.17,0.1,6.9,15.0,8.9,22.2,False
20060423,4,0.6,1.0154,2.7,0.0,11.6,15.1,9.0,21.1,True
20060424,4,0.56,1.0162,2.54,0.07,10.3,15.5,7.1,24.3,False
20060425,7,0.84,1.0183,1.35,2.0,1.0,14.2,11.2,19.2,False
20060426,8,0.86,1.019,1.08,1.18,1.1,13.0,10.9,17.3,False
20060427,8,0.88,1.0179,1.25,0.77,2.5,12.8,10.4,16.8,False
20060428,8,0.81,1.0163,0.64,0.17,0.0,11.0,8.8,14.2,False
20060429,7,0.62,1.0158,0.95,0.0,0.9,7.1,1.7,9.9,False
20060430,5,0.57,1.0141,2.33,0.0,7.2,7.0,-0.6,13.2,False
20060501,7,0.54,1.0118,1.9,0.0,3.8,11.3,4.9,16.2,False
20060502,6,0.55,1.0145,2.75,0.0,11.6,15.2,8.0,22.6,True
20060503,6,0.53,1.0163,2.7,0.0,10.9,17.2,9.0,25.8,True
20060504,5,0.56,1.0154,2.84,0.16,11.6,18.5,9.2,25.6,False
20060505,7,0.75,1.0191,1.41,0.8,1.5,16.7,13.3,22.5,False
20060506,7,0.78,1.0184,1.8,0.0,1.1,15.2,11.8,20.0,True
20060507,7,0.81,1.017,1.63,0.25,3.1,14.1,10.1,19.9,False
20060508,8,0.9,1.0143,0.8,2.68,0.1,12.2,8.2,14.7,False
20060509,8,0.87,1.0176,0.75,0.48,0.0,8.6,6.9,10.9,False
20060510,7,0.78,1.0173,1.43,0.0,3.4,10.5,6.7,13.3,False
20060511,3,0.72,1.0164,2.83,0.0,9.8,14.0,6.7,21.5,True
20060512,6,0.68,1.0178,1.91,0.49,5.3,15.4,8.5,22.3,False
20060513,7,0.81,1.0196,2.11,1.88,5.1,14.8,11.6,21.2,False
20060514,4,0.7,1.0217,2.46,0.0,7.6,15.0,10.5,20.8,True
20060515,7,0.69,1.0176,2.32,0.0,4.1,17.2,8.9,24.1,True
20060516,7,0.88,1.0186,0.89,0.39,0.5,16.5,14.8,19.9,False
20060517,7,0.72,1.0192,2.14,0.0,3.6,19.1,14.8,23.7,True
20060518,8,0.89,1.0164,0.39,1.62,0.4,15.8,10.5,18.5,False
20060519,6,0.63,1.0166,2.42,0.0,5.2,14.7,9.9,19.8,True
20060520,6,0.64,1.0082,1.33,0.06,2.8,14.3,10.2,18.6,False
20060521,7,0.63,1.0094,1.83,0.08,4.0,15.3,10.8,20.8,False
20060522,5,0.7,1.0077,1.44,0.41,2.6,15.1,11.5,21.7,False
20060523,6,0.59,1.0198,2.89,0.0,9.6,13.4,8.7,17.6,False
20060524,5,0.59,1.024,2.83,0.0,9.3,12.7,6.5,18.8,True
20060525,7,0.61,1.0238,1.27,0.0,0.8,13.4,8.6,15.9,False
20060526,7,0.66,1.0243,1.93,0.0,2.4,17.7,13.5,23.3,True
20060527,6,0.76,1.0244,1.68,0.0,1.7,18.6,15.7,22.8,True
20060528,7,0.81,1.0203,0.71,0.81,0.1,16.6,14.1,19.3,False
20060529,8,0.91,1.0136,0.46,2.89,0.3,11.1,8.0,14.2,False
20060530,6,0.79,1.0151,1.7,1.07,2.8,8.2,6.3,11.9,False
20060531,7,0.77,1.0199,1.77,0.02,2.6,7.9,4.3,12.2,False
20060601,8,0.84,1.0245,0.84,0.89,0.0,7.9,4.7,10.3,False
20060602,7,0.88,1.0274,1.5,0.64,2.4,7.6,4.2,11.9,False
20060603,3,0.67,1.0268,2.7,0.0,8.6,11.8,3.7,17.7,False
20060604,6,0.67,1.0228,1.86,0.0,2.6,14.2,9.4,20.4,True
20060605,8,0.69,1.0225,1.91,0.01,2.3,13.5,9.2,18.5,False
20060606,4,0.64,1.0246,3.02,0.0,8.6,13.9,9.7,18.7,True
20060607,3,0.57,1.0256,2.87,0.0,10.3,14.0,6.4,20.5,True
20060608,1,0.54,1.0248,3.15,0.0,12.4,15.7,6.6,22.8,True
20060609,2,0.47,1.0228,3.43,0.0,14.1,17.7,8.5,24.0,True
20060610,6,0.49,1.021,3.28,0.0,13.3,19.2,10.0,26.5,True
20060611,1,0.47,1.0218,3.55,0.0,14.9,20.6,11.1,27.4,True
20060612,1,0.52,1.0226,3.39,0.0,14.7,21.4,13.6,28.3,True
20060613,1,0.55,1.0203,3.3,0.0,14.0,22.8,14.3,29.6,True
20060614,2,0.54,1.016,3.29,0.0,13.6,23.8,16.7,30.7,True
20060615,4,0.5,1.0154,2.99,0.0,11.7,23.5,16.8,30.1,True
20060616,8,0.61,1.0162,1.97,0.06,1.2,21.1,15.4,27.1,False
20060617,5,0.71,1.0174,2.5,0.0,7.3,20.7,15.6,26.8,True
20060618,3,0.71,1.0159,2.84,2.75,10.3,22.1,16.8,31.0,False
20060619,7,0.86,1.0158,1.34,0.44,1.4,19.7,16.5,25.4,False
20060620,4,0.76,1.0158,2.59,0.0,6.3,22.4,17.3,27.5,True
20060621,5,0.74,1.015,2.62,0.01,8.3,21.8,18.1,25.7,False
20060622,7,0.72,1.0157,1.38,0.0,0.5,19.2,16.8,22.1,True
20060623,4,0.63,1.0169,2.94,0.0,8.6,18.7,13.9,24.0,True
20060624,4,0.66,1.0138,2.94,0.06,10.8,21.4,12.6,30.4,False
20060625,5,0.76,1.0116,2.24,1.45,7.4,21.8,17.0,31.5,False
20060626,3,0.75,1.0164,2.62,0.0,8.2,20.5,15.7,25.7,True
20060627,3,0.78,1.0175,2.39,1.02,6.8,21.1,16.6,26.5,False
20060628,5,0.79,1.0169,2.31,0.22,6.0,21.1,17.4,26.5,False
20060629,5,0.83,1.0186,2.08,0.08,4.7,19.8,16.8,25.1,False
20060630,1,0.69,1.0212,3.21,0.0,13.2,21.6,15.2,28.5,True
20060701,1,0.59,1.0201,3.37,0.0,14.2,22.2,15.1,28.8,True
20060702,1,0.5,1.0166,3.35,0.0,14.5,23.0,16.3,29.0,True
20060703,1,0.59,1.014,3.26,0.0,14.1,23.3,16.1,29.3,True
20060704,3,0.6,1.0141,3.12,0.0,12.7,25.0,17.8,32.1,True
20060705,5,0.71,1.0163,2.33,1.49,6.9,22.4,16.7,31.4,False
20060706,5,0.77,1.0183,2.15,0.01,4.3,19.6,15.5,23.8,False
20060707,7,0.76,1.0186,1.53,0.0,1.2,19.7,16.8,22.5,True
20060708,4,0.73,1.0189,1.98,0.0,4.8,20.9,17.2,25.9,True
20060709,5,0.68,1.0189,2.49,0.0,6.6,22.1,15.9,28.3,True
20060710,2,0.62,1.0227,3.26,0.0,12.9,23.5,17.7,28.8,True
20060711,2,0.63,1.0207,3.22,0.0,14.4,24.9,16.7,32.0,True
20060712,4,0.69,1.0198,3.05,0.0,11.8,24.6,18.7,31.4,True
20060713,5,0.71,1.0184,2.66,0.0,9.6,24.4,19.4,31.0,True
20060714,3,0.78,1.0207,2.4,0.02,7.9,22.5,18.8,29.4,False
20060715,4,0.63,1.0224,3.1,0.0,11.8,22.6,17.0,29.0,True
20060716,0,0.52,1.0221,3.32,0.0,14.4,22.6,14.7,29.9,True
20060717,0,0.54,1.021,3.28,0.0,14.3,22.6,14.1,30.0,True
20060718,1,0.51,1.0192,3.19,0.0,13.9,23.8,13.6,32.3,True
20060719,1,0.48,1.0182,3.04,0.0,12.5,25.8,17.5,34.1,True
20060720,6,0.49,1.0185,2.68,0.0,10.4,26.7,19.3,32.8,True
20060721,2,0.54,1.0181,2.94,0.0,11.4,26.9,20.1,34.2,True
20060722,5,0.61,1.0161,2.48,0.0,8.2,25.4,19.8,31.1,True
20060723,1,0.6,1.0176,2.96,0.0,12.0,25.3,18.8,31.1,True
20060724,1,0.61,1.0165,3.06,0.0,13.6,25.7,18.2,33.4,True
20060725,1,0.5,1.0145,3.05,0.0,13.0,27.4,19.1,35.2,True
20060726,7,0.56,1.0154,1.89,0.06,4.5,25.6,20.4,31.2,False
20060727,3,0.53,1.014,2.99,0.01,12.3,26.2,18.8,33.7,False
20060728,5,0.75,1.0118,1.63,0.88,3.5,21.7,19.1,27.8,False
20060729,5,0.76,1.0111,2.17,0.0,4.8,21.7,17.8,28.1,True
20060730,4,0.63,1.0131,2.74,0.0,10.0,23.9,17.1,30.3,True
20060731,7,0.8,1.0144,1.53,0.24,2.2,21.4,18.5,27.3,False
20060801,7,0.73,1.0126,1.43,0.03,2.3,19.3,17.0,23.5,False
20060802,5,0.62,1.0115,1.77,0.2,4.0,18.7,15.8,23.5,False
20060803,8,0.85,1.0077,1.12,1.71,1.7,15.2,13.3,18.7,False
20060804,6,0.8,1.0119,1.72,0.83,2.2,16.4,13.5,22.1,False
20060805,7,0.9,1.0162,1.0,0.87,0.8,15.9,14.1,18.2,False
20060806,8,0.91,1.0186,0.71,1.5,0.2,15.8,14.4,18.1,False
20060807,4,0.71,1.0169,2.35,0.0,8.4,18.7,14.7,24.2,True
20060808,7,0.76,1.015,2.35,0.0,8.8,17.9,13.0,24.9,True
20060809,4,0.67,1.0146,2.49,0.0,7.4,17.8,14.5,22.6,True
20060810,7,0.78,1.0147,1.54,0.28,2.4,15.5,12.1,20.1,False
20060811,7,0.84,1.0133,0.78,0.7,0.2,13.6,11.7,17.9,False
20060812,6,0.8,1.0096,1.71,0.63,2.5,13.5,11.1,18.3,False
20060813,8,0.85,1.0082,0.59,0.92,0.5,13.1,11.5,15.2,False
20060814,7,0.8,1.0115,0.72,0.17,1.2,14.0,12.2,17.6,False
20060815,6,0.66,1.0116,2.4,0.61,8.1,17.8,14.1,22.7,False
20060816,7,0.8,1.0068,1.9,0.61,4.4,17.9,14.5,23.1,False
20060817,7,0.82,1.0055,1.27,0.73,2.7,19.0,15.7,24.8,False
20060818,1,0.65,1.0105,2.82,0.0,12.5,19.4,14.2,24.2,True
20060819,3,0.7,1.0158,2.19,0.16,7.7,19.4,15.2,25.9,False
20060820,5,0.74,1.0217,1.83,0.03,4.3,17.9,14.3,22.9,False
20060821,5,0.68,1.0214,2.08,0.0,5.5,18.0,14.6,22.6,True
20060822,5,0.71,1.019,1.78,0.07,5.3,17.6,13.9,21.6,False
20060823,4,0.71,1.0154,2.6,0.0,10.7,17.8,11.8,23.8,True
20060824,7,0.74,1.0121,1.32,0.16,2.1,16.4,12.8,21.7,False
20060825,4,0.66,1.0117,1.98,0.0,6.6,15.9,11.4,20.6,True
20060826,6,0.82,1.012,1.51,1.59,4.0,14.9,10.1,21.4,False
20060827,6,0.86,1.0158,1.27,0.31,2.4,15.7,14.0,20.0,False
20060828,8,0.86,1.0127,0.46,0.86,0.0,14.4,13.0,17.5,False
20060829,8,0.87,1.0131,0.59,0.83,0.0,11.8,10.3,15.2,False
20060830,6,0.78,1.0213,1.59,0.03,3.3,12.9,9.9,17.3,False
20060831,1,0.69,1.0256,2.55,0.0,12.4,14.3,8.8,20.6,True
20060901,1,0.69,1.0196,2.46,0.0,12.1,16.8,9.3,24.5,True
20060902,7,0.75,1.0166,1.51,0.11,2.0,18.6,14.0,25.0,False
20060903,6,0.77,1.0202,1.39,0.0,2.0,21.3,16.7,26.2,True
20060904,6,0.72,1.0252,1.68,0.0,4.4,22.9,20.6,26.9,True
20060905,4,0.75,1.0236,2.32,0.0,11.2,21.7,16.8,27.2,True
20060906,6,0.82,1.0178,1.37,0.0,3.7,20.0,15.1,25.5,True
20060907,3,0.78,1.015,2.0,0.0,8.0,21.6,15.8,28.4,True
20060908,4,0.65,1.0241,1.92,0.0,7.2,16.8,11.1,22.1,True
20060909,6,0.66,1.0233,2.28,0.0,11.7,16.6,8.3,23.5,True
20060910,7,0.7,1.0219,1.56,2.42,3.1,19.8,14.4,25.7,False
20060911,5,0.79,1.0204,1.65,0.0,5.0,20.4,15.8,26.5,True
20060912,6,0.79,1.0185,1.23,0.4,4.0,18.8,16.3,25.4,False
20060913,3,0.72,1.0145,2.08,0.0,10.9,19.9,14.2,27.2,True
20060914,7,0.79,1.0073,0.88,0.12,0.0,18.3,15.0,21.9,False
20060915,7,0.92,1.003,0.5,0.17,0.5,16.6,15.0,18.4,False
20060916,7,0.85,1.0092,1.09,0.0,2.2,16.9,13.5,20.9,True
20060917,8,0.92,1.0103,0.17,5.78,0.0,16.4,15.5,17.3,False
20060918,7,0.89,1.0145,0.67,0.9,0.5,15.8,14.3,18.2,False
20060919,6,0.8,1.0175,1.66,0.0,6.5,17.2,14.5,21.0,True
20060920,5,0.8,1.0177,1.93,0.0,10.4,16.9,12.4,23.1,True
20060921,0,0.76,1.0145,2.01,0.0,11.3,18.4,12.9,25.7,True
20060922,3,0.79,1.0128,1.81,0.0,9.2,18.8,12.3,26.6,True
20060923,5,0.82,1.0114,1.54,0.04,5.8,19.2,14.9,25.0,False
20060924,6,0.84,1.0096,1.11,0.97,3.0,18.4,15.6,23.2,False
20060925,8,0.94,1.0114,0.19,2.66,0.0,14.5,13.2,16.5,False
20060926,8,0.9,1.0174,0.76,0.13,0.4,14.5,13.3,17.2,False
20060927,6,0.87,1.0165,1.24,0.0,2.4,14.9,12.3,19.1,True
20060928,7,0.85,1.0131,1.08,0.0,1.3,14.9,12.3,18.4,True
20060929,5,0.81,1.0125,1.59,0.29,7.5,16.5,12.0,21.9,False
20060930,7,0.86,1.0135,1.05,3.78,2.3,17.3,14.8,21.8,False
20061001,8,0.94,1.0151,0.31,1.49,0.0,16.2,15.4,17.2,False
20061002,5,0.87,1.0126,1.02,0.07,1.1,17.2,13.6,21.0,False
20061003,8,0.88,1.0047,0.14,1.45,0.1,14.7,11.3,18.5,False
20061004,6,0.8,1.0149,0.83,0.01,1.3,11.9,9.0,14.3,False
20061005,3,0.75,1.0219,1.37,0.0,7.3,12.2,8.9,16.6,False
20061006,6,0.79,1.0185,1.05,0.58,2.7,13.3,8.9,18.4,False
20061007,7,0.81,1.0191,1.03,0.01,2.4,12.8,8.5,16.7,False
20061008,7,0.8,1.0225,1.58,0.0,8.0,11.4,6.5,17.8,False
20061009,4,0.8,1.0215,1.44,0.0,9.3,13.4,8.7,20.0,True
20061010,5,0.84,1.0201,1.23,0.0,9.3,14.0,9.9,20.2,True
20061011,6,0.85,1.0153,1.17,0.0,6.5,14.3,8.8,19.0,True
20061012,2,0.81,1.0213,1.4,0.0,9.1,15.4,11.0,20.9,True
20061013,6,0.89,1.0263,0.96,0.0,1.9,15.0,13.2,17.5,False
20061014,8,0.93,1.0246,0.26,0.0,0.0,13.2,11.8,14.6,False
20061015,4,0.87,1.0242,0.88,0.0,2.8,12.5,9.6,16.4,False
20061016,5,0.87,1.0224,0.78,0.0,3.4,9.8,6.7,13.9,False
20061017,3,0.83,1.0176,1.37,0.0,9.2,11.2,4.5,19.2,True
20061018,7,0.85,1.0106,0.88,0.06,1.7,11.9,8.0,16.1,False
20061019,7,0.9,1.0039,0.55,0.16,0.2,13.3,11.3,17.0,False
20061020,6,0.8,1.0028,0.99,0.29,4.4,14.9,10.9,21.2,False
20061021,7,0.9,1.0073,0.64,0.2,1.9,14.4,13.1,17.1,False
20061022,7,0.79,1.0073,1.18,0.24,8.7,15.5,12.2,20.3,False
20061023,8,0.91,1.0028,0.22,1.31,0.0,14.4,13.5,18.5,False
20061024,6,0.66,1.0075,1.08,0.04,5.7,15.0,9.2,18.9,False
20061025,5,0.72,1.0121,0.73,0.0,1.9,12.8,8.1,16.6,False
20061026,1,0.73,1.0125,1.2,0.0,9.4,15.5,10.6,21.8,True
20061027,4,0.86,1.0244,0.5,0.0,1.0,14.6,11.6,19.0,True
20061028,6,0.82,1.0277,0.72,0.0,2.0,14.8,11.7,19.3,True
20061029,8,0.85,1.0231,0.23,0.41,0.0,14.8,11.9,16.6,False
20061030,3,0.85,1.0211,1.08,0.0,7.8,11.3,7.2,16.3,False
20061031,7,0.79,1.0135,0.64,0.0,1.4,11.9,5.9,16.5,False
20061101,5,0.71,1.0208,0.5,0.09,1.1,8.4,2.6,12.6,False
20061102,1,0.69,1.0306,1.08,0.0,8.6,2.7,0.0,7.5,False
20061103,2,0.75,1.0319,0.89,0.0,4.9,2.4,-1.0,7.0,False
20061104,3,0.77,1.0346,1.0,0.0,7.0,3.4,-1.0,9.1,False
20061105,4,0.82,1.0332,0.91,0.0,6.4,3.4,-0.9,9.6,False
20061106,7,0.82,1.0307,0.97,0.0,8.7,3.9,-0.9,10.1,False
20061107,3,0.78,1.0255,0.96,0.0,7.5,6.1,-0.6,12.5,False
20061108,6,0.82,1.0274,0.47,0.03,1.5,7.3,3.0,12.0,False
20061109,6,0.83,1.0298,0.32,0.0,0.4,10.8,7.8,13.7,False
20061110,4,0.73,1.0338,0.92,0.0,7.8,6.3,2.1,10.6,False
20061111,7,0.86,1.0253,0.22,0.09,0.0,6.0,0.8,11.3,False
20061112,7,0.81,1.0216,0.45,0.15,0.8,8.7,6.5,11.4,False
20061113,7,0.74,1.0198,0.23,0.0,0.1,9.3,5.7,12.4,False
20061114,7,0.86,1.0182,0.32,0.0,0.3,12.0,9.8,14.7,False
20061115,3,0.85,1.0162,0.84,0.0,8.1,11.4,7.9,15.7,False
20061116,5,0.83,1.011,0.76,0.01,5.3,10.1,6.4,14.4,False
20061117,8,0.84,1.0125,0.41,0.75,0.4,11.7,10.2,13.9,False
