DATE,PERPIGNAN_wind_speed,PERPIGNAN_humidity,PERPIGNAN_pressure,PERPIGNAN_global_radiation,PERPIGNAN_precipitation,PERPIGNAN_temp_mean,PERPIGNAN_temp_min,PERPIGNAN_temp_max,PERPIGNAN_picnic_weather
20051128,1.6,0.73,1.0069,1.03,0.0,5.6,-0.4,11.7,False
20051129,5.0,0.66,1.008,0.94,0.0,5.5,-0.1,11.1,False
20051130,4.6,0.6,1.0132,1.05,0.0,8.1,5.0,11.2,False
20051201,2.1,0.82,1.0088,0.82,0.0,7.2,0.4,13.9,False
20051202,6.7,0.62,0.9979,0.29,0.0,9.5,1.9,17.1,False
20051203,4.3,0.67,1.01,0.86,0.0,9.2,2.9,15.4,False
20051204,2.2,0.7,1.0093,0.94,0.0,8.1,1.8,14.4,False
20051205,5.6,0.68,1.0068,0.5,0.0,9.4,5.7,13.0,False
20051206,6.5,0.63,1.0115,0.76,0.04,9.1,6.5,11.7,False
20051207,3.9,0.57,1.021,1.02,0.0,9.6,6.0,13.2,False
20051208,5.1,0.67,1.0213,0.41,0.1,7.9,3.4,12.4,False
20051209,8.9,0.58,1.0256,0.81,0.0,9.5,7.6,11.4,False
20051210,3.9,0.6,1.03,0.97,0.0,7.4,4.6,10.2,False
20051211,3.2,0.72,1.0278,0.98,0.0,2.0,-4.0,7.9,False
20051212,2.9,0.61,1.024,0.39,0.0,3.4,-1.6,8.5,False
20051213,6.0,0.55,1.0242,0.61,0.0,4.7,1.9,7.5,False
20051214,12.6,0.54,1.0184,0.95,0.0,6.0,4.7,7.4,False
20051215,11.6,0.5,1.0203,0.95,0.0,6.8,4.8,8.8,False
20051216,10.4,0.5,1.0176,0.76,0.0,10.2,6.2,14.3,False
20051217,10.2,0.56,1.0152,0.38,0.0,11.2,8.6,13.7,False
20051218,6.8,0.4,1.024,0.98,0.0,6.2,3.4,9.1,False
20051219,2.4,0.5,1.0266,0.93,0.0,3.7,-3.9,11.4,False
20051220,1.8,0.65,1.0285,0.92,0.0,3.6,-2.6,9.8,False
20051221,1.8,0.74,1.029,0.98,0.0,4.6,-3.6,12.8,False
20051222,0.8,0.81,1.0296,0.91,0.0,2.1,-4.8,9.0,False
20051223,1.2,0.82,1.0255,0.9,0.0,2.6,-5.3,10.6,False
20051224,1.3,0.88,1.0232,0.22,0.0,3.2,-2.3,8.6,False
20051225,1.8,0.74,1.0169,0.88,0.0,7.0,0.5,13.5,False
20051226,3.1,0.68,1.011,0.8,0.0,3.2,-2.0,8.5,False
20051227,5.5,0.64,1.0066,0.81,0.0,0.3,-4.9,5.5,False
20051228,7.2,0.49,1.0134,0.91,0.0,2.8,0.2,5.5,False
20051229,3.8,0.57,1.0176,0.97,0.0,2.5,-1.5,6.5,False
20051230,1.2,0.82,1.0183,0.29,0.04,1.9,-2.9,6.7,False
20051231,3.2,0.72,1.0141,0.67,0.0,9.0,1.9,16.0,False
20060101,9.9,0.58,1.0121,0.8,0.0,10.2,8.0,12.3,False
20060102,8.8,0.66,1.0179,0.41,0.24,8.3,6.6,10.0,False
20060103,11.0,0.49,1.0239,1.02,0.0,8.0,6.7,9.3,False
20060104,6.0,0.57,1.02,0.89,0.0,7.6,5.3,10.0,False
20060105,2.3,0.77,1.014,0.67,0.0,3.7,-1.0,8.4,False
20060106,2.4,0.84,1.0133,0.51,0.24,6.2,2.6,9.9,False
20060107,3.4,0.92,1.0179,0.09,5.86,8.4,5.8,10.9,False
20060108,3.4,0.87,1.0222,0.17,3.84,9.9,8.1,11.7,False
20060109,3.4,0.86,1.0252,0.81,0.12,7.9,3.5,12.3,False
20060110,1.5,0.87,1.0288,0.52,0.0,9.4,7.3,11.5,False
20060111,2.2,0.79,1.0298,1.0,0.0,5.2,-0.3,10.6,False
20060112,2.4,0.71,1.0282,0.79,0.0,8.8,3.3,14.3,False
20060113,2.2,0.9,1.0274,0.47,0.56,7.1,2.7,11.5,False
20060114,2.7,0.89,1.0257,0.55,0.02,8.0,5.9,10.1,False
20060115,3.5,0.8,1.0201,0.97,0.0,6.6,0.6,12.7,False
20060116,2.5,0.88,1.019,0.52,0.0,5.0,1.0,9.1,False
20060117,1.6,0.88,1.0192,0.38,0.0,9.5,5.5,13.5,False
20060118,8.5,0.66,1.0168,0.34,0.0,10.0,5.7,14.2,False
20060119,7.2,0.68,1.0206,1.13,0.0,14.0,11.9,16.0,False
20060120,2.5,0.81,1.0258,0.92,0.0,6.4,0.8,12.1,False
20060121,6.7,0.63,1.0241,1.04,0.0,10.6,6.3,15.0,False
20060122,6.0,0.48,1.0251,1.21,0.0,10.2,7.3,13.1,False
20060123,4.2,0.57,1.025,1.22,0.0,8.2,1.9,14.6,False
20060124,3.2,0.73,1.0267,1.15,0.0,5.7,-1.3,12.7,False
20060125,2.3,0.74,1.0199,1.15,0.0,6.0,-0.7,12.7,False
20060126,3.0,0.69,1.012,0.62,0.0,3.4,-2.1,8.9,False
20060127,1.6,0.75,1.0133,0.33,0.98,3.4,2.3,4.4,False
20060128,5.0,0.9,1.0102,0.17,2.66,1.5,0.0,3.0,False
20060129,3.2,0.94,1.0128,0.03,12.36,5.6,0.5,10.8,False
20060130,3.9,0.82,1.0171,0.2,0.12,8.7,6.9,10.5,False
20060131,8.8,0.68,1.0189,0.88,0.02,11.2,8.2,14.1,False
20060201,5.0,0.65,1.0191,1.29,0.0,11.4,8.1,14.7,False
20060202,2.4,0.78,1.0154,1.28,0.0,8.4,4.3,12.5,False
20060203,2.5,0.83,1.0142,0.5,0.0,7.1,5.1,9.1,False
20060204,5.4,0.66,1.0171,1.38,0.0,6.4,3.7,9.2,False
20060205,8.0,0.54,1.0217,1.37,0.0,5.5,1.6,9.4,False
20060206,8.8,0.5,1.0246,1.34,0.0,8.1,4.4,11.8,False
20060207,5.9,0.54,1.023,1.44,0.0,9.6,5.8,13.3,False
20060208,5.5,0.61,1.0162,1.46,0.0,4.5,-1.5,10.5,False
20060209,7.4,0.56,1.0153,1.42,0.0,8.6,5.0,12.2,False
20060210,5.5,0.47,1.0175,1.55,0.0,9.2,5.5,12.9,False
20060211,1.6,0.6,1.0217,1.53,0.0,5.2,-1.0,11.3,False
20060212,4.4,0.48,1.0239,1.54,0.0,6.1,-0.6,12.8,False
20060213,3.1,0.56,1.0223,0.98,0.0,9.6,6.6,12.6,False
20060214,2.0,0.77,1.0224,1.37,0.0,6.9,0.8,13.0,False
20060215,1.4,0.78,1.016,0.63,0.06,8.6,3.8,13.4,False
20060216,5.4,0.69,1.0052,0.75,0.02,13.4,8.4,18.5,False
20060217,2.9,0.71,1.0065,1.58,0.0,11.4,6.7,16.1,False
20060218,2.4,0.72,1.007,1.55,0.0,9.0,2.6,15.4,False
20060219,7.4,0.52,0.9972,1.27,0.0,11.4,4.5,18.4,True
20060220,4.1,0.63,1.0061,0.93,0.02,10.3,6.8,13.8,False
20060221,1.4,0.82,1.0089,0.82,0.06,8.0,4.4,11.5,False
20060222,3.4,0.69,1.0153,1.38,0.0,8.1,4.0,12.2,False
20060223,6.0,0.56,1.0132,1.16,0.0,9.3,7.0,11.6,False
20060224,5.4,0.52,1.0078,1.62,0.0,8.2,5.5,10.8,False
20060225,3.4,0.66,1.0074,1.77,0.0,4.4,-2.3,11.0,False
20060226,3.0,0.81,1.0062,1.06,0.94,6.8,0.9,12.8,False
20060227,8.0,0.58,1.0099,1.72,0.0,7.1,5.3,8.9,False
20060228,7.1,0.43,1.0131,1.93,0.0,5.9,2.4,9.3,False
20060301,3.6,0.61,1.0122,1.08,0.0,5.3,0.4,10.2,False
20060302,4.5,0.61,1.0113,1.86,0.0,8.4,2.0,14.7,False
20060303,2.9,0.65,1.0081,1.89,0.0,9.9,2.1,17.7,False
20060304,1.8,0.78,0.9978,1.25,0.0,8.6,2.4,14.8,False
20060305,13.6,0.52,1.001,0.58,0.0,5.9,3.6,8.1,False
20060306,9.9,0.59,1.0189,1.68,0.2,8.1,5.0,11.2,False
20060307,4.5,0.66,1.0214,1.47,0.74,10.4,6.2,14.6,False
20060308,7.2,0.62,1.0165,0.96,0.0,12.8,7.3,18.4,True
20060309,6.4,0.59,1.0146,1.54,0.38,15.9,11.4,20.4,False
20060310,8.5,0.6,1.0141,1.73,1.94,11.9,8.7,15.1,False
20060311,9.4,0.63,1.0154,1.65,0.04,8.0,4.7,11.3,False
20060312,8.9,0.56,1.0186,1.22,0.0,9.4,7.2,11.7,False
20060313,5.6,0.36,1.0184,2.33,0.0,10.0,4.2,15.8,False
20060314,1.6,0.71,1.0166,2.21,0.0,6.4,-1.6,14.4,False
20060315,1.6,0.8,1.0141,1.57,0.0,8.0,1.6,14.4,False
20060316,2.6,0.67,1.0144,2.14,0.0,8.8,4.6,13.0,False
20060317,4.2,0.76,1.0123,1.72,0.0,10.2,4.8,15.6,False
20060318,6.5,0.82,1.0079,0.27,0.56,12.0,11.2,12.7,False
20060319,5.9,0.91,1.0078,0.17,0.16,10.6,9.9,11.4,False
20060320,4.1,0.82,1.0059,2.11,0.02,13.3,8.8,17.8,False
20060321,1.6,0.85,1.0048,1.77,0.0,11.6,6.4,16.8,False
20060322,5.4,0.63,1.007,1.09,0.0,13.2,8.6,17.9,False
20060323,4.5,0.68,1.0067,2.04,0.0,14.0,10.0,17.9,False
20060324,2.6,0.88,1.0074,1.02,0.14,13.6,11.1,16.1,False
20060325,2.4,0.75,1.0172,2.16,0.0,16.0,10.3,21.8,True
20060326,2.4,0.91,1.0172,0.85,0.0,11.7,8.5,14.9,False
20060327,1.9,0.88,1.0144,0.44,0.02,13.7,12.1,15.3,False
20060328,6.2,0.57,1.0154,1.59,0.0,15.3,12.1,18.5,True
20060329,2.1,0.61,1.0179,2.05,0.0,13.0,7.7,18.4,True
20060330,2.4,0.76,1.0176,2.17,0.0,13.4,8.4,18.5,True
20060331,2.4,0.67,1.0176,2.34,0.0,15.2,8.5,21.9,True
20060401,2.5,0.71,1.016,1.64,0.0,14.8,9.9,19.6,True
20060402,2.8,0.59,1.0191,1.85,0.0,16.1,10.5,21.7,True
20060403,5.1,0.58,1.0209,2.27,0.0,16.7,13.7,19.7,True
20060404,4.2,0.77,1.0104,2.25,0.02,11.2,6.1,16.2,False
20060405,2.9,0.72,1.0048,1.89,0.22,15.4,9.3,21.4,False
20060406,2.9,0.57,1.0094,2.59,0.0,13.8,8.4,19.2,True
20060407,2.5,0.67,1.0138,2.56,0.0,11.5,4.5,18.5,True
20060408,2.9,0.78,1.0143,2.31,0.0,12.5,7.2,17.7,False
20060409,3.1,0.81,1.0087,1.91,0.0,15.2,10.9,19.5,True
20060410,11.2,0.52,1.0132,1.1,0.0,12.4,9.7,15.1,False
20060411,9.5,0.4,1.0191,2.92,0.0,11.6,7.8,15.5,False
20060412,7.8,0.41,1.0176,2.67,0.0,13.5,8.9,18.1,True
20060413,5.9,0.44,1.0186,2.94,0.0,14.9,9.7,20.1,True
20060414,3.2,0.75,1.0146,2.61,0.0,11.8,5.5,18.0,True
20060415,3.4,0.82,1.013,1.64,0.0,15.8,11.4,20.2,True
20060416,2.4,0.78,1.0166,1.34,0.0,14.6,8.2,21.1,True
20060417,7.4,0.54,1.0125,2.42,0.0,18.0,13.6,22.3,True
20060418,7.8,0.46,1.0147,2.95,0.0,16.2,13.0,19.3,True
20060419,3.4,0.5,1.0139,2.78,0.0,15.8,9.6,22.0,True
20060420,2.9,0.58,1.0143,1.97,0.0,17.0,12.2,21.8,True
20060421,3.9,0.8,1.0129,2.61,0.02,13.6,6.8,20.4,False
20060422,4.2,0.85,1.0159,2.68,0.0,15.2,11.2,19.3,True
20060423,1.6,0.75,1.015,2.03,0.0,14.0,8.1,19.9,True
20060424,3.4,0.78,1.0158,2.39,0.0,16.0,11.8,20.1,True
20060425,5.0,0.56,1.0168,2.84,0.0,17.3,9.1,25.5,True
20060426,8.1,0.53,1.0172,2.84,0.0,21.2,17.3,25.2,True
20060427,9.9,0.6,1.0159,2.67,0.0,18.8,16.9,20.8,True
20060428,11.0,0.47,1.0135,2.97,0.0,17.6,14.9,20.4,True
20060429,10.1,0.38,1.0116,3.18,0.0,16.8,13.3,20.4,True
20060430,6.2,0.35,1.0121,3.28,0.0,15.8,10.8,20.9,True
20060501,3.5,0.73,1.0113,2.84,0.0,13.4,6.7,20.0,True
20060502,4.6,0.82,1.0144,1.27,0.0,16.2,13.2,19.1,True
20060503,3.5,0.76,1.0157,2.72,0.02,16.4,11.1,21.8,False
20060504,3.1,0.68,1.0164,2.43,0.0,15.7,9.6,21.8,True
20060505,3.0,0.6,1.0199,2.99,0.0,17.8,10.5,25.1,True
20060506,1.6,0.76,1.019,2.22,0.38,16.6,10.3,22.9,False
20060507,3.0,0.81,1.0156,2.59,0.02,17.8,14.4,21.2,False
20060508,3.8,0.66,1.0162,1.31,0.08,15.6,11.4,19.7,False
20060509,5.2,0.43,1.0182,3.2,0.0,16.0,10.6,21.4,True
20060510,2.9,0.47,1.0148,2.45,0.0,16.4,10.7,22.0,True
20060511,3.8,0.63,1.0156,3.27,0.0,14.2,8.8,19.6,True
20060512,3.0,0.77,1.0184,2.08,0.0,17.0,12.4,21.7,True
20060513,2.6,0.82,1.0211,1.43,0.28,17.6,14.7,20.4,False
20060514,2.5,0.7,1.0194,2.53,0.0,18.0,12.8,23.1,True
20060515,2.9,0.8,1.0186,2.25,0.0,18.6,13.1,24.1,True
20060516,2.9,0.82,1.0195,2.44,0.02,18.6,15.5,21.7,False
20060517,2.2,0.8,1.0186,2.97,0.0,18.4,13.1,23.7,True
20060518,3.6,0.74,1.0185,1.17,0.0,20.5,17.0,24.0,True
20060519,4.5,0.55,1.0194,1.56,0.0,18.6,15.0,22.1,True
20060520,2.2,0.64,1.013,1.88,0.0,17.5,11.0,24.0,True
20060521,3.6,0.7,1.0086,2.62,0.0,19.5,13.6,25.4,True
20060522,4.1,0.61,1.0097,1.72,0.0,20.2,14.4,26.0,True
20060523,6.0,0.51,1.0204,2.14,0.0,17.6,13.5,21.6,True
20060524,5.9,0.42,1.0248,3.56,0.0,17.7,12.7,22.7,True
20060525,5.1,0.42,1.0249,3.36,0.0,18.8,9.7,27.9,True
20060526,5.9,0.52,1.025,3.41,0.0,22.8,17.4,28.3,True
20060527,5.0,0.43,1.0236,3.48,0.0,26.2,18.6,33.7,True
20060528,5.0,0.44,1.0197,3.16,0.0,26.8,20.6,32.9,True
20060529,8.2,0.5,1.0133,3.37,0.0,24.5,21.8,27.2,True
20060530,8.9,0.37,1.0141,3.6,0.0,18.8,14.7,22.8,True
20060531,9.8,0.29,1.0178,3.53,0.0,16.2,12.2,20.2,True
20060601,7.4,0.33,1.0216,3.49,0.0,17.5,12.1,22.9,True
20060602,9.5,0.33,1.0211,3.54,0.0,18.8,15.0,22.7,True
20060603,9.4,0.28,1.021,3.64,0.0,18.9,13.2,24.6,True
20060604,7.8,0.31,1.0198,3.41,0.0,23.2,17.5,28.8,True
20060605,3.1,0.44,1.0179,3.54,0.0,22.6,17.2,28.0,True
20060606,2.5,0.48,1.0193,3.51,0.0,20.5,13.0,28.0,True
20060607,2.9,0.58,1.0212,3.5,0.0,19.1,13.4,24.8,True
20060608,4.9,0.78,1.0213,2.91,0.0,18.8,15.2,22.5,True
20060609,5.4,0.74,1.0194,2.75,0.0,20.3,17.3,23.3,True
20060610,5.2,0.68,1.0185,3.26,0.0,21.2,15.9,26.4,True
20060611,3.1,0.75,1.0209,3.38,0.0,19.3,13.7,24.9,True
20060612,5.9,0.66,1.0226,3.39,0.02,21.8,16.9,26.8,False
20060613,4.4,0.7,1.0203,3.4,0.0,20.2,13.6,26.9,True
20060614,3.9,0.66,1.0169,3.35,0.0,20.8,14.4,27.1,True
20060615,4.2,0.69,1.0169,2.88,0.0,20.7,16.0,25.4,True
20060616,2.9,0.83,1.0165,1.51,0.02,22.2,19.5,25.0,False
20060617,3.4,0.77,1.0153,2.71,0.0,22.1,18.1,26.1,True
20060618,2.6,0.72,1.0158,2.61,0.0,23.0,19.4,26.7,True
20060619,3.0,0.78,1.0158,2.61,0.0,22.3,16.9,27.8,True
20060620,2.8,0.69,1.0162,1.75,0.0,23.3,19.4,27.3,True
20060621,4.2,0.51,1.0152,2.74,0.0,26.4,20.2,32.6,True
20060622,5.4,0.52,1.0151,3.03,0.0,26.4,23.1,29.6,True
20060623,2.9,0.58,1.0134,2.93,0.0,25.1,19.4,30.8,True
20060624,2.8,0.79,1.0125,2.77,0.0,23.8,21.0,26.7,True
20060625,5.1,0.59,1.0123,2.36,0.3,25.0,20.8,29.2,False
20060626,3.6,0.63,1.015,3.36,0.0,23.2,17.7,28.8,True
20060627,3.0,0.68,1.0156,2.98,0.0,23.7,18.4,29.0,True
20060628,5.0,0.52,1.0142,2.62,0.0,27.8,21.3,34.3,True
20060629,6.9,0.46,1.0164,3.43,0.0,28.4,23.3,33.6,True
20060630,3.4,0.43,1.0181,3.37,0.0,28.6,23.1,34.2,True
20060701,3.5,0.4,1.0159,2.71,0.0,28.4,22.6,34.3,True
20060702,2.2,0.49,1.013,3.34,0.0,27.5,21.4,33.6,True
20060703,3.2,0.69,1.0134,3.11,0.0,25.4,20.5,30.3,True
20060704,3.6,0.75,1.0139,2.93,0.0,25.0,20.6,29.4,True
20060705,4.8,0.61,1.0158,2.63,0.02,25.0,20.9,29.2,False
20060706,6.6,0.6,1.0194,2.24,0.08,23.4,20.1,26.7,False
20060707,7.0,0.48,1.0196,3.32,0.0,24.3,19.5,29.1,True
20060708,3.8,0.44,1.017,3.39,0.0,26.8,19.6,33.9,True
20060709,3.1,0.5,1.0189,2.18,0.0,25.6,20.2,30.9,True
20060710,2.9,0.48,1.0208,3.37,0.0,29.2,23.5,34.8,True
20060711,3.8,0.55,1.0204,2.92,0.0,27.2,19.8,34.5,True
20060712,5.0,0.48,1.0179,3.03,0.0,30.8,24.7,37.0,True
20060713,3.2,0.57,1.0174,2.08,0.02,30.4,26.3,34.6,False
20060714,2.5,0.57,1.0177,2.89,0.0,28.1,22.6,33.6,True
20060715,2.0,0.63,1.0189,2.83,0.0,27.2,22.4,32.0,True
20060716,2.2,0.54,1.0191,3.22,0.0,26.1,19.2,33.0,True
20060717,2.8,0.51,1.0187,3.06,0.0,27.0,20.5,33.4,True
20060718,4.1,0.68,1.0177,3.26,0.0,26.2,20.6,31.9,True
20060719,4.4,0.64,1.0178,2.59,0.0,28.8,22.8,34.8,True
20060720,2.9,0.64,1.0188,2.95,0.0,27.0,21.4,32.5,True
20060721,2.8,0.73,1.0172,3.08,0.0,26.9,21.7,32.1,True
20060722,4.5,0.56,1.016,2.93,0.0,28.2,22.4,34.0,True
20060723,5.4,0.43,1.0168,3.24,0.0,30.4,25.8,35.0,True
20060724,2.5,0.42,1.0151,2.88,0.0,28.8,22.7,34.9,True
20060725,2.8,0.62,1.0148,2.77,0.0,27.8,22.7,33.0,True
20060726,3.0,0.6,1.0147,3.11,0.0,27.7,21.9,33.5,True
20060727,4.1,0.67,1.0129,2.61,0.0,26.6,21.0,32.2,True
20060728,6.0,0.46,1.0123,2.62,0.0,26.8,21.6,32.0,True
20060729,6.0,0.46,1.011,3.05,0.0,27.6,21.6,33.7,True
20060730,3.0,0.47,1.0128,2.95,0.0,27.6,21.7,33.4,True
20060731,4.5,0.49,1.0135,2.94,0.0,29.9,25.2,34.6,True
20060801,7.5,0.46,1.0142,3.01,0.0,29.0,24.6,33.3,True
20060802,6.4,0.47,1.0126,3.24,0.62,25.9,21.0,30.8,False
20060803,8.0,0.55,1.0102,2.36,0.1,24.3,20.4,28.2,False
20060804,9.5,0.44,1.0143,2.47,0.0,23.6,19.8,27.3,True
20060805,8.5,0.4,1.0151,3.18,0.0,24.9,20.4,29.4,True
20060806,7.6,0.39,1.0169,3.13,0.0,24.8,20.3,29.3,True
20060807,8.4,0.38,1.0148,3.2,0.0,26.2,21.6,30.7,True
20060808,8.8,0.41,1.0113,2.4,0.0,27.0,23.8,30.3,True
20060809,8.4,0.36,1.0121,2.86,0.0,26.2,21.9,30.6,True
20060810,7.6,0.37,1.0138,3.22,0.0,26.6,21.6,31.5,True
20060811,6.9,0.36,1.0138,3.0,0.0,24.8,20.0,29.7,True
20060812,8.8,0.45,1.011,1.73,0.0,23.0,19.3,26.7,True
20060813,6.4,0.4,1.0123,2.46,0.0,22.4,17.3,27.6,True
20060814,3.4,0.48,1.0135,1.6,0.02,21.4,18.3,24.6,False
20060815,2.6,0.8,1.0104,0.57,2.34,19.0,16.3,21.6,False
20060816,3.0,0.84,1.0051,1.86,0.0,19.8,15.3,24.4,True
20060817,4.8,0.6,1.0028,2.02,0.0,24.6,17.6,31.6,True
20060818,3.6,0.67,1.0107,2.81,0.02,22.0,14.4,29.6,False
20060819,3.0,0.6,1.0159,2.3,0.0,22.0,16.3,27.7,True
20060820,4.5,0.44,1.0226,2.75,0.0,24.6,19.4,29.7,True
20060821,4.5,0.45,1.0221,3.0,0.0,25.0,19.7,30.2,True
20060822,3.2,0.48,1.0177,2.96,0.0,24.5,17.4,31.6,True
20060823,2.1,0.56,1.0135,2.63,0.12,24.1,18.1,30.1,False
20060824,6.4,0.54,1.0144,1.15,0.0,22.4,20.1,24.6,True
20060825,3.9,0.62,1.0129,1.62,1.56,21.8,18.0,25.7,False
20060826,8.2,0.5,1.0144,2.77,0.0,23.6,19.9,27.4,True
20060827,6.4,0.48,1.0173,2.93,0.0,23.4,19.3,27.6,True
20060828,7.1,0.51,1.0155,2.5,0.0,24.4,18.7,30.0,True
20060829,8.8,0.48,1.0134,2.8,0.0,25.2,20.1,30.3,True
20060830,7.4,0.45,1.0205,2.92,0.0,21.6,17.6,25.5,True
20060831,3.5,0.42,1.0218,2.85,0.0,21.0,15.6,26.5,True
20060901,2.6,0.75,1.0197,2.04,0.0,18.1,12.6,23.6,True
20060902,2.2,0.92,1.0184,0.59,0.2,20.4,18.4,22.5,False
20060903,2.2,0.54,1.0206,2.6,0.0,25.3,18.8,31.8,True
20060904,2.6,0.7,1.0233,2.59,0.0,25.0,18.8,31.1,True
20060905,2.2,0.79,1.021,2.56,0.02,23.7,19.6,27.8,False
20060906,0.9,0.88,1.0172,0.84,0.08,22.0,19.5,24.4,False
20060907,1.9,0.95,1.0156,0.48,0.08,21.7,20.5,22.9,False
20060908,2.2,0.71,1.0163,2.4,0.0,26.0,19.7,32.2,True
20060909,2.5,0.77,1.0199,2.32,0.0,22.1,17.6,26.6,True
20060910,1.9,0.78,1.0213,2.34,0.0,23.0,18.6,27.3,True
20060911,3.8,0.8,1.0188,2.22,0.02,23.6,20.2,27.0,False
20060912,3.1,0.87,1.0163,1.32,0.66,21.5,17.0,26.0,False
20060913,4.2,0.92,1.0113,0.8,3.66,21.5,18.4,24.6,False
20060914,3.0,0.85,1.0048,0.81,0.62,20.0,16.3,23.8,False
20060915,9.4,0.53,1.0062,0.78,0.0,18.9,16.3,21.5,True
20060916,6.6,0.72,1.0105,0.53,0.64,17.2,15.4,19.1,False
20060917,9.9,0.56,1.0137,2.43,0.0,21.4,17.0,25.7,True
20060918,5.8,0.59,1.0163,1.61,0.0,22.6,19.8,25.4,True
20060919,3.9,0.58,1.0169,2.32,0.0,22.2,17.8,26.5,True
20060920,2.5,0.74,1.0158,2.25,0.0,18.3,12.8,23.8,True
20060921,5.0,0.85,1.0126,1.52,0.02,20.2,14.6,25.8,False
20060922,6.2,0.91,1.0103,0.62,0.0,21.4,19.8,23.0,True
20060923,4.8,0.88,1.0083,0.52,0.36,21.6,20.3,22.9,False
20060924,5.4,0.85,1.0074,1.44,0.22,20.4,18.1,22.6,False
20060925,7.6,0.61,1.0124,1.98,0.0,20.1,16.2,24.0,True
20060926,7.6,0.52,1.0163,1.97,0.0,20.3,17.2,23.4,True
20060927,2.9,0.57,1.0133,2.1,0.0,20.6,15.8,25.5,True
20060928,2.5,0.72,1.0117,1.84,0.0,18.3,12.2,24.4,True
20060929,1.5,0.9,1.0129,0.51,0.02,17.5,14.2,20.8,False
20060930,1.6,0.9,1.0122,0.85,0.02,20.7,18.3,23.1,False
20061001,1.8,0.85,1.0147,1.23,0.0,21.5,16.5,26.5,True
20061002,2.2,0.91,1.0131,0.91,0.02,20.2,17.5,22.8,False
20061003,6.0,0.7,1.0088,1.11,0.22,20.1,16.0,24.2,False
20061004,5.0,0.65,1.0163,1.46,0.0,17.0,12.7,21.3,True
20061005,4.2,0.63,1.0233,1.64,0.0,18.0,14.8,21.2,True
20061006,2.6,0.71,1.0203,1.78,0.0,16.6,10.1,23.1,True
20061007,5.1,0.63,1.0188,1.47,0.0,18.2,14.2,22.1,True
20061008,2.1,0.73,1.02,1.83,0.0,14.1,8.0,20.2,True
20061009,1.5,0.89,1.0203,0.31,0.0,15.8,11.1,20.5,True
20061010,3.2,0.89,1.0167,0.79,0.0,20.2,17.7,22.8,True
20061011,4.2,0.8,1.0129,1.0,1.68,20.9,17.2,24.6,False
20061012,6.4,0.77,1.0206,0.22,1.74,14.8,13.5,16.2,False
20061013,3.4,0.74,1.0229,1.57,0.02,17.6,14.0,21.3,False
20061014,1.8,0.82,1.0213,1.68,0.04,16.0,10.4,21.6,False
20061015,4.5,0.86,1.0197,1.58,0.0,16.4,11.0,21.8,True
20061016,5.4,0.79,1.0172,1.64,0.0,17.7,14.1,21.3,True
20061017,5.5,0.76,1.014,1.14,0.0,19.5,16.4,22.6,True
20061018,5.0,0.89,1.0071,0.38,3.72,18.2,16.0,20.3,False
20061019,2.0,0.76,1.0003,1.27,0.02,19.2,14.4,24.0,False
20061020,2.2,0.88,1.0034,0.92,0.0,16.4,11.6,21.2,True
20061021,2.9,0.84,1.0078,1.51,0.02,17.6,13.0,22.2,False
20061022,2.0,0.81,1.0058,1.1,0.0,19.9,15.3,24.5,True
20061023,5.2,0.6,1.0012,0.62,0.0,21.4,16.5,26.4,True
20061024,4.2,0.63,1.0103,1.33,0.0,19.7,16.7,22.6,True
20061025,4.5,0.88,1.0086,0.93,0.0,16.9,11.4,22.4,True
20061026,6.9,0.91,1.011,1.19,0.0,21.1,19.4,22.8,True
20061027,1.8,0.92,1.024,0.75,0.04,20.0,18.2,21.9,False
20061028,1.5,0.81,1.0253,1.35,0.0,19.9,13.2,26.6,True
20061029,5.8,0.59,1.0195,1.07,0.0,21.4,16.3,26.5,True
20061030,3.4,0.63,1.0143,1.43,0.0,22.7,16.7,28.7,True
20061031,1.6,0.8,1.0145,1.15,0.0,18.2,13.3,23.1,True
20061101,7.4,0.61,1.0171,1.36,0.0,17.6,15.9,19.4,True
20061102,3.7,0.42,1.0223,1.49,0.0,13.6,8.8,18.5,True
20061103,2.4,0.62,1.0249,1.39,0.0,7.0,0.1,13.9,False
20061104,2.4,0.73,1.0279,0.86,0.0,9.5,3.2,15.8,False
20061105,3.2,0.8,1.0281,1.02,0.0,10.9,5.5,16.3,False
20061106,1.2,0.87,1.0254,0.97,0.0,9.7,3.5,15.9,False
20061107,2.8,0.83,1.0231,1.16,0.0,13.0,5.7,20.2,True
20061108,2.6,0.89,1.026,1.16,0.0,13.9,7.1,20.7,True
20061109,1.2,0.8,1.0278,1.17,0.0,16.7,12.3,21.1,True
20061110,1.6,0.8,1.028,1.21,0.0,14.3,8.1,20.5,True
20061111,2.8,0.75,1.0278,1.16,0.0,13.2,6.9,19.5,True
20061112,9.1,0.6,1.0224,1.09,0.0,17.2,15.2,19.3,True
20061113,6.3,0.54,1.02,1.15,0.0,14.6,12.3,16.8,False
20061114,2.0,0.72,1.0183,1.16,0.0,12.6,6.1,19.1,True
20061115,6.7,0.69,1.0141,1.19,0.0,15.2,8.2,22.3,True
20061116,8.6,0.6,1.0094,0.43,0.0,18.7,16.8,20.6,True
20061117,1.7,0.76,1.0121,0.34,0.0,15.8,14.1,17.5,False
